healthy food is good for you
Basic
0.4 0.4
288 259.2
Began 204.3824 399 345 0.1354167 -0.1658952
Stationary 204.4052 399 345 0.1354167 -0.1658952
Stationary 204.4192 399 345 0.1354167 -0.1658952
Stationary 204.4333 399 345 0.1354167 -0.1658952
Stationary 204.4489 399 345 0.1354167 -0.1658952
Stationary 204.4634 399 345 0.1354167 -0.1658952
Stationary 204.4783 399 345 0.1354167 -0.1658952
Stationary 204.4934 399 345 0.1354167 -0.1658952
Stationary 204.5095 399 345 0.1354167 -0.1658952
Stationary 204.5245 399 345 0.1354167 -0.1658952
Stationary 204.5392 399 345 0.1354167 -0.1658952
Stationary 204.5554 399 345 0.1354167 -0.1658952
Moved 204.5698 388.7879 345 0.09995802 -0.1658952
Stationary 204.5853 388.7879 345 0.09995802 -0.1658952
Moved 204.6018 387.1927 350.6511 0.09441912 -0.144093
Moved 204.6164 385.8221 353.1779 0.08965984 -0.1343446
Stationary 204.6315 385.8221 353.1779 0.08965984 -0.1343446
Moved 204.6484 383.9417 355.0583 0.08313074 -0.1270897
Moved 204.664 382.5015 356.4985 0.07813036 -0.1215338
Moved 204.6798 381.0614 357.9386 0.07312983 -0.1159776
Moved 204.6953 379.6107 359.3893 0.06809293 -0.1103811
Moved 204.7108 380 360.5 0.06944447 -0.1060958
Moved 204.7245 378.0442 361.9559 0.06265327 -0.100479
Moved 204.7421 376.6015 363.3985 0.05764424 -0.09491331
Moved 204.7549 375.1634 365.8365 0.05265072 -0.08550714
Moved 204.7712 373.7252 367.2748 0.04765689 -0.07995816
Moved 204.788 372.2836 369.4328 0.04265144 -0.07163282
Moved 204.8018 372 371.1551 0.04166662 -0.06498819
Moved 204.817 370.5 372.5 0.03645837 -0.0597995
Moved 204.8482 367.8651 377.1349 0.02730951 -0.04191787
Moved 204.8607 366.4232 379.5768 0.02230272 -0.03249698
Moved 204.8722 364.9815 382.037 0.01729697 -0.02300557
Stationary 204.8828 364.9815 382.037 0.01729697 -0.02300557
Moved 204.8934 363.5429 384.4572 0.01230165 -0.01366845
Moved 204.9102 363 386.7969 0.01041666 -0.004641744
Moved 204.9258 361.6626 388.3375 0.005772858 0.001301883
Moved 204.9404 359.4023 390.5978 -0.002075508 0.01002211
Moved 204.9558 358.1497 392.7006 -0.006424561 0.01813488
