watch out for low flying objects
Basic
0.4 0.4
288 86.39999
Began 642.8289 308 423 -0.1805556 0.4050926
Stationary 642.8499 308 423 -0.1805556 0.4050926
Stationary 642.8632 308 423 -0.1805556 0.4050926
Stationary 642.8782 308 423 -0.1805556 0.4050926
Stationary 642.8925 308 423 -0.1805556 0.4050926
Stationary 642.9083 308 423 -0.1805556 0.4050926
Stationary 642.9255 308 423 -0.1805556 0.4050926
Stationary 642.9407 308 423 -0.1805556 0.4050926
Stationary 642.9545 308 423 -0.1805556 0.4050926
Stationary 642.9697 308 423 -0.1805556 0.4050926
Stationary 642.9878 308 423 -0.1805556 0.4050926
Stationary 643.0011 308 423 -0.1805556 0.4050926
Stationary 643.0164 308 423 -0.1805556 0.4050926
Stationary 643.0336 308 423 -0.1805556 0.4050926
Stationary 643.0487 308 423 -0.1805556 0.4050926
Stationary 643.0633 308 423 -0.1805556 0.4050926
Stationary 643.08 308 423 -0.1805556 0.4050926
Stationary 643.0967 308 423 -0.1805556 0.4050926
Stationary 643.111 308 423 -0.1805556 0.4050926
Stationary 643.126 308 423 -0.1805556 0.4050926
Moved 643.1414 298.363 423 -0.2140175 0.4050926
Moved 643.157 299 423 -0.2118055 0.4050926
Moved 643.1722 297.4045 423 -0.2173456 0.4050926
Moved 643.1887 295.9722 423 -0.2223188 0.4050926
Moved 643.2046 294.5333 423 -0.227315 0.4050926
Moved 643.2188 293.0895 423 -0.232328 0.4050926
Moved 643.234 291.6501 423 -0.2373261 0.4050926
Moved 643.2499 290.2113 423 -0.2423219 0.4050926
Moved 643.2653 288.776 423 -0.2473055 0.4050926
Moved 643.2809 287.7252 414.0765 -0.2509541 0.3018118
Moved 643.2961 285.4032 415.2016 -0.2590166 0.3148335
Moved 643.3115 283.7569 415 -0.2647331 0.3125
Moved 643.3271 282.3215 414 -0.2697171 0.3009261
Moved 643.342 280.8837 412.8837 -0.2747095 0.2880056
Moved 643.3588 279.4449 412 -0.2797052 0.2777779
Moved 643.3737 277.0179 411.009 -0.2881323 0.2663077
Moved 643.3897 275.9276 409.9277 -0.2919179 0.2537927
Moved 643.4056 274.5 410 -0.296875 0.2546296
Moved 643.4197 273.0289 409 -0.3019829 0.2430559
Moved 643.4362 270.1884 407.5942 -0.311846 0.2267848
Moved 643.45 269.1543 406.1542 -0.3154365 0.2101188
