the five boxing wizards jump quickly
Basic
0.8 0.8
575.9999 435.2
Began 1491.846 299 419 -0.1059028 0.1171876
Moved 1491.924 278.3063 431.1734 -0.1418293 0.1451595
Moved 1491.993 259.21 442.1933 -0.1749826 0.1704809
Moved 1492.06 248.5 450.5 -0.1935764 0.189568
Moved 1492.124 247 451 -0.1961806 0.1907169
Moved 1492.191 246 453 -0.1979167 0.1953125
Moved 1492.257 256.1708 456.7236 -0.180259 0.2038687
Moved 1492.324 273.3794 463.1265 -0.150383 0.218581
Moved 1492.392 294.4033 470.8508 -0.1138832 0.2363301
Moved 1492.458 318.6014 482.3007 -0.07187252 0.2626396
Moved 1492.527 334.1184 493.1184 -0.04493333 0.2874964
Moved 1492.595 344.2169 506.4339 -0.02740111 0.3180926
Moved 1492.663 350 513.5876 -0.01736112 0.3345305
Moved 1492.735 352 517 -0.01388889 0.3423713
Moved 1492.826 354.0483 518 -0.01033273 0.3446691
Moved 1492.892 371.7811 488.7737 0.02045326 0.2775131
Moved 1492.958 397.2686 450.024 0.06470241 0.1884743
Moved 1493.022 417.5 416.5 0.09982639 0.1114431
Moved 1493.088 435.0937 386.1772 0.1303709 0.04176761
Moved 1493.154 443.0961 367.7117 0.144264 -0.0006625232
Moved 1493.219 447.472 357.0561 0.151861 -0.02514685
Moved 1493.289 448 352.7956 0.1527778 -0.03493653
Moved 1493.354 415.4381 374.4916 0.09624675 0.01491645
Moved 1493.418 369.8656 412.675 0.01712777 0.1026539
Moved 1493.52 303.1054 466.639 -0.09877533 0.2266521
Moved 1493.589 269.6948 492.3052 -0.1567799 0.2856278
Moved 1493.653 251.2011 506.5326 -0.188887 0.3183194
Moved 1493.718 228.7215 522.8524 -0.2279142 0.3558189
Moved 1493.783 214.1917 530.8083 -0.2531395 0.3741
Moved 1493.85 210 535.176 -0.2604167 0.3841361
Moved 1493.916 209 537.0986 -0.2621528 0.3885537
Ended 1493.981 207.5 537 -0.2647569 0.3883272
Began 1494.54 335 306 -0.04340276 -0.1424633
Stationary 1494.612 335 306 -0.04340276 -0.1424633
Stationary 1494.677 335 306 -0.04340276 -0.1424633
Moved 1494.744 346.7324 306 -0.02303403 -0.1424633
Moved 1494.808 353.7747 306 -0.01080789 -0.1424633
Moved 1494.873 357.249 306 -0.004776121 -0.1424633
Stationary 1494.938 357 306 -0.005208328 -0.1424633
Moved 1495.003 357 314.488 -0.005208328 -0.1229595
Moved 1495.068 345.0421 333.9158 -0.02596855 -0.07831848
Moved 1495.132 332.3603 351.6397 -0.04798554 -0.03759258
Moved 1495.209 318.8496 366.1504 -0.07144165 -0.004249952
Moved 1495.282 309.1667 380.6667 -0.08825235 0.02910544
Moved 1495.347 308 389.67 -0.09027779 0.04979327
Moved 1495.412 322.9984 397.7994 -0.06423883 0.06847288
Moved 1495.477 357.2545 409.5636 -0.004766583 0.0955046
Moved 1495.55 419.4017 438.2009 0.103128 0.1613072
Moved 1495.617 476.1447 474.2607 0.2016402 0.2441654
Moved 1495.681 519.8367 495.5347 0.2774942 0.2930485
Moved 1495.746 538.9255 503.9255 0.3106345 0.3123288
Moved 1495.811 545.2816 508.2816 0.3216695 0.3223383
Moved 1495.908 546 512.5 0.3229167 0.3320313
Moved 1495.977 546 514.5 0.3229167 0.3366269
Moved 1496.043 528.4279 519.2289 0.2924095 0.3474929
Moved 1496.111 490.2505 520 0.2261293 0.3492647
Moved 1496.18 434.443 520 0.1292413 0.3492647
Moved 1496.249 406.5832 520 0.08087359 0.3492647
Moved 1496.316 388.1378 520 0.04885033 0.3492647
Moved 1496.385 377.3633 512.3633 0.0301446 0.3317171
Moved 1496.453 368.9622 507.9622 0.01555934 0.3216043
Moved 1496.519 358.5988 502.7994 -0.002432615 0.3097414
Moved 1496.62 349.5641 498 -0.01811784 0.2987133
Moved 1496.684 344.8504 493.8504 -0.02630145 0.2891783
Moved 1496.748 341.5 491.5 -0.03211804 0.2837776
Moved 1496.819 338.5 489.5 -0.0373264 0.279182
Moved 1496.884 337 485.5 -0.03993057 0.2699908
Moved 1496.95 337 462.1348 -0.03993057 0.2163024
Moved 1497.015 352.1522 412.3914 -0.01362473 0.1020022
Moved 1497.08 362.1085 361.9149 0.003660619 -0.01398227
Moved 1497.146 362 262.0936 0.003472194 -0.2433511
Moved 1497.213 353.7298 199.8384 -0.01088578 -0.3864008
Moved 1497.309 346.5 182.5 -0.02343752 -0.4262408
Moved 1497.376 339.2298 179 -0.03605932 -0.434283
Moved 1497.439 328.5603 189.4397 -0.05458277 -0.4102948
Moved 1497.508 319.1347 202.7305 -0.07094663 -0.3797553
Moved 1497.574 310 225.8027 -0.08680557 -0.3267401
Moved 1497.637 307 248.3406 -0.09201389 -0.2749527
Moved 1497.702 307 289.3765 -0.09201389 -0.1806605
Moved 1497.771 307 319.9313 -0.09201389 -0.1104519
Moved 1497.838 300.1954 371.816 -0.1038274 0.008768405
Moved 1497.904 282.5881 409.0198 -0.1343956 0.09425504
Moved 1498.006 267.5493 436.9014 -0.1605047 0.1583214
Moved 1498.075 264 443.1904 -0.1666667 0.172772
Moved 1498.144 257.9779 456.0442 -0.1771217 0.2023074
Moved 1498.213 251.4249 468.8627 -0.1884985 0.2317618
Moved 1498.282 238.4466 491.1068 -0.2110302 0.2828741
Moved 1498.349 233.026 503.9481 -0.2204411 0.3123807
Moved 1498.414 229 520.4207 -0.2274306 0.3502315
Ended 1498.477 229 526 -0.2274306 0.3630515
Began 1499.193 415 255 0.09548612 -0.2596507
Stationary 1499.276 415 255 0.09548612 -0.2596507
Moved 1499.34 415 247.8474 0.09548612 -0.2760859
Moved 1499.407 425.6631 225.0106 0.1139985 -0.3285602
Moved 1499.474 434.2763 202.6187 0.1289519 -0.3800123
Moved 1499.543 439 192.9081 0.1371527 -0.4023252
Moved 1499.608 439 192 0.1371527 -0.4044117
Stationary 1499.682 439 192 0.1371527 -0.4044117
Moved 1499.749 439 216.3616 0.1371527 -0.3484339
Moved 1499.819 448.4706 248.941 0.1535947 -0.273573
Moved 1499.887 485.5964 320.7923 0.2180494 -0.1084735
Moved 1499.969 522 399.5 0.2812501 0.07238056
Moved 1500.043 563.1958 480.3916 0.3527705 0.2582528
Moved 1500.108 572.9523 499.9285 0.3697089 0.3031445
Moved 1500.171 579.7044 509.4088 0.3814313 0.3249283
Moved 1500.238 582.5566 516.5566 0.386383 0.3413525
Moved 1500.303 583 519 0.3871528 0.346967
Stationary 1500.367 583 519 0.3871528 0.346967
Moved 1500.428 549.0784 497.447 0.328261 0.2974426
Moved 1500.492 450.8521 441.6298 0.1577294 0.169186
Moved 1500.555 390.0995 399.5219 0.05225607 0.07243077
Moved 1500.657 326.8289 334.9671 -0.05758867 -0.07590274
Moved 1500.723 296.9094 299.9094 -0.1095324 -0.1564583
Moved 1500.786 280.8481 280.8481 -0.1374166 -0.2002572
Moved 1500.85 269.1005 269.2009 -0.1578117 -0.22702
Moved 1500.917 262.397 258.7939 -0.1694497 -0.2509331
Moved 1500.983 257.036 250.036 -0.178757 -0.271057
Moved 1501.052 250.8587 239.8586 -0.1894815 -0.2944425
