healthy food is good for you
Basic
0.8 0.8
575.9999 518.4
Began 43.55368 444 381 0.1458333 -0.01350314
Stationary 43.58466 444 381 0.1458333 -0.01350314
Stationary 43.59628 444 381 0.1458333 -0.01350314
Stationary 43.60654 444 381 0.1458333 -0.01350314
Stationary 43.61923 444 381 0.1458333 -0.01350314
Stationary 43.63461 444 381 0.1458333 -0.01350314
Moved 43.64969 429.7872 381 0.1211584 -0.01350314
Moved 43.66644 429.5 381 0.1206597 -0.01350314
Moved 43.68134 427.0725 381 0.1164453 -0.01350314
Moved 43.69611 421.3772 381 0.1065576 -0.01350314
Moved 43.71271 417.4811 391.5189 0.09979367 0.006787894
Moved 43.72623 411.8895 395.8329 0.09008593 0.01510973
Moved 43.74329 407.1298 400.8702 0.0818225 0.02482682
Moved 43.75937 401.3749 406.6251 0.07183149 0.03592794
Moved 43.77383 394.5 412 0.05989581 0.04629626
Moved 43.78845 389.6819 419.3182 0.05153097 0.06041308
Moved 43.80435 382.4715 426.5284 0.0390131 0.07432178
Moved 43.81995 375.723 436.3693 0.02729684 0.09330495
Moved 43.83469 369.0634 444.9207 0.0157351 0.1098007
Moved 43.85056 361.8898 454.9543 0.003280937 0.1291556
Moved 43.86606 353.9799 463.16 -0.01045149 0.1449845
Moved 43.88159 346.5105 471.7875 -0.02341933 0.161627
Moved 43.89807 338.8282 477.8615 -0.03675658 0.1733439
Moved 43.91309 330.0171 486.1282 -0.05205359 0.1892903
Moved 43.9278 321.222 492.1854 -0.06732292 0.2009748
Moved 43.94321 311.6166 497.4611 -0.08399896 0.2111518
Moved 43.96796 288.743 506.2162 -0.12371 0.2280405
Stationary 43.97937 288.743 506.2162 -0.12371 0.2280405
Moved 43.98962 276.575 508.0472 -0.144835 0.2315726
Moved 44.00464 269.3179 508 -0.1574342 0.2314814
Moved 44.01993 249.8463 508 -0.1912391 0.2314814
Moved 44.03415 233.9075 508 -0.2189105 0.2314814
Moved 44.04971 219.5842 497.9089 -0.2437774 0.2120156
Moved 44.06619 208.8351 497.2386 -0.2624391 0.2107225
Moved 44.08044 194.8509 493.0553 -0.2867171 0.2026529
Moved 44.09607 181.9019 488.7132 -0.3091981 0.1942769
Moved 44.11316 173.5614 485.2406 -0.3236781 0.1875782
Moved 44.1268 163.5589 479.6051 -0.3410436 0.1767073
Moved 44.14279 157.0869 476.6522 -0.3522796 0.171011
Moved 44.15884 151.1175 472.3381 -0.3626431 0.1626893
Moved 44.17328 147.6924 469.6924 -0.3685895 0.1575857
Moved 44.18835 143.7277 465.7277 -0.3754728 0.1499375
Moved 44.21121 142 455.4149 -0.3784722 0.1300442
Stationary 44.22134 142 455.4149 -0.3784722 0.1300442
Moved 44.23434 142 445.0641 -0.3784722 0.1100774
Moved 44.24994 158.4205 429.4744 -0.3499644 0.08000453
Moved 44.26694 168.937 417.072 -0.3317065 0.05608011
Moved 44.2811 181.8059 402.7712 -0.3093648 0.02849381
Moved 44.2966 192.8237 394.8822 -0.2902365 0.01327582
Moved 44.31317 205.6443 386.2371 -0.2679785 -0.003400702
Moved 44.32715 216.5 379 -0.2491319 -0.01736111
Moved 44.34372 235.9001 373.23 -0.2154512 -0.02849161
Moved 44.35837 259.7417 367.0646 -0.1740596 -0.04038469
Moved 44.37363 280.6746 363.9985 -0.1377177 -0.04629918
Moved 44.38916 299.2634 361.8947 -0.1054455 -0.05035741
Moved 44.40683 316.49 359.4592 -0.07553826 -0.05505567
Moved 44.41901 333.6875 358.0261 -0.04568148 -0.05782015
Moved 44.43481 359.3776 358 -0.00108052 -0.05787043
Moved 44.45282 372.898 358 0.02239242 -0.05787043
Moved 44.46671 404.4742 358 0.07721222 -0.05787043
Moved 44.48105 421.6465 358 0.1070253 -0.05787043
Moved 44.49591 439.0803 363.8802 0.1372922 -0.04652747
Moved 44.51309 453.7221 366.2722 0.162712 -0.04191322
Moved 44.52856 468.3399 368.7044 0.1880901 -0.03722144
Moved 44.54309 480.136 372.426 0.2085694 -0.03004239
Moved 44.56061 498.0764 376.017 0.239716 -0.02311547
Moved 44.57428 512.5308 378.9061 0.2648103 -0.01754219
Moved 44.59003 517.3756 381.5159 0.2732216 -0.01250797
Moved 44.60547 533.5144 385.7184 0.3012403 -0.004401324
Moved 44.62 538.4426 387.1265 0.3097962 -0.001685089
Moved 44.63559 548.9345 392.7009 0.3280113 0.009068029
Moved 44.65091 555.5 396.5 0.3394097 0.0163966
Moved 44.66635 556.255 397.17 0.3407205 0.01768898
Moved 44.68234 561.8145 404.0859 0.3503723 0.03102991
Moved 44.69745 564.7139 408.1418 0.3554061 0.03885372
Moved 44.71231 567.3201 412.4802 0.3599308 0.04722247
Stationary 44.72766 567.3201 412.4802 0.3599308 0.04722247
Moved 44.74292 570.2469 419.9878 0.365012 0.06170478
Moved 44.75839 571 427.4311 0.3663194 0.07606302
Moved 44.7739 571 434.8857 0.3663194 0.09044299
Moved 44.78937 571 443.3328 0.3663194 0.1067377
Moved 44.80463 556.3563 456.9803 0.3408964 0.1330638
Moved 44.82422 541.8664 470.0306 0.3157403 0.158238
Moved 44.83591 524.2814 476.2695 0.2852107 0.1702728
Moved 44.85217 504.1788 482.945 0.2503104 0.1831501
Moved 44.86771 481.2645 490.1049 0.2105286 0.1969614
Moved 44.88272 459.5 494 0.1727431 0.2044753
Moved 44.89819 432.1884 499.7498 0.125327 0.2155667
Moved 44.9136 404.9193 504.118 0.07798492 0.2239929
Moved 44.92877 392.7952 506.8205 0.05693606 0.2292061
Moved 44.94339 379.6943 509.5124 0.03419153 0.2343989
Moved 44.95901 364.739 512.3914 0.008227377 0.2399524
Moved 44.97443 349.4854 515.2754 -0.01825456 0.2455157
Moved 44.9913 339 518 -0.03645833 0.2507715
Moved 45.00754 326.8509 522.0497 -0.05755048 0.2585834
Moved 45.02155 316.1363 524.1234 -0.07615223 0.2625835
Moved 45.03741 305.1832 526 -0.09516801 0.2662036
Moved 45.05353 297.9974 527.0005 -0.1076434 0.2681337
Moved 45.06754 293.6698 528.4434 -0.1151566 0.270917
Moved 45.08386 289.2377 528 -0.1228512 0.2700616
Moved 45.09927 287.6804 529.3196 -0.1255549 0.2726072
Moved 45.11349 285.4069 530.2966 -0.1295019 0.2744917
Moved 45.13028 283.1562 531.8438 -0.1334093 0.2774763
Moved 45.14487 281.7174 533.2826 -0.1359073 0.2802518
Moved 45.16257 282 534.5 -0.1354166 0.2826002
Moved 45.17569 282 534 -0.1354166 0.2816358
Moved 45.19128 288.1015 527.2883 -0.1248237 0.2686888
Moved 45.20602 302.4002 511.5598 -0.09999963 0.2383482
Moved 45.22064 313.4354 497.134 -0.08084133 0.2105207
Moved 45.23581 330.3962 470.8357 -0.05139552 0.159791
Moved 45.25116 343.6586 448.9462 -0.02837047 0.117566
Moved 45.26807 357.1061 426.809 -0.005024112 0.07486299
Moved 45.28317 367.6489 406.7022 0.01327932 0.0360767
Moved 45.29773 374.9168 393.5498 0.02589718 0.01070561
Moved 45.31586 383.9231 376.7948 0.04153318 -0.02161497
Moved 45.32892 388.7794 368.386 0.04996419 -0.03783561
Moved 45.34863 394.4607 359.809 0.05982757 -0.05438092
