come and see our new car
Basic
0.8 0.8
575.9999 518.4
Began 544.0841 273 174 -0.1510417 -0.4128086
Stationary 544.1024 273 174 -0.1510417 -0.4128086
Stationary 544.1178 273 174 -0.1510417 -0.4128086
Stationary 544.132 273 174 -0.1510417 -0.4128086
Stationary 544.1478 273 174 -0.1510417 -0.4128086
Moved 544.1634 285.6195 174 -0.1291328 -0.4128086
Moved 544.1794 294.3017 174 -0.1140596 -0.4128086
Moved 544.1944 309.1097 185.5443 -0.08835118 -0.3905395
Moved 544.2107 317.4507 189.3616 -0.07387023 -0.383176
Moved 544.2256 332.6928 200.2056 -0.04740831 -0.3622578
Moved 544.2411 360.9819 225.7227 0.001704767 -0.313035
Moved 544.2562 383.5 250 0.04079863 -0.2662037
Moved 544.2731 410.4074 283.939 0.08751281 -0.200735
Moved 544.2881 432.3745 316.5617 0.1256501 -0.1378054
Moved 544.3027 446.5812 345.5042 0.1503146 -0.08197489
Moved 544.3192 456.2032 368.2833 0.1670194 -0.03803376
Moved 544.341 481.2081 412.546 0.2104308 0.04734948
Stationary 544.3498 481.2081 412.546 0.2104308 0.04734948
Moved 544.3623 491.836 427.3995 0.2288819 0.07600204
Moved 544.3805 500.4532 440.1797 0.2438423 0.1006553
Moved 544.394 506.5103 448.7655 0.2543582 0.1172173
Moved 544.4097 512.0568 457.0853 0.2639875 0.1332663
Moved 544.4255 516.1933 463.9888 0.2711689 0.1465833
Moved 544.4397 517.7666 467.5332 0.2739003 0.1534204
Moved 544.4594 519.8772 472.6317 0.2775646 0.1632554
Moved 544.4711 521.2677 474.2677 0.2799786 0.1664114
Moved 544.4867 521 476.6534 0.2795139 0.1710134
Moved 544.502 521 477.5 0.2795139 0.1726465
Moved 544.5173 521 478.2112 0.2795139 0.1740184
Stationary 544.5325 521 478 0.2795139 0.173611
Moved 544.5481 509.2118 471.6525 0.2590483 0.1613667
Moved 544.5636 486.448 448.1802 0.2195278 0.1160884
Moved 544.5803 468.6489 417.5826 0.1886266 0.05706513
Moved 544.5956 452.6024 387.1547 0.1607681 -0.001630695
Moved 544.6111 441.7087 355.1262 0.1418555 -0.06341398
Moved 544.6287 434.9864 328.7349 0.1301847 -0.1143232
Moved 544.6416 429.2527 301.4506 0.1202305 -0.1669549
Moved 544.6573 427 278 0.1163194 -0.2121914
Moved 544.6729 426.3935 259.2964 0.1152665 -0.2482708
Moved 544.689 426 238.158 0.1145833 -0.2890472
Moved 544.7037 426 218.933 0.1145833 -0.3261323
Moved 544.7194 426 207.2277 0.1145833 -0.3487121
Moved 544.7349 426 197.0786 0.1145833 -0.3682897
Moved 544.7494 426 190.5 0.1145833 -0.38098
Moved 544.7646 426 188.2122 0.1145833 -0.3853932
Moved 544.7815 426 186.0576 0.1145833 -0.3895494
Moved 544.7955 426 184.6653 0.1145833 -0.3922351
Moved 544.8115 423.8226 185 0.1108032 -0.3915895
Moved 544.8268 417.388 193.9791 0.09963199 -0.3742687
Moved 544.8422 410.5789 200.4211 0.0878106 -0.3618419
Moved 544.858 398.9824 219.2809 0.06767771 -0.3254612
Moved 544.8754 389.102 236.2537 0.05052432 -0.2927206
Moved 544.8891 376 266 0.02777777 -0.2353395
Moved 544.9034 362.9963 299.1628 0.005201995 -0.1713681
Moved 544.921 347.0498 337.246 -0.02248302 -0.0979052
Moved 544.9366 336.3754 359.7023 -0.04101492 -0.05458672
Moved 544.9528 325.0274 386.6517 -0.06071634 -0.00260094
Moved 544.9649 315.3518 410.0027 -0.07751424 0.04244351
Moved 544.9802 307.3047 432.8541 -0.09148485 0.08652401
Moved 545.0021 300.0517 454.8346 -0.1040769 0.1289247
Moved 545.0129 292.5359 474.1933 -0.1171251 0.1662679
Moved 545.0262 283.1619 495.6763 -0.1333995 0.2077088
Moved 545.0423 275.6982 511.4639 -0.1463573 0.2381634
Moved 545.0577 270.05 525.3751 -0.1561632 0.2649981
Moved 545.0723 265.1317 537.982 -0.1647018 0.289317
Moved 545.0894 260.9987 548.0031 -0.1718772 0.3086478
Moved 545.1038 258.2545 557.6094 -0.1766416 0.3271785
Moved 545.1201 256 564 -0.1805555 0.3395061
Moved 545.1348 255.1781 566.4658 -0.1819825 0.3442625
Moved 545.1503 253.7908 570.6277 -0.184391 0.3522909
Moved 545.165 254 572.1978 -0.1840278 0.3553196
Ended 545.1821 254 574 -0.1840278 0.3587962
Began 545.8256 345 460 -0.02604168 0.1388889
Stationary 545.843 345 460 -0.02604168 0.1388889
Stationary 545.8585 345 460 -0.02604168 0.1388889
Stationary 545.8755 345 460 -0.02604168 0.1388889
Moved 545.89 332.1819 449.5125 -0.04829533 0.1186582
Moved 545.9047 320.9764 442.6509 -0.06774924 0.1054223
Moved 545.9222 304.7079 434.3267 -0.09599324 0.08936475
Moved 545.9378 281.2784 420.6343 -0.1366695 0.062952
Moved 545.951 257.8581 406.2615 -0.1773296 0.03522658
Moved 545.9662 225.4287 392.0841 -0.2336308 0.007878291
Moved 545.9834 209.7623 385.5049 -0.2608292 -0.004813023
Moved 545.998 190 375.5 -0.2951389 -0.02411271
Moved 546.0137 178.1066 369.6036 -0.3157871 -0.03548681
Moved 546.0293 166.767 363.8835 -0.3354738 -0.04652099
Moved 546.0441 158.7054 359.6822 -0.3494698 -0.0546254
Moved 546.06 153.8386 356.629 -0.3579191 -0.06051522
Moved 546.075 149.6779 354.8926 -0.3651426 -0.0638645
Moved 546.0905 147.0265 353.5132 -0.3697457 -0.06652537
Moved 546.1064 144.2722 352.1361 -0.3745273 -0.06918188
Moved 546.1215 142.7529 352 -0.377165 -0.0694445
Moved 546.137 141.3739 351 -0.3795593 -0.07137357
Moved 546.1524 140.5 351 -0.3810764 -0.07137357
Moved 546.1683 139.8055 351 -0.3822821 -0.07137357
Moved 546.1846 140 349.6765 -0.3819444 -0.07392653
Moved 546.1989 138.5 350 -0.3845486 -0.07330252
Stationary 546.2137 138.5 350 -0.3845486 -0.07330252
Stationary 546.2285 138.5 350 -0.3845486 -0.07330252
Stationary 546.244 138.5 350 -0.3845486 -0.07330252
Stationary 546.2594 138.5 350 -0.3845486 -0.07330252
Stationary 546.2742 138.5 350 -0.3845486 -0.07330252
Stationary 546.2899 138.5 350 -0.3845486 -0.07330252
Stationary 546.3058 138.5 350 -0.3845486 -0.07330252
Stationary 546.3205 138.5 350 -0.3845486 -0.07330252
Stationary 546.3372 138.5 350 -0.3845486 -0.07330252
Moved 546.3523 137.9461 350 -0.3855103 -0.07330252
Stationary 546.3682 138 350 -0.3854167 -0.07330252
Stationary 546.3834 138 350 -0.3854167 -0.07330252
Stationary 546.4031 138 350 -0.3854167 -0.07330252
Stationary 546.4136 138 350 -0.3854167 -0.07330252
Stationary 546.428 138 350 -0.3854167 -0.07330252
Stationary 546.4442 138 350 -0.3854167 -0.07330252
Stationary 546.4596 138 350 -0.3854167 -0.07330252
Stationary 546.4786 138 350 -0.3854167 -0.07330252
Stationary 546.4941 138 350 -0.3854167 -0.07330252
Stationary 546.5101 138 350 -0.3854167 -0.07330252
Stationary 546.5213 138 350 -0.3854167 -0.07330252
Moved 546.5367 148.9764 350 -0.3663603 -0.07330252
