just in time for the party
Basic
0.6 0.6
432 129.6
Began 206.5398 486 427 0.2916667 0.3009261
Stationary 206.5572 486 427 0.2916667 0.3009261
Stationary 206.5701 486 427 0.2916667 0.3009261
Stationary 206.5871 486 427 0.2916667 0.3009261
Stationary 206.6027 486 427 0.2916667 0.3009261
Stationary 206.618 486 427 0.2916667 0.3009261
Stationary 206.6342 486 427 0.2916667 0.3009261
Stationary 206.6493 486 427 0.2916667 0.3009261
Stationary 206.6644 486 427 0.2916667 0.3009261
Stationary 206.6796 486 427 0.2916667 0.3009261
Stationary 206.6957 486 427 0.2916667 0.3009261
Stationary 206.709 486 427 0.2916667 0.3009261
Stationary 206.7248 486 427 0.2916667 0.3009261
Stationary 206.7425 486 427 0.2916667 0.3009261
Stationary 206.7576 486 427 0.2916667 0.3009261
Stationary 206.7733 486 427 0.2916667 0.3009261
Stationary 206.7885 486 427 0.2916667 0.3009261
Stationary 206.8039 486 427 0.2916667 0.3009261
Stationary 206.8198 486 427 0.2916667 0.3009261
Stationary 206.8349 486 427 0.2916667 0.3009261
Stationary 206.857 486 427 0.2916667 0.3009261
Stationary 206.868 486 427 0.2916667 0.3009261
Stationary 206.8806 486 427 0.2916667 0.3009261
Stationary 206.8967 486 427 0.2916667 0.3009261
Stationary 206.9118 486 427 0.2916667 0.3009261
Stationary 206.9277 486 427 0.2916667 0.3009261
Stationary 206.9428 486 427 0.2916667 0.3009261
Stationary 206.9585 486 427 0.2916667 0.3009261
Stationary 206.9736 486 427 0.2916667 0.3009261
Stationary 206.9889 486 427 0.2916667 0.3009261
Stationary 207.0045 486 427 0.2916667 0.3009261
Stationary 207.02 486 427 0.2916667 0.3009261
Moved 207.0337 477.3556 417.3556 0.2716564 0.2265091
Moved 207.0499 475.9169 415.9169 0.2683261 0.215408
Moved 207.0666 474.5 416 0.2650462 0.2160493
Moved 207.0818 473.0394 414.0394 0.2616652 0.2009213
Moved 207.0976 471.6007 412.6006 0.2583348 0.1898197
Moved 207.111 470.5882 411.5882 0.2559912 0.1820078
Moved 207.1278 469.0252 410.0251 0.2523731 0.1699471
Moved 207.1442 469 408.5904 0.2523148 0.1588766
Moved 207.1586 468 407.1476 0.25 0.1477442
Moved 207.174 466.7088 405.7089 0.2470112 0.1366423
Moved 207.1894 465.2702 404.2701 0.243681 0.1255411
Moved 207.2043 463.8314 402.8314 0.2403504 0.1144395
Moved 207.2198 462.7945 401.7946 0.2379503 0.1064395
Moved 207.2348 461.2881 400.2881 0.2344631 0.0948156
Moved 207.2498 459.8485 397.6971 0.2311309 0.07482317
Stationary 207.2654 459.8485 397.6971 0.2311309 0.07482317
Moved 207.2807 457.971 394.9711 0.2267848 0.05378935
Moved 207.2965 456.5322 393.5322 0.2234541 0.04268694
Moved 207.3111 456 392.0906 0.2222222 0.03156368
Moved 207.3277 455.0163 391.0162 0.219945 0.02327342
Moved 207.3441 453.5836 391 0.2166287 0.02314815
Moved 207.358 454 389.1448 0.2175926 0.008833379
Moved 207.373 452.6949 389 0.2145714 0.007716286
Moved 207.3914 452.2673 388 0.2135816 1.177376E-07
Moved 207.4047 452 386.8318 0.2129629 -0.0090134
Stationary 207.4193 452 386.8318 0.2129629 -0.0090134
Moved 207.4361 451 386.2031 0.2106482 -0.01386501
Moved 207.4524 451 385.5 0.2106482 -0.01929012
Moved 207.4664 449.6949 384.6949 0.2076272 -0.02550184
Stationary 207.4816 449.6949 384.6949 0.2076272 -0.02550184
Stationary 207.4972 449.6949 384.6949 0.2076272 -0.02550184
Moved 207.5115 448.8138 383.8138 0.2055875 -0.03230036
Stationary 207.5274 448.8138 383.8138 0.2055875 -0.03230036
Stationary 207.5429 448.8138 383.8138 0.2055875 -0.03230036
Moved 207.5579 448.1195 383 0.2039803 -0.03858025
Moved 207.5737 447.5 383 0.2025463 -0.03858025
Stationary 207.59 447.5 383 0.2025463 -0.03858025
Moved 207.6042 446.9507 383 0.2012748 -0.03858025
Stationary 207.6207 446.9507 383 0.2012748 -0.03858025
Stationary 207.6368 447 383 0.2013889 -0.03858025
Moved 207.6507 445.7437 383 0.1984808 -0.03858025
Stationary 207.6667 445.7437 383 0.1984808 -0.03858025
Moved 207.6824 443.9086 383 0.1942328 -0.03858025
Moved 207.6983 442.4665 383 0.1908947 -0.03858025
Moved 207.7128 441.0306 391.7241 0.187571 0.02873562
Moved 207.7287 439.5921 394.8157 0.184241 0.05259078
Moved 207.7442 438.1553 396.8447 0.1809151 0.068246
Moved 207.7594 436.7064 399.5872 0.1775611 0.08940732
Moved 207.7747 435.7026 400.2974 0.1752376 0.09488707
Moved 207.7921 435.1647 402.8353 0.1739924 0.1144698
Moved 207.806 433.7296 405.5409 0.1706702 0.1353464
Moved 207.8216 433 407.442 0.1689814 0.150015
Moved 207.8364 431.8534 409.1466 0.1663273 0.1631684
Moved 207.8521 431 411.5959 0.1643519 0.182067
Moved 207.8674 429.9713 414.0573 0.1619707 0.2010596
Moved 207.8824 428.9267 416.1466 0.1595525 0.2171808
Moved 207.8979 426.9164 419.6254 0.1548991 0.2440235
Moved 207.9133 425.0194 422.9611 0.150508 0.2697617
Moved 207.9285 423.5847 425.8306 0.1471868 0.2919027
Moved 207.944 423 427.8577 0.1458333 0.3075437
Moved 207.959 421.7069 430.5862 0.14284 0.3285976
Moved 207.974 421 431.7348 0.1412037 0.33746
Moved 207.9916 420.1155 432.8845 0.1391563 0.3463312
Moved 208.0063 420 434.2854 0.1388889 0.3571404
Moved 208.0215 419.273 435 0.1372061 0.3626544
Moved 208.043 418 437.6045 0.1342593 0.3827507
Stationary 208.0533 418 437.6045 0.1342593 0.3827507
Moved 208.0679 418 439.0433 0.1342593 0.3938524
Moved 208.0828 417.5194 440 0.1331467 0.4012346
Moved 208.0982 417 440.7227 0.1319444 0.4068112
Moved 208.1131 417 441.5 0.1319444 0.4128088
Moved 208.1295 415.747 442.253 0.1290441 0.4186189
Stationary 208.1425 415.747 442.253 0.1290441 0.4186189
Moved 208.1588 416 443.3734 0.1296297 0.427264
Moved 208.1752 414.6266 443 0.1264504 0.4243827
