just in time for the party
Basic
0.4 0.4
288 86.39999
Began 289.9421 443 394 0.2881944 0.06944462
Stationary 289.9597 443 394 0.2881944 0.06944462
Stationary 289.981 443 394 0.2881944 0.06944462
Stationary 289.9921 443 394 0.2881944 0.06944462
Stationary 290.0062 443 394 0.2881944 0.06944462
Stationary 290.0209 443 394 0.2881944 0.06944462
Stationary 290.0363 443 394 0.2881944 0.06944462
Stationary 290.0525 443 394 0.2881944 0.06944462
Stationary 290.0666 443 394 0.2881944 0.06944462
Stationary 290.0813 443 394 0.2881944 0.06944462
Stationary 290.0972 443 394 0.2881944 0.06944462
Stationary 290.1137 443 394 0.2881944 0.06944462
Stationary 290.1284 443 394 0.2881944 0.06944462
Stationary 290.1459 443 394 0.2881944 0.06944462
Stationary 290.1605 443 394 0.2881944 0.06944462
Stationary 290.1753 443 394 0.2881944 0.06944462
Stationary 290.19 443 394 0.2881944 0.06944462
Stationary 290.2046 443 394 0.2881944 0.06944462
Stationary 290.2204 443 394 0.2881944 0.06944462
Stationary 290.2377 443 394 0.2881944 0.06944462
Stationary 290.2517 443 394 0.2881944 0.06944462
Stationary 290.2671 443 394 0.2881944 0.06944462
Moved 290.282 433.8652 394 0.2564762 0.06944462
Stationary 290.3009 433.8652 394 0.2564762 0.06944462
Stationary 290.313 433.8652 394 0.2564762 0.06944462
Moved 290.3297 432.7508 394 0.252607 0.06944462
Moved 290.3448 432.2445 394 0.2508489 0.06944462
Moved 290.3607 431.5 394 0.2482639 0.06944462
Moved 290.3756 430.6816 394 0.2454223 0.06944462
Stationary 290.3919 430.6816 394 0.2454223 0.06944462
Moved 290.4066 429.678 394 0.2419375 0.06944462
Moved 290.4217 428.3623 394 0.2373691 0.06944462
Moved 290.4376 426.9195 394 0.2323595 0.06944462
Stationary 290.4539 426.9195 394 0.2323595 0.06944462
Moved 290.4674 425.0394 394 0.2258311 0.06944462
Moved 290.4833 423.5966 394 0.2208216 0.06944462
Moved 290.5 422.3725 401.6275 0.2165712 0.1577257
Moved 290.5144 421.0701 402.9299 0.212049 0.1727996
Moved 290.5302 419.6122 404.3878 0.2069868 0.1896738
Moved 290.5455 419 405 0.2048611 0.1967594
Moved 290.5605 416.4749 406.2626 0.1960933 0.2113727
Moved 290.5764 416.2938 407.7062 0.1954645 0.2280809
