he is still on our team
Moved 83.32361 298.2934 397.8533 -0.214259 0.114043
Moved 83.33676 296.7563 400.4874 -0.2195963 0.1445308
Moved 83.35754 292.3479 404.3043 -0.2349032 0.1887069
Moved 83.37585 289.9245 407.0755 -0.2433178 0.2207814
Moved 83.39383 288.5805 409.839 -0.2479843 0.2527661
Moved 83.4053 286.196 411.8041 -0.2562641 0.2755103
Stationary 83.41495 286.196 411.8041 -0.2562641 0.2755103
Moved 83.42682 286 414.3849 -0.2569444 0.3053815
Moved 83.44327 284.4246 416.5754 -0.2624146 0.3307339
Moved 83.45746 284 417.7352 -0.2638889 0.3441576
Moved 83.47421 282.967 419.033 -0.2674757 0.3591785
Moved 83.48892 283 420.4189 -0.2673611 0.3752191
Moved 83.50635 282 421.8041 -0.2708333 0.3912511
Moved 83.52072 282 423.1904 -0.2708333 0.4072961
Moved 83.53546 282 424.582 -0.2708333 0.4234026
Moved 83.55042 282 425.9727 -0.2708333 0.4394991
Moved 83.56595 282 430.0422 -0.2708333 0.4866
Ended 83.58148 282 430.0422 -0.2708333 0.4866
Began 83.76279 412 443 0.1805556 0.6365741
Stationary 83.78268 412 443 0.1805556 0.6365741
Stationary 83.79712 412 443 0.1805556 0.6365741
Stationary 83.81256 412 443 0.1805556 0.6365741
Stationary 83.82748 412 443 0.1805556 0.6365741
Stationary 83.84274 412 443 0.1805556 0.6365741
Stationary 83.85822 412 443 0.1805556 0.6365741
Moved 83.87622 399.8899 443 0.1385066 0.6365741
Moved 83.89001 394.9888 434.9775 0.1214887 0.5437213
Moved 83.90585 389.3848 432.1924 0.1020305 0.5114861
Moved 83.92191 381.3783 428.6891 0.07423013 0.4709394
Moved 83.93814 374.2776 425.7111 0.04957497 0.4364706
Moved 83.95114 369 423 0.03124997 0.4050926
Moved 83.96719 363.4478 420.2239 0.01197159 0.3729621
Moved 83.98349 356.6396 417.4558 -0.01166813 0.3409241
Moved 83.99835 352.9824 415.4912 -0.02436667 0.3181855
Moved 84.01321 347.1051 412.5526 -0.04477381 0.2841732
Moved 84.02899 341.6085 410.9021 -0.06385951 0.2650708
Moved 84.0441 336.0618 408.0309 -0.08311875 0.2318391
Moved 84.05997 331.4019 406.134 -0.09929888 0.2098839
Moved 84.07532 327.2394 403.493 -0.113752 0.1793167
Moved 84.08984 322.5069 401.7534 -0.1301845 0.1591832
Moved 84.10641 318.0447 399.5224 -0.145678 0.1333613
Moved 84.12103 311.932 396.9728 -0.1669028 0.1038516
Moved 84.1369 306.4024 392.8018 -0.1861028 0.0555759
Moved 84.15231 299.858 389.6435 -0.2088263 0.01902192
Moved 84.16779 294.3054 386.6527 -0.2281062 -0.01559363
Moved 84.18347 290.3192 385.4398 -0.2419473 -0.02963225
Moved 84.19891 287.1061 384.053 -0.2531039 -0.04568224
Moved 84.2139 284.3202 382.6601 -0.2627769 -0.0618041
Moved 84.22928 282.3805 381.6902 -0.2695121 -0.07302956
Moved 84.24539 280.4126 381.2063 -0.276345 -0.07863116
Moved 84.26755 277.5 381 -0.2864583 -0.08101851
Stationary 84.27826 277.5 381 -0.2864583 -0.08101851
Stationary 84.28928 277.5 381 -0.2864583 -0.08101851
Moved 84.30539 276.6409 379.6409 -0.2894413 -0.09674849
Moved 84.32089 275.6394 380 -0.2929187 -0.09259224
Stationary 84.33649 275.6394 380 -0.2929187 -0.09259224
Stationary 84.35117 276 380 -0.2916667 -0.09259224
Stationary 84.36688 276 380 -0.2916667 -0.09259224
Stationary 84.38226 276 380 -0.2916667 -0.09259224
Ended 84.3981 276 380 -0.2916667 -0.09259224
Began 84.59598 256 371 -0.3611111 -0.1967593
Stationary 84.61502 256 371 -0.3611111 -0.1967593
Stationary 84.63568 256 371 -0.3611111 -0.1967593
Stationary 84.64597 256 371 -0.3611111 -0.1967593
Stationary 84.65952 256 371 -0.3611111 -0.1967593
Stationary 84.67584 256 371 -0.3611111 -0.1967593
Stationary 84.69095 256 371 -0.3611111 -0.1967593
Stationary 84.70557 256 371 -0.3611111 -0.1967593
Stationary 84.72125 256 371 -0.3611111 -0.1967593
Stationary 84.73697 256 371 -0.3611111 -0.1967593
Stationary 84.7522 256 371 -0.3611111 -0.1967593
Stationary 84.76883 256 371 -0.3611111 -0.1967593
Stationary 84.78406 256 371 -0.3611111 -0.1967593
Moved 84.79895 272.1486 380.9376 -0.3050397 -0.08174084
Moved 84.81415 277.7632 383.8816 -0.2855446 -0.04766641
Moved 84.83124 284.5831 387.2916 -0.2618641 -0.008199479
Moved 84.84558 292.4656 391.2328 -0.2344944 0.0374167
Moved 84.86038 303.7184 393.9296 -0.1954221 0.06862994
Moved 84.87753 310.0985 397.6995 -0.173269 0.1122628
Moved 84.8916 317.1837 400.4735 -0.1486675 0.1443695
Moved 84.90756 322.5034 401.6259 -0.1301964 0.1577068
Moved 84.92313 329.0297 403.0059 -0.1075356 0.1736796
Moved 84.93793 335.8907 404.3782 -0.08371279 0.1895622
Moved 84.95294 340.5332 405.3066 -0.06759315 0.2003083
Moved 84.96875 350.8126 405.8021 -0.03190063 0.2060429
Moved 84.98419 359.1403 406 -0.002985075 0.2083331
Moved 85.00546 373.8105 407 0.04795313 0.2199076
Stationary 85.0162 373.8105 407 0.04795313 0.2199076
Moved 85.03171 380.747 407 0.07203832 0.2199076
Moved 85.04626 387.6976 407 0.09617224 0.2199076
Moved 85.06107 393.2905 407 0.115592 0.2199076
Moved 85.07782 401.2259 407 0.1431453 0.2199076
Moved 85.0914 407.887 407 0.1662742 0.2199076
Moved 85.10791 414.824 407 0.1903613 0.2199076
Moved 85.12549 420.4084 407 0.2097513 0.2199076
Moved 85.13904 424.4803 407 0.2238901 0.2199076
Moved 85.15405 428.3897 407 0.2374643 0.2199076
Moved 85.16971 431 407 0.2465278 0.2199076
Moved 85.18518 434.126 407 0.2573818 0.2199076
Moved 85.19995 437.8444 407 0.270293 0.2199076
Moved 85.21503 440.6639 407 0.280083 0.2199076
Moved 85.23193 444.446 407 0.2932153 0.2199076
Moved 85.24686 448.3312 399.2271 0.3067057 0.1299433
Moved 85.26093 450.9954 398.5023 0.3159561 0.1215544
Moved 85.2778 453.7647 397.1176 0.3255719 0.1055281
Moved 85.2926 455.9668 396.0166 0.3332179 0.09278509
Moved 85.30789 458.7317 394.6342 0.3428182 0.07678456
Moved 85.32379 462.2785 392.481 0.3551336 0.05186346
Moved 85.33893 465.2914 390.8543 0.3655949 0.03303599
Moved 85.3541 467.0585 388.9415 0.3717308 0.01089732
Moved 85.37048 468.9128 387.0872 0.3781694 -0.01056477
Moved 85.38699 471.5927 385.7037 0.3874744 -0.02657784
Moved 85.39944 472.5 384.5 0.390625 -0.04050891
Moved 85.41559 473.7422 384 0.3949382 -0.04629594
Moved 85.43198 475.1265 382.8735 0.3997448 -0.05933408
Moved 85.44653 475 381.5 0.3993055 -0.07523149
Moved 85.46152 476.8909 381.1091 0.4058711 -0.07975543
Moved 85.48309 480.2945 380 0.4176891 -0.09259224
Stationary 85.49344 480.2945 380 0.4176891 -0.09259224
Ended 85.50772 482 380 0.4236111 -0.09259224
Began 85.72083 500 453 0.486111 0.7523148
Stationary 85.73972 500 453 0.486111 0.7523148
Stationary 85.75339 500 453 0.486111 0.7523148
Stationary 85.7677 500 453 0.486111 0.7523148
Stationary 85.78583 500 453 0.486111 0.7523148
Stationary 85.80084 500 453 0.486111 0.7523148
Stationary 85.81613 500 453 0.486111 0.7523148
Stationary 85.83167 500 453 0.486111 0.7523148
Stationary 85.84641 500 453 0.486111 0.7523148
Stationary 85.86279 500 453 0.486111 0.7523148
Moved 85.8782 500 443.8773 0.486111 0.6467284
Moved 85.89325 500 441.4954 0.486111 0.6191601
Moved 85.90845 500 439.2477 0.486111 0.5931445
Moved 85.92484 500 437.735 0.486111 0.5756373
Moved 85.93851 500 434.0341 0.486111 0.5328025
Moved 85.95398 500 431.446 0.486111 0.5028477
Moved 85.97034 500 426.6223 0.486111 0.4470175
Moved 85.98611 500 422.5684 0.486111 0.4000976
Moved 86.0015 500 419.4178 0.486111 0.363632
Moved 86.0173 500 416.5045 0.486111 0.3299127
Moved 86.03244 500 412.1082 0.486111 0.2790296
Moved 86.04718 500 408.9548 0.486111 0.2425321
Moved 86.06262 500 404.7706 0.486111 0.1941043
Moved 86.08664 491.0389 395.6234 0.4549961 0.08823324
Stationary 86.09729 491.0389 395.6234 0.4549961 0.08823324
Moved 86.10846 483.565 387.278 0.4290451 -0.00835613
Moved 86.12451 472.6323 375.9587 0.3910843 -0.1393661
Moved 86.13953 466.7562 369.7562 0.3706811 -0.2111555
Moved 86.15472 459.7588 362.7588 0.3463846 -0.2921436
Moved 86.17053 456.4945 359.4945 0.3350504 -0.3299243
Moved 86.18607 453.2235 357.149 0.3236928 -0.3570712
Moved 86.20126 450.4221 354.4221 0.3139655 -0.3886329
Moved 86.21701 445.9628 351.6418 0.2984819 -0.420812
Moved 86.23404 442.8613 348.8613 0.2877126 -0.4529946
Moved 86.24792 437.1736 346.0868 0.267964 -0.4851062
Moved 86.26309 435.3122 343.3122 0.2615006 -0.51722
Moved 86.27823 432.5307 341.7653 0.2518426 -0.5351233
Moved 86.29358 430 339 0.2430555 -0.5671293
Moved 86.30957 428.3411 338.3411 0.2372954 -0.5747551
Moved 86.32474 425.9055 338 0.2288386 -0.5787037
Moved 86.3399 424.5615 336.5615 0.2241717 -0.5953531
Moved 86.35501 424.1726 336 0.2228215 -0.6018519
Moved 86.37024 422.7819 334.7819 0.2179928 -0.61595
Moved 86.38614 421.5 335 0.2135417 -0.6134259
Stationary 86.40063 421.5 335 0.2135417 -0.6134259
Moved 86.41632 419.9451 334 0.2081428 -0.6249996
Stationary 86.43198 420 334 0.2083333 -0.6249996
Moved 86.44705 419.1506 333.1506 0.2053842 -0.6348306
Stationary 86.46896 419 333 0.2048611 -0.6365741
Stationary 86.48157 419 333 0.2048611 -0.6365741
Stationary 86.49384 419 333 0.2048611 -0.6365741
Ended 86.50961 419 333 0.2048611 -0.6365741
Began 86.73822 473 424 0.3923611 0.4166668
Stationary 86.75656 473 424 0.3923611 0.4166668
Stationary 86.77063 473 424 0.3923611 0.4166668
Stationary 86.78571 473 424 0.3923611 0.4166668
Stationary 86.80093 473 424 0.3923611 0.4166668
Stationary 86.81647 473 424 0.3923611 0.4166668
Stationary 86.83179 473 424 0.3923611 0.4166668
Stationary 86.84787 473 424 0.3923611 0.4166668
Moved 86.86389 463.3521 424 0.3588614 0.4166668
Moved 86.88174 460.8885 424 0.3503075 0.4166668
Moved 86.89432 457.1788 424 0.3374263 0.4166668
Moved 86.90918 453.0067 424 0.32294 0.4166668
Moved 86.92697 447.8416 424 0.3050056 0.4166668
Moved 86.94031 443.6771 424 0.2905455 0.4166668
Moved 86.95584 439.5027 424 0.2760512 0.4166668
Moved 86.97141 434.3264 424 0.2580777 0.4166668
Moved 86.98703 430.1474 424 0.2435674 0.4166668
Moved 87.0025 424.6464 424 0.2244665 0.4166668
Moved 87.02597 413.6863 424 0.1864107 0.4166668
Moved 87.0397 409.5476 424 0.1720405 0.4166668
Stationary 87.05057 409.5476 424 0.1720405 0.4166668
Moved 87.06433 405.3622 417.8451 0.1575075 0.3454292
Moved 87.07907 402.466 417 0.1474513 0.3356481
Moved 87.09424 398.1241 417 0.1323753 0.3356481
Moved 87.11038 394.2584 416 0.1189527 0.3240739
Moved 87.12524 389.7755 414.9252 0.1033871 0.3116339
Moved 87.14178 384.1518 415 0.08386045 0.3125
Moved 87.15695 379.6194 415 0.06812274 0.3125
Moved 87.17227 372.8269 413.7654 0.04453778 0.2982104
Moved 87.18707 368.1725 414 0.02837673 0.3009261
Moved 87.20261 363.222 414 0.01118749 0.3009261
Moved 87.21765 357.7345 414 -0.007866248 0.3009261
Moved 87.2334 353.6469 414 -0.02205953 0.3009261
Moved 87.24945 350.3186 414 -0.03361582 0.3009261
Moved 87.26477 347.5498 414 -0.04322983 0.3009261
Moved 87.28113 344.7737 414 -0.05286902 0.3009261
Moved 87.29434 341.9991 414 -0.06250329 0.3009261
Moved 87.31039 339.2242 414 -0.072138 0.3009261
Stationary 87.3298 338.6731 414 -0.07405162 0.3009261
Moved 87.34732 335.7879 414 -0.08406967 0.3009261
Stationary 87.35883 335.7879 414 -0.08406967 0.3009261
Moved 87.37238 334.3979 414 -0.0888963 0.3009261
Moved 87.38815 333.0105 414 -0.09371354 0.3009261
Moved 87.40314 331.6194 414 -0.09854391 0.3009261
Moved 87.4173 330.2309 414 -0.103365 0.3009261
Moved 87.43408 329.1115 414 -0.1072519 0.3009261
Moved 87.44958 327.7679 414 -0.1119169 0.3009261
Moved 87.46527 326.5 414 -0.1163194 0.3009261
Moved 87.48029 325.9874 414 -0.1180994 0.3009261
Moved 87.49411 324.6141 414 -0.1228677 0.3009261
Stationary 87.51108 324.6141 414 -0.1228677 0.3009261
Moved 87.52707 323.6374 414 -0.1262589 0.3009261
Moved 87.54196 322.7224 414 -0.129436 0.3009261
Stationary 87.55673 322.7224 414 -0.129436 0.3009261
Moved 87.57242 321.6901 414 -0.1330204 0.3009261
Moved 87.58817 320.8036 414 -0.1360986 0.3009261
Stationary 87.60364 321 414 -0.1354167 0.3009261
Moved 87.61832 319.9201 414 -0.1391663 0.3009261
Stationary 87.63809 319.9201 414 -0.1391663 0.3009261
Stationary 87.65024 319.9201 414 -0.1391663 0.3009261
Moved 87.66428 319.022 414 -0.1422848 0.3009261
Moved 87.6803 318.5 414 -0.1440972 0.3009261
Stationary 87.69656 318.5 414 -0.1440972 0.3009261
Moved 87.71005 317.9669 414 -0.1459482 0.3009261
Stationary 87.72739 318 414 -0.1458333 0.3009261
Stationary 87.74261 318 414 -0.1458333 0.3009261
Moved 87.75586 316.8573 414 -0.1498011 0.3009261
Stationary 87.7717 317 414 -0.1493055 0.3009261
Ended 87.78735 317 421 -0.1493055 0.3819443
Began 87.97351 330 420 -0.1041666 0.3703704
Stationary 87.98846 330 420 -0.1041666 0.3703704
Stationary 88.00333 330 420 -0.1041666 0.3703704
Stationary 88.01904 330 420 -0.1041666 0.3703704
Stationary 88.03485 330 420 -0.1041666 0.3703704
Stationary 88.0498 330 420 -0.1041666 0.3703704
Stationary 88.06519 330 420 -0.1041666 0.3703704
Stationary 88.07993 330 420 -0.1041666 0.3703704
Stationary 88.10236 330 420 -0.1041666 0.3703704
Stationary 88.11337 330 420 -0.1041666 0.3703704
Stationary 88.12625 330 420 -0.1041666 0.3703704
Moved 88.14072 320.3461 420 -0.1376873 0.3703704
Moved 88.15726 319.5 420 -0.140625 0.3703704
Moved 88.17581 318.7962 420 -0.1430686 0.3703704
Moved 88.18912 317.2157 420 -0.1485566 0.3703704
Moved 88.20413 315.8411 420 -0.1533297 0.3703704
Moved 88.2189 314.81 420 -0.1569097 0.3703704
Moved 88.23438 313.3788 420 -0.161879 0.3703704
Moved 88.25 312.0032 420 -0.1666556 0.3703704
Moved 88.26553 311.5 420 -0.1684028 0.3703704
Moved 88.28299 310.2511 420 -0.1727392 0.3703704
Moved 88.29752 308.8764 420 -0.1775124 0.3703704
Moved 88.31311 306.0036 420 -0.1874876 0.3703704
Moved 88.32959 305.3292 420 -0.1898293 0.3703704
Moved 88.3447 303.0997 420 -0.1975705 0.3703704
Moved 88.36713 296.5607 413 -0.2202754 0.2893519
Moved 88.38098 292.6922 411.8974 -0.2337075 0.2765903
Stationary 88.39197 292.6922 411.8974 -0.2337075 0.2765903
Moved 88.40399 289.526 411.5087 -0.2447013 0.2720912
Moved 88.42053 286.2454 411 -0.2560923 0.2662037
Moved 88.43619 282.2101 411 -0.270104 0.2662037
Moved 88.45163 280.5596 411 -0.2758346 0.2662037
Moved 88.466 277.633 410 -0.2859966 0.2546296
Moved 88.48245 275.9389 410 -0.2918788 0.2546296
Moved 88.50046 274.5633 410 -0.2966554 0.2546296
Moved 88.51529 273.1848 410 -0.3014415 0.2546296
Moved 88.52853 271.8065 410 -0.3062275 0.2546296
Moved 88.54196 270.5 410 -0.3107639 0.2546296
Stationary 88.55774 270.5 410 -0.3107639 0.2546296
Moved 88.58057 269.6883 410 -0.3135823 0.2546296
Stationary 88.60168 269.6883 410 -0.3135823 0.2546296
Moved 88.61768 268.8198 410 -0.3165978 0.2546296
Stationary 88.63974 268.8198 410 -0.3165978 0.2546296
Stationary 88.65085 268.8198 410 -0.3165978 0.2546296
Stationary 88.66507 268.8198 410 -0.3165978 0.2546296
Moved 88.68005 267.9309 410 -0.3196844 0.2546296
Stationary 88.69641 267.9309 410 -0.3196844 0.2546296
Stationary 88.71109 267.9309 410 -0.3196844 0.2546296
Moved 88.728 266.3966 409.3966 -0.3250119 0.2476457
Moved 88.74191 265.0193 408.0193 -0.329794 0.2317054
Moved 88.7572 263.6289 406.6289 -0.3346219 0.2156125
Moved 88.77499 261.254 404.5079 -0.3428682 0.1910642
Moved 88.78809 259.2489 402.249 -0.3498301 0.1649185
Moved 88.80353 257.7774 400.7774 -0.3549396 0.1478865
Moved 88.819 256.3916 398.3917 -0.3597513 0.1202739
Moved 88.83438 255.0085 397.0085 -0.3645536 0.1042657
Moved 88.84991 255 395.6179 -0.3645834 0.08816984
Stationary 88.86469 255 396 -0.3645834 0.09259259
Moved 88.88599 255 394.8474 -0.3645834 0.07925263
Stationary 88.89801 255 395 -0.3645834 0.08101869
Moved 88.9115 255 393.39 -0.3645834 0.06238408
Moved 88.92728 261.9978 392.0003 -0.3402855 0.04630001
Moved 88.94238 264.7733 390.6133 -0.3306483 0.03024684
Moved 88.95779 271.8827 390.2234 -0.3059629 0.02573455
Moved 88.97498 278.7664 388.8467 -0.282061 0.009800239
Moved 88.98895 287 386 -0.2534722 -0.02314815
Moved 89.0051 294.6435 385.0713 -0.2269323 -0.03389694
Moved 89.02219 299.8372 384.0325 -0.2088985 -0.04591977
Moved 89.05096 314.6816 381.2637 -0.1573556 -0.07796676
Moved 89.06735 322.7482 378.7506 -0.1293466 -0.1070531
Moved 89.08243 331.0608 377.4899 -0.1004834 -0.121645
Moved 89.09723 340.1662 375.2382 -0.06886728 -0.1477054
Moved 89.11401 347.366 373.7268 -0.0438682 -0.165199
Moved 89.129 353.5 371 -0.02256945 -0.1967593
Moved 89.14944 364.4646 367.7677 0.01550212 -0.2341698
Stationary 89.16138 364.4646 367.7677 0.01550212 -0.2341698
Moved 89.17435 368.5 366.5 0.02951383 -0.2488422
Moved 89.18921 372.6772 364.2152 0.04401818 -0.2752869
Moved 89.20511 376.8398 362.72 0.05847171 -0.2925922
Moved 89.22147 380.3391 361.3304 0.07062181 -0.3086754
Moved 89.23685 384.1783 358.8812 0.08395238 -0.3370239
Moved 89.2511 386.1398 357.9301 0.09076327 -0.3480311
Moved 89.26657 390.4564 355.0291 0.1057513 -0.3816075
Moved 89.28271 393.742 354.129 0.1171598 -0.3920258
Moved 89.29819 396.5227 352.7386 0.126815 -0.4081171
Moved 89.31412 399.9429 350.7048 0.1386905 -0.4316577
Moved 89.32928 404.1035 348.9655 0.153137 -0.4517877
Moved 89.3443 408.2643 347.5786 0.1675844 -0.4678408
Moved 89.35913 411.882 346.3727 0.1801459 -0.4817973
Moved 89.3812 418.8328 343.7224 0.2042806 -0.5124717
Stationary 89.39236 418.8328 343.7224 0.2042806 -0.5124717
Moved 89.40372 421.301 342.3495 0.2128507 -0.5283624
Moved 89.42139 424.0919 342 0.2225412 -0.532407
Moved 89.43716 426.8648 342 0.2321694 -0.532407
Moved 89.45154 430.4662 341 0.2446741 -0.5439815
Moved 89.46661 433.4046 341 0.2548771 -0.5439815
Moved 89.48392 435.417 341 0.2618647 -0.5439815
Moved 89.4978 437.3282 341 0.2685006 -0.5439815
Moved 89.51343 439.051 341 0.2744826 -0.5439815
Moved 89.52936 440.4419 341 0.279312 -0.5439815
Moved 89.54501 442.8275 341 0.2875955 -0.5439815
Moved 89.56033 444.2178 341 0.2924227 -0.5439815
Moved 89.57501 445.5959 341 0.2972078 -0.5439815
Moved 89.59296 446.73 341 0.3011459 -0.5439815
Ended 89.60617 447.5 341 0.3038195 -0.5439815
PhraseEnd 90.22604
