the five boxing wizards jump quickly
Basic
0.6 0.6
432 172.8
Began 218.0389 401 365 0.09490739 0.7233797
Stationary 218.1138 401 365 0.09490739 0.7233797
Stationary 218.1299 401 365 0.09490739 0.7233797
Stationary 218.147 401 365 0.09490739 0.7233797
Stationary 218.1724 401 365 0.09490739 0.7233797
Stationary 218.188 401 365 0.09490739 0.7233797
Stationary 218.2034 401 365 0.09490739 0.7233797
Stationary 218.2222 401 365 0.09490739 0.7233797
Moved 218.2392 391.0928 365 0.07197399 0.7233797
Moved 218.2548 389.6401 374.519 0.06861141 0.7784664
Stationary 218.275 389.6401 374.519 0.06861141 0.7784664
Moved 218.2901 388.1205 373 0.06509373 0.769676
Moved 218.3056 386.681 374.319 0.06176164 0.7773089
Moved 218.3318 385 376.1906 0.05787035 0.78814
Moved 218.3488 383.3836 377 0.05412867 0.7928241
Moved 218.3653 383 378.0682 0.05324075 0.7990057
Moved 218.3821 381.8659 378 0.05061557 0.7986112
Moved 218.398 380.3777 378 0.04717062 0.7986112
Moved 218.4138 378.9387 378 0.04383961 0.7986112
Moved 218.4299 377.5095 378 0.04053116 0.7986112
Moved 218.4541 373.2341 378 0.0306346 0.7986112
Moved 218.4711 370.3657 372.28 0.02399465 0.7655091
Moved 218.4889 369.0686 368.2059 0.02099216 0.7419327
Moved 218.5051 364.9529 363.9529 0.01146495 0.71732
Moved 218.5214 360.638 357.8507 0.001476804 0.6820066
Moved 218.5388 355.0952 350.869 -0.01135369 0.6416032
Moved 218.5561 342.4792 336.4792 -0.04055738 0.5583292
Moved 218.5728 337.2753 327.1855 -0.05260338 0.5045456
Moved 218.5889 332.7309 321.7309 -0.06312301 0.4729798
Moved 218.6057 327.566 315.4575 -0.0750787 0.4366757
Moved 218.6298 323.8993 308.2482 -0.08356646 0.394955
Moved 218.6454 321.0331 303.0496 -0.09020115 0.3648705
Moved 218.661 319.5766 300.1533 -0.09357262 0.3481093
Moved 218.6763 318.1387 297.2774 -0.09690115 0.3314665
Moved 218.6911 316.7032 295.7032 -0.100224 0.3223568
Moved 218.7079 317 293 -0.09953702 0.306713
Moved 218.7255 316 291.8612 -0.1018519 0.3001227
Stationary 218.7486 316 291.8612 -0.1018519 0.3001227
Moved 218.7637 316 290.6255 -0.1018519 0.2929718
Moved 218.7791 316 290.4103 -0.1018519 0.2917262
Stationary 218.8024 316 290 -0.1018519 0.2893519
Stationary 218.818 316 290 -0.1018519 0.2893519
Stationary 218.831 316 290 -0.1018519 0.2893519
Moved 218.8501 316 288.5 -0.1018519 0.2806711
Stationary 218.8652 316 288.5 -0.1018519 0.2806711
Moved 218.8804 316 287.8132 -0.1018519 0.2766968
Stationary 218.8959 316 288 -0.1018519 0.2777778
Stationary 218.9099 316 288 -0.1018519 0.2777778
Stationary 218.9238 316 288 -0.1018519 0.2777778
Stationary 218.9387 316 288 -0.1018519 0.2777778
Moved 218.9616 324.2647 288 -0.08272067 0.2777778
Moved 218.9778 326.8583 288 -0.07671688 0.2777778
Moved 218.9986 331.1818 288 -0.06670882 0.2777778
Moved 219.0213 343.6901 287.062 -0.03775448 0.2723496
Moved 219.0408 350.1064 284.9645 -0.02290189 0.2602113
Moved 219.0574 362.2102 281.1288 0.005116264 0.2380138
Moved 219.0735 374.2957 277.1761 0.0330918 0.2151396
Moved 219.0895 381.7644 272.9413 0.05038063 0.1906328
Moved 219.1046 388.1711 271.4144 0.06521086 0.1817965
Moved 219.1197 393.888 268.556 0.07844447 0.1652545
Moved 219.143 402.3844 261.4617 0.09811213 0.1241995
Moved 219.1588 406.7571 255.9906 0.108234 0.09253821
Moved 219.1734 409.378 251.933 0.114301 0.06905679
Moved 219.1958 411.1238 247.6284 0.1183423 0.04414594
Moved 219.2134 413 243.8641 0.1226852 0.02236208
Moved 219.231 413 240.9995 0.1226852 0.005784388
Moved 219.249 413 237 0.1226852 -0.01736093
Moved 219.2655 406.2002 236.0286 0.1069449 -0.02298285
Moved 219.2821 401.7931 234.5977 0.09674331 -0.03126339
Moved 219.2988 395.6085 233.1521 0.08242706 -0.03962906
Moved 219.3231 388.5688 233 0.06613145 -0.04050926
Moved 219.3389 379.8998 233 0.04606446 -0.04050926
Moved 219.3538 369.8549 233 0.02281229 -0.04050926
Moved 219.3703 347 251 -0.0300926 0.06365723
Moved 219.3884 310.4502 265.7749 -0.1146986 0.1491605
Moved 219.4064 294 274 -0.1527778 0.1967594
Moved 219.4241 287.0334 279.9809 -0.1689042 0.2313709
Moved 219.4412 279.8336 284.2999 -0.1855704 0.256365
Moved 219.4595 273.3823 290.7452 -0.200504 0.2936642
Moved 219.4764 267.758 294.9315 -0.2135232 0.3178909
Moved 219.5028 262.2733 298.8633 -0.2262192 0.3406444
Moved 219.5207 259.3923 300.3038 -0.2328882 0.3489807
Moved 219.5386 259 301.7451 -0.2337963 0.3573211
Moved 219.5606 257 303.6248 -0.2384259 0.3681988
Moved 219.5819 254.8801 307.1799 -0.2433332 0.3887724
Ended 219.6004 254.8801 307.1799 -0.2433332 0.3887724
Began 219.8848 387 261 0.06250004 0.1215278
Stationary 219.9097 387 261 0.06250004 0.1215278
Stationary 219.9241 387 261 0.06250004 0.1215278
Stationary 219.9387 387 261 0.06250004 0.1215278
Stationary 219.9531 387 261 0.06250004 0.1215278
Stationary 219.974 387 261 0.06250004 0.1215278
Moved 219.9899 372 250.5 0.02777775 0.06076389
Moved 220.0084 372.1046 252.0349 0.02801995 0.06964649
Moved 220.0266 369.1799 250.59 0.02124975 0.0612847
Moved 220.0432 364.4746 250.1582 0.0103578 0.0587859
Moved 220.0592 360.1528 250 0.0003537536 0.05787037
Moved 220.0806 346.2082 248.8417 -0.03192554 0.0511671
Moved 220.0982 342.5 249 -0.04050925 0.05208351
Moved 220.1143 338.8777 249 -0.04889409 0.05208351
Moved 220.1325 335.7113 249 -0.05622377 0.05208351
Moved 220.1491 332.2513 249 -0.06423319 0.05208351
Moved 220.1773 326.0047 249 -0.07869273 0.05208351
Moved 220.1963 324.081 249 -0.08314589 0.05208351
Moved 220.2128 319.8472 249 -0.09294625 0.05208351
