watch out for low flying objects
Basic
0.8 0.8
575.9999 518.4
Moved 325.7059 518.0529 423.0793 0.2743974 0.06766842
Moved 325.7276 500 394 0.2430555 0.01157404
Stationary 325.7382 500 394 0.2430555 0.01157404
Moved 325.7514 491.1839 377.3677 0.2277498 -0.02050982
Moved 325.7683 482.5282 362.8803 0.2127225 -0.04845619
Moved 325.7835 472.8929 346.4882 0.1959947 -0.08007678
Moved 325.7978 464.2702 333.4053 0.1810246 -0.1053139
Moved 325.8134 455.5 322.5 0.1657986 -0.1263504
Moved 325.8294 450.7753 314.9691 0.157596 -0.1408775
Moved 325.8444 442.4406 302.6608 0.143126 -0.1646203
Moved 325.8603 437.5118 295.8141 0.134569 -0.1778277
Moved 325.8755 431.4638 288.3298 0.1240691 -0.1922651
Moved 325.8907 425.7237 280.1547 0.1141037 -0.208035
Moved 325.9067 419.9639 272.9549 0.104104 -0.2219235
Moved 325.9252 415.6689 267.2253 0.09664743 -0.232976
Moved 325.9536 409.9933 260.9933 0.08679397 -0.2449974
Moved 325.9716 408.1133 259.5567 0.0835301 -0.2477688
Moved 325.9836 406.1188 259 0.08006743 -0.2488426
Moved 326.0002 404.669 259 0.07755041 -0.2488426
Moved 326.0161 399.7814 259 0.06906501 -0.2488426
Moved 326.0305 392.7129 275.3466 0.05679316 -0.2173099
Moved 326.046 387.7253 285.8044 0.0481341 -0.1971365
Moved 326.0632 379.8645 306.1902 0.03448702 -0.1578121
Moved 326.0786 374.1152 324.8755 0.02450555 -0.1217678
Moved 326.0924 370.9942 334.6802 0.01908712 -0.1028546
Moved 326.114 362.5 355.5 0.004340261 -0.06269296
Stationary 326.1257 362.5 355.5 0.004340261 -0.06269296
Moved 326.138 358.0354 363.9292 -0.003410764 -0.04643287
Moved 326.155 353.6021 372.7958 -0.01110744 -0.02932913
Moved 326.1716 347.7325 382.4013 -0.02129782 -0.01080001
Moved 326.187 341.9621 391.0569 -0.03131579 0.005896768
Moved 326.2003 337.6385 398.269 -0.03882196 0.01980905
Moved 326.2164 334.2082 402.5836 -0.04477743 0.02813195
Moved 326.2309 331.321 408.358 -0.04978992 0.03927068
Moved 326.2451 330.2104 409.7896 -0.05171798 0.04203228
Moved 326.2636 329.0772 411.8455 -0.05368534 0.04599824
Ended 326.2785 329 414.6743 -0.05381945 0.05145494
Began 326.5693 510 506 0.2604166 0.2276233
Stationary 326.6015 510 506 0.2604166 0.2276233
Stationary 326.6196 510 506 0.2604166 0.2276233
Moved 326.632 495.9002 492.9849 0.2359379 0.202517
Moved 326.6466 468.7517 456.5453 0.188805 0.1322247
Moved 326.6635 417.2754 387.7333 0.09943648 -0.000514572
Moved 326.6795 379.0228 330.5342 0.03302574 -0.1108522
Moved 326.694 375.1623 325.418 0.0263235 -0.1207215
Moved 326.7092 361.4686 299.8034 0.002549738 -0.1701324
Moved 326.7253 351.505 281.3664 -0.01474831 -0.2056976
Moved 326.7457 335.0253 245.807 -0.04335884 -0.2742921
Stationary 326.757 335.0253 245.807 -0.04335884 -0.2742921
Moved 326.7693 331.9557 234.5486 -0.04868798 -0.2960097
Moved 326.7859 329.8788 226.3942 -0.05229368 -0.3117397
Moved 326.8015 327.6451 218.7579 -0.05617168 -0.32647
Moved 326.817 326.3176 214.9529 -0.05847632 -0.33381
Moved 326.8322 326 211.7642 -0.05902778 -0.3399611
Moved 326.8475 325 210.439 -0.06076388 -0.3425174
Moved 326.8643 325 208.9985 -0.06076388 -0.3452961
Stationary 326.8786 325 209 -0.06076388 -0.3452932
Stationary 326.8919 325 209 -0.06076388 -0.3452932
Moved 326.9088 325 216.8394 -0.06076388 -0.330171
Moved 326.925 353.5593 246.9872 -0.01118183 -0.2720155
Moved 326.9402 369.0384 274.1976 0.01569159 -0.2195262
Moved 326.955 390.3427 304.0797 0.05267821 -0.1618833
Moved 326.9708 414.6097 336.5666 0.09480856 -0.09921573
Moved 326.9861 430.8434 357.3462 0.1229921 -0.05913163
Moved 327.0019 444.6707 377.506 0.1469976 -0.02024309
Moved 327.0167 451.0339 386.6475 0.158045 -0.002609123
Moved 327.0322 454.4076 395.2227 0.163902 0.01393262
Moved 327.0478 455.6324 399.8973 0.1660286 0.02294996
Moved 327.0677 456 404.21 0.1666667 0.03126921
Moved 327.0795 456 407 0.1666667 0.0366512
Moved 327.0932 456 409.9227 0.1666667 0.04228909
Moved 327.1101 441.9567 412.8087 0.1422859 0.04785614
Moved 327.1257 431.6778 416.8967 0.1244406 0.05574197
Moved 327.1404 413.9506 421.7465 0.0936643 0.06509739
Moved 327.1561 390.9425 427.5144 0.05371958 0.07622377
Moved 327.1745 371.7479 434.084 0.02039559 0.08889665
Moved 327.1876 352.6377 441.2932 -0.01278177 0.1028032
Moved 327.2028 333.907 448.4973 -0.04530027 0.1167
Moved 327.2184 311.7361 455.7075 -0.08379146 0.1306085
