just in time for the party
Basic
0.8 0.8
575.9999 172.8
Began 362.8091 457 346 0.1684028 -0.2430556
Stationary 362.8286 457 346 0.1684028 -0.2430556
Stationary 362.8428 457 346 0.1684028 -0.2430556
Stationary 362.8616 457 346 0.1684028 -0.2430556
Stationary 362.8773 457 346 0.1684028 -0.2430556
Stationary 362.8886 457 346 0.1684028 -0.2430556
Moved 362.9051 457 356.7673 0.1684028 -0.1807449
Moved 362.9242 457 368.9962 0.1684028 -0.1099758
Moved 362.9369 457 372.3811 0.1684028 -0.09038714
Moved 362.9525 457 383.9639 0.1684028 -0.0233569
Moved 362.9666 457 390.5294 0.1684028 0.01463775
Moved 362.9819 457 396.8829 0.1684028 0.05140543
Moved 363.0057 457 406.8019 0.1684028 0.1088075
Stationary 363.0172 457 406.8019 0.1684028 0.1088075
Moved 363.0283 457 410.6854 0.1684028 0.131281
Moved 363.0443 457 414.1691 0.1684028 0.1514415
Moved 363.0603 457 418.0095 0.1684028 0.1736659
Moved 363.0757 457 420.7287 0.1684028 0.1894021
Moved 363.091 457 424.1986 0.1684028 0.2094827
Moved 363.1067 457 426.0948 0.1684028 0.2204559
Moved 363.1214 457 427.4559 0.1684028 0.228333
Moved 363.1371 457 429.8225 0.1684028 0.2420284
Moved 363.1533 457 431.2293 0.1684028 0.2501697
Moved 363.1685 457 432.2066 0.1684028 0.2558253
Moved 363.1825 457 433.631 0.1684028 0.2640686
Moved 363.1988 457 435.9883 0.1684028 0.27771
Moved 363.2146 457 437 0.1684028 0.2835649
Stationary 363.2292 457 437.3533 0.1684028 0.2856094
Moved 363.2538 457 438.0376 0.1684028 0.2895695
Stationary 363.2643 457 438.0376 0.1684028 0.2895695
Moved 363.2755 457 439.3538 0.1684028 0.297186
Moved 363.2905 457 440.8071 0.1684028 0.3055968
Moved 363.3056 457 441.5 0.1684028 0.3096066
Moved 363.3215 457 442.5266 0.1684028 0.3155476
Moved 363.3369 457 443.8887 0.1684028 0.3234302
Moved 363.3526 457 446.4951 0.1684028 0.338513
Moved 363.3672 447.1607 448.8392 0.1513207 0.3520789
Moved 363.3837 440.1642 451.9453 0.1391739 0.3700537
Moved 363.3986 432.8578 452 0.1264893 0.3703704
Moved 363.4134 413.6613 452 0.09316199 0.3703704
Moved 363.4293 402.0453 452 0.07299527 0.3703704
Moved 363.4442 386.8481 452 0.0466112 0.3703704
Moved 363.4606 368.5 440 0.01475692 0.3009259
Moved 363.475 352.3359 439.3083 -0.01330566 0.296923
Moved 363.4906 335.9301 433.9767 -0.04178796 0.2660691
Moved 363.5082 322.5 430.5 -0.06510418 0.2459491
Moved 363.5208 308.8112 428.0309 -0.08886947 0.2316606
Moved 363.5367 295.8449 424.9612 -0.1113803 0.2138962
Moved 363.5545 283.5418 422.2315 -0.1327399 0.1980991
Moved 363.5684 272.0823 418.5206 -0.1526349 0.1766237
Moved 363.5831 262.278 414.6906 -0.1696562 0.1544597
Moved 363.6002 255.6597 412.0638 -0.1811464 0.1392583
Moved 363.614 245.652 410.163 -0.1985208 0.1282584
Moved 363.6298 240.3237 408.1295 -0.2077714 0.1164899
Moved 363.6454 233.6268 405.4507 -0.219398 0.1009877
Moved 363.6602 227.425 402.7125 -0.2301648 0.08514201
Moved 363.6757 222.9823 400.9941 -0.237878 0.07519713
Moved 363.6907 217.5466 398.2733 -0.247315 0.05945161
Moved 363.7066 212.0575 395.5287 -0.2568446 0.04356914
Moved 363.7216 207.6984 393.8995 -0.2644124 0.03414048
Moved 363.7373 205.0771 391.0771 -0.2689633 0.01780766
Moved 363.7529 201.8348 390.6116 -0.2745923 0.0151138
Moved 363.7682 199.2618 388.2618 -0.2790594 0.001515106
Moved 363.7842 196.5209 386.7604 -0.2838179 -0.007173309
Moved 363.8009 194.7948 385.3974 -0.2868146 -0.01506117
Moved 363.814 193.0372 385 -0.2898659 -0.01736111
Moved 363.8296 191.6725 383.6725 -0.2922352 -0.02504296
Moved 363.8448 190.3057 383 -0.2946081 -0.02893518
Moved 363.8637 189.5 383 -0.2960069 -0.02893518
Moved 363.8748 188.9711 381.9711 -0.2969251 -0.03488929
Stationary 363.8904 188.9711 381.9711 -0.2969251 -0.03488929
Stationary 363.9061 188.9711 381.9711 -0.2969251 -0.03488929
Stationary 363.9214 188.9711 381.9711 -0.2969251 -0.03488929
Stationary 363.9374 188.9711 381.9711 -0.2969251 -0.03488929
Moved 363.9532 207.2863 395.3882 -0.265128 0.04275613
Moved 363.9681 220.559 403.5354 -0.242085 0.08990394
Moved 363.9839 229.2065 409.471 -0.227072 0.1242537
Moved 363.9998 244.771 417.3855 -0.2000504 0.1700549
Moved 364.015 260.5252 426.3063 -0.1726993 0.2216802
Moved 364.0306 271.2685 431.6343 -0.1540477 0.2525133
Moved 364.0499 285.9555 438.8642 -0.1285494 0.2943531
Moved 364.0629 299.3525 443.4058 -0.1052908 0.3206352
Moved 364.0773 307 447.5 -0.09201388 0.3443288
Moved 364.0919 316 450.5 -0.0763889 0.3616898
Moved 364.1131 323.3723 453.7908 -0.06358984 0.3807337
Moved 364.1239 329.0396 457.7797 -0.05375068 0.4038179
Moved 364.1398 333.8744 459.2496 -0.04535697 0.4123239
Moved 364.1545 337.9691 460.9897 -0.03824815 0.422394
Moved 364.1707 340.7018 462.3509 -0.03350381 0.4302714
Moved 364.186 343.4372 463 -0.02875481 0.4340278
Moved 364.2013 345.0813 464.0813 -0.02590045 0.4402854
Moved 364.2159 346.1243 464 -0.0240897 0.4398149
Moved 364.2315 347.5 465.5 -0.02170138 0.4484954
Moved 364.2462 348.887 465.887 -0.01929346 0.4507347
Moved 364.2617 350.2518 466 -0.01692396 0.4513888
Moved 364.2774 350.6167 466 -0.01629051 0.4513888
Moved 364.2928 351.9816 466.9816 -0.01392089 0.4570693
Moved 364.3086 352.5 467.5 -0.01302082 0.4600694
Stationary 364.324 352.5 467.5 -0.01302082 0.4600694
Ended 364.3392 353.214 467 -0.01178127 0.4571759
Began 364.598 510 471 0.2604166 0.480324
Stationary 364.6171 510 471 0.2604166 0.480324
Stationary 364.6314 510 471 0.2604166 0.480324
Stationary 364.6491 510 471 0.2604166 0.480324
Stationary 364.6642 510 471 0.2604166 0.480324
Stationary 364.6775 510 471 0.2604166 0.480324
Moved 364.6936 490.9694 453.2508 0.2273775 0.3776088
Moved 364.7113 483.5789 445.5789 0.2145466 0.3332109
Moved 364.7244 476.5383 437.4723 0.2023233 0.2862982
Moved 364.7401 463.9098 423.4553 0.1803989 0.2051813
Moved 364.7558 455.0999 413.4665 0.1651039 0.1473755
Moved 364.7719 448.0762 404.8914 0.15291 0.09775135
Moved 364.7869 441.5 397 0.1414931 0.05208351
Moved 364.8022 436.3124 391.3124 0.1324869 0.0191693
Moved 364.8176 429.6342 382.088 0.1208928 -0.03421324
Moved 364.833 426.5 378 0.1154514 -0.05787037
Moved 364.849 423.2056 372.507 0.109732 -0.08965845
Moved 364.8643 419.8748 367.8122 0.1039493 -0.1168276
Moved 364.879 415.7174 360.8624 0.09673162 -0.1570465
Moved 364.895 410.6391 354.0652 0.08791514 -0.196382
