parking lot is full of trucks
Moved 233.1961 477 525.8453 0.2708333 0.3545404
Moved 233.2113 477 527.289 0.2708333 0.3582535
Stationary 233.2269 477 527 0.2708333 0.3575102
Moved 233.2431 474.6456 527 0.2653834 0.3575102
Moved 233.2569 466.9373 509.4871 0.24754 0.3124668
Moved 233.2721 455.5354 490.2256 0.2211466 0.262926
Moved 233.2884 445.507 471.5129 0.1979328 0.2147964
Moved 233.3051 436.7075 452.239 0.1775637 0.1652236
Moved 233.3195 424.8135 426.6037 0.1500313 0.09928926
Moved 233.3343 417.6687 407.9387 0.1334924 0.05128264
Moved 233.3505 411.3845 387.1535 0.1189455 -0.002177203
Moved 233.3658 406.9147 368.2971 0.108599 -0.05067621
Moved 233.3805 403.6208 355.6901 0.100974 -0.08310168
Moved 233.3965 400.5513 344.4296 0.09386878 -0.1120638
Moved 233.4122 398.4378 333.1889 0.08897632 -0.1409751
Moved 233.4264 396.1834 321.2838 0.08375794 -0.1715953
Moved 233.4419 394.7431 313.7156 0.08042395 -0.1910608
Moved 233.4575 392.3074 305.537 0.07478565 -0.2120961
Moved 233.4733 390.8713 298.3566 0.07146139 -0.2305644
Moved 233.4885 389.431 291.1548 0.06812721 -0.2490873
Moved 233.504 387.9938 283.9692 0.06480058 -0.267569
Moved 233.5195 388 278.6045 0.06481478 -0.281367
Moved 233.5349 387 273.8904 0.06250004 -0.2934918
Moved 233.5502 386.0081 270.0242 0.06020388 -0.3034357
Moved 233.5662 386 267.1468 0.06018519 -0.3108364
Moved 233.581 385 263.252 0.05787035 -0.320854
Moved 233.596 385 261.6935 0.05787035 -0.3248623
Moved 233.6108 384.2467 260.2467 0.05612652 -0.3285837
Moved 233.627 384 259.1252 0.0555556 -0.3314682
Stationary 233.6417 384 259 0.0555556 -0.3317901
Moved 233.6582 382.2787 259 0.05157103 -0.3317901
Moved 233.6738 379.6997 259 0.04560113 -0.3317901
Moved 233.689 374.6324 271.1433 0.03387123 -0.3005574
Moved 233.7055 367.8408 283.2866 0.01815001 -0.2693246
Moved 233.7195 362.1178 293.2938 0.004902383 -0.2435858
Moved 233.7352 358.9388 304.1837 -0.002456506 -0.215577
Moved 233.758 353.0703 327.254 -0.016041 -0.1562397
Stationary 233.769 353.0703 327.254 -0.016041 -0.1562397
Moved 233.7822 351.1876 337.3433 -0.02039904 -0.1302898
Moved 233.7976 349.6548 347.4161 -0.02394711 -0.1043824
Moved 233.8119 349 355.9228 -0.02546296 -0.08250318
Moved 233.8274 347.7773 365.5586 -0.02829318 -0.05771974
Moved 233.8433 346.5 370 -0.03125002 -0.04629637
Moved 233.859 347 376.7489 -0.0300926 -0.02893809
Moved 233.8739 347 383.9259 -0.0300926 -0.01047872
Moved 233.8891 347 390.1505 -0.0300926 0.005531154
Moved 233.9043 347 395.2157 -0.0300926 0.01855882
Moved 233.9206 347 399.5 -0.0300926 0.02957815
Moved 233.936 347 402.8558 -0.0300926 0.03820937
Moved 233.9523 347 404.3908 -0.0300926 0.04215735
Ended 233.9655 347 406 -0.0300926 0.04629618
Began 234.5021 629 332 0.6226851 -0.144033
Stationary 234.5208 629 332 0.6226851 -0.144033
Stationary 234.5364 629 332 0.6226851 -0.144033
Moved 234.552 629 342.6415 0.6226851 -0.1166629
Moved 234.5679 629 348.3922 0.6226851 -0.1018721
Moved 234.584 621.1611 356.7191 0.6045396 -0.08045518
Moved 234.5991 617.7505 367.9367 0.5966447 -0.05160319
Moved 234.6144 611.499 379.2519 0.5821735 -0.02250035
Moved 234.63 604.491 389.7126 0.5659512 0.004404876
Moved 234.6449 596.8025 401.8456 0.5481539 0.03561114
Moved 234.6608 589.1046 413.8432 0.5303345 0.06646906
Moved 234.6756 583.2988 425.4025 0.5168952 0.09619963
Moved 234.6904 576.5585 436.7433 0.5012929 0.1253684
Moved 234.7077 569.4504 445.8596 0.4848389 0.1488157
Moved 234.7216 563.5 454.5 0.4710648 0.171039
Moved 234.7382 557.8879 463.7569 0.4580739 0.1948479
Moved 234.7533 551.9821 471.2724 0.4444029 0.2141779
Moved 234.7747 542.5838 486.6937 0.4226477 0.2538416
Stationary 234.7854 542.5838 486.6937 0.4226477 0.2538416
Moved 234.798 538.8386 492.3229 0.4139782 0.2683201
Moved 234.8145 534.9329 498.0895 0.4049371 0.283152
Moved 234.8305 532.1026 502.3461 0.3983856 0.2941
Moved 234.8458 529.8694 506.1306 0.3932163 0.3038337
Moved 234.8604 525.9843 510.0157 0.3842227 0.3138264
Moved 234.876 523.1037 514.3444 0.3775549 0.3249598
Moved 234.8913 521.1144 515.7712 0.3729499 0.3286297
Moved 234.9097 518.3513 518.6487 0.366554 0.3360305
Moved 234.9227 516.4681 519.7659 0.3621947 0.3389041
Moved 234.9372 512.3756 521.2081 0.3527213 0.3426134
Moved 234.9533 509.3427 523.4382 0.3457006 0.3483493
Moved 234.9678 504.0502 524.7374 0.3334495 0.3516909
Moved 234.9836 497.1021 527.3592 0.3173658 0.3584341
Moved 234.9983 491.5246 528.6188 0.3044551 0.3616739
Moved 235.0143 483.6606 531.1132 0.2862513 0.3680893
Moved 235.0297 472.555 531.4939 0.2605439 0.3690686
Moved 235.0472 459.5951 532 0.2305443 0.3703703
Moved 235.0611 451.6031 533.0567 0.2120441 0.3730882
Moved 235.0764 436.3505 533 0.1767372 0.3729423
Moved 235.0919 420.5525 533 0.1401678 0.3729423
Moved 235.1073 405.9936 533 0.1064666 0.3729423
Moved 235.123 390.4656 527.1399 0.07052223 0.35787
Moved 235.1383 373.5571 523.4262 0.03138214 0.3483183
Moved 235.1529 358.4728 519.5495 -0.003535251 0.3383474
Moved 235.1694 348.9965 517.2491 -0.0254711 0.3324308
Moved 235.1847 332.8949 511.965 -0.06274322 0.3188398
Moved 235.1998 324.7585 508.5862 -0.08157765 0.3101496
Moved 235.2188 317.2756 505.7102 -0.09889916 0.3027525
Moved 235.2313 311.6836 504.4209 -0.1118434 0.2994364
Moved 235.2467 306.9325 502.9775 -0.1228415 0.2957239
Moved 235.2618 304.0779 501.5389 -0.1294494 0.2920239
Moved 235.2762 303.3378 501.3378 -0.1311624 0.2915066
Ended 235.2935 303 501 -0.1319445 0.2906378
Began 235.8587 505 491 0.3356481 0.2649176
Stationary 235.8784 505 491 0.3356481 0.2649176
Stationary 235.8936 505 491 0.3356481 0.2649176
Moved 235.909 497.6658 491 0.3186708 0.2649176
Moved 235.9238 493.4865 491 0.3089966 0.2649176
Moved 235.9396 484.5024 486.1034 0.2882 0.2523235
Moved 235.9553 473.8608 480.5728 0.2635668 0.2380987
Moved 235.9704 464.5 475 0.2418981 0.2237653
Moved 235.9854 452.6964 469.498 0.214575 0.2096141
Moved 236.0022 440.8872 462.3045 0.1872389 0.1911123
Moved 236.0173 429.799 456.1105 0.1615716 0.1751814
Moved 236.033 417.8672 450.9502 0.1339519 0.1619089
Moved 236.0501 406.4225 442.3168 0.1074594 0.1397037
Moved 236.0635 396.5839 437.2919 0.08468489 0.1267796
Moved 236.079 386.6103 430.2931 0.06159792 0.1087784
Moved 236.0945 379.7921 425.4229 0.04581501 0.09625223
Moved 236.1101 366.8062 415.5375 0.0157551 0.0708268
Moved 236.1247 355.535 407.1512 -0.01033554 0.04925728
Moved 236.1405 347.2595 400.0076 -0.02949183 0.03088378
Moved 236.1628 328.8452 385.4762 -0.0721175 -0.006491303
Stationary 236.1744 328.8452 385.4762 -0.0721175 -0.006491303
Moved 236.1861 321.6613 378.6614 -0.0887469 -0.02401917
Moved 236.2031 315.0416 373.2013 -0.1040705 -0.03806259
Moved 236.2175 304.476 365.1223 -0.1285277 -0.05884186
Moved 236.2329 294.4049 355.4049 -0.1518405 -0.08383518
Moved 236.2492 285.8412 349.3677 -0.1716639 -0.09936304
Moved 236.2642 278.2147 344.1288 -0.1893179 -0.1128374
Stationary 236.2787 278.2147 344.1288 -0.1893179 -0.1128374
Moved 236.2967 263.7859 333.4716 -0.2227177 -0.140248
Moved 236.3101 259.1469 331.0735 -0.2334563 -0.1464159
Moved 236.3251 254.8066 328.2044 -0.2435032 -0.1537952
Moved 236.3407 250.4886 325.3257 -0.2534986 -0.1611993
Moved 236.3577 247.4335 323.7167 -0.2605706 -0.1653377
Ended 236.3729 247 322 -0.2615741 -0.1697531
Began 236.94 392 379 0.07407407 -0.02314815
Stationary 236.9571 392 379 0.07407407 -0.02314815
Stationary 236.9709 392 379 0.07407407 -0.02314815
Stationary 236.9861 392 379 0.07407407 -0.02314815
Stationary 237.0033 392 379 0.07407407 -0.02314815
Stationary 237.0178 392 379 0.07407407 -0.02314815
Stationary 237.0324 392 379 0.07407407 -0.02314815
Stationary 237.0496 392 379 0.07407407 -0.02314815
Stationary 237.0701 392 379 0.07407407 -0.02314815
Stationary 237.081 392 379 0.07407407 -0.02314815
Moved 237.0954 392 389.0062 0.07407407 0.002587989
Moved 237.1116 392 395.8481 0.07407407 0.02018556
Moved 237.1269 392 403.0898 0.07407407 0.03881125
Moved 237.1425 397.2422 411.9317 0.08620888 0.06155261
Moved 237.1582 403.3025 421.7058 0.1002372 0.08669182
Moved 237.1729 405.319 426.7975 0.1049051 0.09978769
Moved 237.1885 410.936 439.1626 0.1179073 0.131591
Moved 237.2041 415.2535 449.5916 0.1279016 0.1584144
Moved 237.2196 420.5934 459.718 0.1402625 0.1844596
Moved 237.2343 423.9487 470.7947 0.1480293 0.2129494
Moved 237.2525 426.8273 478.0682 0.1546928 0.2316569
Moved 237.2641 429.7064 486.2661 0.1613574 0.2527418
Moved 237.2806 431.9216 490.8433 0.1664852 0.2645145
Moved 237.2959 433.3826 497.913 0.1698671 0.282698
Moved 237.3111 435.8224 502.2897 0.1755149 0.293955
Moved 237.3268 437.2585 506.7755 0.178839 0.3054923
Moved 237.3427 437.6993 511.098 0.1798596 0.31661
Moved 237.3579 439.1377 515.413 0.1831891 0.3277083
Moved 237.3723 439.577 518.7308 0.184206 0.3362418
Moved 237.3881 440 521.5575 0.1851852 0.343512
Moved 237.4109 441.5898 525.5898 0.1888653 0.3538831
Stationary 237.4215 441.5898 525.5898 0.1888653 0.3538831
Moved 237.4349 442 528.0579 0.1898148 0.3602312
Moved 237.4498 443.4683 529.4683 0.1932135 0.3638586
Moved 237.4661 444 530.91 0.1944444 0.3675669
Moved 237.4816 445.3495 532.3495 0.1975681 0.3712691
Moved 237.4961 445 533.5 0.1967593 0.3742283
Moved 237.5114 445 534.5 0.1967593 0.3768003
Moved 237.5268 446.1669 534 0.1994605 0.3755144
Moved 237.5421 446 535.7781 0.199074 0.3800877
Moved 237.5619 446 536.5 0.199074 0.3819444
Moved 237.5734 446 537 0.199074 0.3832304
Stationary 237.5876 446 537 0.199074 0.3832304
Stationary 237.6043 446 537 0.199074 0.3832304
Stationary 237.6203 446 537 0.199074 0.3832304
Moved 237.6351 446 529.5929 0.199074 0.3641792
Moved 237.6502 447.4972 519.5198 0.2025398 0.3382711
Moved 237.6653 449.8829 505.5269 0.2080622 0.3022809
Moved 237.6814 452.7626 492.5682 0.2147282 0.2689512
Moved 237.6988 456.4701 478.7662 0.2233105 0.2334522
Moved 237.7117 459.5251 465.637 0.2303822 0.1996836
Moved 237.7318 462.8956 457.6116 0.2381843 0.1790422
Moved 237.7448 468.2765 445.447 0.25064 0.1477546
Moved 237.7578 471.5239 436.4283 0.2581572 0.1245583
Moved 237.7742 476.8017 426.3965 0.2703744 0.09875651
Moved 237.7895 482.5586 417.1622 0.2837004 0.0750055
Moved 237.8049 487.7708 409.639 0.2957657 0.05565576
Moved 237.8205 493.1179 400.7937 0.3081433 0.03290549
Moved 237.8361 497.3411 395.5736 0.3179193 0.01947941
Moved 237.8524 501.6591 388.7879 0.3279146 0.002026499
Moved 237.8665 504.9877 383.0247 0.3356196 -0.01279666
Moved 237.8815 509.2871 374.4258 0.345572 -0.03491303
Moved 237.8984 511.7354 369.6614 0.3512394 -0.04716732
Moved 237.9118 514.6191 366.3809 0.3579147 -0.05560494
Moved 237.9277 516.7586 362.4827 0.3628671 -0.06563093
Moved 237.9452 518.8371 359.2444 0.3676785 -0.07395999
Ended 237.9593 520.3405 354.9785 0.3711586 -0.08493203
Began 239.035 466 518 0.2453704 0.3343621
Stationary 239.055 466 518 0.2453704 0.3343621
Stationary 239.0723 466 518 0.2453704 0.3343621
Stationary 239.0835 466 518 0.2453704 0.3343621
Stationary 239.0993 466 518 0.2453704 0.3343621
Moved 239.1144 457.1864 518 0.2249685 0.3343621
Moved 239.13 451.9926 518 0.2129457 0.3343621
Moved 239.1461 445.6824 508.8412 0.1983389 0.3108054
Moved 239.1611 436.1092 502.7395 0.1761787 0.2951118
Moved 239.1762 424.44 494.08 0.1491667 0.2728395
Moved 239.1921 409.1343 485.4229 0.1137369 0.2505732
Moved 239.2074 396.1172 476.7448 0.08360466 0.228253
Moved 239.2229 383.8224 468.1168 0.05514433 0.2060615
Moved 239.2374 371.2048 458.3815 0.02593706 0.1810224
Moved 239.254 357 447 -0.006944438 0.1517489
Moved 239.2683 346.3872 440.1907 -0.03151119 0.1342352
Moved 239.2849 331.5594 427.6034 -0.06583482 0.1018605
Moved 239.3039 317.1569 416.1255 -0.09917393 0.07233914
Moved 239.3154 305.5469 406.4688 -0.1260488 0.047502
Moved 239.3308 295.4667 399.1906 -0.1493825 0.02878224
Moved 239.3457 289.0013 392.801 -0.164349 0.01234824
Moved 239.3613 282.9856 386.9857 -0.178274 -0.002608907
Moved 239.3813 280.1627 384.1627 -0.1848086 -0.009869744
Moved 239.3932 275.6757 380.6757 -0.1951951 -0.01883817
Moved 239.4079 271.3678 375.1571 -0.2051671 -0.03303222
Moved 239.423 269.3452 372.6904 -0.2098491 -0.03937678
Moved 239.4382 266.811 369.811 -0.2157153 -0.04678247
Ended 239.4559 265 364 -0.2199074 -0.06172839
Began 240.1315 480 457 0.2777778 0.1774691
Stationary 240.1481 480 457 0.2777778 0.1774691
Stationary 240.1638 480 457 0.2777778 0.1774691
Stationary 240.1771 480 457 0.2777778 0.1774691
Stationary 240.1926 480 457 0.2777778 0.1774691
Stationary 240.2105 480 457 0.2777778 0.1774691
Stationary 240.2253 480 457 0.2777778 0.1774691
Moved 240.241 467.9641 457 0.2499168 0.1774691
Moved 240.2567 460.2587 457 0.2320803 0.1774691
Moved 240.2706 450.3565 457 0.2091586 0.1774691
Moved 240.2864 441.26 464.82 0.1881018 0.1975823
Moved 240.3092 415.6622 467 0.1288477 0.2031892
Stationary 240.3204 415.6622 467 0.1288477 0.2031892
Moved 240.3331 406.1812 467 0.1069009 0.2031892
Moved 240.3487 397.524 468.1845 0.08686114 0.2062358
Moved 240.3642 385.1891 468 0.05830805 0.2057612
Moved 240.3794 372.8704 468 0.02979259 0.2057612
Moved 240.3952 364.0591 469 0.009395977 0.2083333
Moved 240.41 355.969 469 -0.009330957 0.2083333
Moved 240.4251 348.775 469 -0.02598375 0.2083333
Moved 240.4394 343.4766 470 -0.0382487 0.2109053
Moved 240.4577 341.054 470 -0.0438566 0.2109053
Moved 240.4713 335.391 470 -0.0569653 0.2109053
Moved 240.4875 331.6494 470 -0.06562635 0.2109053
Moved 240.5028 328.4464 470 -0.07304077 0.2109053
Moved 240.5172 325.5565 470 -0.07973029 0.2109053
Moved 240.5326 322.694 470 -0.08635656 0.2109053
Moved 240.548 320.4041 470 -0.09165718 0.2109053
Moved 240.5646 319.219 470 -0.09440054 0.2109053
Moved 240.5854 316.4108 470 -0.1009009 0.2109053
Stationary 240.5965 316.4108 470 -0.1009009 0.2109053
Stationary 240.6099 316 470 -0.1018519 0.2109053
Moved 240.6265 314.538 470 -0.1052362 0.2109053
Moved 240.6409 314.0907 470 -0.1062716 0.2109053
Moved 240.657 313.5 470 -0.1076389 0.2109053
Moved 240.6722 312.6276 470 -0.1096583 0.2109053
Stationary 240.6875 313 470 -0.1087963 0.2109053
Stationary 240.7027 313 470 -0.1087963 0.2109053
Stationary 240.7174 313 470 -0.1087963 0.2109053
Stationary 240.7319 313 470 -0.1087963 0.2109053
Stationary 240.748 313 470 -0.1087963 0.2109053
Moved 240.7636 320.4625 473.1321 -0.09152208 0.2189611
Moved 240.7804 330.5 480.5 -0.06828706 0.2379114
Moved 240.7958 342.7789 485.8895 -0.03986374 0.2517733
Moved 240.8102 356.6913 492.3073 -0.007659048 0.2682799
Moved 240.8291 369.5 499.5 0.02199074 0.2867798
Moved 240.8409 379.8144 503.9381 0.04586657 0.2981946
Moved 240.8567 388.4716 508.2358 0.06590655 0.3092485
Moved 240.8721 398.0972 512.5486 0.08818785 0.320341
Moved 240.8877 404.1238 515.5619 0.1021384 0.3280912
Moved 240.9028 410.7292 517.5764 0.1174287 0.3332726
Moved 240.9181 418.2954 520.6477 0.1349431 0.341172
Moved 240.9342 424.0503 522.2626 0.1482647 0.3453255
Moved 240.9501 428.1015 523.7005 0.1576425 0.3490238
Moved 240.9648 431.2802 524 0.1650003 0.3497942
Moved 240.9805 434.1609 525 0.1716688 0.3523662
Moved 240.9958 437.041 525 0.1783355 0.3523662
Moved 241.0115 438.0738 525 0.1807262 0.3523662
Moved 241.0275 441 526.5 0.1875 0.3562242
Moved 241.0415 443.9494 526 0.1943273 0.3549381
Moved 241.0575 445.4218 526 0.1977355 0.3549381
Moved 241.0764 448.7218 526 0.2053746 0.3549381
Moved 241.0889 451.5992 526 0.2120353 0.3549381
Moved 241.1032 453.474 526 0.2163751 0.3549381
Moved 241.1193 454.8883 526 0.2196489 0.3549381
Moved 241.1338 457.5896 526 0.2259018 0.3549381
Moved 241.1509 458.7327 515.5346 0.228548 0.328021
Moved 241.1651 459 509.1428 0.2291666 0.3115813
Moved 241.1806 459 502.9404 0.2291666 0.2956286
Moved 241.1959 459 494.6896 0.2291666 0.2744072
Moved 241.2111 447.0754 483.0754 0.2015634 0.2445354
Moved 241.2264 442.5456 469.7821 0.1910778 0.2103448
Moved 241.2423 433.8366 455.7433 0.1709181 0.1742368
Moved 241.26 422.3042 441.3802 0.1442227 0.1372948
Moved 241.2717 409.1224 424.4286 0.1137094 0.09369488
Moved 241.2874 399.98 412.3066 0.09254625 0.062517
Moved 241.3072 388.5542 398.5542 0.06609758 0.02714545
Moved 241.3181 376.0725 383.6442 0.03720482 -0.01120328
Moved 241.3335 370.5 375.5 0.02430558 -0.03215028
Moved 241.3491 358.6053 360.0067 -0.003228436 -0.07199942
Moved 241.3636 350.8012 349.3217 -0.02129351 -0.09948134
Moved 241.3791 342.6357 338.29 -0.04019509 -0.1278551
Moved 241.3964 336.5408 330.4261 -0.05430361 -0.148081
Moved 241.4107 330.7809 321.1166 -0.06763672 -0.1720252
Moved 241.4265 326.0241 313.0401 -0.07864798 -0.1927982
Moved 241.4421 321.6956 307.2607 -0.08866762 -0.2076628
Moved 241.4567 320.1915 301.9787 -0.09214933 -0.2212483
Moved 241.4717 318.0221 298.0662 -0.09717117 -0.2313112
Moved 241.487 315.1343 295.1343 -0.1038557 -0.238852
Moved 241.5076 315 292.2611 -0.1041667 -0.246242
Moved 241.5196 313.6918 292 -0.1071948 -0.2469136
Moved 241.5389 313 290 -0.1087963 -0.2520577
Moved 241.5528 313 288.8228 -0.1087963 -0.2550853
Moved 241.5659 311.8159 287.8159 -0.1115373 -0.2576751
Stationary 241.5814 311.8159 287.8159 -0.1115373 -0.2576751
Stationary 241.5964 312 288 -0.1111111 -0.2572017
Stationary 241.6112 312 288 -0.1111111 -0.2572017
Stationary 241.628 312 288 -0.1111111 -0.2572017
Stationary 241.642 312 288 -0.1111111 -0.2572017
Moved 241.6567 340.1895 313.4158 -0.04585773 -0.1918319
Moved 241.6742 363.0978 333.0839 0.007170936 -0.1412453
Moved 241.6909 397.6796 361.8997 0.08722126 -0.06713058
Moved 241.7049 414.6929 377.8118 0.126604 -0.02620438
Moved 241.7197 429.2337 389.587 0.1602633 0.004081647
Moved 241.7352 439.3027 397.7877 0.1835711 0.02517398
Moved 241.7506 446.9881 403.7905 0.2013613 0.0406133
Moved 241.7702 454.815 408.9075 0.2194792 0.05377448
Moved 241.7824 460.1896 412.3922 0.2319204 0.06273708
Moved 241.7973 465.6364 415.3182 0.2445286 0.07026275
Moved 241.8132 470.201 418.201 0.2550951 0.07767756
Moved 241.828 474.1122 420.0374 0.2641485 0.08240052
Moved 241.8437 475.4763 421.4763 0.2673063 0.0861016
Moved 241.8591 477.9236 421.9236 0.2729713 0.08725201
Moved 241.874 478 423.3546 0.2731481 0.09093245
Moved 241.8905 479.5 423 0.2766204 0.09002049
Moved 241.9053 480 423.9348 0.2777778 0.09242489
Moved 241.9202 481.3815 425.3815 0.2809758 0.09614587
Moved 241.9361 481.813 426 0.2819745 0.09773654
Moved 241.9521 482 427.2548 0.2824074 0.100964
Moved 241.9668 482 428.6948 0.2824074 0.1046675
Moved 241.9871 482 431.2687 0.2824074 0.1112878
Moved 241.9986 482 434 0.2824074 0.1183127
Moved 242.0123 482 435.6843 0.2824074 0.1226447
Moved 242.0271 482 438.2333 0.2824074 0.1292007
Moved 242.0446 482 439.5601 0.2824074 0.1326134
Moved 242.0582 482 441.0005 0.2824074 0.136318
Moved 242.0736 482 442.4434 0.2824074 0.1400291
Moved 242.0897 482 443.8837 0.2824074 0.1437337
Moved 242.1046 482 445.3224 0.2824074 0.147434
Moved 242.1201 482 446.2878 0.2824074 0.1499172
Stationary 242.1354 482 446.2878 0.2824074 0.1499172
Moved 242.1513 482 447.374 0.2824074 0.1527107
Moved 242.1666 482 448.1597 0.2824074 0.1547317
Stationary 242.1818 482 448.1597 0.2824074 0.1547317
Moved 242.2025 482 449.1233 0.2824074 0.1572101
Stationary 242.2145 482 449 0.2824074 0.156893
Stationary 242.2288 482 449 0.2824074 0.156893
Moved 242.245 482 450.3657 0.2824074 0.1604055
