he is just like everyone else
Basic
0.6 0.6
432 129.6
Began 482.7199 414 360 0.125 -0.2160494
Stationary 482.7397 414 360 0.125 -0.2160494
Stationary 482.7543 414 360 0.125 -0.2160494
Stationary 482.769 414 360 0.125 -0.2160494
Stationary 482.7843 414 360 0.125 -0.2160494
Stationary 482.7993 414 360 0.125 -0.2160494
Stationary 482.815 414 360 0.125 -0.2160494
Stationary 482.8304 414 360 0.125 -0.2160494
Stationary 482.8463 414 360 0.125 -0.2160494
Stationary 482.8618 414 360 0.125 -0.2160494
Stationary 482.8766 414 360 0.125 -0.2160494
Stationary 482.8921 414 360 0.125 -0.2160494
Moved 482.9095 414 373.675 0.125 -0.1105323
Moved 482.9234 414 376.4365 0.125 -0.08922413
Moved 482.9387 405.1848 381.4076 0.1045944 -0.05086734
Moved 482.9546 401.3955 384.4534 0.09582291 -0.0273661
Moved 482.9712 396.703 388.1485 0.08496076 0.00114594
Moved 482.9859 391.1631 391.8777 0.07213681 0.02992041
Moved 483.0006 385.628 394.686 0.059324 0.05159001
Moved 483.0167 375.8954 397.4584 0.03679494 0.07298163
Moved 483.0318 366.2105 399.1128 0.01437624 0.08574686
Moved 483.0472 355.0294 400.4963 -0.01150613 0.09642237
Moved 483.0631 347 401.5 -0.0300926 0.1041669
Moved 483.0775 335.4976 402.9378 -0.05671854 0.115261
Moved 483.0937 324.5742 404.3032 -0.08200417 0.1257964
Moved 483.1093 313.698 405.7003 -0.1071806 0.1365761
Moved 483.1249 303.4643 407.0765 -0.1308697 0.1471956
Moved 483.1397 293.8858 409.8898 -0.1530421 0.1689024
Moved 483.1568 285.0218 412.6594 -0.1735607 0.1902733
Moved 483.1708 277.9425 415.423 -0.1899478 0.2115971
Moved 483.186 271.929 417.357 -0.203868 0.22652
Moved 483.2021 264.4913 420.2543 -0.221085 0.2488759
Moved 483.2173 259.9904 423.0064 -0.2315036 0.2701112
Moved 483.2326 257.2416 425.7584 -0.2378667 0.291346
Moved 483.2475 254.4949 427.5051 -0.2442248 0.3048232
Moved 483.2643 251.7429 429.1285 -0.2505952 0.3173499
Moved 483.2791 250.5 432 -0.2534722 0.3395063
Moved 483.2947 248.3281 432.6719 -0.2584997 0.3446907
Moved 483.3116 248 433.9487 -0.2592593 0.3545423
Moved 483.325 248 435.3212 -0.2592593 0.3651325
Ended 483.3414 248 438 -0.2592593 0.3858025
Began 483.5687 428 423 0.1574074 0.2700617
Stationary 483.5871 428 423 0.1574074 0.2700617
Stationary 483.602 428 423 0.1574074 0.2700617
Stationary 483.6178 428 423 0.1574074 0.2700617
Stationary 483.6336 428 423 0.1574074 0.2700617
Stationary 483.649 428 423 0.1574074 0.2700617
Moved 483.6642 418.2954 423 0.1349431 0.2700617
Moved 483.6803 412.5697 423 0.121689 0.2700617
Moved 483.6954 407.4919 423 0.1099349 0.2700617
Moved 483.7104 394.9333 416.7184 0.08086403 0.2215931
Moved 483.7263 377.9446 411.5257 0.04153848 0.1815254
Moved 483.7414 362 406 0.004629592 0.1388888
Moved 483.757 341.0401 400.26 -0.04388859 0.09459885
Moved 483.7724 320.7646 393.5882 -0.09082278 0.04311879
Moved 483.7881 306.9725 390.9931 -0.1227488 0.02309517
Moved 483.804 295.7093 387.5698 -0.148821 -0.003319729
Moved 483.8193 281.5219 384.7313 -0.1816622 -0.02522186
Moved 483.8333 271.9308 382.4913 -0.203864 -0.04250515
Moved 483.8488 261.8477 381.1211 -0.2272043 -0.05307798
Moved 483.8657 253.4148 379.7358 -0.2467249 -0.0637669
Moved 483.8806 243.4397 378.3485 -0.2698156 -0.07447137
Moved 483.8967 235.8341 376.9668 -0.2874211 -0.08513274
Moved 483.9106 228.9734 375.5947 -0.3033023 -0.09572018
Moved 483.9346 218.616 375 -0.3272777 -0.1003086
Stationary 483.9455 218.616 375 -0.3272777 -0.1003086
Moved 483.9574 216.7754 375 -0.3315383 -0.1003086
Moved 483.9723 215.3742 375 -0.3347819 -0.1003086
Ended 483.9883 214.5 375 -0.3368055 -0.1003086
Began 484.2161 413 359 0.1226852 -0.2237652
Stationary 484.2356 413 359 0.1226852 -0.2237652
Stationary 484.2491 413 359 0.1226852 -0.2237652
Stationary 484.2659 413 359 0.1226852 -0.2237652
Stationary 484.2802 413 359 0.1226852 -0.2237652
Moved 484.2962 407.1314 377.1919 0.1091004 -0.08339588
Moved 484.313 406 384.1118 0.1064815 -0.0300013
Moved 484.327 404.5 390.5 0.1030092 0.01929012
Moved 484.3432 405 400.1104 0.1041667 0.09344443
Moved 484.3589 405 410.1571 0.1041667 0.1709653
Moved 484.3729 405 419.842 0.1041667 0.2456944
Moved 484.3885 405 427.9478 0.1041667 0.3082391
Moved 484.4043 405 433.6924 0.1041667 0.3525648
Moved 484.4205 405 438.114 0.1041667 0.3866818
Moved 484.4348 405 441.8211 0.1041667 0.4152862
Moved 484.4504 405 444.0133 0.1041667 0.4322014
Moved 484.4655 405 445.3961 0.1041667 0.4428707
Moved 484.481 405 447.7785 0.1041667 0.4612539
Moved 484.4964 403.8378 449.1622 0.1014764 0.4719305
Moved 484.5118 401.9086 450.5457 0.09701053 0.482606
Moved 484.5277 398.2199 451 0.08847196 0.4861111
Moved 484.5436 394.0699 452.3101 0.07886548 0.4962198
Moved 484.5596 386 452 0.06018519 0.4938273
Moved 484.5736 367.9272 444.0111 0.01835009 0.4321845
Moved 484.59 345.1314 432.0657 -0.0344181 0.3400128
Moved 484.6072 324.6963 421.1047 -0.08172154 0.2554372
Moved 484.6202 307.6092 410.0728 -0.121275 0.1703151
Moved 484.6361 295.5788 403.7894 -0.1491231 0.1218323
Moved 484.6511 285.6119 398.2896 -0.1721946 0.07939492
Moved 484.6668 277.7206 393.8603 -0.1904615 0.04521829
Moved 484.682 271.3545 390.6772 -0.205198 0.020658
Moved 484.6987 264.5 386.5 -0.2210648 -0.01157396
Moved 484.7126 257.3969 384.1985 -0.2375071 -0.02933255
Moved 484.7283 251.841 381.4205 -0.2503681 -0.0507675
Moved 484.7442 246.3588 379.3397 -0.2630584 -0.06682314
