the dow jones index has risen
Moved 151.2408 333.8637 370.0341 -0.0907509 -0.2079391
Moved 151.2569 329.582 372.9453 -0.1056181 -0.1742437
Moved 151.2708 325.5507 374.837 -0.1196156 -0.1523498
Moved 151.2861 320.8377 377.0541 -0.1359803 -0.1266882
Moved 151.3037 316.5349 379.9767 -0.1509203 -0.09286245
Moved 151.3186 311.2742 382.8629 -0.1691867 -0.05945665
Moved 151.3331 306.9014 387.0986 -0.1843701 -0.01043284
Moved 151.3481 302.5748 389.6168 -0.199393 0.01871286
Moved 151.3634 299.4977 391.2512 -0.2100774 0.03762899
Moved 151.379 296.1992 393.5339 -0.2215305 0.0640493
Moved 151.3941 294.405 395.595 -0.2277603 0.08790493
Moved 151.4094 291.5132 397.2433 -0.2378012 0.1069832
Moved 151.4251 290.3193 398.6807 -0.2419467 0.1236186
Moved 151.4403 288.8805 400.1195 -0.2469426 0.1402722
Moved 151.4548 287.4352 401 -0.251961 0.1504628
Ended 151.4715 287 401 -0.2534722 0.1504628
Began 152.5789 292 359 -0.2361111 -0.3356478
Stationary 152.5978 292 359 -0.2361111 -0.3356478
Stationary 152.6124 292 359 -0.2361111 -0.3356478
Stationary 152.6261 292 359 -0.2361111 -0.3356478
Stationary 152.6413 292 359 -0.2361111 -0.3356478
Stationary 152.6566 292 359 -0.2361111 -0.3356478
Stationary 152.6752 292 359 -0.2361111 -0.3356478
Stationary 152.6909 292 359 -0.2361111 -0.3356478
Stationary 152.707 292 359 -0.2361111 -0.3356478
Stationary 152.721 292 359 -0.2361111 -0.3356478
Stationary 152.7359 292 359 -0.2361111 -0.3356478
Moved 152.7507 299.0066 359 -0.2117826 -0.3356478
Moved 152.7658 303.1361 359 -0.197444 -0.3356478
Moved 152.7826 306 359 -0.1875 -0.3356478
Moved 152.7969 308.9993 359 -0.1770857 -0.3356478
Moved 152.8121 312.2167 359 -0.1659142 -0.3356478
Moved 152.8294 317.0993 359 -0.1489609 -0.3356478
Moved 152.843 321.9537 359 -0.1321052 -0.3356478
Moved 152.8587 327.7251 359 -0.1120656 -0.3356478
Moved 152.8803 338.2413 359 -0.07555111 -0.3356478
Stationary 152.8912 338.2413 359 -0.07555111 -0.3356478
Moved 152.9041 343.7167 359 -0.05653925 -0.3356478
Moved 152.9214 349.5446 359 -0.03630362 -0.3356478
Moved 152.9365 353.9967 359 -0.02084479 -0.3356478
Moved 152.9513 359.0675 359 -0.003237948 -0.3356478
Moved 152.9658 363.6354 359 0.01262307 -0.3356478
Moved 152.9826 369.6088 359 0.03336399 -0.3356478
Moved 153.0011 374.2822 359 0.04959106 -0.3356478
Moved 153.0216 384.5936 359 0.08539438 -0.3356478
Moved 153.0424 390.3399 359 0.1053469 -0.3356478
Moved 153.0583 396.0972 366.5243 0.1253375 -0.2485618
Moved 153.075 401.83 367.9575 0.1452432 -0.2319728
Moved 153.0891 407.6591 369.4148 0.1654831 -0.2151065
Moved 153.1038 415.3997 373.5497 0.19236 -0.1672483
Moved 153.1204 420.7299 375.892 0.2108676 -0.1401393
Moved 153.1366 429.2018 380.1009 0.2402842 -0.09142452
Moved 153.1511 435.8268 383.4134 0.2632874 -0.0530854
Moved 153.1741 451.4659 393.0795 0.3175899 0.05879084
Stationary 153.1837 451.4659 393.0795 0.3175899 0.05879084
Moved 153.1963 458.6783 397.4069 0.3426328 0.1088764
Moved 153.2125 464.3046 402.1523 0.3621687 0.1637997
Moved 153.2296 469.0367 406.0367 0.3785996 0.2087581
Moved 153.2425 473.3697 410.3696 0.3936447 0.2589079
Moved 153.2583 478.2645 414.6984 0.4106405 0.309009
Moved 153.2753 483.0284 418.0189 0.427182 0.347441
Moved 153.2898 485.8892 422.3337 0.4371151 0.3973814
Moved 153.3073 487.8905 423.8904 0.4440641 0.415399
Moved 153.3223 490.6599 426.6599 0.4536802 0.4474531
Moved 153.337 491.5 429 0.4565972 0.4745372
Moved 153.3522 493.8608 431.7217 0.4647946 0.506038
Moved 153.3674 495.3038 433.3038 0.4698049 0.5243499
Moved 153.3819 495.7421 434.7421 0.4713267 0.540997
Moved 153.3982 496 436.1847 0.4722222 0.5576932
Moved 153.4139 497 438.6252 0.4756944 0.5859396
Moved 153.4294 497 440.0685 0.4756944 0.6026453
Moved 153.4444 497 441.5 0.4756944 0.6192131
Moved 153.4606 497 442.4996 0.4756944 0.6307822
Moved 153.4762 497 443.0449 0.4756944 0.6370941
Moved 153.4911 497 444.5305 0.4756944 0.6542877
Stationary 153.5063 497 445 0.4756944 0.6597222
Moved 153.5221 497 446.4091 0.4756944 0.6760315
Moved 153.5375 497 447.5 0.4756944 0.6886575
Moved 153.56 485.3232 448 0.43515 0.6944444
Stationary 153.5712 485.3232 448 0.43515 0.6944444
Moved 153.5826 480.805 449.839 0.4194617 0.7157291
Moved 153.5985 472.3495 450 0.3901026 0.7175926
Moved 153.6142 464.9745 450 0.3644949 0.7175926
Moved 153.6293 457.1814 450 0.3374353 0.7175926
Moved 153.6437 448.7733 450 0.3082408 0.7175926
Moved 153.659 438.6911 450 0.2732329 0.7175926
Moved 153.6743 431.4229 450 0.2479961 0.7175926
Moved 153.6904 419.1237 450 0.2052906 0.7175926
Moved 153.7068 409.0798 443.0798 0.1704161 0.6374981
Moved 153.7217 398.89 443 0.1350346 0.6365741
Moved 153.7372 392.6064 442 0.1132168 0.625
Moved 153.7524 385.3932 442 0.08817061 0.625
Moved 153.768 379.1981 442 0.0666602 0.625
Moved 153.7834 373.4847 441.0969 0.04682183 0.6145477
Moved 153.7987 366.41 441 0.02225712 0.6134258
Moved 153.8139 359.2087 441 -0.002747401 0.6134258
Moved 153.8309 352.0123 441 -0.02773508 0.6134258
Moved 153.8436 345.4532 441 -0.05050964 0.6134258
Moved 153.8602 339.6961 441 -0.07049963 0.6134258
Moved 153.8794 335.5 441 -0.08506946 0.6134258
Moved 153.8927 330.8718 441 -0.1011397 0.6134258
Moved 153.9063 325.8041 441 -0.1187359 0.6134258
Moved 153.9215 321.0476 441 -0.1352514 0.6134258
Moved 153.9381 316.2181 441 -0.1520204 0.6134258
Moved 153.9532 311.8887 441 -0.1670531 0.6134258
Moved 153.9673 307.5657 441 -0.1820635 0.6134258
Moved 153.9841 301.9971 441 -0.2013989 0.6134258
Moved 153.9995 298.5 441 -0.2135417 0.6134258
Moved 154.0148 295.3353 441 -0.2245302 0.6134258
Moved 154.0305 291.1729 441 -0.238983 0.6134258
Moved 154.0458 288.5677 441 -0.2480289 0.6134258
Moved 154.0647 286.8438 441 -0.2540144 0.6134258
Ended 154.0808 285 441 -0.2604166 0.6134258
Began 155.6485 421 349 0.2118055 -0.4513885
Stationary 155.6647 421 349 0.2118055 -0.4513885
Stationary 155.6785 421 349 0.2118055 -0.4513885
Stationary 155.6936 421 349 0.2118055 -0.4513885
Stationary 155.7091 421 349 0.2118055 -0.4513885
Stationary 155.7247 421 349 0.2118055 -0.4513885
Stationary 155.7402 421 349 0.2118055 -0.4513885
Stationary 155.755 421 349 0.2118055 -0.4513885
Stationary 155.7708 421 349 0.2118055 -0.4513885
Stationary 155.7879 421 349 0.2118055 -0.4513885
Stationary 155.8033 421 349 0.2118055 -0.4513885
Stationary 155.8171 421 349 0.2118055 -0.4513885
Stationary 155.8339 421 349 0.2118055 -0.4513885
Stationary 155.8495 421 349 0.2118055 -0.4513885
Moved 155.8629 429.6059 358.6059 0.2416871 -0.3402095
Moved 155.8797 432.3663 360.5775 0.2512717 -0.3173899
Moved 155.8951 435.3361 363.3361 0.2615837 -0.2854616
Moved 155.9107 438.8273 365.2182 0.273706 -0.2636782
Moved 155.9263 443.1446 367.0482 0.2886964 -0.2424975
Moved 155.9412 447.4582 369.9722 0.3036743 -0.2086555
Moved 155.956 451.7806 371.8537 0.3186825 -0.1868781
Moved 155.9718 456.0946 373.3649 0.3336619 -0.1693881
Moved 155.9866 459.5 374.5 0.3454861 -0.1562496
Moved 156.0025 463.6708 376.8903 0.3599679 -0.1285846
Moved 156.0177 467.9844 378.3281 0.374946 -0.1119426
Moved 156.0405 476.7924 383.5283 0.4055293 -0.0517552
Stationary 156.0523 476.7924 383.5283 0.4055293 -0.0517552
Moved 156.0635 480.4026 385.4026 0.4180647 -0.03006211
Moved 156.0801 484.43 387.1433 0.4320485 -0.009915034
Moved 156.0956 487 390 0.4409721 0.02314815
Moved 156.1109 490.441 392.441 0.4529202 0.0514004
Moved 156.1266 493.3268 395.3268 0.46294 0.08480054
Moved 156.1411 495.6034 397.2067 0.470845 0.1065593
Moved 156.1569 498.0864 399.0432 0.4794668 0.127815
Moved 156.1741 499.4862 401.9724 0.484327 0.1617179
Moved 156.186 500.9236 402.9236 0.489318 0.1727268
Moved 156.2028 502.3662 405.7325 0.4943272 0.2052373
Stationary 156.2186 502 406.3529 0.4930556 0.2124182
Moved 156.2336 503 407.9122 0.4965278 0.2304655
Moved 156.2489 503 409.351 0.4965278 0.2471179
Moved 156.2645 503 410.788 0.4965278 0.2637506
Moved 156.2803 503 411.5 0.4965278 0.2719909
Moved 156.2952 503 412.6672 0.4965278 0.2854995
Moved 156.3107 503 413.5 0.4965278 0.2951389
Moved 156.3267 503 414.0775 0.4965278 0.3018224
Moved 156.3419 498.6289 414 0.4813504 0.3009261
Moved 156.3573 491.7473 414 0.457456 0.3009261
Moved 156.3717 487.5 414 0.4427083 0.3009261
Moved 156.3878 478.2814 414 0.4106992 0.3009261
Moved 156.4035 469.7303 402.9738 0.3810081 0.1733073
Moved 156.4185 462.2295 399.7026 0.3549635 0.1354465
Moved 156.4379 456.2348 395.1878 0.3341485 0.08319219
Moved 156.4498 447.6451 389.4301 0.3043233 0.01655155
Moved 156.4646 440.8521 384.5113 0.2807365 -0.0403784
Moved 156.4803 434.9269 380.1952 0.2601629 -0.09033345
Moved 156.496 430.198 376.8985 0.2437429 -0.1284896
Moved 156.5109 426.7198 373.7198 0.2316661 -0.1652792
Moved 156.5264 423.2585 370.839 0.2196476 -0.1986225
Moved 156.5427 419.7235 367.7235 0.2073733 -0.2346816
Moved 156.5577 416.7899 363.6849 0.1971873 -0.2814243
Moved 156.5723 413.9106 360.366 0.1871897 -0.319838
Moved 156.5873 411.0388 357.0388 0.1772182 -0.358347
Moved 156.6039 409.5725 354.145 0.1721267 -0.39184
Moved 156.6186 408.1363 352.1363 0.1671399 -0.4150889
Moved 156.6339 406.6974 350.6974 0.1621439 -0.4317425
Moved 156.6504 405.5 349.5 0.1579861 -0.4456015
Moved 156.6658 404.1166 347.1166 0.1531827 -0.4731874
Moved 156.6817 402.6813 347 0.1481989 -0.4745367
Moved 156.6956 402.2388 345.2388 0.1466624 -0.4949217
Moved 156.7112 400.8001 343.8001 0.141667 -0.5115728
Moved 156.7268 400.3566 343 0.1401272 -0.5208333
Moved 156.7428 400 341.9199 0.1388889 -0.5333339
Moved 156.758 398.5 340.5 0.1336806 -0.5497685
Moved 156.7728 398.3737 340.3738 0.1332421 -0.5512298
Moved 156.7921 398 338.9309 0.1319444 -0.5679293
Moved 156.8038 396.5 339 0.1267362 -0.5671293
Moved 156.8196 396 338.0565 0.125 -0.5780503
Moved 156.8347 394.6178 338 0.1202005 -0.5787037
Moved 156.8509 393.5 338 0.1163195 -0.5787037
Moved 156.8656 392.8687 338 0.1141274 -0.5787037
Moved 156.8809 391.7559 338 0.1102637 -0.5787037
Moved 156.8962 389.4491 338 0.1022538 -0.5787037
Moved 156.9116 387.7858 346.4993 0.09647861 -0.4803326
Moved 156.9272 383.6926 349.9612 0.08226588 -0.4402641
Moved 156.9435 380.8053 355.3895 0.07224052 -0.3774364
Moved 156.9594 377.3916 359.6084 0.06038755 -0.3286065
Moved 156.974 374.0503 364.8995 0.04878565 -0.2673672
Moved 156.9894 371.8705 368.1943 0.04121691 -0.2292322
Moved 157.0055 367.4172 375.1104 0.02575427 -0.1491854
Moved 157.0205 363.1011 381.8315 0.01076773 -0.07139488
Moved 157.0352 358.7846 386.2154 -0.004220083 -0.020655
Moved 157.0497 354.4613 391.5387 -0.01923166 0.04095731
Moved 157.0664 350.1438 395.8561 -0.03422283 0.09092755
Moved 157.0811 346.8251 400.1749 -0.04574604 0.1409128
Moved 157.1012 344.285 402.715 -0.05456597 0.1703121
Moved 157.1127 340.2419 405.5054 -0.0686045 0.2026086
Moved 157.1296 337.6237 408.3763 -0.07769555 0.2358375
Moved 157.1431 334.7553 411.2447 -0.08765518 0.2690359
Moved 157.1576 331.8783 412.5609 -0.09764493 0.2842689
Moved 157.1742 329.9909 414.0091 -0.1041982 0.3010312
Moved 157.1882 327.1126 415.4437 -0.1141922 0.3176348
Moved 157.203 325.3206 416.6794 -0.1204147 0.3319382
Moved 157.2186 323.9737 418.0262 -0.1250912 0.347526
Moved 157.2352 321.0785 419.4608 -0.135144 0.3641291
Moved 157.2497 320.0992 419.9008 -0.1385445 0.3692224
Moved 157.2653 317.321 420 -0.1481911 0.3703704
Moved 157.2822 316.2233 420.7767 -0.1520024 0.3793596
Moved 157.2962 314.7823 421 -0.1570057 0.3819443
Moved 157.3114 313.5 421 -0.1614583 0.3819443
Moved 157.3289 312.2366 422 -0.165845 0.3935187
Moved 157.3427 310.8006 422 -0.1708312 0.3935187
Moved 157.3572 309.3585 422 -0.1758387 0.3935187
Moved 157.3743 307.9197 422 -0.1808342 0.3935187
Moved 157.3884 306.4709 422 -0.1858649 0.3935187
Moved 157.4059 305.0336 422 -0.1908556 0.3935187
Moved 157.4215 303.595 422 -0.1958508 0.3935187
Moved 157.4429 302.6489 422 -0.1991357 0.3935187
Stationary 157.4532 302.6489 422 -0.1991357 0.3935187
Moved 157.4662 300.6434 422 -0.2060993 0.3935187
Moved 157.4826 298.1995 422 -0.214585 0.3935187
Moved 157.4975 296.7602 422 -0.2195825 0.3935187
Moved 157.5128 294.6428 422 -0.2269346 0.3935187
Moved 157.5289 290.6481 413.0617 -0.2408051 0.290066
Moved 157.5441 288.6458 411.6458 -0.2477577 0.2736784
Moved 157.5591 284.6505 406.9757 -0.2616303 0.2196262
Moved 157.5737 282.8791 404.8791 -0.2677808 0.1953598
Moved 157.591 280 400.5 -0.2777778 0.1446761
Moved 157.6059 278.9995 399.9995 -0.2812517 0.1388834
Moved 157.6206 277.5729 397.1459 -0.2862051 0.1058552
Ended 157.6387 277 397 -0.2881944 0.104167
Began 158.6837 480 454 0.4166667 0.763889
Stationary 158.6996 480 454 0.4166667 0.763889
Stationary 158.7145 480 454 0.4166667 0.763889
Stationary 158.731 480 454 0.4166667 0.763889
Stationary 158.7532 480 454 0.4166667 0.763889
Stationary 158.7628 480 454 0.4166667 0.763889
Moved 158.778 463.5597 437.4664 0.3595821 0.5725272
Moved 158.7926 457.5881 431.5881 0.3388475 0.5044914
Moved 158.8079 453.5258 427.5258 0.3247423 0.4574749
Moved 158.8236 446.3538 419.4246 0.2998395 0.3637102
Moved 158.8385 441.8958 412.1597 0.2843603 0.2796256
Moved 158.8537 436.5663 407.5663 0.2658552 0.2264618
Moved 158.8713 433.4817 401.9634 0.2551447 0.1616132
Moved 158.8852 430.603 398.9044 0.2451492 0.1262087
Moved 158.9009 428.8595 395.7189 0.2390954 0.08933932
Moved 158.9155 426.6368 393.6368 0.2313778 0.06524068
Moved 158.9306 425.3157 390.6315 0.2267907 0.03045718
Moved 158.9468 423.8738 388.8738 0.221784 0.01011336
Moved 158.9621 422.4338 386.8676 0.216784 -0.01310631
Moved 158.9775 420.9967 384.9966 0.2117941 -0.03476107
Moved 158.9919 419.558 383.558 0.2067985 -0.05141223
Moved 159.0094 418.1135 382.1135 0.2017829 -0.0681312
Moved 159.0301 416.6035 378.6035 0.1965399 -0.1087556
Stationary 159.04 416.6035 378.6035 0.1965399 -0.1087556
Moved 159.0544 415.1619 376.3238 0.1915343 -0.1351413
Moved 159.0701 412.439 373.439 0.1820798 -0.1685305
Moved 159.0859 410.5802 370.5802 0.1756257 -0.2016177
Moved 159.1015 408.8481 367.6961 0.1696113 -0.2349984
Moved 159.1159 405.8195 363.8195 0.1590954 -0.2798667
Moved 159.132 405 361.4432 0.15625 -0.3073696
Moved 159.1481 402.6887 358.6887 0.1482247 -0.3392506
Moved 159.162 401.4075 355.815 0.1437761 -0.3725112
Moved 159.1782 399.9653 352.9306 0.1387684 -0.4058958
Moved 159.1941 398.5267 351.0534 0.1337732 -0.427623
Moved 159.2092 398 349.085 0.1319444 -0.4504052
Moved 159.2243 396.6462 347.6462 0.1272437 -0.4670581
Moved 159.2398 395.5 346.5 0.1232639 -0.4803237
Moved 159.2554 395.1238 346 0.1219577 -0.4861111
Moved 159.2731 395 344.6786 0.1215278 -0.5014045
Moved 159.285 394.2395 344 0.1188871 -0.5092593
Moved 159.3046 394 342.7932 0.1180555 -0.5232267
Stationary 159.315 394 342.7932 0.1180555 -0.5232267
Moved 159.331 392.6271 341.6271 0.1132886 -0.536723
Moved 159.346 393 340.7405 0.1145834 -0.5469852
Stationary 159.3616 393 340.7405 0.1145834 -0.5469852
Moved 159.3777 391.9714 339.9714 0.1110117 -0.5558865
Stationary 159.3929 391.9714 339.9714 0.1110117 -0.5558865
Stationary 159.407 391.9714 339.9714 0.1110117 -0.5558865
Moved 159.4232 392 338.7513 0.1111111 -0.570008
Moved 159.439 390.6287 339 0.1063496 -0.5671293
Moved 159.4548 391 337.8614 0.1076388 -0.580308
Moved 159.47 389.7106 338 0.1031616 -0.5787037
Moved 159.4855 388.5 338 0.09895831 -0.5787037
Moved 159.5009 387.8671 338 0.09676068 -0.5787037
Moved 159.517 386.2938 338 0.09129791 -0.5787037
Moved 159.5318 384.8575 338 0.08631065 -0.5787037
Moved 159.551 382.4138 338 0.07782548 -0.5787037
Moved 159.5622 378.9304 338 0.06573065 -0.5787037
Moved 159.5777 377.9287 338 0.06225242 -0.5787037
Moved 159.5935 373.9278 341.7528 0.04836022 -0.5352681
Moved 159.6088 371.0504 345.9748 0.03836929 -0.4864025
Moved 159.6247 366.7713 348.8192 0.02351135 -0.4534817
Moved 159.6401 363.3001 349.8499 0.01145869 -0.4415516
Moved 159.6553 359.1132 352.5912 -0.003079101 -0.4098242
Moved 159.6703 355.5346 353.7327 -0.01550496 -0.396612
Moved 159.6867 352.3415 355.7723 -0.02659201 -0.3730053
Moved 159.7026 348.1353 357.2882 -0.04119679 -0.3554606
Moved 159.7168 344.5292 358.7354 -0.05371794 -0.3387108
Moved 159.7324 340.4584 361.3611 -0.06785274 -0.3083208
Moved 159.7467 336.1385 362.6205 -0.08285253 -0.2937444
Moved 159.7624 332.8853 364.0574 -0.09414821 -0.2771134
Moved 159.7784 330.0248 365.4876 -0.1040805 -0.2605601
Moved 159.7998 324.9649 368.0176 -0.1216497 -0.231278
Stationary 159.8093 324.9649 368.0176 -0.1216497 -0.231278
Moved 159.826 322.0872 369.4564 -0.1316417 -0.2146248
Moved 159.8408 319.2041 370.8979 -0.1416525 -0.1979404
Moved 159.8555 316.3267 372.3367 -0.1516434 -0.1812885
Moved 159.8725 314.2246 374.5508 -0.1589424 -0.1556612
Moved 159.8875 311.5646 376.2177 -0.1681784 -0.1363698
Moved 159.9021 310.5 377.5 -0.171875 -0.1215278
Moved 159.9176 308.2069 379.5862 -0.1798372 -0.0973811
Moved 159.9328 306.7652 381.2348 -0.1848432 -0.07830054
Moved 159.9481 304.329 382.671 -0.193302 -0.06167836
Moved 159.9636 302.888 385.2239 -0.1983055 -0.03213052
Moved 159.9794 300.8993 387.1007 -0.2052108 -0.0104083
Moved 159.9937 299.0081 388.9919 -0.2117774 0.01148083
Moved 160.0097 297.5694 391.8613 -0.216773 0.04469077
Moved 160.0318 295.0251 394.9498 -0.2256072 0.08043713
Stationary 160.0431 295.0251 394.9498 -0.2256072 0.08043713
Moved 160.0547 293.5864 397.8271 -0.2306027 0.1137403
Moved 160.0713 291.1476 399.7047 -0.2390706 0.135471
Moved 160.0869 289.7089 402.5822 -0.2440663 0.1687753
Moved 160.1023 288.2758 403.7242 -0.2490423 0.181993
Moved 160.1183 286.8271 406.3459 -0.2540727 0.2123368
Moved 160.1335 285.8201 407.1799 -0.2575692 0.2219903
Moved 160.1479 284.3167 409.6833 -0.2627894 0.2509647
Moved 160.1642 282.864 412.272 -0.2678333 0.2809254
Moved 160.179 282 413.126 -0.2708333 0.2908101
Moved 160.1935 281.0052 414.9949 -0.2742876 0.3124408
Moved 160.2094 279.554 416.4459 -0.2793262 0.3292352
Moved 160.2251 280 417.5 -0.2777778 0.3414352
Stationary 160.2402 280 417.5 -0.2777778 0.3414352
Moved 160.2609 279 419.4335 -0.28125 0.3638138
Moved 160.2728 278 420 -0.2847222 0.3703704
Moved 160.2872 276.6862 421.3138 -0.2892841 0.3855771
Moved 160.3029 277 422.5 -0.2881944 0.3993057
Moved 160.3175 275.9027 423.0972 -0.2920043 0.4062179
Stationary 160.3336 275.9027 423.0972 -0.2920043 0.4062179
Stationary 160.3493 275.9027 423.0972 -0.2920043 0.4062179
Moved 160.3643 276 424.0388 -0.2916667 0.417116
Stationary 160.3795 276 424.0388 -0.2916667 0.417116
Stationary 160.394 276 424.0388 -0.2916667 0.417116
Stationary 160.4105 276 424.0388 -0.2916667 0.417116
Stationary 160.4263 276 424 -0.2916667 0.4166668
Stationary 160.4421 276 424 -0.2916667 0.4166668
Moved 160.4573 276 414.3823 -0.2916667 0.3053511
Moved 160.4727 276 409.2284 -0.2916667 0.2456993
Moved 160.4874 276 403.4869 -0.2916667 0.1792472
Moved 160.5087 276 396.4749 -0.2916667 0.09808946
Stationary 160.5202 276 396.4749 -0.2916667 0.09808946
Moved 160.5329 276 391.8959 -0.2916667 0.0450922
Moved 160.5493 276 388.7133 -0.2916667 0.008255464
Moved 160.5651 286.5 386 -0.2552083 -0.02314815
Moved 160.5801 283.6775 383.645 -0.2650085 -0.05040557
Moved 160.5956 284 381.8824 -0.2638889 -0.07080537
Moved 160.6114 284.5576 379.4424 -0.2619525 -0.09904685
Moved 160.6265 285 377.0104 -0.2604166 -0.1271947
Moved 160.6413 285 375.5624 -0.2604166 -0.143954
Moved 160.6571 286 374.122 -0.2569444 -0.1606249
Moved 160.6737 286 372.6795 -0.2569444 -0.1773202
Moved 160.6879 286 371.7195 -0.2569444 -0.1884309
Moved 160.709 287 368.7301 -0.2534722 -0.2230312
Stationary 160.72 287 368.7301 -0.2534722 -0.2230312
Moved 160.7336 287 367.2979 -0.2534722 -0.2396078
Moved 160.7496 287 365.8632 -0.2534722 -0.2562134
Ended 160.7649 287 365 -0.2534722 -0.2662037
Began 161.5156 436 438 0.2638888 0.5787037
Stationary 161.5351 436 438 0.2638888 0.5787037
Stationary 161.5502 436 438 0.2638888 0.5787037
Stationary 161.5661 436 438 0.2638888 0.5787037
Stationary 161.5802 436 438 0.2638888 0.5787037
Stationary 161.5959 436 438 0.2638888 0.5787037
Stationary 161.614 436 438 0.2638888 0.5787037
Moved 161.629 428.7623 438 0.2387579 0.5787037
Moved 161.65 422.7726 438 0.2179605 0.5787037
Stationary 161.6607 422.7726 438 0.2179605 0.5787037
Moved 161.674 419.8908 438 0.2079542 0.5787037
Moved 161.6904 417.0218 438 0.1979922 0.5787037
Moved 161.7054 414.1358 438 0.1879716 0.5787037
Moved 161.7204 411.2661 438 0.1780072 0.5787037
Moved 161.7358 407.5 438 0.1649305 0.5787037
Moved 161.7518 405.1019 438 0.1566039 0.5787037
Moved 161.7667 400.8359 438 0.1417914 0.5787037
Moved 161.7822 399.1733 438 0.1360184 0.5787037
Moved 161.7979 396.4545 438 0.1265781 0.5787037
Moved 161.8128 393.5819 438 0.1166037 0.5787037
Moved 161.8294 390.7026 438 0.1066063 0.5787037
Moved 161.8437 388 438 0.09722218 0.5787037
Moved 161.8633 385.6144 438 0.08893877 0.5787037
Moved 161.8766 381.6052 438 0.07501796 0.5787037
Moved 161.8886 377.2549 438 0.05991295 0.5787037
Moved 161.9062 371.9181 438 0.04138216 0.5787037
Moved 161.9229 367.6717 427.9007 0.02663791 0.4618136
Moved 161.9366 361.4489 429.1122 0.005030781 0.4758362
Moved 161.9527 354.3734 427.6747 -0.01953699 0.4591976
Moved 161.9673 349.5235 426.7047 -0.03637686 0.4479712
Moved 161.9837 342.638 424.1595 -0.06028458 0.4185124
Moved 161.9995 335.6017 422.7203 -0.08471622 0.4018557
Moved 162.0139 328.3934 420.2787 -0.1097451 0.3735963
Moved 162.0289 322.3598 418.84 -0.1306951 0.3569439
Moved 162.0445 315.0146 416.4029 -0.1561993 0.3287372
Moved 162.0633 307.7971 413.9188 -0.1812601 0.2999867
Moved 162.0754 301.3154 412.8859 -0.203766 0.2880317
Moved 162.0908 294.0317 411.4064 -0.2290565 0.2709071
Moved 162.105 287.8613 409.9653 -0.2504815 0.2542284
Moved 162.122 280.6253 408.5251 -0.2756065 0.237559
Moved 162.1358 274.3513 407.0878 -0.2973911 0.220924
Moved 162.1519 268.5497 405.6375 -0.3175357 0.2041372
Moved 162.1673 263.7958 405.199 -0.3340423 0.1990624
Moved 162.1834 260.2631 404.0877 -0.3463086 0.1862007
Moved 162.1988 254.7215 404 -0.3655505 0.1851855
Moved 162.2139 250.7251 403 -0.3794267 0.1736111
Moved 162.2303 246.3985 401.7995 -0.3944495 0.1597166
Moved 162.2445 242.7226 401.3613 -0.4072132 0.1546448
Moved 162.2641 238.7678 401 -0.4209451 0.1504628
Moved 162.2811 234.2678 401 -0.4365702 0.1504628
Stationary 162.2905 234.2678 401 -0.4365702 0.1504628
Moved 162.3057 231.8166 401 -0.4450813 0.1504628
