the dow jones index has risen
Basic
0.6 0.6
432 388.8
Moved 326.5471 477.6825 486.8942 0.2724133 0.2543573
Moved 326.5623 479.3329 488.3329 0.2762336 0.2580578
Moved 326.5781 482.5477 489.7738 0.2836752 0.2617638
Moved 326.5934 485.4196 491.2098 0.2903231 0.2654572
Moved 326.6093 489.5 494 0.2997685 0.2726337
Moved 326.6251 491.5718 495.5718 0.3045643 0.2766763
Moved 326.6405 494.4632 497.2316 0.3112575 0.2809455
Moved 326.6561 497.3362 499.6681 0.3179079 0.2872121
Moved 326.6769 500.5 501 0.3252315 0.2906378
Stationary 326.688 500.5 501 0.3252315 0.2906378
Moved 326.7006 502.9852 503.9852 0.3309843 0.2983158
Moved 326.7178 504.4281 504 0.3343243 0.2983539
Moved 326.7331 505.3962 505.3962 0.3365653 0.301945
Moved 326.7476 506.9654 506.9654 0.3401977 0.305981
Moved 326.763 508.4081 508.4081 0.3435372 0.3096915
Moved 326.7785 509.8405 509.8405 0.346853 0.3133756
Moved 326.7948 510.5 510.5 0.3483796 0.3150719
Moved 326.8087 511.7216 511.7216 0.3512075 0.3182139
Moved 326.8242 512 513.1619 0.3518519 0.3219185
Moved 326.8398 513.1705 514.1705 0.3545614 0.3245126
Stationary 326.8574 513.1705 514.1705 0.3545614 0.3245126
Moved 326.8711 514 516.1207 0.3564815 0.3295285
Moved 326.8861 515 516.5541 0.3587963 0.3306433
Moved 326.902 515.9939 517.9939 0.3610969 0.3343464
Moved 326.9175 516 519.4244 0.3611111 0.3380257
Moved 326.9314 517 519.8717 0.3634259 0.3391761
Moved 326.9487 517 520.9868 0.3634259 0.3420442
Moved 326.9636 518.4212 521 0.3667158 0.3420781
Moved 326.9785 518 522.8514 0.3657407 0.3468399
Stationary 326.9949 518 523 0.3657407 0.3472221
Moved 327.0091 518 524.7269 0.3657407 0.3516636
Moved 327.0306 509.1962 526 0.3453615 0.3549381
Stationary 327.041 509.1962 526 0.3453615 0.3549381
Moved 327.0556 505.6776 526.7741 0.3372167 0.3569292
Moved 327.0708 500.4547 528.1364 0.3251266 0.360433
Moved 327.0865 493.1491 528.5702 0.3082154 0.3615488
Moved 327.1024 484.9854 529 0.2893181 0.3626543
Moved 327.1171 476.3781 529 0.2693938 0.3626543
Moved 327.1332 464.0776 529 0.2409203 0.3626543
Moved 327.1491 451.1323 529 0.2109544 0.3626543
Moved 327.1656 443.5 529 0.193287 0.3626543
Moved 327.1794 432.725 529 0.1683449 0.3626543
Moved 327.1938 420.0131 519.6769 0.1389191 0.3386751
Moved 327.2102 410.5829 520.2261 0.11709 0.3400877
Moved 327.2251 401.7206 518.7867 0.09657553 0.3363855
Moved 327.2409 392.7401 518.348 0.0757871 0.3352571
Moved 327.2583 383.3869 516.9124 0.05413641 0.3315648
Moved 327.2711 376.5 517 0.03819446 0.33179
Moved 327.2863 368.5706 516 0.01983941 0.329218
Moved 327.3032 360.6317 514.9263 0.001462201 0.3264565
Moved 327.319 350.5 515 -0.02199074 0.326646
Moved 327.333 345.2315 515 -0.03418625 0.326646
Moved 327.3531 338.0761 515 -0.05074968 0.326646
Moved 327.3661 332.701 515 -0.06319225 0.326646
Moved 327.3797 325.731 515 -0.07932647 0.326646
Moved 327.3945 322.0432 515 -0.08786306 0.326646
Moved 327.4109 315.7152 515 -0.1025111 0.326646
Moved 327.4259 310.1903 515 -0.1153001 0.326646
Moved 327.4415 305.4562 515 -0.1262588 0.326646
Moved 327.4581 301.8527 515 -0.1346002 0.326646
Moved 327.4809 293.1466 515 -0.1547532 0.326646
Moved 327.495 290.9108 515 -0.1599288 0.326646
Stationary 327.5065 290.9108 515 -0.1599288 0.326646
Moved 327.5193 285 515 -0.1736111 0.326646
Moved 327.5342 282.1813 515 -0.1801359 0.326646
Moved 327.5494 279.2508 515 -0.1869195 0.326646
