he is just like everyone else
Basic
0.8 0.8
575.9999 172.8
Began 214.0455 448 314 0.1527778 -0.4282406
Stationary 214.065 448 314 0.1527778 -0.4282406
Stationary 214.0792 448 314 0.1527778 -0.4282406
Stationary 214.0939 448 314 0.1527778 -0.4282406
Stationary 214.1104 448 314 0.1527778 -0.4282406
Stationary 214.1254 448 314 0.1527778 -0.4282406
Stationary 214.141 448 314 0.1527778 -0.4282406
Stationary 214.1572 448 314 0.1527778 -0.4282406
Moved 214.1708 442.0085 317.8128 0.1423758 -0.4061757
Moved 214.1883 434.0498 323.9501 0.1285587 -0.3706589
Moved 214.2036 429.7333 328.2667 0.1210648 -0.345679
Moved 214.2188 423.3335 333.5999 0.109954 -0.3148151
Moved 214.2343 416.14 340.832 0.09746521 -0.2729628
Moved 214.2496 406.1526 348.0339 0.08012599 -0.2312855
Moved 214.2648 400.5905 351.5572 0.07046953 -0.2108959
Moved 214.2795 393.4701 357.2239 0.05810782 -0.1781022
Moved 214.2952 388.819 360.454 0.05003295 -0.1594097
Moved 214.3102 384.5026 363.3316 0.04253916 -0.1427569
Moved 214.3268 381.443 365.3713 0.03722742 -0.1309529
Moved 214.3419 376.9156 369.0844 0.02936736 -0.1094652
Moved 214.3573 373.7311 371.1345 0.02383865 -0.0976015
Moved 214.3735 369.8561 375.1439 0.0171113 -0.07439843
Moved 214.3887 366.9876 377.0062 0.01213118 -0.0636212
Moved 214.4044 364.102 379.898 0.007121489 -0.04688651
Moved 214.4186 360.3394 383.7737 0.0005892664 -0.02445751
Moved 214.4342 357.9597 386.0402 -0.003542118 -0.01134122
Moved 214.4511 355.0785 387.4608 -0.008544288 -0.003120634
Moved 214.4656 352.1983 390.8017 -0.01354456 0.01621361
Moved 214.48 347.9814 393.6791 -0.02086572 0.03286512
Moved 214.4957 343.665 397.5566 -0.02835929 0.05530463
Moved 214.5115 338.1182 400.4409 -0.03798928 0.07199606
Moved 214.5271 334.0267 403.3155 -0.04509248 0.0886314
Moved 214.5411 330.532 405.6453 -0.05115974 0.1021141
Moved 214.5571 326.4018 409.5983 -0.05833026 0.1249901
Moved 214.5735 322.0753 412.2831 -0.06584152 0.1405274
Moved 214.5887 317.7775 415.1483 -0.0733029 0.1571084
Moved 214.6026 315 416.5 -0.07812499 0.1649306
Moved 214.6183 308.1518 421.8483 -0.09001429 0.1958812
Moved 214.6345 303.8361 424.7759 -0.09750682 0.2128236
Moved 214.6499 299 427 -0.1059028 0.2256945
Moved 214.666 292.4846 430.8062 -0.1172142 0.2477208
Moved 214.6885 281.08 437.3521 -0.137014 0.2856022
Stationary 214.6989 281.08 437.3521 -0.137014 0.2856022
Moved 214.7111 276.3318 439.2227 -0.1452572 0.2964278
Moved 214.7268 271.007 441.6643 -0.1545017 0.3105573
Moved 214.7421 266.6906 444.2062 -0.1619955 0.3252676
Moved 214.7583 262.5 447 -0.1692708 0.3414353
Moved 214.7738 259.0411 447.653 -0.1752758 0.345214
Moved 214.7894 254.7436 450.171 -0.1827368 0.3597857
Moved 214.8044 250.5 451.5 -0.1901042 0.3674769
Moved 214.8203 246.1174 452.9609 -0.1977129 0.3759311
Moved 214.8364 241.7536 454.4155 -0.2052889 0.3843488
Moved 214.8508 238.4685 455.8439 -0.2109922 0.3926152
Moved 214.8655 235.4349 457.2825 -0.2162588 0.4009406
Moved 214.8813 233.4507 457 -0.2197037 0.3993056
Moved 214.8963 230.3839 457.808 -0.2250279 0.4039817
Moved 214.9128 228.7516 458 -0.2278618 0.4050925
Moved 214.9281 225.6258 458.6871 -0.2332885 0.4090686
Moved 214.9419 223.8773 459 -0.236324 0.4108797
Moved 214.9583 222.4338 459 -0.2388303 0.4108797
Moved 214.9735 222 460.0034 -0.2395833 0.4166861
Moved 214.9888 220.8924 460 -0.2415062 0.4166667
Moved 215.0039 219.5 460 -0.2439236 0.4166667
Stationary 215.0188 219.5 460 -0.2439236 0.4166667
Moved 215.0347 218.8468 460 -0.2450577 0.4166667
Ended 215.0492 219 460 -0.2447916 0.4166667
Began 215.4036 470 474 0.1909722 0.4976853
Stationary 215.4209 470 474 0.1909722 0.4976853
Stationary 215.4355 470 474 0.1909722 0.4976853
Stationary 215.451 470 474 0.1909722 0.4976853
Stationary 215.4661 470 474 0.1909722 0.4976853
Stationary 215.4816 470 474 0.1909722 0.4976853
Moved 215.4973 455.6444 468.9666 0.1660493 0.4685567
Moved 215.5132 446.0159 461.0091 0.1493332 0.4225064
Moved 215.5287 439.5498 456.6999 0.1381073 0.397569
Moved 215.5425 424.6234 450.8494 0.1121934 0.3637117
Moved 215.5591 411.2003 444.1113 0.0888893 0.3247179
Moved 215.5759 400.9706 439.7017 0.0711295 0.2991993
Moved 215.59 391.9825 436.4211 0.05552508 0.2802147
Moved 215.6063 384.5524 433.421 0.04262567 0.2628527
Moved 215.6213 376.6239 431.5413 0.02886094 0.2519753
Moved 215.6367 370.7377 429.2951 0.01864187 0.2389765
Moved 215.6522 362.5142 427.7524 0.004364848 0.2300485
Moved 215.6665 353.5785 424.6314 -0.01114849 0.2119874
Moved 215.6822 347.508 422.877 -0.02168756 0.2018346
Moved 215.6964 342.3049 421.435 -0.0307206 0.1934897
Moved 215.7125 336.9864 419.9966 -0.03995414 0.1851653
Moved 215.728 331.2316 418.5579 -0.04994518 0.1768398
Moved 215.7433 327.9967 417.3322 -0.05556121 0.1697468
Moved 215.7587 324.0068 416.0023 -0.06248813 0.1620502
Moved 215.7752 319.7032 414.5677 -0.0699598 0.1537485
Moved 215.7906 313.5219 412.1305 -0.08069105 0.1396442
Moved 215.8046 307.7671 410.6918 -0.09068213 0.1313181
Moved 215.8209 303.0123 408.5062 -0.09893696 0.1186699
Moved 215.8423 292.5 405.5 -0.1171875 0.1012731
Stationary 215.8535 292.5 405.5 -0.1171875 0.1012731
Moved 215.8665 286.9807 405.2452 -0.1267696 0.0997984
Moved 215.8826 282.3968 403.799 -0.1347278 0.0914292
Moved 215.8983 278.0839 403 -0.1422154 0.08680555
Moved 215.9144 273.7677 401.9225 -0.1497088 0.08057029
Moved 215.9301 269.4515 401 -0.1572023 0.0752314
Moved 215.9444 264.2019 400.0505 -0.166316 0.06973655
Moved 215.9599 261.2161 400 -0.1714998 0.06944453
Moved 215.9755 256.9449 398.4724 -0.1789152 0.06060424
Moved 215.9909 251.2095 397.0419 -0.1888723 0.05232599
Moved 216.0068 245.4137 397 -0.1989345 0.05208351
Moved 216.0227 239.4943 394.1648 -0.2092112 0.03567598
Moved 216.0392 233.8895 394 -0.2189419 0.03472231
Moved 216.0527 229.8496 393 -0.2259556 0.0289351
Moved 216.068 225.5383 391.8461 -0.2334404 0.0222577
Moved 216.0837 222.408 392 -0.238875 0.02314824
Moved 216.0989 218.1946 391 -0.2461899 0.01736111
Moved 216.1144 214.7199 391 -0.2522224 0.01736111
Moved 216.1305 210.8455 390 -0.2589487 0.01157407
Moved 216.1448 206.9645 388.9882 -0.2656866 0.005718514
Moved 216.1629 204.0986 389 -0.2706621 0.005787214
Moved 216.1752 200.2207 388.1104 -0.2773947 0.0006386969
Moved 216.1918 198.0535 388 -0.2811572 8.830317E-08
