come and see our new car
Basic
0.4 0.4
288 259.2
Began 200.6378 308 234 -0.1805556 -0.5941358
Stationary 200.6584 308 234 -0.1805556 -0.5941358
Stationary 200.6732 308 234 -0.1805556 -0.5941358
Stationary 200.6877 308 234 -0.1805556 -0.5941358
Stationary 200.7031 308 234 -0.1805556 -0.5941358
Stationary 200.7182 308 234 -0.1805556 -0.5941358
Stationary 200.7332 308 234 -0.1805556 -0.5941358
Stationary 200.758 308 234 -0.1805556 -0.5941358
Stationary 200.7678 308 234 -0.1805556 -0.5941358
Moved 200.779 308 250.9976 -0.1805556 -0.5285589
Moved 200.7949 316.5066 258.7798 -0.1510186 -0.4985346
Moved 200.8117 319.3759 271.6918 -0.1410557 -0.44872
Moved 200.8267 323.2722 283.8165 -0.1275273 -0.4019425
Moved 200.8413 326.1374 294.5496 -0.1175785 -0.3605338
Moved 200.8571 332 309 -0.09722225 -0.3047839
Moved 200.8733 336.4749 321.4247 -0.08168443 -0.2568493
Moved 200.888 341.1726 336.5752 -0.06537303 -0.1983981
Moved 200.9026 345.9963 347.9907 -0.04862405 -0.1543571
Moved 200.9202 350.8216 360.5243 -0.03186933 -0.1060021
Moved 200.9338 356.5176 374.7941 -0.01209155 -0.05094869
Moved 200.9499 360.453 384.5414 0.001572966 -0.01334332
Moved 200.9648 366.0276 394.7983 0.02092928 0.02622816
Moved 200.9802 368.7043 400.4086 0.03022328 0.04787245
Moved 200.9952 374.841 411.1456 0.0515312 0.08929599
Moved 201.0109 380.8223 419.0279 0.07229969 0.1197063
Moved 201.0265 387.2503 428.9004 0.09461924 0.1577945
Moved 201.0419 393.3551 436.4438 0.1158163 0.1868975
Moved 201.0567 399 446.5 0.1354167 0.2256944
Moved 201.073 404.8898 453.8163 0.1558672 0.2539208
Moved 201.0884 410.3149 460.3779 0.1747046 0.2792357
Moved 201.1049 419 469 0.2048611 0.3125
Moved 201.1201 426.8526 479.8158 0.2321271 0.3542275
Moved 201.134 433.9913 486.9913 0.2569142 0.3819109
Moved 201.1492 439.3866 493.3866 0.2756479 0.4065841
Moved 201.1649 443.8561 497.8561 0.291167 0.4238275
Moved 201.1804 448.4524 502.4523 0.3071262 0.4415597
Moved 201.196 450.7228 504.7228 0.3150097 0.4503192
Moved 201.2114 453.4953 506.2476 0.3246364 0.4562021
