my bare face in the wind
Moved 427.4079 275.8567 392.1433 -0.1947761 0.01065666
Moved 427.4236 267.2445 400.7555 -0.2147118 0.0328073
Moved 427.4395 257.5834 408.5139 -0.2370755 0.05276193
Moved 427.4558 250.3634 412.9819 -0.2537883 0.06425394
Moved 427.4706 241.3907 417.3046 -0.2745585 0.07537186
Moved 427.493 224.5 424.5 -0.3136574 0.09387855
Stationary 427.5037 224.5 424.5 -0.3136574 0.09387855
Moved 427.5158 215.4923 424.7868 -0.3345084 0.09461618
Moved 427.5315 204.195 426.2256 -0.3606597 0.09831695
Moved 427.5479 195.3432 426.6653 -0.3811501 0.09944767
Moved 427.5636 185.2803 427 -0.4044437 0.1003086
Moved 427.5789 178.5 427 -0.4201389 0.1003086
Moved 427.5941 172.0666 427 -0.4350311 0.1003086
Moved 427.6097 167.7337 427 -0.4450608 0.1003086
Moved 427.6243 163.4173 427 -0.4550525 0.1003086
Moved 427.6395 161.0617 427 -0.4605052 0.1003086
Moved 427.6557 159.592 427 -0.4639073 0.1003086
Moved 427.6705 158.1562 427 -0.4672311 0.1003086
Moved 427.6854 157.5 427 -0.46875 0.1003086
Stationary 427.7007 157.5 427 -0.46875 0.1003086
Moved 427.7165 158 427 -0.4675925 0.1003086
Stationary 427.7318 158 427 -0.4675925 0.1003086
Moved 427.7472 158 427.67 -0.4675925 0.1020318
Moved 427.7635 158 429.1119 -0.4675925 0.1057405
Moved 427.7794 164.134 432.6729 -0.4533935 0.1148994
Moved 427.7942 174.9521 437.9681 -0.4283516 0.1285186
Moved 427.8091 183.609 442.3045 -0.4083125 0.139672
Moved 427.8252 191.3758 447.6255 -0.3903338 0.1533577
Moved 427.8405 198.9277 451.9587 -0.3728525 0.1645027
Moved 427.8555 207.574 456.287 -0.352838 0.1756352
Moved 427.8717 216.0066 459.5743 -0.3333181 0.1840902
Moved 427.8873 226.1031 462.6009 -0.3099465 0.1918746
Moved 427.9013 235.1194 466.4626 -0.2890756 0.2018071
Moved 427.9165 244.0718 470.5359 -0.2683523 0.2122836
Moved 427.9319 254.678 473.839 -0.2438009 0.2207792
Moved 427.9478 260.9106 476.5643 -0.2293735 0.2277886
Moved 427.9629 268.8751 479.2917 -0.2109373 0.2348037
Moved 427.9788 279.5072 484.1691 -0.1863259 0.2473484
Moved 427.9947 288.1223 488.0612 -0.1663836 0.2573588
Moved 428.0086 296.7304 492.3652 -0.1464574 0.2684289
Moved 428.0246 304.5041 495.7025 -0.1284627 0.2770124
Moved 428.0417 310.3581 497.3395 -0.1149117 0.281223
Moved 428.0561 316.5 500 -0.1006944 0.2880658
Moved 428.0768 321.6704 503.8352 -0.08872589 0.29793
Moved 428.0869 327.411 506.7055 -0.07543752 0.3053125
Moved 428.1019 333.3776 509.5851 -0.06162594 0.3127187
Moved 428.1177 337.7044 511.2348 -0.05161017 0.3169619
Moved 428.1329 340.338 513.669 -0.04551381 0.3232227
Moved 428.1482 343.2245 515.1122 -0.03883207 0.3269347
Moved 428.1634 346 516.5 -0.03240739 0.3305041
Moved 428.18 346.6519 517 -0.03089825 0.33179
Moved 428.1962 348.1401 518.1401 -0.02745345 0.3347223
Moved 428.2091 348.5774 519 -0.02644117 0.3369341
Moved 428.2251 349 520.0148 -0.02546296 0.3395441
Moved 428.2413 350.452 520 -0.0221018 0.3395061
Moved 428.2563 350 521.8843 -0.02314816 0.3443526
Moved 428.2713 350 522.5 -0.02314816 0.3459361
Moved 428.2872 350 523.1679 -0.02314816 0.347654
Moved 428.3025 350 524.5 -0.02314816 0.3510802
Moved 428.3181 350 525.1356 -0.02314816 0.3527149
Moved 428.3339 350 526.7113 -0.02314816 0.3567677
Moved 428.3485 339.6033 528.1552 -0.04721453 0.3604814
Moved 428.365 337.225 529.5917 -0.05271996 0.364176
Moved 428.3796 332.9131 530 -0.06270105 0.3652262
Moved 428.3958 329.6724 531.1092 -0.0702028 0.3680791
Moved 428.4097 324.6731 532 -0.08177518 0.3703703
Moved 428.4251 319.943 532 -0.09272446 0.3703703
Moved 428.4454 314.1744 533.4564 -0.1060778 0.3741162
Moved 428.4573 309.4354 533 -0.1170477 0.3729423
Moved 428.4726 305.0156 533 -0.1272787 0.3729423
Moved 428.4895 299.6904 533 -0.1396055 0.3729423
Moved 428.5031 295.4279 533 -0.1494724 0.3729423
Moved 428.5177 288.5556 533 -0.1653806 0.3729423
Moved 428.5349 283.3546 533 -0.1774199 0.3729423
Moved 428.5504 277.3314 533 -0.1913625 0.3729423
Moved 428.5704 272.5819 533 -0.2023566 0.3729423
Moved 428.5815 268.9222 533 -0.2108281 0.3729423
Moved 428.5965 265.0475 529.6661 -0.2197976 0.3643675
Moved 428.6106 261.8949 526 -0.2270951 0.3549381
Moved 428.6267 258.7635 524.8818 -0.2343437 0.3520621
Moved 428.6429 254.8803 524 -0.2433326 0.3497942
Moved 428.658 252.9928 522.9928 -0.2477018 0.3472036
Moved 428.6723 250.1024 523 -0.2543927 0.3472221
Moved 428.6873 249.1165 523 -0.2566747 0.3472221
Moved 428.7029 248.5 523 -0.2581019 0.3472221
Moved 428.7189 247.6261 523 -0.2601249 0.3472221
Stationary 428.7339 248 523 -0.2592593 0.3472221
Ended 428.7495 248 523 -0.2592593 0.3472221
Began 429.4095 369 338 0.02083332 -0.1286009
Stationary 429.4298 369 338 0.02083332 -0.1286009
Stationary 429.4435 369 338 0.02083332 -0.1286009
Stationary 429.4589 369 338 0.02083332 -0.1286009
Stationary 429.4739 369 338 0.02083332 -0.1286009
Stationary 429.4892 369 338 0.02083332 -0.1286009
Stationary 429.5041 369 338 0.02083332 -0.1286009
Stationary 429.5191 369 338 0.02083332 -0.1286009
Stationary 429.5352 369 338 0.02083332 -0.1286009
Stationary 429.5508 369 338 0.02083332 -0.1286009
Stationary 429.5665 369 338 0.02083332 -0.1286009
Stationary 429.5806 369 338 0.02083332 -0.1286009
Stationary 429.5986 369 338 0.02083332 -0.1286009
Stationary 429.6136 369 338 0.02083332 -0.1286009
Stationary 429.6283 369 338 0.02083332 -0.1286009
Stationary 429.6511 369 338 0.02083332 -0.1286009
Stationary 429.6606 369 338 0.02083332 -0.1286009
Stationary 429.6731 369 338 0.02083332 -0.1286009
Stationary 429.6894 369 338 0.02083332 -0.1286009
Moved 429.7054 361.346 328.1591 0.003115733 -0.1539119
Moved 429.7213 361 327.1847 0.002314846 -0.156418
Moved 429.7369 361 325.746 0.002314846 -0.1601184
Moved 429.7516 361 324.7465 0.002314846 -0.1626892
Moved 429.7679 361 323.2173 0.002314846 -0.1666223
Moved 429.7841 361 321.7772 0.002314846 -0.1703261
Moved 429.7986 361 320.5 0.002314846 -0.1736112
Moved 429.8138 361 319.9484 0.002314846 -0.1750298
Moved 429.8292 361 319 0.002314846 -0.1774692
Moved 429.8438 360.0194 319 4.500151E-05 -0.1774692
Moved 429.8593 360 317.9099 0 -0.1802728
Moved 429.8762 359.4375 318 -0.001302014 -0.1800412
Moved 429.8911 358.0052 318 -0.004617622 -0.1800412
Moved 429.9062 356.5664 318 -0.00794813 -0.1800412
Stationary 429.9212 356.5664 318 -0.00794813 -0.1800412
Moved 429.9362 353.6823 318 -0.0146242 -0.1800412
Moved 429.9526 351.4905 323.2833 -0.01969795 -0.1664524
Moved 429.968 348.3245 327.6755 -0.02702668 -0.1551555
Moved 429.9828 344.1071 334.4882 -0.03678923 -0.1376332
Moved 429.9984 341.5247 338.2128 -0.04276678 -0.1280535
Moved 430.0148 338.5426 342.6862 -0.04966999 -0.1165479
Moved 430.0335 336.3276 347.3448 -0.05479723 -0.104566
Moved 430.0467 333.7812 350.2188 -0.06069168 -0.09717391
Moved 430.06 331.9054 354.6419 -0.06503379 -0.08579756
Moved 430.0765 330.273 358.181 -0.06881247 -0.07669511
Moved 430.0917 327.8631 362.2053 -0.07439092 -0.06634441
Moved 430.1071 325 368 -0.08101851 -0.05144041
Moved 430.1227 323.0968 373.8063 -0.08542398 -0.03650642
Moved 430.1368 321.6083 378.1751 -0.08886968 -0.02526986
Moved 430.1529 319.1681 382.4958 -0.09451836 -0.01415692
Moved 430.1694 319 385.5441 -0.09490739 -0.006316581
Moved 430.184 317.5 388 -0.09837966 -3.924585E-08
Moved 430.1989 317 390.661 -0.09953702 0.006844084
Moved 430.2141 315.7329 392.2671 -0.1024701 0.01097491
Moved 430.2308 315.2891 393.7109 -0.1034974 0.01468835
Moved 430.247 315 395.151 -0.1041667 0.01839237
Moved 430.261 314.4088 396 -0.1055352 0.02057605
Moved 430.2773 314 397.0313 -0.1064815 0.02322868
Stationary 430.2909 314 397.0313 -0.1064815 0.02322868
Moved 430.3076 313.4387 398 -0.1077807 0.02572008
Moved 430.3226 313 399.0015 -0.1087963 0.02829587
Stationary 430.338 313 399 -0.1087963 0.02829214
Moved 430.3532 311.5 399 -0.1122685 0.02829214
Stationary 430.3692 311.5 399 -0.1122685 0.02829214
Moved 430.3907 309.7983 399 -0.1162077 0.02829214
Stationary 430.4013 309.7983 399 -0.1162077 0.02829214
Moved 430.4143 308.7413 399 -0.1186545 0.02829214
Moved 430.4304 306.4388 399 -0.1239844 0.02829214
Moved 430.4475 304.7757 399 -0.127834 0.02829214
Moved 430.4608 300.6855 399 -0.137302 0.02829214
Moved 430.4767 295.6057 391.3099 -0.1490609 0.008513133
Moved 430.4961 284.1398 388.9199 -0.1756024 0.002365976
Moved 430.5085 271.1917 386.0426 -0.2055748 -0.005034537
Moved 430.5228 262.4318 383.858 -0.2258524 -0.01065344
Moved 430.5383 247.2896 383 -0.2609036 -0.01286016
Moved 430.554 235.2562 383 -0.2887589 -0.01286016
Moved 430.5696 225.1183 383 -0.3122261 -0.01286016
Moved 430.5847 215.8743 383 -0.3336242 -0.01286016
Moved 430.6009 208.4883 383 -0.3507216 -0.01286016
Moved 430.616 202.0483 383 -0.3656289 -0.01286016
Moved 430.6319 199.2913 383 -0.3720108 -0.01286016
Moved 430.6468 197.75 383 -0.3755787 -0.01286016
Moved 430.6624 195.3206 383 -0.3812023 -0.01286016
Moved 430.6778 193.9104 383 -0.3844666 -0.01286016
Moved 430.6961 192.5 383 -0.3877315 -0.01286016
Moved 430.7082 192 383 -0.3888888 -0.01286016
Moved 430.7272 190.6023 383 -0.3921243 -0.01286016
Stationary 430.7381 190.6023 383 -0.3921243 -0.01286016
Stationary 430.7536 190.6023 383 -0.3921243 -0.01286016
Moved 430.7693 189.9089 383 -0.3937295 -0.01286016
Stationary 430.7849 189.9089 383 -0.3937295 -0.01286016
Stationary 430.801 190 383 -0.3935185 -0.01286016
Stationary 430.8161 190 383 -0.3935185 -0.01286016
Stationary 430.8324 190 383 -0.3935185 -0.01286016
Stationary 430.8478 190 383 -0.3935185 -0.01286016
Moved 430.8625 195.4138 380.6465 -0.3809865 -0.01891328
Moved 430.8789 201.3711 378.8763 -0.3671966 -0.02346651
Moved 430.8945 204 376 -0.3611111 -0.03086435
Moved 430.9088 208.9792 372.0156 -0.3495853 -0.04111215
Moved 430.9258 213.3005 367.6995 -0.3395822 -0.05221323
Moved 430.9398 219.4892 363.5109 -0.3252565 -0.06298654
Moved 430.956 225.244 359.067 -0.3119352 -0.07441618
Moved 430.9703 228.0318 355.9681 -0.3054819 -0.08238655
Moved 430.9863 235.3194 350.5671 -0.2886124 -0.09627801
Moved 431.002 242.6264 344.6989 -0.2716981 -0.1113713
Moved 431.017 249.0817 339.6887 -0.2567554 -0.1242575
Moved 431.0356 254.7795 335.4154 -0.243566 -0.1352485
Moved 431.0474 260.5505 328.8118 -0.2302071 -0.1522329
Moved 431.0622 267.4026 322.6779 -0.2143458 -0.1680095
Moved 431.0783 271.5473 318.4527 -0.2047516 -0.1788769
Moved 431.0933 278.1026 311.5179 -0.1895774 -0.1967132
Moved 431.1082 284.2294 304.7132 -0.1753948 -0.2142151
Moved 431.1232 289.5014 299.4986 -0.1631912 -0.2276271
Moved 431.1394 293.8221 295.1779 -0.1531896 -0.2387399
Moved 431.1551 298.1859 290.8141 -0.1430881 -0.2499638
Moved 431.1696 300.6638 287.3362 -0.1373523 -0.258909
Moved 431.1857 302.8552 285.1448 -0.1322797 -0.2645453
Moved 431.2014 304.3396 282.3208 -0.1288435 -0.2718087
Moved 431.218 306.7726 280.4549 -0.1232117 -0.2766078
Moved 431.2331 309.4228 277.5772 -0.1170769 -0.2840093
Moved 431.2481 311.2945 274.7056 -0.1127443 -0.2913951
Moved 431.2635 313.0891 270.7327 -0.10859 -0.3016137
Moved 431.2787 315.0551 267.9449 -0.1040391 -0.3087839
Moved 431.2961 316 265.538 -0.1018519 -0.3149743
Moved 431.3095 317.077 262.8461 -0.09935886 -0.321898
Moved 431.325 318.5147 259.9706 -0.09603078 -0.3292938
Moved 431.347 320.3926 254.2148 -0.09168386 -0.3440976
Stationary 431.3575 320.3926 254.2148 -0.09168386 -0.3440976
Moved 431.3703 321 251.3257 -0.09027779 -0.3515286
Moved 431.3859 322.266 248.4679 -0.08734719 -0.3588789
Moved 431.4023 322 247.5 -0.08796295 -0.3613684
Moved 431.4174 322 246.2018 -0.08796295 -0.3647073
Moved 431.4327 323.2369 244.7631 -0.08509968 -0.3684078
Moved 431.4509 323 243.5 -0.08564815 -0.3716564
Moved 431.463 323 242.9413 -0.08564815 -0.3730935
Stationary 431.4778 323 242.9413 -0.08564815 -0.3730935
Stationary 431.494 323 242.9413 -0.08564815 -0.3730935
Stationary 431.5094 323 243 -0.08564815 -0.3729424
Moved 431.5246 323 247.0118 -0.08564815 -0.3626239
Moved 431.5411 323 255.0596 -0.08564815 -0.341925
Moved 431.5554 311.3951 263.7037 -0.1125115 -0.3196921
Moved 431.571 309.2156 279.2455 -0.1175565 -0.2797184
Moved 431.5863 306.3456 291.9448 -0.1242 -0.2470556
Moved 431.6034 304.4662 300.6013 -0.1285504 -0.2247909
Moved 431.6249 301.7689 320.08 -0.1347942 -0.1746915
Stationary 431.6361 301.7689 320.08 -0.1347942 -0.1746915
Moved 431.6482 302 332.2185 -0.1342593 -0.143471
Moved 431.6643 300.8104 342.3275 -0.137013 -0.1174706
Moved 431.6794 300 354.3907 -0.1388889 -0.08644378
Moved 431.6956 300 364.4623 -0.1388889 -0.06053948
Moved 431.7106 300 372.5435 -0.1388889 -0.03975456
Moved 431.7266 300 380.7317 -0.1388889 -0.01869421
Moved 431.7408 300 388.0901 -0.1388889 0.000231629
Moved 431.7563 300 398.5 -0.1388889 0.02700609
Moved 431.7715 300 406.5582 -0.1388889 0.04773203
Moved 431.7876 298.6273 413.8637 -0.1420665 0.06652185
Moved 431.8029 299 421.0435 -0.1412037 0.08498827
Moved 431.8182 299 426.9781 -0.1412037 0.1002524
Moved 431.8325 298.3176 433.7296 -0.1427833 0.1176173
Moved 431.8486 298 438.3793 -0.1435185 0.1295764
Moved 431.8646 298 445.1516 -0.1435185 0.1469947
Moved 431.8804 297.33 450.6802 -0.1450696 0.1612143
Moved 431.9024 296.462 459.6141 -0.1470788 0.1841925
Stationary 431.9125 296.462 459.6141 -0.1470788 0.1841925
Moved 431.9261 296 463.9302 -0.1481481 0.1952938
Moved 431.9438 296 466.8253 -0.1481481 0.20274
Moved 431.9578 295.3743 470.8772 -0.1495966 0.2131614
Moved 431.9725 295 474.793 -0.150463 0.223233
Moved 431.9882 295 479.1012 -0.150463 0.2343136
Moved 432.0029 293.197 483.409 -0.1546365 0.2453934
Moved 432.0187 291.7575 487.7274 -0.1579687 0.2565003
Moved 432.0338 290.6448 492.0328 -0.1605445 0.2675741
Moved 432.0501 288.8143 496.5573 -0.1647817 0.2792109
Moved 432.0648 287.5 499 -0.1678241 0.2854938
Moved 432.0798 286.2353 501.5294 -0.1707516 0.2919993
Moved 432.0963 284.7973 504.4055 -0.1740804 0.2993966
Moved 432.1109 283.3556 506.6444 -0.1774175 0.3051553
Moved 432.1263 281.9169 508.0831 -0.180748 0.3088557
Moved 432.1421 280.4753 509.5247 -0.184085 0.3125635
Moved 432.1619 279.0366 510.9634 -0.1874153 0.3162639
Moved 432.1743 277.5977 512.4023 -0.1907459 0.3199646
Moved 432.1879 276.6223 513.3777 -0.1930041 0.3224736
Stationary 432.2036 276.6223 513.3777 -0.1930041 0.3224736
Moved 432.2182 276 514.3823 -0.1944444 0.3250571
Stationary 432.2346 276 514.3823 -0.1944444 0.3250571
Moved 432.2495 275 515.2627 -0.1967592 0.3273216
Stationary 432.2653 275 515.2627 -0.1967592 0.3273216
Moved 432.2811 275 516.0447 -0.1967592 0.3293331
Stationary 432.2969 275 516 -0.1967592 0.329218
Ended 432.3112 275 516 -0.1967592 0.329218
Began 433.1272 490 566 0.300926 0.4578188
Stationary 433.1494 490 566 0.300926 0.4578188
Stationary 433.1598 490 566 0.300926 0.4578188
Stationary 433.1752 490 566 0.300926 0.4578188
Stationary 433.1904 490 566 0.300926 0.4578188
Stationary 433.2097 490 566 0.300926 0.4578188
Stationary 433.2209 490 566 0.300926 0.4578188
Stationary 433.2361 490 566 0.300926 0.4578188
Stationary 433.2516 490 566 0.300926 0.4578188
Stationary 433.2665 490 566 0.300926 0.4578188
Moved 433.2828 481.027 556.027 0.2801552 0.4321682
Moved 433.3004 479.5949 553.1899 0.2768401 0.424871
Moved 433.3148 478.1442 551.2885 0.273482 0.4199805
Moved 433.3306 476.7037 549.7037 0.2701474 0.4159044
Moved 433.3445 475.7168 547.4337 0.2678631 0.4100659
Moved 433.3593 474.1738 544.3476 0.2642912 0.4021285
Moved 433.3752 472.7336 541.4671 0.2609573 0.3947198
Moved 433.3907 471.2943 536.1772 0.2576257 0.3811141
Moved 433.4061 469.85 531.5499 0.2542823 0.3692127
Moved 433.4213 468.4131 527.2393 0.2509562 0.3581256
Moved 433.4383 466.97 523.9399 0.2476157 0.3496397
Moved 433.4585 465.8734 520.6201 0.2450772 0.3411009
Moved 433.4697 464.3917 515.1752 0.2416475 0.3270966
Moved 433.483 462.9515 509.806 0.2383137 0.3132869
Moved 433.4989 461.5 505.5 0.2349537 0.3022119
Moved 433.5143 460.0627 502.1253 0.2316265 0.2935321
Moved 433.5298 458.638 497.9141 0.2283288 0.2827009
Moved 433.5443 457.196 493.5879 0.2249907 0.2715737
Moved 433.5605 456.0693 490.2078 0.2223825 0.2628799
Moved 433.576 453.297 484.594 0.2159653 0.2484413
Moved 433.5911 451.4188 478.8376 0.2116176 0.2336357
Moved 433.6067 449.7692 473.0766 0.207799 0.2188183
Moved 433.6218 448.329 467.3162 0.2044654 0.2040025
Moved 433.6373 445.7586 460.3965 0.1985153 0.1862049
Moved 433.6533 444.4424 454.7695 0.1954685 0.1717322
Moved 433.6682 442.5439 449.3597 0.1910738 0.1578182
Moved 433.691 440.9332 442.6659 0.1873453 0.1406015
Moved 433.7021 437.9829 434.4572 0.1805159 0.1194886
Moved 433.7147 435.1 426.2999 0.1738425 0.09850799
Moved 433.73 433.6096 416.2672 0.1703926 0.07270357
Moved 433.7469 432.1609 408.9656 0.1670391 0.05392377
Moved 433.761 429.4487 401.6218 0.1607609 0.03503536
Moved 433.7784 426.8835 390.7088 0.1548231 0.006967081
Moved 433.7935 424.4786 377.8717 0.149256 -0.02605022
Moved 433.8069 423.7564 373.5385 0.1475843 -0.03719526
Moved 433.8235 420.5735 357.4409 0.1402164 -0.07859862
Moved 433.8392 418.7123 351.993 0.135908 -0.09261064
Moved 433.8548 414.4067 334.9235 0.1259414 -0.1365137
Moved 433.8685 412.9573 331.8932 0.1225863 -0.1443077
Moved 433.8841 410.06 317.2998 0.1158796 -0.1818421
Moved 433.9016 406.413 303.3583 0.1074374 -0.2176997
Moved 433.9193 405.9872 300.9357 0.1064517 -0.2239307
Moved 433.9328 403.8295 290.4885 0.1014571 -0.2508014
Stationary 433.9452 403.8295 290.4885 0.1014571 -0.2508014
Moved 433.9615 401.726 281.9038 0.09658783 -0.2728812
Moved 433.9779 400.2889 276.8668 0.0932614 -0.2858366
Moved 433.9933 400 271.4072 0.09259263 -0.2998788
Moved 434.008 398.7835 268.3504 0.08977662 -0.3077407
Moved 434.0228 397.2681 262.0723 0.08626869 -0.3238883
Moved 434.0397 397 256.3143 0.0856481 -0.3386978
Moved 434.0535 396 251.5524 0.08333336 -0.3509457
Moved 434.0692 394.9482 245.7927 0.08089861 -0.3657595
Moved 434.0851 395 243.019 0.08101851 -0.3728935
Moved 434.1004 394.0707 239.1414 0.07886738 -0.3828669
Moved 434.1157 394 235.9219 0.07870366 -0.3911475
Moved 434.1385 394 229.1808 0.07870366 -0.4084856
Stationary 434.149 394 229.1808 0.07870366 -0.4084856
Moved 434.1608 392.652 226.304 0.07558326 -0.4158849
Moved 434.1791 393 224.4161 0.07638891 -0.4207405
Moved 434.1919 391.7688 221.5376 0.07353882 -0.4281441
Ended 434.2069 392 221 0.07407407 -0.4295268
Began 435.4078 316 586 -0.1018519 0.5092591
Stationary 435.4266 316 586 -0.1018519 0.5092591
Stationary 435.4448 316 586 -0.1018519 0.5092591
Stationary 435.4564 316 586 -0.1018519 0.5092591
Stationary 435.4722 316 586 -0.1018519 0.5092591
Stationary 435.4906 316 586 -0.1018519 0.5092591
Stationary 435.5049 316 586 -0.1018519 0.5092591
Moved 435.5255 316 578.9911 -0.1018519 0.4912321
Stationary 435.5363 316 578.9911 -0.1018519 0.4912321
Moved 435.5487 316 571.7833 -0.1018519 0.4726934
Moved 435.5642 316 567.5 -0.1018519 0.4616768
Moved 435.5796 316 562.1243 -0.1018519 0.4478504
Moved 435.5953 316 556.4042 -0.1018519 0.4331383
Moved 435.6102 316 552 -0.1018519 0.4218106
Moved 435.626 322.5416 546.3275 -0.08670937 0.4072207
Moved 435.6419 324.3669 540.5326 -0.08248413 0.3923163
Moved 435.6566 325.8125 533.9375 -0.07913773 0.3753535
