watch out for low flying objects
Basic
0.4 0.4
288 86.39999
Began 235.7499 252 431 -0.375 0.497685
Stationary 235.7767 252 431 -0.375 0.497685
Stationary 235.7881 252 431 -0.375 0.497685
Stationary 235.7981 252 431 -0.375 0.497685
Stationary 235.8106 252 431 -0.375 0.497685
Stationary 235.826 252 431 -0.375 0.497685
Stationary 235.8438 252 431 -0.375 0.497685
Stationary 235.8563 252 431 -0.375 0.497685
Stationary 235.8719 252 431 -0.375 0.497685
Stationary 235.89 252 431 -0.375 0.497685
Stationary 235.9035 252 431 -0.375 0.497685
Stationary 235.9192 252 431 -0.375 0.497685
Stationary 235.9339 252 431 -0.375 0.497685
Stationary 235.9492 252 431 -0.375 0.497685
Stationary 235.9642 252 431 -0.375 0.497685
Stationary 235.9801 252 431 -0.375 0.497685
Stationary 235.9959 252 431 -0.375 0.497685
Moved 236.0106 247.0656 424.6558 -0.3921334 0.4242565
Moved 236.027 243.8561 420.8561 -0.4032774 0.3802789
Moved 236.0446 242.4171 419.4171 -0.4082738 0.363624
Moved 236.0583 240.9787 417.9786 -0.4132686 0.346975
Moved 236.0739 239.5371 415.0743 -0.4182738 0.3133597
Moved 236.0895 239.3059 414.3059 -0.4190767 0.3044667
Moved 236.1041 237.9571 411.9142 -0.42376 0.2767853
Moved 236.1198 238 410.5157 -0.4236111 0.2605982
Moved 236.1352 237.0798 409.0798 -0.4268062 0.243979
Moved 236.1505 237 407.6346 -0.4270833 0.2272521
Moved 236.1661 237 406.1971 -0.4270833 0.2106149
Moved 236.1808 235.7557 404.7557 -0.4314038 0.1939316
Moved 236.1982 236 402 -0.4305556 0.162037
Moved 236.2125 236 401.5 -0.4305556 0.1562504
Moved 236.2283 236 399.7717 -0.4305556 0.136246
Moved 236.2449 236 398.33 -0.4305556 0.1195599
Stationary 236.2588 236 398 -0.4305556 0.1157407
Moved 236.275 236 396.4484 -0.4305556 0.09778199
Moved 236.2898 235.0142 394.0283 -0.4339786 0.06977223
Moved 236.3053 235 392.5809 -0.4340277 0.05302023
Moved 236.3208 235 391.0114 -0.4340277 0.03485379
Moved 236.3362 235 389.067 -0.4340277 0.01234938
Moved 236.3525 235 387.6257 -0.4340277 -0.004332684
Moved 236.3661 235 386.1819 -0.4340277 -0.02104212
Moved 236.3809 235 384.74 -0.4340277 -0.03773142
