come and see our new car
Basic
0.8 0.8
575.9999 518.4
Began 304.2483 261 218 -0.171875 -0.3279321
Stationary 304.2698 261 218 -0.171875 -0.3279321
Stationary 304.2835 261 218 -0.171875 -0.3279321
Stationary 304.298 261 218 -0.171875 -0.3279321
Stationary 304.3138 261 218 -0.171875 -0.3279321
Moved 304.3287 280.804 251.7059 -0.1374931 -0.262913
Moved 304.3453 320.3282 307.4595 -0.06887469 -0.1553637
Moved 304.362 370.5 364.5 0.01822919 -0.04533184
Moved 304.375 399.8065 391.5361 0.06910846 0.006821214
Moved 304.3903 434.4808 425.3226 0.129307 0.07199563
Moved 304.4063 454.4696 446.0746 0.1640097 0.1120266
Moved 304.4221 473.4488 464.4143 0.1969597 0.147404
Moved 304.4364 499.6734 487.7097 0.2424886 0.1923412
Moved 304.4527 513.8867 501.0723 0.2671643 0.2181178
Moved 304.4688 529.9683 515.6075 0.2950838 0.2461564
Moved 304.4831 541.7216 525.1013 0.3154888 0.2644701
Moved 304.4987 557.806 541.806 0.3434131 0.2966935
Moved 304.5147 569.502 554.8148 0.3637187 0.3217878
Moved 304.5301 575.7136 563.4563 0.3745027 0.3384573
Moved 304.5452 579.3735 569.7469 0.3808567 0.350592
Moved 304.5606 581.6358 573.9075 0.3847844 0.3586177
Moved 304.5823 584.1458 578.2914 0.389142 0.3670744
Stationary 304.5935 584.1458 578.2914 0.389142 0.3670744
Moved 304.6064 584 579.5 0.3888888 0.3694058
Moved 304.6217 584 580.0315 0.3888888 0.3704311
Stationary 304.6378 584 580 0.3888888 0.3703703
Moved 304.653 573.5273 580 0.370707 0.3703703
Moved 304.6683 546.4241 545.0317 0.3236529 0.3029159
Moved 304.6824 513.2479 498.5471 0.2660554 0.2132467
Moved 304.6992 491.9205 463.5504 0.2290286 0.1457375
Moved 304.7169 467.846 421.14 0.1872326 0.06392746
Moved 304.7296 451.5046 386.3946 0.1588622 -0.00309691
Moved 304.745 432.622 345.7242 0.1260798 -0.08155051
Moved 304.7611 418.0695 307.9808 0.1008151 -0.1543581
Moved 304.7758 407.1487 277.5677 0.08185542 -0.2130252
Moved 304.7915 400.2965 257.3217 0.06995924 -0.2520801
Moved 304.8073 397.4398 245.9791 0.06499961 -0.2739601
Moved 304.8242 395.8619 236.0331 0.06226018 -0.293146
Moved 304.8382 395 226.4998 0.06076388 -0.311536
Moved 304.8536 395 218.8835 0.06076388 -0.3262278
Moved 304.8699 395 213.1185 0.06076388 -0.3373486
Moved 304.8836 395 207.2893 0.06076388 -0.3485931
Moved 304.8991 395 201.5996 0.06076388 -0.3595686
Moved 304.916 395 198.5 0.06076388 -0.3655479
Moved 304.9324 395 197.1027 0.06076388 -0.3682433
Moved 304.9455 395 195.6633 0.06076388 -0.3710198
Moved 304.9607 395 194.224 0.06076388 -0.3737963
Moved 304.9781 395 193.5 0.06076388 -0.3751929
Stationary 304.9917 395 193.5 0.06076388 -0.3751929
Moved 305.0076 391.6614 194 0.0549677 -0.3742284
Moved 305.0235 384.5 209 0.04253469 -0.3452932
Moved 305.0378 369.5247 226.7212 0.01653597 -0.3111088
Moved 305.0535 353.3735 246.7974 -0.01150437 -0.2723816
Moved 305.0742 332.0135 278.4798 -0.04858769 -0.2112659
Moved 305.0868 312.774 308.7497 -0.08198953 -0.1528749
Moved 305.0994 295.4942 337.5096 -0.1119892 -0.09739652
Moved 305.1153 282.9435 357.173 -0.1337786 -0.05946559
Moved 305.1308 270.8988 377.677 -0.1546895 -0.01991325
Moved 305.1477 263.9716 388.1876 -0.166716 0.0003617487
Moved 305.1627 254.063 404.4055 -0.1839183 0.03164624
Moved 305.1778 246.7231 417.2985 -0.1966613 0.05651712
Moved 305.1929 238.1865 435.3303 -0.2114817 0.09130071
Moved 305.2086 230.1622 450.5359 -0.2254128 0.1206326
Moved 305.2235 222.6485 466.4666 -0.2384575 0.151363
Moved 305.2393 216.8839 484.3773 -0.2484653 0.1859128
Moved 305.2535 214.8263 491.6078 -0.2520376 0.1998607
Moved 305.2719 211.8828 504.91 -0.2571478 0.2255209
Moved 305.2844 210.0136 514.9047 -0.260393 0.2448007
Moved 305.3002 208.571 525.0028 -0.2628975 0.2642801
Moved 305.3157 208 535.3595 -0.2638888 0.2842582
Moved 305.3307 206.6814 541.2744 -0.2661781 0.2956682
Moved 305.3458 207 544.5052 -0.265625 0.3019004
Moved 305.3625 207 546.8422 -0.265625 0.3064085
Ended 305.3783 207 549.6658 -0.265625 0.3118553
Began 305.6373 86 441 -0.4756944 0.1022376
Stationary 305.6554 86 441 -0.4756944 0.1022376
Stationary 305.6693 86 441 -0.4756944 0.1022376
Stationary 305.6845 86 441 -0.4756944 0.1022376
Moved 305.7001 98.092 441 -0.4547014 0.1022376
Moved 305.7166 119.65 427.9 -0.4172743 0.07696754
Moved 305.732 156.7018 420.7617 -0.3529482 0.06319758
Moved 305.7464 198.4824 413.0547 -0.2804125 0.04833082
Moved 305.763 222.2276 407.9109 -0.2391882 0.03840826
Moved 305.7778 255.9214 399.3365 -0.1806921 0.02186813
Moved 305.7937 281.201 392.0585 -0.1368039 0.007828871
Moved 305.8101 301.0196 385.2426 -0.1023965 -0.005319089
Moved 305.8242 320.8582 378.736 -0.06795458 -0.0178705
Moved 305.8395 343.8043 371.5612 -0.02811756 -0.03171073
Moved 305.8554 363.1067 362.4169 0.005393624 -0.04935023
Moved 305.8706 379.2574 352.8456 0.03343299 -0.06781336
Moved 305.8936 420.0619 334.2814 0.1042741 -0.1036238
Moved 305.9068 431.7925 328.6038 0.1246398 -0.1145761
Stationary 305.9194 431.7925 328.6038 0.1246398 -0.1145761
Moved 305.9315 437.9452 324.4219 0.1353215 -0.1226429
Moved 305.9476 442.6851 320.3149 0.1435505 -0.1305654
Moved 305.9633 447.6649 316.3351 0.1521959 -0.1382424
Moved 305.9791 451.4979 312.5021 0.1588505 -0.1456363
Moved 305.9934 455.6407 307.1457 0.1660429 -0.155969
Moved 306.0094 458.3381 301.3239 0.1707258 -0.1671994
Moved 306.025 459 296.6737 0.171875 -0.1761696
Moved 306.0406 459 290.2976 0.171875 -0.1884691
Moved 306.0558 450.1245 284.0553 0.1564661 -0.2005106
Moved 306.0714 432.8509 273.9963 0.1264772 -0.2199145
Moved 306.0855 420 271 0.1041666 -0.2256945
Moved 306.1011 398.6323 268.1186 0.06706998 -0.2312528
Moved 306.1233 360.9304 266 0.001615211 -0.2353395
Stationary 306.1351 360.9304 266 0.001615211 -0.2353395
Moved 306.1471 343.5558 266 -0.02854891 -0.2353395
Moved 306.1638 325.7081 266 -0.05953461 -0.2353395
Moved 306.179 310.4571 274.08 -0.08601199 -0.2197531
Moved 306.1948 294 279 -0.1145833 -0.2102623
Moved 306.2097 280.8943 285.6844 -0.1373362 -0.1973681
Moved 306.2253 268.5833 290.5313 -0.1587095 -0.1880185
Moved 306.2408 260.2772 294.8614 -0.1731299 -0.1796656
Moved 306.2564 250.5565 300.2534 -0.190006 -0.1692643
Moved 306.2716 245.5405 304.9676 -0.1987144 -0.1601706
Moved 306.2863 241.1252 309.8123 -0.2063799 -0.1508252
