healthy food is good for you
Basic
0.4 0.4
288 86.39999
Began 364.4816 395 379 0.1215278 -0.1041663
Stationary 364.5008 395 379 0.1215278 -0.1041663
Stationary 364.5169 395 379 0.1215278 -0.1041663
Stationary 364.5312 395 379 0.1215278 -0.1041663
Stationary 364.5473 395 379 0.1215278 -0.1041663
Stationary 364.5634 395 379 0.1215278 -0.1041663
Stationary 364.5791 395 379 0.1215278 -0.1041663
Stationary 364.5939 395 379 0.1215278 -0.1041663
Stationary 364.6094 395 379 0.1215278 -0.1041663
Stationary 364.6253 395 379 0.1215278 -0.1041663
Stationary 364.6409 395 379 0.1215278 -0.1041663
Stationary 364.6555 395 379 0.1215278 -0.1041663
Stationary 364.6794 395 379 0.1215278 -0.1041663
Stationary 364.6906 395 379 0.1215278 -0.1041663
Stationary 364.7019 395 379 0.1215278 -0.1041663
Stationary 364.7154 395 379 0.1215278 -0.1041663
Stationary 364.731 395 379 0.1215278 -0.1041663
Stationary 364.7466 395 379 0.1215278 -0.1041663
Stationary 364.7619 395 379 0.1215278 -0.1041663
Stationary 364.7775 395 379 0.1215278 -0.1041663
Stationary 364.793 395 379 0.1215278 -0.1041663
Stationary 364.8085 395 379 0.1215278 -0.1041663
Stationary 364.824 395 379 0.1215278 -0.1041663
Stationary 364.8401 395 379 0.1215278 -0.1041663
Stationary 364.8553 395 379 0.1215278 -0.1041663
Stationary 364.8713 395 379 0.1215278 -0.1041663
Stationary 364.8874 395 379 0.1215278 -0.1041663
Stationary 364.9011 395 379 0.1215278 -0.1041663
Stationary 364.9182 395 379 0.1215278 -0.1041663
Stationary 364.9379 395 379 0.1215278 -0.1041663
Stationary 364.9507 395 379 0.1215278 -0.1041663
Stationary 364.9674 395 379 0.1215278 -0.1041663
Stationary 364.9791 395 379 0.1215278 -0.1041663
Moved 364.9939 385.5589 379 0.08874625 -0.1041663
Moved 365.0104 384.9532 379 0.08664295 -0.1041663
Moved 365.0264 383.5 389.5 0.08159726 0.01736111
Moved 365.0404 381.8044 387.5978 0.07570966 -0.004654461
Moved 365.0575 378.8002 390.1998 0.06527841 0.02546081
Moved 365.0735 374.5 394.5 0.05034714 0.07523166
Moved 365.0881 368.1118 397.9161 0.02816617 0.1147703
Moved 365.1042 362.3785 400.8108 0.00825867 0.1482729
