my bare face in the wind
Basic
0.6 0.6
432 129.6
Moved 236.6785 502 254.3871 0.3287037 -1.030964
Stationary 236.6951 502 254.3871 0.3287037 -1.030964
Moved 236.7083 502 256.3271 0.3287037 -1.015995
Stationary 236.7246 502 256.3271 0.3287037 -1.015995
Moved 236.7406 502 257.0656 0.3287037 -1.010297
Ended 236.7554 502 257 0.3287037 -1.010803
Backspace 238.0811
Began 239.1263 502 325 0.3287037 -0.4861111
Stationary 239.1476 502 325 0.3287037 -0.4861111
Stationary 239.1602 502 325 0.3287037 -0.4861111
Stationary 239.1758 502 325 0.3287037 -0.4861111
Stationary 239.1909 502 325 0.3287037 -0.4861111
Stationary 239.2065 502 325 0.3287037 -0.4861111
Stationary 239.2282 502 325 0.3287037 -0.4861111
Ended 239.2412 502 325 0.3287037 -0.4861111
Began 239.7901 514 316 0.3564815 -0.5555556
Stationary 239.8067 514 316 0.3564815 -0.5555556
Stationary 239.8215 514 316 0.3564815 -0.5555556
Stationary 239.8368 514 316 0.3564815 -0.5555556
Stationary 239.8539 514 316 0.3564815 -0.5555556
Stationary 239.8694 514 316 0.3564815 -0.5555556
Moved 239.8845 504.525 316 0.3345485 -0.5555556
Moved 239.8998 503.1774 316 0.3314292 -0.5555556
Moved 239.9149 501.7402 316 0.3281024 -0.5555556
Moved 239.9302 500.3006 316 0.3247699 -0.5555556
Moved 239.9453 498.8596 316 0.3214341 -0.5555556
Stationary 239.9629 498.8596 316 0.3214341 -0.5555556
Moved 239.9771 496.9825 316 0.3170891 -0.5555556
Stationary 239.9925 496.9825 316 0.3170891 -0.5555556
Moved 240.0065 495.4252 316 0.3134843 -0.5555556
Moved 240.0274 494.5 316 0.3113426 -0.5555556
Moved 240.0403 493.7733 316 0.3096603 -0.5555556
Stationary 240.0531 493.7733 316 0.3096603 -0.5555556
Moved 240.0681 491.6689 316 0.3047892 -0.5555556
Stationary 240.0832 491.6689 316 0.3047892 -0.5555556
Moved 240.0991 490.1011 316 0.3011599 -0.5555556
Stationary 240.1149 490 316 0.300926 -0.5555556
Moved 240.1302 488.5 316 0.2974537 -0.5555556
Moved 240.1468 487.9053 316 0.2960771 -0.5555556
Moved 240.1625 487 316 0.2939814 -0.5555556
Stationary 240.1775 487 316 0.2939814 -0.5555556
Moved 240.1927 486 316 0.2916667 -0.5555556
Moved 240.2078 485.2803 316 0.2900007 -0.5555556
Moved 240.2244 484.5 316 0.2881944 -0.5555556
Stationary 240.242 484.5 316 0.2881944 -0.5555556
Moved 240.2539 484 316 0.287037 -0.5555556
Stationary 240.2705 484 316 0.287037 -0.5555556
Moved 240.2864 483 316 0.2847222 -0.5555556
Stationary 240.3069 483 316 0.2847222 -0.5555556
Stationary 240.3165 483 316 0.2847222 -0.5555556
Moved 240.3305 482 321.7672 0.2824074 -0.5110557
Moved 240.3478 482 326.5 0.2824074 -0.4745368
Moved 240.3619 481.2897 323 0.2807632 -0.5015432
Stationary 240.3781 481 323 0.2800926 -0.5015432
Stationary 240.3939 481 323 0.2800926 -0.5015432
Stationary 240.4089 481 323 0.2800926 -0.5015432
Moved 240.4231 479.5407 324.4592 0.2767147 -0.4902838
Stationary 240.4419 479.5407 324.4592 0.2767147 -0.4902838
Moved 240.4543 480 324 0.2777778 -0.4938269
Stationary 240.4699 480 324 0.2777778 -0.4938269
Moved 240.4855 478.6255 324 0.2745961 -0.4938269
Stationary 240.5003 478.6255 324 0.2745961 -0.4938269
Stationary 240.5155 478.6255 324 0.2745961 -0.4938269
Moved 240.5311 477.8257 325 0.2727448 -0.4861111
Stationary 240.5507 477.8257 325 0.2727448 -0.4861111
Stationary 240.5608 477.8257 325 0.2727448 -0.4861111
Stationary 240.5772 477.8257 325 0.2727448 -0.4861111
Moved 240.5926 478 325.6074 0.2731481 -0.4814245
Moved 240.6093 476.9539 326 0.2707267 -0.4783953
Stationary 240.6238 476.9539 326 0.2707267 -0.4783953
Stationary 240.6384 476.9539 326 0.2707267 -0.4783953
Stationary 240.6538 476.9539 326 0.2707267 -0.4783953
Stationary 240.6699 476.9539 326 0.2707267 -0.4783953
Moved 240.6857 476.1049 327 0.2687613 -0.470679
Moved 240.7011 475.5 327 0.2673611 -0.470679
Stationary 240.7162 475.5 327 0.2673611 -0.470679
Stationary 240.7312 475.5 327 0.2673611 -0.470679
Stationary 240.7462 475.5 327 0.2673611 -0.470679
Stationary 240.7616 475.5 327 0.2673611 -0.470679
Stationary 240.7779 475.5 327 0.2673611 -0.470679
Moved 240.8 476 328 0.2685185 -0.462963
Stationary 240.8098 476 328 0.2685185 -0.462963
Stationary 240.8239 476 328 0.2685185 -0.462963
Moved 240.8392 476 329 0.2685185 -0.4552467
Stationary 240.8551 476 329 0.2685185 -0.4552467
Ended 240.8701 476 330 0.2685185 -0.4475306
Began 240.9295 479 346 0.275463 -0.3240741
Stationary 240.9477 479 346 0.275463 -0.3240741
Stationary 240.9626 479 346 0.275463 -0.3240741
Stationary 240.9776 479 346 0.275463 -0.3240741
Stationary 240.9964 479 346 0.275463 -0.3240741
Stationary 241.0118 479 346 0.275463 -0.3240741
Stationary 241.0284 479 346 0.275463 -0.3240741
Stationary 241.043 479 346 0.275463 -0.3240741
Stationary 241.0565 479 346 0.275463 -0.3240741
Ended 241.0745 479 346 0.275463 -0.3240741
Backspace 241.7816
Began 242.3161 477 341 0.2708333 -0.3626543
Stationary 242.3371 477 341 0.2708333 -0.3626543
Stationary 242.3518 477 341 0.2708333 -0.3626543
Stationary 242.3662 477 341 0.2708333 -0.3626543
