reading week is just about here
Basic
0.4 0.4
288 259.2
Began 680.4745 355 487 -0.01736112 0.3819444
Stationary 680.4946 355 487 -0.01736112 0.3819444
Stationary 680.5083 355 487 -0.01736112 0.3819444
Stationary 680.5235 355 487 -0.01736112 0.3819444
Stationary 680.5381 355 487 -0.01736112 0.3819444
Stationary 680.5529 355 487 -0.01736112 0.3819444
Stationary 680.5685 355 487 -0.01736112 0.3819444
Stationary 680.5864 355 487 -0.01736112 0.3819444
Stationary 680.6002 355 487 -0.01736112 0.3819444
Stationary 680.6147 355 487 -0.01736112 0.3819444
Stationary 680.6315 355 487 -0.01736112 0.3819444
Stationary 680.6456 355 487 -0.01736112 0.3819444
Stationary 680.6616 355 487 -0.01736112 0.3819444
Moved 680.6789 346 487 -0.04861109 0.3819444
Moved 680.6937 344.5 487 -0.05381941 0.3819444
Moved 680.7095 343.5 487 -0.05729168 0.3819444
Moved 680.7273 342.7932 487 -0.05974576 0.3819444
Stationary 680.7387 342.7932 487 -0.05974576 0.3819444
Moved 680.7542 341.6276 487 -0.06379299 0.3819444
Moved 680.77 340.2635 487 -0.06852947 0.3819444
Stationary 680.7864 340 487 -0.06944447 0.3819444
Moved 680.801 338.5 487 -0.0746528 0.3819444
Moved 680.8167 337.3077 487 -0.07879265 0.3819444
Moved 680.8336 336.5 487 -0.08159719 0.3819444
Moved 680.8473 334.8686 487 -0.08726187 0.3819444
Moved 680.8636 332.9986 487 -0.09375475 0.3819444
Moved 680.8795 330.1167 487 -0.1037615 0.3819444
Moved 680.8933 328.1233 487 -0.1106831 0.3819444
Moved 680.9104 325.3674 487 -0.120252 0.3819444
Moved 680.9266 324.0968 487 -0.1246638 0.3819444
Moved 680.9405 320.34 487 -0.1377083 0.3819444
Moved 680.9553 318.6812 487 -0.1434679 0.3819444
Moved 680.9713 315.4816 487 -0.1545779 0.3819444
Moved 680.9868 312.6109 487 -0.1645455 0.3819444
Moved 681.0032 310.7392 487 -0.1710443 0.3819444
Moved 681.0175 307.8669 479.5339 -0.1810179 0.35314
Moved 681.0344 305.7393 478.8696 -0.1884053 0.3505771
Moved 681.0479 301.7823 477.3911 -0.2021449 0.344873
Moved 681.0641 298.8975 477 -0.2121616 0.3433641
Moved 681.0798 295.5421 475.514 -0.223812 0.3376311
