he is just like everyone else
Basic
0.8 0.8
575.9999 172.8
Began 214.8956 393 372 0.05729168 -0.09259242
Stationary 214.9133 393 372 0.05729168 -0.09259242
Stationary 214.9308 393 372 0.05729168 -0.09259242
Stationary 214.9486 393 372 0.05729168 -0.09259242
Stationary 214.9645 393 372 0.05729168 -0.09259242
Stationary 214.9775 393 372 0.05729168 -0.09259242
Stationary 214.9885 393 372 0.05729168 -0.09259242
Stationary 215.0086 393 372 0.05729168 -0.09259242
Stationary 215.0202 393 372 0.05729168 -0.09259242
Stationary 215.0346 393 372 0.05729168 -0.09259242
Stationary 215.0491 393 372 0.05729168 -0.09259242
Stationary 215.0643 393 372 0.05729168 -0.09259242
Stationary 215.0799 393 372 0.05729168 -0.09259242
Stationary 215.0962 393 372 0.05729168 -0.09259242
Stationary 215.1106 393 372 0.05729168 -0.09259242
Stationary 215.1268 393 372 0.05729168 -0.09259242
Stationary 215.1438 393 372 0.05729168 -0.09259242
Stationary 215.1591 393 372 0.05729168 -0.09259242
Stationary 215.1744 393 372 0.05729168 -0.09259242
Stationary 215.189 393 372 0.05729168 -0.09259242
Stationary 215.2049 393 372 0.05729168 -0.09259242
Stationary 215.2204 393 372 0.05729168 -0.09259242
Stationary 215.2356 393 372 0.05729168 -0.09259242
Stationary 215.2504 393 372 0.05729168 -0.09259242
Stationary 215.2672 393 372 0.05729168 -0.09259242
Stationary 215.2829 393 372 0.05729168 -0.09259242
Stationary 215.2962 393 372 0.05729168 -0.09259242
Stationary 215.3108 393 372 0.05729168 -0.09259242
Stationary 215.329 393 372 0.05729168 -0.09259242
Stationary 215.3449 393 372 0.05729168 -0.09259242
Stationary 215.3596 393 372 0.05729168 -0.09259242
Stationary 215.3749 393 372 0.05729168 -0.09259242
Stationary 215.3896 393 372 0.05729168 -0.09259242
Moved 215.405 404.2547 382.0042 0.07683106 -0.03469803
Moved 215.4202 403.6957 380.6957 0.07586055 -0.04227038
Moved 215.4367 405.1377 382.1377 0.07836401 -0.03392537
Moved 215.451 406.5 383.5 0.0807292 -0.02604167
Moved 215.4658 407.6529 383.653 0.0827308 -0.02515634
Moved 215.4819 409.0948 385.0948 0.08523396 -0.01681257
Stationary 215.4973 409.0948 385.0948 0.08523396 -0.01681257
Moved 215.5121 410 386.9721 0.08680552 -0.005948279
Moved 215.5317 411.4148 387 0.08926183 -0.005786949
Moved 215.5442 411 388.8552 0.08854166 0.004949128
Moved 215.5591 411 390.2977 0.08854166 0.0132966
Moved 215.5751 411 391.3101 0.08854166 0.01915543
Moved 215.5891 411 392.8527 0.08854166 0.02808288
Moved 215.6059 411 393.5 0.08854166 0.03182862
Moved 215.6203 411 394.7347 0.08854166 0.03897411
Moved 215.6366 411 396.1743 0.08854166 0.04730516
Stationary 215.6517 411 396.1743 0.08854166 0.04730516
Moved 215.6666 411 398.0517 0.08854166 0.05816945
Moved 215.6821 411 399.1037 0.08854166 0.06425752
Moved 215.6977 400.8299 400 0.07088526 0.06944453
Moved 215.7138 396.9215 401.0262 0.06409987 0.0753831
Moved 215.7285 394.0703 401 0.05914979 0.0752314
Moved 215.7438 386.4677 402 0.04595086 0.08101851
Moved 215.7595 381.9528 403.3491 0.03811255 0.08882567
Moved 215.7739 375.8414 404 0.0275024 0.09259277
Moved 215.7901 371.2344 404 0.01950413 0.09259277
Moved 215.8057 365.5193 404 0.009582043 0.09259277
Moved 215.8215 361.3818 404 0.002399012 0.09259277
Moved 215.8364 355.9781 405.2555 -0.006982535 0.09985835
Moved 215.8514 350.9328 405 -0.01574166 0.09837972
Moved 215.8671 346.6138 406.1287 -0.02324 0.1049117
Moved 215.8827 341.7173 406.5707 -0.03174089 0.1074691
Moved 215.8982 337.7085 407.7639 -0.03870048 0.1143743
Moved 215.9137 332.4835 409.1291 -0.04777167 0.1222749
Moved 215.9297 327.8618 410 -0.05579546 0.1273148
Moved 215.9448 322.9638 411.009 -0.06429888 0.1331541
Moved 215.9603 320.0961 411 -0.06927761 0.1331019
Moved 215.9754 317.2162 412 -0.07427751 0.138889
Moved 215.9903 314.3381 413.3309 -0.07927406 0.146591
Moved 216.0063 312 413 -0.08333333 0.1446759
Moved 216.0218 309.3084 413.8458 -0.08800622 0.1495707
Moved 216.0372 306.4292 414 -0.09300481 0.150463
Moved 216.0524 304.546 415.727 -0.09627427 0.1604573
Moved 216.0681 301.6619 416 -0.1012815 0.162037
Moved 216.0853 298.19 417.6033 -0.107309 0.1713157
Moved 216.0991 295.9507 418 -0.1111966 0.1736111
Moved 216.114 293.0163 419.4919 -0.1162912 0.1822447
Moved 216.1362 288.9019 421.049 -0.1234341 0.1912559
Stationary 216.1476 288.9019 421.049 -0.1234341 0.1912559
Moved 216.16 286.0245 422.4877 -0.1284296 0.1995817
Moved 216.1759 284.1414 423.9293 -0.1316989 0.207924
Moved 216.1907 281.2717 425.3642 -0.1366811 0.216228
Moved 216.2055 279.1904 427.8096 -0.1402944 0.2303795
Moved 216.2231 276.4962 429.2519 -0.1449719 0.2387263
Moved 216.2382 274.5025 430.2488 -0.1484332 0.2444954
Moved 216.2531 271.4434 431.7783 -0.1537441 0.2533469
Moved 216.2689 267.3489 433.217 -0.1608525 0.2616727
Moved 216.2839 264.6867 435.6567 -0.1654745 0.2757909
Moved 216.2979 260.7172 438.1885 -0.1723659 0.290443
Moved 216.3139 257.4002 439.5333 -0.1781247 0.298225
Moved 216.3311 255.0308 440.9692 -0.1822382 0.306535
Moved 216.3445 251.7559 442.0814 -0.1879237 0.3129709
Moved 216.3603 249.9106 443.5447 -0.1911274 0.3214392
Moved 216.3769 247.0332 444 -0.196123 0.3240742
Moved 216.3916 245.5859 445.4141 -0.1986355 0.3322572
Moved 216.4063 244.1403 445.8597 -0.2011453 0.3348365
Moved 216.4241 242.7113 446 -0.2036261 0.3356481
Moved 216.4367 241.2694 447 -0.2061295 0.3414353
Moved 216.4527 240.1217 447.8784 -0.2081221 0.3465182
Moved 216.4682 238.7304 448 -0.2105376 0.3472222
Moved 216.4841 237.2848 448.7151 -0.2130472 0.3513607
Moved 216.4989 235.8485 449 -0.2155407 0.3530093
Moved 216.5149 234.4029 449 -0.2180505 0.3530093
Moved 216.5309 232.9597 449 -0.2205561 0.3530093
Moved 216.5455 231.5334 450.4666 -0.2230323 0.3614966
Moved 216.5601 230.3274 450 -0.225126 0.3587963
Moved 216.5757 229.0136 450 -0.2274069 0.3587963
Moved 216.5914 228.5 450 -0.2282986 0.3587963
Moved 216.6069 227.1301 450.8699 -0.2306768 0.3638303
Moved 216.6213 225.6843 451 -0.2331869 0.3645833
Stationary 216.6377 225.6843 451 -0.2331869 0.3645833
Moved 216.6528 223.8058 451 -0.2364483 0.3645833
Moved 216.6683 222.5 451 -0.2387153 0.3645833
Stationary 216.6854 222.5 451 -0.2387153 0.3645833
Moved 216.698 220.8047 451 -0.2416585 0.3645833
Stationary 216.715 220.8047 451 -0.2416585 0.3645833
Ended 216.7313 220 451 -0.2430556 0.3645833
Began 217.2363 474 455 0.1979167 0.3877315
Stationary 217.2544 474 455 0.1979167 0.3877315
Stationary 217.2695 474 455 0.1979167 0.3877315
