he is still on our team
Basic
0.8 0.8
575.9999 518.4
Began 364.4773 395 346 0.06076388 -0.08101857
Stationary 364.4949 395 346 0.06076388 -0.08101857
Stationary 364.5086 395 346 0.06076388 -0.08101857
Stationary 364.5226 395 346 0.06076388 -0.08101857
Stationary 364.5381 395 346 0.06076388 -0.08101857
Stationary 364.5526 395 346 0.06076388 -0.08101857
Stationary 364.5681 395 346 0.06076388 -0.08101857
Stationary 364.5838 395 346 0.06076388 -0.08101857
Stationary 364.5992 395 346 0.06076388 -0.08101857
Stationary 364.6141 395 346 0.06076388 -0.08101857
Stationary 364.6296 395 346 0.06076388 -0.08101857
Stationary 364.6491 395 346 0.06076388 -0.08101857
Stationary 364.6635 395 346 0.06076388 -0.08101857
Stationary 364.6795 395 346 0.06076388 -0.08101857
Stationary 364.6947 395 346 0.06076388 -0.08101857
Stationary 364.7093 395 346 0.06076388 -0.08101857
Stationary 364.7259 395 346 0.06076388 -0.08101857
Stationary 364.7415 395 346 0.06076388 -0.08101857
Stationary 364.754 395 346 0.06076388 -0.08101857
Stationary 364.7679 395 346 0.06076388 -0.08101857
Stationary 364.7859 395 346 0.06076388 -0.08101857
Moved 364.7999 395 351.8679 0.06076388 -0.06969928
Moved 364.8155 395 359.5 0.06076388 -0.05497685
Stationary 364.8321 395 359.5 0.06076388 -0.05497685
Moved 364.8479 395 356.1783 0.06076388 -0.06138436
Stationary 364.8622 395 356 0.06076388 -0.06172845
Moved 364.8775 395 357.474 0.06076388 -0.05888509
Moved 364.8933 395 357.9141 0.06076388 -0.0580362
Moved 364.9181 395 359.5 0.06076388 -0.05497685
Stationary 364.9281 395 359.5 0.06076388 -0.05497685
Moved 364.9392 395 361.8003 0.06076388 -0.05053955
Moved 364.9546 395 363.3386 0.06076388 -0.04757227
Moved 364.9711 400.4415 366.5547 0.07021091 -0.04136833
Moved 364.9865 403.2161 370.6483 0.07502794 -0.03347173
Moved 365.0021 405.6493 373.9478 0.07925219 -0.02710684
Moved 365.0165 407.085 377.17 0.08174478 -0.02089123
Moved 365.0316 408.5 384.5 0.0842014 -0.006751542
Moved 365.0474 408 390.3444 0.08333333 0.004522388
Moved 365.0633 408 398.2819 0.08333333 0.01983381
Moved 365.0778 408 406.9464 0.08333333 0.03654765
Moved 365.0951 395.2646 416.603 0.06122335 0.0551755
Moved 365.1096 389.5709 426.5009 0.05133837 0.07426871
Moved 365.1256 381.7604 437.6693 0.03777854 0.09581256
Moved 365.1408 374.7489 446.5013 0.0256057 0.1128497
Moved 365.1552 369.528 451.472 0.0165417 0.1224382
Moved 365.1715 361.8829 459.9405 0.003268942 0.1387741
Moved 365.1874 353.4302 466.0465 -0.01140583 0.1505526
Moved 365.2027 347.488 471.8096 -0.02172217 0.1616696
Moved 365.2175 341.4319 477.5681 -0.03223632 0.172778
Moved 365.2333 336 481.5 -0.04166666 0.1803626
Moved 365.2488 329.9309 488.0553 -0.05220334 0.1930079
Moved 365.2646 326.7387 492.3483 -0.05774524 0.2012891
Moved 365.2793 321.754 497.246 -0.06639935 0.2107368
Moved 365.2947 315.979 503.021 -0.07642534 0.2218769
Moved 365.3104 311.6803 505.8798 -0.08388843 0.2273915
Moved 365.3257 309.2294 508.7706 -0.08814338 0.232968
Moved 365.3407 306.3513 510.3243 -0.09314007 0.235965
Moved 365.3546 302.7193 513.5205 -0.09944572 0.2421305
Moved 365.3712 300.2428 515.7571 -0.1037451 0.246445
Moved 365.3879 297.3759 518.6241 -0.1087225 0.2519755
Moved 365.4016 294.5023 520.4977 -0.1137113 0.2555897
Moved 365.4169 291.6239 522.188 -0.1187086 0.2588503
Moved 365.432 288.753 523.6235 -0.1236927 0.2616193
Moved 365.4493 286.9407 525.0593 -0.1268391 0.2643891
Moved 365.4643 284.5005 526.4995 -0.1310756 0.2671672
Moved 365.4789 283.2928 527.7072 -0.1331721 0.2694967
Moved 365.4944 280.91 529.045 -0.137309 0.2720774
Moved 365.5116 279.5147 530.4853 -0.1397313 0.2748558
Moved 365.5257 277.1604 531.9198 -0.1438187 0.2776229
Moved 365.5403 275.6443 533.3557 -0.1464508 0.2803927
Moved 365.5564 274.2084 533.7916 -0.1489437 0.2812337
Moved 365.5724 272.7726 535.2275 -0.1514366 0.2840035
Moved 365.5874 270 536.5 -0.15625 0.2864583
Moved 365.6028 266.7747 537.7418 -0.1618496 0.2888536
Moved 365.6182 263.6477 539.1761 -0.1672783 0.2916206
Moved 365.6338 259.7714 539.6143 -0.174008 0.2924658
Moved 365.6491 256.9099 541.045 -0.1789758 0.2952257
Moved 365.6649 254.0465 542.4767 -0.183947 0.2979874
Moved 365.6789 250.1728 543 -0.1906722 0.2989968
Moved 365.696 248.6501 544.3499 -0.1933158 0.3016008
Moved 365.711 245.9031 544.5485 -0.1980849 0.3019838
Moved 365.7256 243.0368 545.9816 -0.2030611 0.3047484
Moved 365.7443 240.1734 546 -0.2080324 0.3047838
Moved 365.7565 238.2991 547 -0.2112863 0.3067129
Moved 365.7712 236.7245 548.2755 -0.2140199 0.3091732
Moved 365.7888 236 548.7244 -0.2152778 0.3100392
Moved 365.8026 233.6978 549 -0.2192747 0.3105709
Moved 365.8186 234 550.1938 -0.21875 0.3128739
Moved 365.8345 232.3063 550.6937 -0.2216905 0.3138382
Moved 365.8493 230.8767 551 -0.2241724 0.3144289
Moved 365.8643 230.4328 552 -0.224943 0.3163579
Moved 365.8801 228.9985 552 -0.2274331 0.3163579
Moved 365.8965 227.5627 553.4373 -0.229926 0.3191305
Moved 365.9115 227.1267 553 -0.2306828 0.318287
Moved 365.9267 226.0427 553 -0.2325648 0.318287
Moved 365.9417 226 554.3774 -0.2326389 0.3209441
Moved 365.9573 225 554 -0.234375 0.320216
Ended 365.9787 224 554 -0.2361111 0.320216
Began 366.3867 438 572 0.1354167 0.3549382
Stationary 366.4052 438 572 0.1354167 0.3549382
Stationary 366.4184 438 572 0.1354167 0.3549382
Stationary 366.434 438 572 0.1354167 0.3549382
Stationary 366.4506 438 572 0.1354167 0.3549382
Stationary 366.4636 438 572 0.1354167 0.3549382
Stationary 366.4806 438 572 0.1354167 0.3549382
Stationary 366.4978 438 572 0.1354167 0.3549382
Stationary 366.5105 438 572 0.1354167 0.3549382
Stationary 366.5252 438 572 0.1354167 0.3549382
Stationary 366.543 438 572 0.1354167 0.3549382
Stationary 366.5581 438 572 0.1354167 0.3549382
Stationary 366.5735 438 572 0.1354167 0.3549382
Stationary 366.5892 438 572 0.1354167 0.3549382
Stationary 366.6056 438 572 0.1354167 0.3549382
Stationary 366.6216 438 572 0.1354167 0.3549382
Stationary 366.6372 438 572 0.1354167 0.3549382
Stationary 366.6521 438 572 0.1354167 0.3549382
Stationary 366.6667 438 572 0.1354167 0.3549382
Stationary 366.6826 438 572 0.1354167 0.3549382
Stationary 366.6986 438 572 0.1354167 0.3549382
Stationary 366.7134 438 572 0.1354167 0.3549382
Stationary 366.7276 438 572 0.1354167 0.3549382
Stationary 366.7433 438 572 0.1354167 0.3549382
Stationary 366.7578 438 572 0.1354167 0.3549382
Stationary 366.7744 438 572 0.1354167 0.3549382
