watch out for low flying objects
Basic
0.8 0.8
575.9999 172.8
Began 552.4458 267 470 -0.1614583 0.474537
Stationary 552.4633 267 470 -0.1614583 0.474537
Stationary 552.4782 267 470 -0.1614583 0.474537
Stationary 552.4932 267 470 -0.1614583 0.474537
Stationary 552.5121 267 470 -0.1614583 0.474537
Stationary 552.5257 267 470 -0.1614583 0.474537
Stationary 552.5399 267 470 -0.1614583 0.474537
Stationary 552.5555 267 470 -0.1614583 0.474537
Stationary 552.5708 267 470 -0.1614583 0.474537
Stationary 552.5875 267 470 -0.1614583 0.474537
Stationary 552.6028 267 470 -0.1614583 0.474537
Stationary 552.6183 267 470 -0.1614583 0.474537
Stationary 552.6329 267 470 -0.1614583 0.474537
Stationary 552.6483 267 470 -0.1614583 0.474537
Stationary 552.663 267 470 -0.1614583 0.474537
Stationary 552.6794 267 470 -0.1614583 0.474537
Stationary 552.6937 267 470 -0.1614583 0.474537
Stationary 552.7117 267 470 -0.1614583 0.474537
Stationary 552.7257 267 470 -0.1614583 0.474537
Stationary 552.741 267 470 -0.1614583 0.474537
Stationary 552.757 267 470 -0.1614583 0.474537
Stationary 552.7722 267 470 -0.1614583 0.474537
Stationary 552.7882 267 470 -0.1614583 0.474537
Stationary 552.8088 267 470 -0.1614583 0.474537
Stationary 552.819 267 470 -0.1614583 0.474537
Moved 552.8348 256.7633 470 -0.1792304 0.474537
Moved 552.8512 254.3285 462.3286 -0.1834574 0.4301422
Moved 552.8645 252.8862 459.7724 -0.1859615 0.4153496
Moved 552.8799 250.699 458.8495 -0.1897587 0.4100087
Moved 552.8954 247.7282 456.3641 -0.1949163 0.3956254
Moved 552.9126 244.85 453.85 -0.1999132 0.3810762
Moved 552.9265 243.5 454 -0.202257 0.3819445
Moved 552.9418 240.1007 451.0504 -0.2081585 0.3648747
Moved 552.9578 235.8064 449.6021 -0.2156139 0.3564938
Moved 552.9734 234.3484 449.1742 -0.2181452 0.3540173
Moved 552.9888 232.049 449 -0.2221371 0.3530093
Moved 553.0036 227.7867 449 -0.2295369 0.3530093
Moved 553.0193 224.4871 449 -0.2352654 0.3530093
Moved 553.0341 221.4454 449 -0.2405462 0.3530093
Moved 553.0512 217.5788 449 -0.247259 0.3530093
Moved 553.0659 214.6952 449 -0.2522653 0.3530093
Moved 553.0809 210.8134 449 -0.2590046 0.3530093
Moved 553.0961 208.4515 449 -0.2631051 0.3530093
Moved 553.1126 205.7282 449 -0.2678329 0.3530093
Moved 553.1273 202.8495 449 -0.2728308 0.3530093
Moved 553.1425 199.9609 449 -0.2778457 0.3530093
Moved 553.1592 198.5444 449 -0.2803048 0.3530093
Moved 553.1739 197.1036 449 -0.2828062 0.3530093
Moved 553.1891 195.6666 449 -0.285301 0.3530093
Moved 553.2043 193 449 -0.2899306 0.3530093
Moved 553.2192 192.1614 449 -0.2913864 0.3530093
Moved 553.2345 190.7285 449 -0.2938741 0.3530093
Moved 553.2499 189.2925 449 -0.2963672 0.3530093
Moved 553.2653 187.8555 449 -0.2988619 0.3530093
Moved 553.2805 185.8414 449 -0.3023587 0.3530093
Moved 553.2966 183.9863 449 -0.3055793 0.3530093
Moved 553.3123 182.5502 449 -0.3080726 0.3530093
Moved 553.3272 181.4347 449 -0.3100091 0.3530093
Moved 553.3434 179.9904 449 -0.3125166 0.3530093
Moved 553.3595 178.5541 449 -0.3150102 0.3530093
Moved 553.3737 177.1161 449 -0.3175067 0.3530093
Moved 553.3882 175.6794 449 -0.3200011 0.3530093
Moved 553.404 174.2348 449 -0.322509 0.3530093
Moved 553.4202 172.7953 449 -0.3250081 0.3530093
Moved 553.4355 171.7871 449 -0.3267585 0.3530093
Moved 553.4509 170.276 449 -0.3293819 0.3530093
Moved 553.4657 168.8399 449 -0.3318751 0.3530093
Moved 553.4824 167.4022 449 -0.3343712 0.3530093
Moved 553.4973 165.9649 449 -0.3368664 0.3530093
Moved 553.514 164.5288 449 -0.3393596 0.3530093
Moved 553.5281 163.0927 449 -0.3418529 0.3530093
Moved 553.5434 161.9676 449 -0.3438062 0.3530093
Moved 553.5601 159.0435 449 -0.3488827 0.3530093
Moved 553.5746 158.0857 449 -0.3505457 0.3530093
Moved 553.5912 156.6496 449 -0.3530389 0.3530093
Moved 553.6071 155.217 448.217 -0.3555261 0.3484779
Moved 553.6203 153.7802 448 -0.3580204 0.3472222
Moved 553.6357 152.3395 446.3395 -0.3605217 0.3376128
Moved 553.6525 151.1762 445.1762 -0.3625413 0.3308809
Moved 553.6666 151 443.7953 -0.3628472 0.3228894
Moved 553.6889 147.9181 439.9181 -0.3681978 0.300452
Stationary 553.6995 147.9181 439.9181 -0.3681978 0.300452
Moved 553.7125 148 438.5 -0.3680555 0.2922454
Moved 553.7286 147 436.075 -0.3697917 0.2782119
Moved 553.744 145.5811 433.1622 -0.372255 0.2613551
Moved 553.7609 144.5 432.5 -0.3741319 0.2575231
Moved 553.7755 144.076 429.152 -0.3748681 0.2381481
Moved 553.7901 144 426.2794 -0.375 0.2215241
Moved 553.8075 142.2013 423.4026 -0.3781227 0.2048763
Moved 553.8215 142 420.5362 -0.3784722 0.1882882
Moved 553.8369 141.3295 416.9885 -0.3796363 0.1677572
Moved 553.8524 141 414.8956 -0.3802083 0.155646
Moved 553.8671 139.5 412 -0.3828125 0.138889
Moved 553.8829 139.3423 408.6846 -0.3830863 0.1197027
Moved 553.8987 139 404.7435 -0.3836805 0.09689543
Moved 553.9142 137.5 402 -0.3862847 0.08101851
Moved 553.9297 137.036 399.072 -0.3870903 0.06407394
Moved 553.9447 137 396.1917 -0.3871527 0.0474053
Moved 553.9607 137 393.1586 -0.3871527 0.02985283
Moved 553.9764 137 390.4368 -0.3871527 0.01410211
Stationary 553.9905 137 389.7277 -0.3871527 0.009998392
Moved 554.0079 137 387.1913 -0.3871527 -0.004679715
Moved 554.0224 137 385.7547 -0.3871527 -0.01299355
Moved 554.0372 137 384.306 -0.3871527 -0.02137749
Moved 554.0521 137 382.8751 -0.3871527 -0.02965821
Stationary 554.0673 137 382.8751 -0.3871527 -0.02965821
Moved 554.0828 137 382 -0.3871527 -0.03472222
Stationary 554.0991 137 382 -0.3871527 -0.03472222
Moved 554.1148 137 380.5 -0.3871527 -0.04340278
Stationary 554.1304 137 380.5 -0.3871527 -0.04340278
Stationary 554.1473 137 380.5 -0.3871527 -0.04340278
Stationary 554.1602 137 380.5 -0.3871527 -0.04340278
Moved 554.1758 137 381 -0.3871527 -0.04050926
Moved 554.1908 145.5547 381 -0.3723008 -0.04050926
Moved 554.2082 148.7393 381 -0.366772 -0.04050926
Moved 554.2217 155.5655 381 -0.3549209 -0.04050926
Moved 554.2382 161.7833 391.27 -0.3441262 0.01892372
Moved 554.2534 167.7845 395.5883 -0.3337075 0.04391387
Moved 554.2682 175.5338 399.9003 -0.3202539 0.06886774
Moved 554.2841 183.3871 404.1935 -0.3066195 0.09371263
Moved 554.2994 192 408.5 -0.2916666 0.1186343
Moved 554.3128 199.1491 413.0745 -0.2792551 0.1451073
Moved 554.3326 209.053 418.0265 -0.2620608 0.1737646
Moved 554.3452 217.6811 422.3405 -0.2470815 0.1987298
