coming up with killer sound bites
Stationary 238.8342 464.2717 435.6359 0.3620543 0.5513412
Moved 238.847 466.0746 436 0.3683145 0.5555554
Moved 238.8624 468.5148 437 0.3767873 0.5671298
Moved 238.8783 469.955 437.955 0.381788 0.5781822
Moved 238.8939 471.3896 438 0.3867696 0.5787037
Moved 238.9093 472.3722 439.3722 0.3901811 0.5945854
Stationary 238.9253 472.3722 439.3722 0.3901811 0.5945854
Moved 238.9396 474.3748 440.3748 0.3971348 0.6061893
Moved 238.9549 474.813 440 0.3986562 0.6018519
Moved 238.9709 475.5 440 0.4010416 0.6018519
Moved 238.9866 476 440 0.4027778 0.6018519
Stationary 239.0027 476 440 0.4027778 0.6018519
Stationary 239.0176 476 440 0.4027778 0.6018519
Moved 239.0322 477.5 440 0.407986 0.6018519
Stationary 239.0481 477.5 440 0.407986 0.6018519
Stationary 239.0637 477.5 440 0.407986 0.6018519
Moved 239.0789 477 433.2924 0.40625 0.524218
Moved 239.0946 477 428.7985 0.40625 0.4722044
Moved 239.1095 469.4786 420.8215 0.380134 0.379878
Moved 239.1257 463.202 414.2424 0.3583401 0.303731
Moved 239.1403 454.5451 405.5451 0.3282815 0.2030687
Moved 239.1559 448.7952 398.7952 0.3083166 0.1249451
Moved 239.1715 444.1499 392.8665 0.292187 0.0563256
Moved 239.1866 439.5573 388.8361 0.2762407 0.009676616
Moved 239.2026 435.5198 384.5198 0.2622217 -0.04027932
Moved 239.2171 432.3995 380.799 0.2513872 -0.08334442
Moved 239.2329 430.4624 378.4625 0.2446612 -0.1103882
Moved 239.2484 427.7419 375.7419 0.2352148 -0.1418764
Moved 239.2641 424.8651 372.8651 0.225226 -0.1751723
Moved 239.2821 421.9876 369.9876 0.2152347 -0.2084767
Moved 239.2941 420.5551 367.1102 0.2102607 -0.2417801
Moved 239.3102 419.122 366.122 0.2052848 -0.2532175
Moved 239.3256 417.6833 364.6833 0.2002892 -0.2698694
Moved 239.3411 416.4146 362.4146 0.1958841 -0.2961268
Moved 239.3569 415.104 361.104 0.1913334 -0.3112959
Moved 239.3719 413.6662 359.6662 0.1863409 -0.3279375
Moved 239.3873 412.2185 357.2185 0.1813142 -0.3562673
Moved 239.4035 410.7773 355.7773 0.1763101 -0.3729471
Moved 239.4185 410.3357 355 0.1747766 -0.3819441
Moved 239.4331 410 353.8969 0.173611 -0.3947117
Moved 239.4488 408.5 354 0.1684028 -0.3935182
Moved 239.4645 409 352.5146 0.1701389 -0.4107108
Moved 239.4792 407.96 353 0.1665276 -0.4050926
Stationary 239.4945 407.96 353 0.1665276 -0.4050926
Moved 239.5099 407.0314 353 0.1633036 -0.4050926
Moved 239.5275 406.5 353 0.1614584 -0.4050926
Moved 239.5418 407 353 0.1631944 -0.4050926
Stationary 239.5578 407 353 0.1631944 -0.4050926
Moved 239.5786 407 366.9342 0.1631944 -0.2438171
Stationary 239.5892 407 366.9342 0.1631944 -0.2438171
Moved 239.6036 407 372.8881 0.1631944 -0.174906
Moved 239.6191 407 379.6573 0.1631944 -0.09655811
Moved 239.6338 407 384.2996 0.1631944 -0.04282846
Moved 239.6497 410.8126 389.0893 0.1764327 0.01260757
Moved 239.6648 414.9835 392.9504 0.1909147 0.05729605
Moved 239.6801 416.0689 396.2067 0.1946837 0.09498561
Moved 239.6943 417.5 400.5 0.1996528 0.1446761
Moved 239.7105 417.9775 403.9551 0.2013109 0.1846654
Moved 239.7299 419.4165 408.2496 0.2063073 0.2343704
Moved 239.7421 420.8552 410.7103 0.2113026 0.2628512
Moved 239.7576 421 412.2903 0.2118055 0.2811373
Moved 239.7724 422.7356 415.4711 0.2178319 0.3179527
Moved 239.7872 423 416.8696 0.2187499 0.3341392
Moved 239.8035 424.2626 418.2626 0.223134 0.3502621
Moved 239.8186 425 419.7034 0.2256945 0.3669371
Moved 239.835 426.1364 421.1365 0.2296405 0.383524
Moved 239.8495 427 422.5793 0.2326389 0.4002241
Moved 239.865 428.0204 425.0408 0.2361821 0.4287132
Moved 239.8804 429.4633 426.4634 0.2411921 0.4451782
Stationary 239.8946 429.4633 426.4634 0.2411921 0.4451782
Moved 239.9106 430.324 428.6481 0.2441807 0.4704638
Moved 239.9302 431.2385 429.2385 0.2473558 0.4772976
Moved 239.9427 432 430.9147 0.25 0.4966983
Moved 239.957 433.3499 431 0.2546872 0.497685
Moved 239.9729 433.7954 432.7954 0.256234 0.5184654
Moved 239.9891 434.5 433.5 0.2586806 0.5266202
Moved 240.0041 435.3364 433 0.2615846 0.5208331
Moved 240.0189 435 434.5 0.2604167 0.5381946
Moved 240.0338 436.1084 435.1083 0.2642652 0.5452356
Stationary 240.0496 436.1084 435.1083 0.2642652 0.5452356
Stationary 240.0639 436.1084 435.1083 0.2642652 0.5452356
Stationary 240.0796 436.1084 435.1083 0.2642652 0.5452356
Stationary 240.095 436.1084 435.1083 0.2642652 0.5452356
Stationary 240.1112 436.1084 435.1083 0.2642652 0.5452356
Moved 240.1291 436 426.5306 0.2638888 0.4459558
Moved 240.1418 427.1411 418.2821 0.2331287 0.3504873
Moved 240.157 422.8841 412.5122 0.2183476 0.2837061
Moved 240.1741 419.5455 405.9092 0.2067552 0.2072823
Moved 240.1885 416.4863 401.2294 0.1961328 0.1531179
Moved 240.2036 414.3015 396.603 0.1885467 0.09957137
Moved 240.2202 411.7255 392.5882 0.1796024 0.05310412
Moved 240.2417 407.3072 386.6144 0.1642612 -0.01603639
Stationary 240.252 407.3072 386.6144 0.1642612 -0.01603639
Moved 240.2651 405.8652 383.7305 0.1592542 -0.04941587
Moved 240.2811 403.4305 380.861 0.1508003 -0.08262705
Moved 240.297 401.9852 378.9852 0.1457819 -0.1043383
Moved 240.3125 400.5423 376.0846 0.1407719 -0.1379094
Moved 240.3279 399.1163 375.1163 0.1358207 -0.1491162
Moved 240.3432 399 373.9805 0.1354167 -0.1622624
Moved 240.3585 397.5557 372.5557 0.1304017 -0.1787539
Moved 240.3739 397 371.0972 0.1284721 -0.1956339
Moved 240.3885 395.6576 369.6576 0.1238109 -0.212296
Stationary 240.4038 395.6576 369.6576 0.1238109 -0.212296
Moved 240.4198 394.6277 368.6276 0.1202349 -0.224217
Moved 240.4361 393.6716 367.6716 0.1169153 -0.235282
Stationary 240.4508 393.6716 367.6716 0.1169153 -0.235282
Moved 240.4654 392.7603 367 0.1137508 -0.2430552
Stationary 240.4813 392.7603 367 0.1137508 -0.2430552
Moved 240.4965 391.9012 366 0.1107679 -0.2546296
Moved 240.5118 391.4439 366 0.1091802 -0.2546296
Moved 240.5289 390.0052 366 0.1041847 -0.2546296
Moved 240.544 389.2832 366 0.1016779 -0.2546296
Moved 240.5589 388.3472 366 0.09842768 -0.2546296
Moved 240.5744 387.0252 366 0.09383738 -0.2546296
Moved 240.589 385.5863 366 0.08884146 -0.2546296
Moved 240.6056 384.1562 366 0.08387565 -0.2546296
Moved 240.6217 382.7027 366 0.07882878 -0.2546296
Moved 240.6353 380.2759 366 0.07040232 -0.2546296
Moved 240.651 377.6741 366 0.06136849 -0.2546296
Moved 240.6673 376.5 366 0.05729168 -0.2546296
Moved 240.6821 373.6542 366 0.04741057 -0.2546296
Moved 240.6982 370.7768 373.7811 0.0374195 -0.164571
Moved 240.7134 367.3489 374.5504 0.0255169 -0.1556668
Moved 240.7292 365.0109 375 0.01739904 -0.150463
Moved 240.7442 362.1442 376.4279 0.007445067 -0.1339358
Moved 240.7594 359.2668 376 -0.00254564 -0.1388892
Moved 240.7793 357.6909 377.3091 -0.008017643 -0.1237375
Moved 240.7918 356.6814 377 -0.01152307 -0.1273148
Moved 240.8058 356.1292 377 -0.01344033 -0.1273148
Ended 240.8213 354.6852 378.3148 -0.01845412 -0.112097
Began 241.6967 419 441 0.2048611 0.6134258
Stationary 241.7154 419 441 0.2048611 0.6134258
Stationary 241.73 419 441 0.2048611 0.6134258
Stationary 241.7453 419 441 0.2048611 0.6134258
Stationary 241.7608 419 441 0.2048611 0.6134258
Stationary 241.7763 419 441 0.2048611 0.6134258
Stationary 241.7911 419 441 0.2048611 0.6134258
Stationary 241.8068 419 441 0.2048611 0.6134258
Stationary 241.8225 419 441 0.2048611 0.6134258
Stationary 241.8376 419 441 0.2048611 0.6134258
Stationary 241.8543 419 441 0.2048611 0.6134258
Stationary 241.8686 419 441 0.2048611 0.6134258
Stationary 241.8838 419 441 0.2048611 0.6134258
Moved 241.9003 430.8181 441 0.2458963 0.6134258
Moved 241.9159 433.696 441 0.255889 0.6134258
Moved 241.9323 435.7448 441 0.2630027 0.6134258
Moved 241.948 439.8528 441 0.2772666 0.6134258
Moved 241.9621 444.0953 441 0.2919976 0.6134258
Moved 241.9774 447.6136 441 0.3042139 0.6134258
Moved 241.9927 451.7365 441 0.3185296 0.6134258
Moved 242.0082 455.0613 441 0.330074 0.6134258
Moved 242.0228 459.3774 441 0.3450605 0.6134258
Moved 242.0386 462.5203 441 0.3559732 0.6134258
Moved 242.0537 468.6685 441 0.3773214 0.6134258
Moved 242.0693 474.4238 441 0.3973047 0.6134258
Moved 242.0918 484.9449 441 0.4338366 0.6134258
Stationary 242.1039 484.9449 441 0.4338366 0.6134258
Moved 242.1152 490.7163 441 0.4538759 0.6134258
Moved 242.1296 495.4664 441 0.4703695 0.6134258
Moved 242.1458 497.909 441 0.4788507 0.6134258
Moved 242.1617 503.522 441 0.4983401 0.6134258
Moved 242.1791 507.4545 441 0.5119948 0.6134258
Moved 242.1926 511.7707 441 0.5269814 0.6134258
Moved 242.2083 515.3952 441 0.5395667 0.6134258
Moved 242.2231 518.2809 441 0.5495865 0.6134258
Moved 242.2385 520.1454 441 0.5560604 0.6134258
Ended 242.2535 521 441 0.5590277 0.6134258
Began 243.6535 224 433 -0.4722222 0.5208331
Stationary 243.6747 224 433 -0.4722222 0.5208331
Stationary 243.6903 224 433 -0.4722222 0.5208331
Stationary 243.7026 224 433 -0.4722222 0.5208331
Stationary 243.7183 224 433 -0.4722222 0.5208331
Stationary 243.7333 224 433 -0.4722222 0.5208331
Stationary 243.7486 224 433 -0.4722222 0.5208331
Stationary 243.7636 224 433 -0.4722222 0.5208331
Moved 243.7794 238.9524 433 -0.4203042 0.5208331
Moved 243.7969 249.7172 433 -0.3829264 0.5208331
Moved 243.8116 263.8961 433 -0.333694 0.5208331
Moved 243.8289 274.925 433 -0.2953991 0.5208331
Moved 243.8425 284.8513 433 -0.2609328 0.5208331
Moved 243.8645 301.5348 433 -0.2030042 0.5208331
Stationary 243.8761 301.5348 433 -0.2030042 0.5208331
Moved 243.8885 309.3761 433 -0.1757773 0.5208331
Moved 243.904 318.1792 433 -0.1452112 0.5208331
Moved 243.9192 325.6223 433 -0.1193669 0.5208331
Moved 243.9348 332.8215 433 -0.09436964 0.5208331
Moved 243.9503 341.2341 433 -0.06515935 0.5208331
Moved 243.9649 348.2244 433 -0.04088759 0.5208331
Moved 243.9809 353.4418 433 -0.02277165 0.5208331
Moved 243.996 357.7722 433 -0.007735565 0.5208331
Moved 244.0114 364.5162 433 0.01568138 0.5208331
Moved 244.0282 372.878 433 0.04471511 0.5208331
Moved 244.042 378.773 433 0.06518409 0.5208331
Moved 244.0579 384.1406 433 0.08382156 0.5208331
Moved 244.075 389.9297 433 0.1039225 0.5208331
Moved 244.0871 392.7723 433 0.1137926 0.5208331
Moved 244.1038 396.0053 433 0.1250185 0.5208331
Moved 244.12 398.8989 433 0.1350658 0.5208331
Moved 244.1356 403.6747 433 0.1516484 0.5208331
Moved 244.1503 406.5667 433 0.1616901 0.5208331
Moved 244.1658 410.4483 433 0.1751676 0.5208331
Moved 244.1823 413.3259 433 0.1851593 0.5208331
Moved 244.1963 416.2021 433 0.1951463 0.5208331
Moved 244.2121 418.563 433 0.2033436 0.5208331
Moved 244.2283 421.2974 433 0.212838 0.5208331
Moved 244.2471 423.5919 433 0.2208052 0.5208331
Moved 244.2593 426.0637 433 0.2293879 0.5208331
Moved 244.2746 427.4833 422.6169 0.234317 0.4006592
Moved 244.289 428.9114 426 0.2392757 0.4398148
Moved 244.3045 430.3433 424.6567 0.2442476 0.4242671
Moved 244.3204 431.5 425 0.2482639 0.4282407
Moved 244.3356 432.8755 425 0.2530397 0.4282407
Moved 244.351 433 423.6785 0.2534721 0.4129457
Moved 244.3662 434 424 0.2569444 0.4166668
Moved 244.3819 434 422.799 0.2569444 0.4027658
Moved 244.3976 434 421.5 0.2569444 0.3877317
Moved 244.413 434 419.9138 0.2569444 0.3693722
Moved 244.4276 434 415.5 0.2569444 0.318287
Moved 244.4432 428.7162 411.3581 0.238598 0.2703485
Moved 244.4588 422.6815 406.6815 0.2176441 0.2162206
Moved 244.4744 418.9106 402.366 0.2045509 0.1662728
Moved 244.4895 416.0333 398.0499 0.19456 0.1163179
Moved 244.5045 411.7334 395.1556 0.1796298 0.08281902
Moved 244.5213 409.2725 391.4087 0.171085 0.03945245
Moved 244.536 405.1366 388.4244 0.1567243 0.004911953
Moved 244.5511 403.4052 386.4052 0.1507126 -0.01845801
Moved 244.567 397.4802 383.3201 0.1301397 -0.05416517
Moved 244.5891 388.0952 379.2738 0.09755283 -0.1009976
Stationary 244.6005 388.0952 379.2738 0.09755283 -0.1009976
Moved 244.6121 384.6686 379 0.08565485 -0.1041663
Moved 244.6273 379.7957 378 0.06873488 -0.1157407
Moved 244.6431 375.8962 378 0.05519523 -0.1157407
Moved 244.6591 373.8406 378 0.04805773 -0.1157407
Moved 244.6752 369.366 378 0.03252089 -0.1157407
Moved 244.6897 366.0333 378 0.0209488 -0.1157407
Moved 244.7049 361.7214 378 0.005977154 -0.1157407
Moved 244.7215 358.4088 384.0463 -0.005525201 -0.04576083
Moved 244.7363 354.0813 386.3062 -0.02055101 -0.01960384
Moved 244.7511 351.5119 388.7441 -0.02947256 0.008612209
Moved 244.767 349.2143 390.7857 -0.03745034 0.03224214
Moved 244.7823 346.4065 393.5936 -0.04719979 0.06474018
Moved 244.7978 343.5262 395.7369 -0.05720056 0.08954737
Moved 244.8134 341.8228 398.3544 -0.0631152 0.1198424
Moved 244.8292 339.3824 401.2353 -0.07158905 0.1531862
Moved 244.8446 337.9455 404.109 -0.07657811 0.1864469
Moved 244.8597 336.5024 405.4976 -0.08158877 0.202518
Moved 244.8755 335.303 407.697 -0.08575357 0.227975
Moved 244.8902 333.9739 410.0522 -0.09036839 0.2552338
Moved 244.9053 332.5393 412.9214 -0.09534969 0.2884427
Moved 244.9289 331.6624 416.3376 -0.09839437 0.3279813
Stationary 244.9388 331.6624 416.3376 -0.09839437 0.3279813
Moved 244.9502 332 418.5736 -0.09722225 0.3538612
Moved 244.9673 332 420.2256 -0.09722225 0.3729815
Moved 244.9824 332 421.5 -0.09722225 0.3877317
Moved 244.9986 331 422.8033 -0.1006944 0.4028165
Moved 245.013 331 424.2427 -0.1006944 0.4194763
Moved 245.0306 331 425.6833 -0.1006944 0.4361502
Moved 245.0447 329.8802 427.1199 -0.1045827 0.4527763
Moved 245.0596 330 428 -0.1041666 0.462963
Moved 245.0755 330 429.0034 -0.1041666 0.4745761
Stationary 245.0896 330 429 -0.1041666 0.4745372
Stationary 245.1045 330 429 -0.1041666 0.4745372
Stationary 245.121 330 429 -0.1041666 0.4745372
Stationary 245.137 330 429 -0.1041666 0.4745372
Stationary 245.1527 330 429 -0.1041666 0.4745372
Stationary 245.168 330 429 -0.1041666 0.4745372
Stationary 245.182 330 429 -0.1041666 0.4745372
Stationary 245.198 330 429 -0.1041666 0.4745372
Moved 245.2128 337.7595 429 -0.07722399 0.4745372
Moved 245.2351 339.3913 423.4347 -0.0715579 0.4101236
Moved 245.2453 342.2687 418.7313 -0.0615669 0.3556861
Moved 245.2601 343.5776 416.2671 -0.05702212 0.3271654
Moved 245.2754 346.0351 412.9649 -0.04848912 0.2889456
Moved 245.291 347.4564 410.0872 -0.04355423 0.2556391
Moved 245.3063 349.8951 408.1049 -0.03508665 0.232696
Moved 245.323 351.0047 405.9907 -0.0312338 0.2082256
Moved 245.3385 352.4491 403.1019 -0.02621851 0.1747903
Moved 245.353 354.8974 399.3079 -0.01771748 0.1308791
Moved 245.3683 356.3367 396.3267 -0.01271993 0.09637356
Moved 245.3834 358 392.4435 -0.006944462 0.05142918
Moved 245.3995 359.2136 389.5729 -0.002730712 0.01820441
Moved 245.4138 360.6484 387.7032 0.002251267 -0.003434464
Moved 245.4295 361.8004 385.3993 0.006251186 -0.03010079
Moved 245.445 363.1686 383.8314 0.01100227 -0.04824815
Moved 245.4606 364.6119 381.3881 0.01601353 -0.07652636
Ended 245.476 366.0518 379.9482 0.02101332 -0.09319235
Began 246.8891 445 390 0.2951389 0.02314815
Stationary 246.9097 445 390 0.2951389 0.02314815
Stationary 246.925 445 390 0.2951389 0.02314815
Stationary 246.9403 445 390 0.2951389 0.02314815
Stationary 246.9559 445 390 0.2951389 0.02314815
Stationary 246.9713 445 390 0.2951389 0.02314815
Stationary 246.9863 445 390 0.2951389 0.02314815
Stationary 247.0028 445 390 0.2951389 0.02314815
Stationary 247.0167 445 390 0.2951389 0.02314815
Stationary 247.0312 445 390 0.2951389 0.02314815
Moved 247.0474 434.8531 390 0.2599068 0.02314815
Moved 247.0625 432.0873 397.9127 0.2503033 0.1147302
Moved 247.0807 429.2098 400.7902 0.2403119 0.1480345
Moved 247.0947 427.6662 403.6675 0.2349521 0.1813373
Moved 247.1098 425 404.5 0.2256945 0.1909724
Moved 247.1252 423.2391 407.7609 0.2195801 0.2287146
Moved 247.1411 421.6231 409.377 0.213969 0.2474184
Moved 247.1565 420.1983 411.6033 0.209022 0.2731867
Moved 247.1802 417.3224 414.6776 0.1990363 0.3087679
Moved 247.1929 415.8824 416.1176 0.1940359 0.3254357
Stationary 247.2038 415.8824 416.1176 0.1940359 0.3254357
Moved 247.2168 416 417.5 0.1944445 0.3414352
Moved 247.2319 415 417.6319 0.1909722 0.3429619
Moved 247.2475 413.9282 419.0718 0.1872508 0.3596269
Moved 247.2631 414 420.5 0.1875 0.3761572
Moved 247.2794 413 420.9493 0.1840278 0.3813576
Moved 247.2955 411.612 422.3879 0.1792084 0.3980084
Moved 247.3095 410.5 423.5 0.1753472 0.4108795
Moved 247.3268 409.8675 424.1326 0.1731509 0.4182012
Stationary 247.3408 410 424 0.173611 0.4166668
Moved 247.3566 408.5 425.5 0.1684028 0.4340278
Moved 247.371 407.8733 426.1267 0.1662268 0.4412813
Stationary 247.3876 407.8733 426.1267 0.1662268 0.4412813
Moved 247.4046 406.8656 427 0.1627278 0.4513891
Moved 247.4182 407 428.5 0.1631944 0.4687498
Moved 247.4342 405.9926 428 0.1596966 0.462963
Moved 247.4526 406 429.0763 0.1597223 0.4754202
Stationary 247.4632 406 429.0763 0.1597223 0.4754202
Stationary 247.479 406 429.0763 0.1597223 0.4754202
Stationary 247.4941 406 429 0.1597223 0.4745372
Stationary 247.5101 406 429 0.1597223 0.4745372
Stationary 247.5252 406 429 0.1597223 0.4745372
Stationary 247.541 406 429 0.1597223 0.4745372
Stationary 247.5562 406 429 0.1597223 0.4745372
Stationary 247.5758 406 429 0.1597223 0.4745372
Moved 247.5873 414.501 418.7485 0.1892397 0.3558851
Moved 247.6037 418.5759 415.6161 0.2033885 0.3196305
Moved 247.6194 421.2488 412.7512 0.2126695 0.2864719
Moved 247.6345 425.2079 409.8614 0.2264164 0.2530253
Moved 247.6496 428 407 0.2361111 0.2199076
Moved 247.6647 432.1549 405.2817 0.2505378 0.2000194
Moved 247.6809 436.1986 402.8676 0.2645786 0.1720782
Moved 247.6958 439 400 0.2743055 0.1388891
Moved 247.7152 441.887 400 0.2843299 0.1388891
Moved 247.7298 443.3822 398.6178 0.2895217 0.122891
Moved 247.7425 446.6478 396.1761 0.3008604 0.09463063
Moved 247.7579 448.2626 396 0.3064674 0.09259259
Moved 247.7721 449.5 394.5 0.3107639 0.07523166
Moved 247.7883 451.7755 393.2245 0.3186647 0.06046949
Moved 247.8039 454.4283 391.7858 0.3278762 0.04381745
Moved 247.8191 456.6558 390 0.3356102 0.02314815
Moved 247.8351 458.0977 388.9023 0.3406169 0.01044415
Moved 247.8506 462.5 386 0.3559027 -0.02314815
Moved 247.8656 463.964 386.036 0.3609861 -0.02273136
Moved 247.8819 468.2065 384.5978 0.3757171 -0.0393765
Moved 247.897 469.0325 383.4838 0.378585 -0.05227089
Moved 247.9115 471.9101 382.045 0.3885767 -0.06892381
Moved 247.9296 473.4017 380.5983 0.3937559 -0.08566821
Moved 247.9416 476.6762 380 0.4051256 -0.09259224
Moved 247.9642 482.4328 378.2836 0.4251137 -0.112458
Stationary 247.9768 482.4328 378.2836 0.4251137 -0.112458
Moved 247.9877 484.1544 378 0.4310916 -0.1157407
Moved 248.0046 485.1797 376.8203 0.4346516 -0.1293945
Moved 248.0193 486.6823 377 0.4398691 -0.1273148
Stationary 248.0341 487 377 0.4409721 -0.1273148
Stationary 248.0491 487 377 0.4409721 -0.1273148
Moved 248.0647 487 375.6239 0.4409721 -0.1432419
Stationary 248.0827 487 375.6239 0.4409721 -0.1432419
Stationary 248.0986 487 375.6239 0.4409721 -0.1432419
Stationary 248.113 487 375.6239 0.4409721 -0.1432419
Stationary 248.1265 487 376 0.4409721 -0.1388892
Moved 248.1419 476.2721 376 0.4037224 -0.1388892
Moved 248.1577 464.0034 376 0.3611229 -0.1388892
Moved 248.1746 452.9187 376 0.3226344 -0.1388892
Moved 248.1892 440.0936 376 0.2781028 -0.1388892
Moved 248.2083 427.7009 376 0.2350726 -0.1388892
Moved 248.2199 417.6333 376 0.2001156 -0.1388892
Moved 248.2346 405.19 376 0.1569098 -0.1388892
Moved 248.2512 394.2522 376 0.1189312 -0.1388892
Moved 248.2657 383.4367 376 0.08137732 -0.1388892
Moved 248.2808 369 376 0.03124997 -0.1388892
Moved 248.2969 358.3391 376 -0.005767047 -0.1388892
Moved 248.3123 348.1965 376 -0.04098423 -0.1388892
Moved 248.3293 339 376 -0.07291666 -0.1388892
Moved 248.344 327.8139 376 -0.1117571 -0.1388892
Moved 248.3588 318.9346 376 -0.1425883 -0.1388892
Moved 248.3742 311.2792 376 -0.1691694 -0.1388892
Moved 248.3901 302.688 376 -0.1990002 -0.1388892
Moved 248.4054 295.6547 376 -0.2234212 -0.1388892
Moved 248.4217 289.5648 376 -0.2445666 -0.1388892
Moved 248.4423 280.3389 376 -0.276601 -0.1388892
Stationary 248.454 280.3389 376 -0.276601 -0.1388892
Moved 248.4662 276.7882 376 -0.2889299 -0.1388892
Moved 248.4832 272.9107 376 -0.3023935 -0.1388892
Moved 248.4971 270.0332 376 -0.3123847 -0.1388892
Moved 248.5121 265.7213 376 -0.3273565 -0.1388892
Moved 248.5293 264.2724 376 -0.3323874 -0.1388892
Moved 248.5435 261.395 385.1175 -0.3423784 -0.03336236
Moved 248.5595 259.4266 383 -0.349213 -0.05787037
Moved 248.5742 256.3466 383.8267 -0.3599078 -0.04830184
Moved 248.5893 254.7346 384 -0.365505 -0.04629594
Moved 248.6044 252.5876 385 -0.3729596 -0.03472222
Moved 248.6221 250.8575 386.1425 -0.3789671 -0.02149882
Moved 248.6359 249.4183 387.5817 -0.3839642 -0.004841133
Moved 248.6519 247.9737 389.0263 -0.3889802 0.01187854
Moved 248.673 247 392.6016 -0.3923611 0.05325953
Stationary 248.684 247 392.6016 -0.3923611 0.05325953
Moved 248.697 245.9566 394.0433 -0.3959838 0.06994636
Moved 248.7126 246 396.9808 -0.3958333 0.1039447
Moved 248.7287 246 398.816 -0.3958333 0.1251857
Moved 248.7443 246 403.059 -0.3958333 0.1742935
Moved 248.7591 251.5005 405.5716 -0.3767344 0.2033749
Moved 248.7749 254.8341 407.834 -0.3651595 0.2295609
Moved 248.79 260.3432 412.0074 -0.3460304 0.2778639
Moved 248.8111 273.0854 416.4341 -0.3017868 0.3290989
Stationary 248.8234 273.0854 416.4341 -0.3017868 0.3290989
Moved 248.8374 279.6092 418.6523 -0.2791349 0.3547716
Moved 248.8521 285.4337 420.1084 -0.2589108 0.3716252
Moved 248.8678 292.1382 421.5345 -0.2356311 0.3881311
Moved 248.8878 295.4365 422 -0.2241789 0.3935187
Moved 248.8983 300.1824 422 -0.2077 0.3935187
Moved 248.9132 305.9393 422 -0.1877109 0.3935187
Moved 248.9308 309.7792 422 -0.1743776 0.3935187
Moved 248.9447 314.0839 422 -0.1594308 0.3935187
Moved 248.9592 317.6136 422 -0.147175 0.3935187
Moved 248.9745 321.7257 422 -0.1328967 0.3935187
Moved 248.9904 324 422 -0.125 0.3935187
Moved 249.0063 327.4033 422 -0.1131829 0.3935187
Moved 249.0228 330.4796 422 -0.1025012 0.3935187
Moved 249.0363 333.3533 422 -0.09252338 0.3935187
Moved 249.0523 336.2416 422 -0.08249431 0.3935187
Ended 249.0679 339 422 -0.07291666 0.3935187
Began 250.2208 204 396 -0.5416667 0.09259259
Stationary 250.2448 204 396 -0.5416667 0.09259259
Stationary 250.2555 204 396 -0.5416667 0.09259259
Stationary 250.2685 204 396 -0.5416667 0.09259259
Stationary 250.2845 204 396 -0.5416667 0.09259259
Stationary 250.3004 204 396 -0.5416667 0.09259259
Stationary 250.315 204 396 -0.5416667 0.09259259
Moved 250.3308 212.7785 396 -0.5111856 0.09259259
Moved 250.3472 221.678 396 -0.4802848 0.09259259
Moved 250.3625 227.8851 396 -0.4587324 0.09259259
Moved 250.3778 234.7836 396 -0.4347791 0.09259259
Moved 250.3937 241.3838 396 -0.4118617 0.09259259
