watch out for low flying objects
Basic
0.8 0.8
575.9999 172.8
Began 381.0975 267 520 -0.1614583 0.7638889
Stationary 381.1172 267 520 -0.1614583 0.7638889
Stationary 381.1317 267 520 -0.1614583 0.7638889
Stationary 381.1482 267 520 -0.1614583 0.7638889
Stationary 381.1627 267 520 -0.1614583 0.7638889
Stationary 381.1783 267 520 -0.1614583 0.7638889
Stationary 381.1952 267 520 -0.1614583 0.7638889
Stationary 381.2103 267 520 -0.1614583 0.7638889
Stationary 381.223 267 520 -0.1614583 0.7638889
Moved 381.2388 257.1973 520 -0.178477 0.7638889
Moved 381.2566 256.4937 520 -0.1796983 0.7638889
Stationary 381.2714 256 520 -0.1805555 0.7638889
Moved 381.286 254.6087 520 -0.182971 0.7638889
Moved 381.3075 253.3681 520 -0.1851249 0.7638889
Moved 381.3189 252.0421 520 -0.1874268 0.7638889
Moved 381.3328 250.6034 520 -0.1899246 0.7638889
Moved 381.3483 249.1662 520 -0.1924198 0.7638889
Moved 381.3623 246.4808 520 -0.1970819 0.7638889
Moved 381.3783 245.3006 520 -0.1991309 0.7638889
Moved 381.3947 242.7255 512.0392 -0.2036016 0.7178199
Moved 381.4108 241.5 511.5 -0.2057291 0.7146991
Moved 381.4245 238.6542 509.6542 -0.2106697 0.7040176
Moved 381.4398 235.7768 506.7768 -0.2156652 0.6873658
Moved 381.4575 231.905 503.905 -0.2223871 0.6707467
Moved 381.472 228.0411 500.0411 -0.2290953 0.6483861
Moved 381.4864 225.15 497.15 -0.2341145 0.6316553
Moved 381.503 222.2782 495.2782 -0.2391003 0.620823
Moved 381.5168 220.704 492.4081 -0.2418332 0.6042134
Moved 381.5325 218.467 490.467 -0.2457169 0.5929806
Moved 381.5474 215.4012 486.4012 -0.2510395 0.5694517
Moved 381.5631 213.7524 483.5049 -0.253902 0.5526902
Moved 381.5787 211.3177 480.9529 -0.258129 0.5379222
Moved 381.5948 209.8831 478.8831 -0.2606196 0.5259436
Moved 381.609 206.8936 475.3403 -0.2658098 0.5054418
Moved 381.6247 205.0109 471.0327 -0.2690783 0.4805134
Moved 381.6409 202.8444 468.8444 -0.2728397 0.4678495
Moved 381.656 200.9281 465.3922 -0.2761664 0.4478717
Moved 381.6707 199.0307 461.0922 -0.2794605 0.422987
Moved 381.6868 196.1842 458.1842 -0.2844024 0.4061587
Moved 381.7026 195.1558 454.4673 -0.2861879 0.3846487
Moved 381.7184 193.7138 452.7138 -0.2886914 0.3745013
Moved 381.7328 191.5558 449.5558 -0.2924377 0.356226
Moved 381.7482 190.1428 447.2856 -0.2948909 0.3430879
Moved 381.7639 186.2633 443.2633 -0.3016262 0.3198109
Moved 381.7798 182.9557 439.9557 -0.3073685 0.3006698
Moved 381.795 179.766 435.6489 -0.3129063 0.275746
Moved 381.8107 175.1618 431.1618 -0.3208995 0.249779
Moved 381.8257 170.8525 425.8033 -0.3283811 0.2187691
Moved 381.8436 166.5566 418.5943 -0.3358393 0.1770502
Moved 381.8581 161.8689 410.4481 -0.3439777 0.1299081
Moved 381.8728 156.7391 402.6087 -0.3528834 0.08454119
Moved 381.8874 152.9895 394.979 -0.3593932 0.04038793
Moved 381.9037 150.1037 386.3632 -0.3644032 -0.009472459
Moved 381.9185 148.6155 380.4619 -0.366987 -0.04362318
Moved 381.9341 147.1743 376.3486 -0.3694891 -0.06742707
Moved 381.9497 147 370.9361 -0.3697917 -0.09874944
Moved 381.9716 146 365.3912 -0.3715277 -0.1308381
Stationary 381.9826 146 365.3912 -0.3715277 -0.1308381
Moved 381.9959 146 362.5181 -0.3715277 -0.1474649
Moved 382.0105 146 361.319 -0.3715277 -0.1544036
Stationary 382.0258 146 361 -0.3715277 -0.15625
Stationary 382.0411 146 361 -0.3715277 -0.15625
Moved 382.0565 146 359.0061 -0.3715277 -0.1677886
Moved 382.072 146 358.5 -0.3715277 -0.1707176
Stationary 382.0872 146 358.5 -0.3715277 -0.1707176
Moved 382.1038 146 359 -0.3715277 -0.1678239
Stationary 382.1182 146 359 -0.3715277 -0.1678239
Stationary 382.1326 146 359 -0.3715277 -0.1678239
Moved 382.1489 156.019 359 -0.3541336 -0.1678239
Moved 382.1654 160.7652 363.8392 -0.3458937 -0.1398194
Moved 382.1815 166.497 369.3727 -0.3359427 -0.1077965
Moved 382.1966 171.894 374.894 -0.3265728 -0.07584466
Moved 382.2114 182.4209 383.0657 -0.308297 -0.02855495
Moved 382.2266 193.9931 391.7449 -0.2882063 0.02167189
Moved 382.2422 204.9035 398.2305 -0.2692648 0.05920437
Moved 382.2589 214.9077 402.9604 -0.2518964 0.08657659
Moved 382.2736 224.9887 407.2809 -0.2343946 0.1115792
Moved 382.2878 236.9394 411.6023 -0.2136468 0.1365874
Moved 382.3052 244.7617 414.8978 -0.2000666 0.1556588
Moved 382.3197 258.8629 419.1589 -0.1755853 0.1803175
Moved 382.335 267.1313 421.6525 -0.1612303 0.1947484
Moved 382.3492 274.3295 424.5318 -0.1487335 0.2114108
Moved 382.3661 281.5263 426.4105 -0.136239 0.2222831
Moved 382.3813 288.7152 429.2861 -0.1237583 0.2389241
Moved 382.3977 295.8955 431.1582 -0.1112926 0.2497583
Moved 382.4112 301.9354 433.5742 -0.1008066 0.2637393
Moved 382.427 309.9295 434 -0.086928 0.2662038
Moved 382.4428 316.9651 435 -0.07471326 0.2719908
Moved 382.4579 324.14 435 -0.0622569 0.2719908
Moved 382.4727 328.4298 435 -0.05480929 0.2719908
Moved 382.4889 331.7082 436 -0.04911777 0.2777777
Moved 382.5045 334.6857 436 -0.04394844 0.2777777
Moved 382.5202 337 437.5 -0.03993057 0.2864583
Moved 382.5358 339.7836 438 -0.03509793 0.2893519
Moved 382.5507 343.9649 439.3217 -0.02783872 0.2970005
Moved 382.5662 346.5404 439.7702 -0.0233674 0.2995961
Moved 382.5814 349.4071 440 -0.01839038 0.3009259
Moved 382.5971 352.2917 441 -0.01338255 0.3067129
Moved 382.6126 354.0881 442.0881 -0.0102637 0.31301
Moved 382.6281 355.5 443.5 -0.007812493 0.3211805
Moved 382.6449 355 443 -0.008680559 0.318287
Moved 382.6581 355 444.0147 -0.008680559 0.3241592
Stationary 382.6737 355 444 -0.008680559 0.3240742
Stationary 382.6895 355 444 -0.008680559 0.3240742
Stationary 382.7051 355 444 -0.008680559 0.3240742
Moved 382.72 344.6418 435.3531 -0.02666362 0.2740341
Moved 382.7357 337.88 428.104 -0.03840275 0.2320834
Moved 382.7518 331.4761 418.9681 -0.04952058 0.1792137
Moved 382.767 320.5786 406.8041 -0.06843991 0.1088202
Moved 382.7818 312.9268 396.4976 -0.08172423 0.04917613
Moved 382.7977 304.0824 383.4707 -0.09707913 -0.02621138
Moved 382.8131 295.4658 370.1987 -0.1120385 -0.1030164
Moved 382.8287 290.3527 360.2349 -0.1209154 -0.1606779
Moved 382.8435 285.0992 348.2646 -0.130036 -0.22995
Moved 382.8593 282.9206 342.8016 -0.1338183 -0.2615648
Moved 382.881 279.509 332.5449 -0.1397414 -0.3209209
Moved 382.8922 277.1429 324.4286 -0.1438492 -0.3678898
Moved 382.906 274.263 317.1576 -0.1488489 -0.4099676
