the dow jones index has risen
Basic
0.6 0.6
432 129.6
Began 408.3293 305 453 -0.1273148 0.5015432
Stationary 408.3441 305 453 -0.1273148 0.5015432
Stationary 408.3584 305 453 -0.1273148 0.5015432
Stationary 408.3812 305 453 -0.1273148 0.5015432
Stationary 408.3919 305 453 -0.1273148 0.5015432
Stationary 408.4042 305 453 -0.1273148 0.5015432
Stationary 408.4185 305 453 -0.1273148 0.5015432
Stationary 408.4341 305 453 -0.1273148 0.5015432
Stationary 408.4513 305 453 -0.1273148 0.5015432
Stationary 408.4672 305 453 -0.1273148 0.5015432
Stationary 408.4821 305 453 -0.1273148 0.5015432
Stationary 408.4971 305 453 -0.1273148 0.5015432
Stationary 408.5122 305 453 -0.1273148 0.5015432
Stationary 408.5282 305 453 -0.1273148 0.5015432
Stationary 408.544 305 453 -0.1273148 0.5015432
Stationary 408.5587 305 453 -0.1273148 0.5015432
Stationary 408.5744 305 453 -0.1273148 0.5015432
Stationary 408.59 305 453 -0.1273148 0.5015432
Stationary 408.6054 305 453 -0.1273148 0.5015432
Stationary 408.6203 305 453 -0.1273148 0.5015432
Stationary 408.6359 305 453 -0.1273148 0.5015432
Stationary 408.6516 305 453 -0.1273148 0.5015432
Stationary 408.667 305 453 -0.1273148 0.5015432
Stationary 408.6812 305 453 -0.1273148 0.5015432
Stationary 408.6967 305 453 -0.1273148 0.5015432
Stationary 408.712 305 453 -0.1273148 0.5015432
Stationary 408.7278 305 453 -0.1273148 0.5015432
Stationary 408.745 305 453 -0.1273148 0.5015432
Stationary 408.7591 305 453 -0.1273148 0.5015432
Stationary 408.7762 305 453 -0.1273148 0.5015432
Stationary 408.7883 305 453 -0.1273148 0.5015432
Stationary 408.8036 305 453 -0.1273148 0.5015432
Stationary 408.8199 305 453 -0.1273148 0.5015432
Moved 408.8359 314.4926 453 -0.1053412 0.5015432
Moved 408.8521 316.6605 453 -0.1003229 0.5015432
Moved 408.8686 319.2067 453 -0.09442886 0.5015432
Moved 408.8825 322 453 -0.08796295 0.5015432
Moved 408.8977 323.6219 453 -0.08420855 0.5015432
Moved 408.9138 326.1261 453 -0.0784119 0.5015432
Moved 408.9292 329.0038 444.4981 -0.07175038 0.4359422
Moved 408.9458 331.8814 443.0593 -0.06508932 0.4248402
Moved 408.9596 334.7588 441.6206 -0.05842865 0.4137393
Moved 408.9742 338.6375 439.1813 -0.04945035 0.3949175
Moved 408.99 341.5209 437.7396 -0.04277577 0.3837929
Moved 409.0066 343.5643 436.7179 -0.0380457 0.3759098
Moved 409.021 346.6249 434.3751 -0.03096094 0.3578327
Moved 409.0372 350.7538 432.7487 -0.02140333 0.3452833
Moved 409.0518 353.3817 431.3091 -0.01532023 0.3341754
Moved 409.0677 356.2638 429.8681 -0.008648534 0.3230564
Moved 409.0831 358.5682 428.4318 -0.003314316 0.3119736
Moved 409.1009 361.0238 425.9761 0.00236998 0.2930259
Moved 409.1137 363.1439 426 0.007277628 0.2932099
Moved 409.1299 364.5 424.5 0.01041671 0.2816359
Moved 409.1452 366.9606 423.0394 0.01611253 0.270366
Moved 409.1594 368.4034 421.5966 0.01945217 0.2592331
Moved 409.1758 370.8414 420.1586 0.02509594 0.2481371
Moved 409.1912 373.5594 418.7203 0.03138741 0.2370395
Moved 409.2051 375.4385 417.2808 0.03573735 0.2259318
Moved 409.2215 376.8907 416.1093 0.03909896 0.2168924
Moved 409.2367 378.3005 414.6995 0.04236231 0.2060145
Moved 409.2524 380.4767 412.5233 0.0473999 0.1892228
Moved 409.2675 382.1772 410.8228 0.05133609 0.1761021
Moved 409.2825 383.6159 408.3842 0.0546664 0.1572853
Moved 409.2989 385.0516 406.9484 0.05798985 0.1462066
Moved 409.3196 388.697 404.303 0.06642818 0.1257953
Stationary 409.3306 388.697 404.303 0.06642818 0.1257953
Moved 409.3458 390.0347 402.9653 0.06952474 0.1154729
Moved 409.36 391.4734 401.5266 0.07285515 0.1043719
Moved 409.3755 392.9124 400.0876 0.07618625 0.09326841
Moved 409.3927 394.3548 398.6452 0.07952511 0.08213903
Moved 409.4059 396.7919 397.2081 0.08516639 0.07104991
Moved 409.4214 398.2419 395.7581 0.08852283 0.05986226
Moved 409.4372 399.5 394.5 0.09143522 0.05015444
Moved 409.4531 400.7434 394 0.09431352 0.04629641
Moved 409.4675 401 392.8201 0.09490739 0.03719189
Moved 409.4844 401.6216 393 0.09634615 0.03858013
Moved 409.5004 402 391.9396 0.09722222 0.03039843
Stationary 409.5139 402 392 0.09722222 0.03086432
Stationary 409.5296 402 392 0.09722222 0.03086432
Moved 409.5529 402 390.8752 0.09722222 0.02218506
Stationary 409.5637 402 390.8752 0.09722222 0.02218506
Stationary 409.5758 402 391 0.09722222 0.02314815
Stationary 409.5931 402 391 0.09722222 0.02314815
Moved 409.6077 402 389.5 0.09722222 0.01157407
Stationary 409.6227 402 389.5 0.09722222 0.01157407
Moved 409.6368 391.95 390 0.07395823 0.0154321
Moved 409.6523 386.5081 390 0.06136139 0.0154321
Moved 409.6686 382.374 390 0.05179177 0.0154321
Moved 409.6844 372.7496 390 0.02951294 0.0154321
Moved 409.7005 365.5711 397.6004 0.01289616 0.07407718
Moved 409.7147 357.8437 399.5261 -0.004991393 0.08893567
Moved 409.7371 345.7899 403.4034 -0.03289386 0.1188535
Stationary 409.7484 345.7899 403.4034 -0.03289386 0.1188535
Moved 409.76 338.6248 405.6876 -0.04947975 0.1364788
Moved 409.7765 335.0449 406.985 -0.05776644 0.1464896
Moved 409.7931 329.3226 408.4194 -0.07101247 0.1575569
Moved 409.8076 324.426 409.858 -0.0823473 0.1686577
Moved 409.8233 320.1095 411.2968 -0.09233911 0.1797592
Moved 409.8385 316.529 412.7355 -0.1006273 0.1908606
Moved 409.8543 313.6447 413 -0.1073038 0.1929012
Moved 409.8684 310.7682 414.6159 -0.1139625 0.2053697
Moved 409.8847 308.418 415 -0.1194027 0.2083334
Moved 409.9001 305.6799 416.16 -0.1257409 0.2172843
Moved 409.9155 302.8115 416.5943 -0.1323809 0.2206351
Moved 409.9308 299.9363 418.0319 -0.1390363 0.2317273
