parking lot is full of trucks
Moved 400.44 383.2025 244.3925 0.05370954 -0.369361
Moved 400.4547 375.2599 260.3568 0.035324 -0.3283006
Moved 400.4719 368.5 278.5 0.01967589 -0.2816359
Moved 400.4856 364.9986 296.0057 0.01157075 -0.2366107
Moved 400.5028 362.1133 308.9902 0.004891852 -0.2032145
Moved 400.5263 359.6775 335.58 -0.0007465482 -0.1348253
Moved 400.5392 358.5 346.5 -0.003472219 -0.1067387
Stationary 400.55 358.5 346.5 -0.003472219 -0.1067387
Moved 400.563 358.149 354.9574 -0.004284829 -0.08498619
Moved 400.5876 355.2681 376.1235 -0.01095354 -0.03054646
Moved 400.6034 353.8252 383.8741 -0.01429354 -0.010612
Moved 400.6163 353 390.4733 -0.01620372 0.006361204
Stationary 400.6274 353 390.4733 -0.01620372 0.006361204
Moved 400.6401 351.9397 396.2412 -0.01865809 0.02119649
Moved 400.6553 350.5009 401.9966 -0.02198875 0.03599932
Ended 400.6712 351 404.4749 -0.02083332 0.04237371
Began 400.9303 523 334 0.3773148 -0.1388889
Stationary 400.9476 523 334 0.3773148 -0.1388889
Stationary 400.965 523 334 0.3773148 -0.1388889
Stationary 400.9794 523 334 0.3773148 -0.1388889
Moved 400.9941 523 357.0297 0.3773148 -0.07965613
Moved 401.0105 513.5087 383.7621 0.3553443 -0.01089999
Moved 401.0262 511.4315 400.5477 0.3505359 0.03227289
Moved 401.0409 508.5507 418.696 0.3438672 0.0789507
Moved 401.0566 507.7504 430.9954 0.3420147 0.1105848
Moved 401.0754 507.2176 439.4771 0.3407814 0.1323997
Moved 401.088 505.7754 447.1231 0.3374431 0.1520656
Moved 401.1031 506 455.3171 0.337963 0.1731407
Moved 401.1205 506 461.4085 0.337963 0.1888078
Moved 401.1334 505.4532 471.8279 0.3366971 0.2156066
Moved 401.149 505 480.9124 0.3356481 0.2389721
Moved 401.164 505 488.3192 0.3356481 0.2580225
Moved 401.1798 503.5 495.5 0.3321759 0.2764916
Moved 401.1948 503 500.8367 0.3310186 0.2902178
Moved 401.2106 501.601 506.5959 0.3277801 0.3050307
Moved 401.2257 501 509.5116 0.3263889 0.3125298
Moved 401.2411 499.7729 512.4543 0.3235483 0.3200984
Moved 401.256 497.3309 517.0072 0.3178957 0.3318086
Moved 401.2708 495.3262 519.6738 0.313255 0.3386672
Moved 401.2878 492.5545 521.2228 0.306839 0.3426511
Moved 401.3031 489.6657 524.3343 0.3001521 0.350654
Moved 401.3199 486.8006 525 0.29352 0.3523662
Moved 401.3341 482.5 526.5 0.2835648 0.3562242
Moved 401.3495 477.0659 527.9835 0.2709859 0.3600398
Moved 401.367 472.7336 528 0.2609574 0.3600822
Moved 401.3806 466.8087 528 0.2472422 0.3600822
Moved 401.395 460.2403 528 0.2320376 0.3600822
Moved 401.4126 453.0655 528 0.2154294 0.3600822
Moved 401.4272 443.9912 528 0.1944241 0.3600822
Moved 401.4489 424.7357 528 0.1498512 0.3600822
Stationary 401.4602 424.7357 528 0.1498512 0.3600822
Moved 401.4728 414.9366 518.7847 0.127168 0.3363802
Moved 401.4883 405.5 518.5 0.1053241 0.335648
Moved 401.5038 396.8766 516.5361 0.08536239 0.330597
Moved 401.5192 389.1426 513.657 0.06745974 0.3231919
Moved 401.5372 378.7086 510.7739 0.04330695 0.3157763
Moved 401.5497 370.7559 507.9023 0.02489785 0.3083907
Moved 401.5645 363.5477 506.5095 0.008212328 0.3048083
Moved 401.5801 356.3262 505.0652 -0.008504242 0.3010936
Moved 401.5963 347.7341 505 -0.02839322 0.3009258
Moved 401.6113 342.5831 504 -0.04031688 0.2983539
Moved 401.6267 335.395 503.079 -0.05695596 0.295985
Moved 401.6418 328.2026 503 -0.07360508 0.2957818
Moved 401.6578 321.798 501.1995 -0.08843054 0.291151
Moved 401.673 317.2807 501 -0.09888734 0.2906378
Moved 401.6902 313.6429 500.3214 -0.1073082 0.2888924
Moved 401.7053 310.759 500 -0.1139839 0.2880658
Moved 401.7195 309.8601 500 -0.1160646 0.2880658
Stationary 401.7352 309.8601 500 -0.1160646 0.2880658
Ended 401.751 310 500 -0.1157407 0.2880658
Began 402.0079 445 479 0.1967593 0.2340534
Stationary 402.0279 445 479 0.1967593 0.2340534
Stationary 402.0425 445 479 0.1967593 0.2340534
Stationary 402.0578 445 479 0.1967593 0.2340534
Stationary 402.0741 445 479 0.1967593 0.2340534
Moved 402.0899 429.642 468.2841 0.1612084 0.2064919
Moved 402.1042 419.1086 464.6652 0.1368253 0.1971839
Moved 402.1206 410.6509 461.2441 0.1172475 0.1883849
Moved 402.1362 396.6134 456.984 0.08475313 0.177428
Moved 402.1513 385.2172 450.8869 0.05837321 0.1617461
Moved 402.1668 373.264 445.132 0.03070364 0.1469444
Moved 402.1823 361.7238 440.3619 0.003990432 0.1346757
Moved 402.1973 350.223 434.6115 -0.02263188 0.1198855
Moved 402.2127 337.6105 429.3053 -0.05182748 0.1062379
Moved 402.2278 326.4842 423.3801 -0.07758279 0.09099819
Moved 402.2498 298.4313 406.4619 -0.1425201 0.04748415
Stationary 402.2611 298.4313 406.4619 -0.1425201 0.04748415
Moved 402.2735 287.3564 400.2037 -0.1681564 0.03138793
Moved 402.2896 274.5793 394.4797 -0.197733 0.01666599
Moved 402.3051 266.8808 389.5285 -0.2155536 0.003931257
Moved 402.3212 258.4241 383.9494 -0.2351294 -0.01041828
Moved 402.336 251 380.5 -0.2523148 -0.0192902
Moved 402.3533 242.8912 377.4456 -0.2710853 -0.02714628
Moved 402.3682 235.5629 373.1378 -0.2880488 -0.03822601
Moved 402.3821 229.1148 370.5574 -0.3029749 -0.04486264
Moved 402.3981 223.3729 367.6865 -0.3162665 -0.05224683
Moved 402.4131 219.7991 366.3995 -0.3245392 -0.05555682
Moved 402.4286 216.9192 364.9596 -0.3312056 -0.0592603
Moved 402.4434 215.5209 365 -0.3344424 -0.05915646
Moved 402.4588 215 365 -0.3356481 -0.05915646
Stationary 402.4763 215 365 -0.3356481 -0.05915646
Ended 402.4908 215 365 -0.3356481 -0.05915646
Began 402.7205 323 320 -0.08564815 -0.1748972
Stationary 402.7372 323 320 -0.08564815 -0.1748972
Stationary 402.7513 323 320 -0.08564815 -0.1748972
Stationary 402.7735 323 320 -0.08564815 -0.1748972
Moved 402.7853 328.0547 332.3698 -0.07394756 -0.143082
Moved 402.7997 338.1388 344.2083 -0.05060459 -0.1126331
Moved 402.8154 346.7041 357.0562 -0.03077755 -0.07958809
Moved 402.831 352.2231 363.5726 -0.01800204 -0.06282774
Moved 402.847 361.6816 377.429 0.00389268 -0.02718882
Moved 402.8618 384.8715 401.8715 0.05757292 0.03567774
Moved 402.8764 391.2555 408.2555 0.07235061 0.05209742
Moved 402.8914 409.174 427.4846 0.1138287 0.1015548
Moved 402.9072 414.2294 433.2621 0.125531 0.1164149
Moved 402.9236 430.4443 451.6506 0.1630655 0.1637104
Stationary 402.9362 430.4443 451.6506 0.1630655 0.1637104
Moved 402.9567 441.8533 462.8743 0.1894753 0.1925777
Moved 402.9691 453.2856 477.1071 0.215939 0.2291847
Moved 402.9832 457.5361 481.2269 0.2257781 0.239781
Moved 402.9984 461.867 485.8671 0.2358033 0.2517157
Moved 403.015 463.727 488.454 0.2401088 0.2583692
Moved 403.0301 465.1657 490.1657 0.2434392 0.2627718
Moved 403.0452 466.5 491.5 0.2465278 0.2662036
Stationary 403.0611 466.5 491.5 0.2465278 0.2662036
Moved 403.0756 467.1284 492.1284 0.2479823 0.2678198
Stationary 403.0909 467 492 0.2476852 0.2674896
Moved 403.1066 468.006 492 0.2500138 0.2674896
Stationary 403.1234 468 492 0.25 0.2674896
Moved 403.1383 469.8973 492 0.254392 0.2674896
Moved 403.1534 471.3366 492 0.2577237 0.2674896
Moved 403.1699 472.5 492 0.2604167 0.2674896
Moved 403.1842 474.9063 485.6562 0.2659867 0.2511733
Moved 403.2 476.349 482.302 0.2693264 0.2425462
Moved 403.2153 479.5794 479.4206 0.2768042 0.2351352
Moved 403.2307 482.4637 477.7681 0.2834809 0.230885
Moved 403.2461 485.3401 471.9899 0.290139 0.2160234
Moved 403.2617 489.3262 467.6738 0.2993661 0.2049223
Moved 403.2772 490.5 463.5 0.3020833 0.1941872
Moved 403.2925 492.6549 460.0353 0.3070715 0.1852759
Moved 403.308 494.1106 455.6681 0.3104413 0.1740434
Moved 403.3236 496.5431 452.3707 0.316072 0.1655624
Moved 403.3387 497.9834 447.0665 0.319406 0.1519198
Moved 403.3531 499.4141 444.1718 0.3227178 0.1444748
Moved 403.3703 501.85 438.6002 0.3283564 0.1301444
Moved 403.3847 503.2882 428.9823 0.3316857 0.1054071
Moved 403.406 504 408.3127 0.3333333 0.05224451
Stationary 403.4168 504 408.3127 0.3333333 0.05224451
Moved 403.429 504 398.2661 0.3333333 0.02640457
Moved 403.4451 505 388.9225 0.3356481 0.002372726
Moved 403.4608 505 381.3989 0.3356481 -0.01697815
Moved 403.4764 506.5653 370.0426 0.3392716 -0.04618672
Moved 403.4915 508.0091 361.9546 0.3426137 -0.0669893
Moved 403.5078 508 357.6381 0.3425926 -0.07809132
Moved 403.5237 509 354.3318 0.3449074 -0.08659527
Moved 403.5386 509.9948 351.0104 0.3472102 -0.09513799
Moved 403.5534 510 348.141 0.3472221 -0.1025181
Moved 403.5703 511 347.1313 0.349537 -0.1051149
Moved 403.5847 512.3044 345.6956 0.3525566 -0.1088077
Moved 403.6003 513 344.2538 0.3541666 -0.1125161
Moved 403.6155 513 343.5 0.3541666 -0.1144548
Moved 403.6306 514.1152 342.8848 0.3567482 -0.1160372
Stationary 403.6458 514.1152 342.8848 0.3567482 -0.1160372
Ended 403.663 515.374 341.626 0.3596619 -0.1192746
Backspace 404.3242
Began 404.8909 541 532 0.4189815 0.3703703
Stationary 404.9122 541 532 0.4189815 0.3703703
Stationary 404.9263 541 532 0.4189815 0.3703703
Moved 404.9415 528.7994 532 0.3907394 0.3703703
Moved 404.9572 519.1758 532 0.3684626 0.3703703
Moved 404.9735 504.8232 517.8231 0.3352388 0.3339071
Moved 404.9944 468.0305 504.0143 0.2500706 0.2983908
Stationary 405.0061 468.0305 504.0143 0.2500706 0.2983908
Moved 405.0201 411.9814 476.7089 0.1203274 0.2281607
Moved 405.0335 371.0508 451.9525 0.02558053 0.1644869
Moved 405.0499 341.5133 432.7836 -0.04279336 0.1151842
Moved 405.0667 319.8104 416.0959 -0.09303148 0.0722632
Moved 405.0808 301.5598 404.5766 -0.1352782 0.04263525
Moved 405.0938 285.6239 395.1743 -0.1721669 0.01845246
Moved 405.1093 275.4936 388.9335 -0.1956166 0.002400944
Moved 405.1261 260.8568 380.831 -0.2294982 -0.01843888
Moved 405.1399 252.2254 376.1127 -0.2494783 -0.03057448
Moved 405.1562 241.4 370.7 -0.2745371 -0.04449593
Moved 405.1731 233 366.5 -0.2939815 -0.05529835
Moved 405.1869 224.3374 363.1446 -0.3140337 -0.06392851
Moved 405.2029 218.4369 360.2184 -0.3276923 -0.0714547
Moved 405.2191 212.5 356.5 -0.3414352 -0.0810186
Moved 405.2347 206.3877 354.1938 -0.3555841 -0.08695006
Moved 405.25 203.3153 352.6577 -0.362696 -0.09090117
Moved 405.2648 198.6548 351.2183 -0.3734843 -0.09460331
Moved 405.2798 196.7836 349.7836 -0.3778158 -0.09829336
Moved 405.295 193.6751 350 -0.3850114 -0.09773669
Moved 405.317 190.5 350 -0.3923611 -0.09773669
Stationary 405.3281 190.5 350 -0.3923611 -0.09773669
Moved 405.3423 190 350 -0.3935185 -0.09773669
Stationary 405.3585 190 350 -0.3935185 -0.09773669
Moved 405.3739 190 365 -0.3935185 -0.05915646
Moved 405.3958 238.2411 410.8388 -0.2818493 0.05874174
Stationary 405.4067 238.2411 410.8388 -0.2818493 0.05874174
Moved 405.4208 285.8036 453.1264 -0.1717509 0.1675061
Moved 405.4352 309.2065 471.0848 -0.1175775 0.2136953
Moved 405.4498 317.6989 478.1591 -0.09791931 0.2318905
Moved 405.4657 337.0733 492.6513 -0.05307098 0.2691647
Moved 405.4812 353.9042 502.6941 -0.01411065 0.294995
Moved 405.496 365.4741 507.7371 0.01267155 0.3079656
Moved 405.5132 375.861 512.369 0.03671517 0.3198789
Moved 405.5278 385.8006 514.5601 0.05972365 0.3255146
Moved 405.5428 393.017 516.0034 0.07642835 0.3292268
Moved 405.558 397.4209 516 0.08662234 0.329218
Moved 405.5739 400.1544 516 0.09294987 0.329218
Moved 405.5921 404.0444 516 0.1019545 0.329218
Moved 405.6063 408.3727 502.8819 0.1119739 0.295478
Moved 405.6201 413.6031 490.2899 0.1240813 0.2630913
Moved 405.6351 422.1302 467.3194 0.14382 0.2040107
Moved 405.6491 424.5623 446.1581 0.1494497 0.1495836
Moved 405.6664 425.913 431.0444 0.1525763 0.1107109
Moved 405.6817 427.3376 412.6107 0.1558742 0.06329897
Moved 405.6972 429.5267 400.1299 0.1609414 0.03119829
Moved 405.7124 432.392 383.6479 0.1675742 -0.01119378
Moved 405.7278 433.6358 376.1852 0.1704533 -0.03038799
Moved 405.7429 436.1615 369.6769 0.1762998 -0.04712729
Moved 405.7641 441.4048 363.2975 0.1884371 -0.0635352
Stationary 405.7747 441.4048 363.2975 0.1884371 -0.0635352
Moved 405.7888 445.1313 363 0.1970631 -0.06430049
Moved 405.8043 457.7891 377.6625 0.2263636 -0.02658813
Moved 405.8222 471.1723 399.6205 0.2573433 0.02988819
Moved 405.8352 481.417 427.9058 0.281058 0.1026384
Moved 405.8506 490.5205 459.9276 0.3021309 0.1849989
Moved 405.8669 498.1278 488.2856 0.3197402 0.2579362
Moved 405.8817 500 502 0.324074 0.2932098
Moved 405.898 500 515.4637 0.324074 0.3278388
Moved 405.913 500 527.9789 0.324074 0.360028
Moved 405.9276 500 531.973 0.324074 0.3703009
Moved 405.9434 492.3184 536.2921 0.3062926 0.3814097
Moved 405.9597 489.3871 538.5377 0.2995072 0.3871853
Moved 405.9742 485.067 539.9777 0.2895069 0.390889
Moved 405.9896 480.7386 541.4205 0.2794873 0.3945999
Moved 406.0045 476.5081 541 0.2696947 0.3935184
Moved 406.022 462.4584 533.4075 0.2371724 0.3739903
Moved 406.0362 450.8967 517.733 0.2104091 0.3336752
Moved 406.051 425.6129 471.0625 0.1518817 0.2136381
Moved 406.0724 392.3143 395.0751 0.07480164 0.01819712
Stationary 406.0843 392.3143 395.0751 0.07480164 0.01819712
Moved 406.1028 384.1903 369.2469 0.05599598 -0.04823323
Moved 406.1185 375.8167 336.5391 0.03661275 -0.1323583
Stationary 406.1297 375.8167 336.5391 0.03661275 -0.1323583
Moved 406.1439 372.5445 318.2668 0.02903809 -0.179355
Moved 406.1604 371.3276 302.9487 0.02622138 -0.2187534
Moved 406.1751 368.7806 286.6835 0.02032538 -0.2605878
Moved 406.1896 369 276.1417 0.02083332 -0.2877015
Moved 406.2063 368.0071 266.0495 0.01853486 -0.3136588
Moved 406.2217 368 262.7686 0.01851857 -0.3220972
Moved 406.2375 368 254 0.01851857 -0.3446502
Moved 406.2521 368 250.0428 0.01851857 -0.3548281
Moved 406.2708 368 247.1479 0.01851857 -0.3622738
Moved 406.2838 368 244.2662 0.01851857 -0.3696856
Moved 406.2987 368 242.6862 0.01851857 -0.3737496
Moved 406.3132 368 241.5 0.01851857 -0.3768004
Stationary 406.328 368 241.5 0.01851857 -0.3768004
Stationary 406.3428 368 241.5 0.01851857 -0.3768004
Stationary 406.3597 368 241.5 0.01851857 -0.3768004
Moved 406.375 366.8457 263.8521 0.01584649 -0.3193106
Moved 406.3912 364.406 280.1282 0.01019905 -0.2774481
Moved 406.4067 362.9629 294.3343 0.006858508 -0.2409097
Moved 406.4275 362 324.2518 0.004629592 -0.1639615
Stationary 406.4395 362 324.2518 0.004629592 -0.1639615
Moved 406.4517 362 337.446 0.004629592 -0.1300258
Moved 406.4677 362 350.2453 0.004629592 -0.09710578
Moved 406.4833 362 362.2697 0.004629592 -0.06617879
Moved 406.499 362 372.5397 0.004629592 -0.03976429
Moved 406.5135 362 381.0101 0.004629592 -0.01797829
Moved 406.5293 362 389.4528 0.004629592 0.003736637
Moved 406.545 362 394 0.004629592 0.01543206
Moved 406.565 362 400.4167 0.004629592 0.03193584
Moved 406.578 362 402.5729 0.004629592 0.03748156
Ended 406.5908 362 408.072 0.004629592 0.05162541
Began 406.8791 524 365 0.3796296 -0.05915646
Stationary 406.8995 524 365 0.3796296 -0.05915646
Stationary 406.9158 524 365 0.3796296 -0.05915646
Stationary 406.9294 524 365 0.3796296 -0.05915646
Moved 406.9456 512.8705 395.9118 0.353867 0.02034921
Moved 406.9605 513.821 398.5369 0.3560672 0.02710103
Moved 406.9762 510.749 418.259 0.348956 0.07782649
Moved 406.9919 509.696 429.0402 0.3465185 0.105556
Moved 407.0136 509 448.9847 0.3449074 0.1568536
Moved 407.0256 509 455.4776 0.3449074 0.1735534
Moved 407.0375 509 466.2744 0.3449074 0.2013228
Moved 407.0532 509 474.9315 0.3449074 0.223589
Moved 407.0692 509 481.9766 0.3449074 0.2417091
Moved 407.0846 509 487.1055 0.3449074 0.254901
Moved 407.0994 509 491.4219 0.3449074 0.2660027
Moved 407.1153 509 498.342 0.3449074 0.2838015
Moved 407.1313 509 504.0832 0.3449074 0.2985677
Moved 407.1463 509 508.3788 0.3449074 0.3096162
Moved 407.1621 509 511.7027 0.3449074 0.3181653
Moved 407.1781 509 518.0229 0.3449074 0.3344211
Moved 407.1938 509 520.1781 0.3449074 0.3399642
Moved 407.2082 509 522.9964 0.3449074 0.3472129
Moved 407.2231 509 527.5776 0.3449074 0.3589958
Stationary 407.239 509 528.0109 0.3449074 0.3601104
Moved 407.2557 504.6551 531.1725 0.3348498 0.3682419
Moved 407.2697 501.7751 533.2249 0.3281832 0.3735207
Moved 407.2867 497.8341 535.0553 0.3190604 0.3782286
Moved 407.3039 493.5099 535.4967 0.3090506 0.3793639
Moved 407.3173 491.3517 536.2161 0.3040547 0.3812142
Moved 407.3318 481.7037 536 0.2817217 0.3806583
Moved 407.3474 471.0718 536 0.2571107 0.3806583
Moved 407.3625 465.3165 536 0.2437882 0.3806583
Moved 407.3781 440.497 523.499 0.1863357 0.3485057
Moved 407.3938 430.743 519.5165 0.163757 0.3382626
Moved 407.4094 403.6544 509.9706 0.1010517 0.3137103
Moved 407.4237 389 503.5 0.06712963 0.2970678
Moved 407.4385 384.5409 501.8163 0.0568076 0.2927374
Moved 407.4546 365.2928 494.3598 0.01225193 0.2735591
Moved 407.4715 353.3863 490.6818 -0.0153096 0.2640991
Moved 407.4875 343.3153 486.7066 -0.03862192 0.253875
Moved 407.5009 335 484 -0.05787035 0.2469135
Moved 407.5168 330.4686 483.7448 -0.06835982 0.2462569
Moved 407.5328 321.3324 481.5831 -0.08950834 0.2406971
Moved 407.5493 317.3304 482 -0.09877235 0.2417695
Moved 407.5618 315.1721 482 -0.1037683 0.2417695
Moved 407.5829 308.6799 482 -0.1187966 0.2417695
Stationary 407.5943 308.6799 482 -0.1187966 0.2417695
Moved 407.608 304.3656 482 -0.1287833 0.2417695
Stationary 407.6236 303.9604 482 -0.1297212 0.2417695
Moved 407.6392 301.7939 482 -0.1347363 0.2417695
Stationary 407.6546 301.7939 482 -0.1347363 0.2417695
Ended 407.6704 302 482 -0.1342593 0.2417695
Began 407.9909 425 479 0.150463 0.2340534
Stationary 408.0083 425 479 0.150463 0.2340534
Stationary 408.0246 425 479 0.150463 0.2340534
Stationary 408.0401 425 479 0.150463 0.2340534
Moved 408.0551 415.8504 479 0.1292834 0.2340534
Moved 408.0723 406.0977 469.5563 0.1067077 0.2097642
Moved 408.0869 399.2743 467.1371 0.09091268 0.203542
Moved 408.1024 394.9456 464.9728 0.08089264 0.1979754
Moved 408.1204 376.5116 456.3235 0.03822138 0.175729
Moved 408.134 361.2429 446.5458 0.002877116 0.1505806
Moved 408.1495 345.8331 438.9241 -0.03279368 0.1309777
Moved 408.169 325.5907 428.2953 -0.07965107 0.1036403
Stationary 408.1809 325.5907 428.2953 -0.07965107 0.1036403
Moved 408.1943 308.6924 418.6813 -0.1187676 0.07891282
Moved 408.2092 302.5211 414.7007 -0.133053 0.06867456
Moved 408.2247 296.2003 411.6002 -0.1476844 0.06069992
Moved 408.2404 278.0172 402.0086 -0.189775 0.03603024
Moved 408.2556 271.6173 397.7608 -0.2045896 0.02510491
Moved 408.2726 262.2213 392.8407 -0.2263397 0.01245028
Moved 408.2878 253.1597 388.0798 -0.2473156 0.0002052951
Moved 408.3039 245.8852 383.7311 -0.2641547 -0.01097958
Moved 408.3187 236.8844 379.4422 -0.2849897 -0.0220108
Moved 408.3331 230.24 377.08 -0.3003704 -0.02808645
Moved 408.3484 223.1013 372.8608 -0.3168952 -0.03893832
Moved 408.3651 215.7367 370.3683 -0.3339427 -0.04534898
Moved 408.3793 209.9752 367.4876 -0.3472796 -0.05275828
Moved 408.3949 205.9012 365.6008 -0.3567102 -0.05761119
Moved 408.4106 202.7292 363.8646 -0.3640529 -0.06207681
Moved 408.4322 200.2249 364 -0.3698497 -0.06172839
Stationary 408.4431 200.2249 364 -0.3698497 -0.06172839
Ended 408.455 200 364 -0.3703704 -0.06172839
Began 408.7158 329 326 -0.07175927 -0.1594652
Stationary 408.7345 329 326 -0.07175927 -0.1594652
Stationary 408.7501 329 326 -0.07175927 -0.1594652
Moved 408.7644 329 343.0562 -0.07175927 -0.1155961
Moved 408.7806 339.7368 358.8841 -0.04690568 -0.07488666
Moved 408.7963 347.1084 378.253 -0.02984161 -0.02506955
Moved 408.8112 356.7177 397.4756 -0.007598052 0.02437148
Moved 408.8267 362.2434 407.4382 0.005193154 0.04999525
Moved 408.8413 376.0659 429.1097 0.03718952 0.1057348
