he is just like everyone else
Basic
0.6 0.6
432 388.8
Began 199.4087 446 472 0.199074 0.2160493
Stationary 199.4276 446 472 0.199074 0.2160493
Stationary 199.4411 446 472 0.199074 0.2160493
Stationary 199.4588 446 472 0.199074 0.2160493
Stationary 199.4737 446 472 0.199074 0.2160493
Stationary 199.4895 446 472 0.199074 0.2160493
Stationary 199.5046 446 472 0.199074 0.2160493
Stationary 199.5225 446 472 0.199074 0.2160493
Stationary 199.5359 446 472 0.199074 0.2160493
Stationary 199.551 446 472 0.199074 0.2160493
Stationary 199.5662 446 472 0.199074 0.2160493
Stationary 199.582 446 472 0.199074 0.2160493
Stationary 199.5977 446 472 0.199074 0.2160493
Stationary 199.6124 446 472 0.199074 0.2160493
Stationary 199.6278 446 472 0.199074 0.2160493
Stationary 199.6438 446 472 0.199074 0.2160493
Stationary 199.6594 446 472 0.199074 0.2160493
Stationary 199.674 446 472 0.199074 0.2160493
Stationary 199.6893 446 472 0.199074 0.2160493
Stationary 199.7056 446 472 0.199074 0.2160493
Stationary 199.7213 446 472 0.199074 0.2160493
Stationary 199.735 446 472 0.199074 0.2160493
Stationary 199.7507 446 472 0.199074 0.2160493
Moved 199.7662 446 462.3347 0.199074 0.1911899
Moved 199.7822 446 459.7328 0.199074 0.184498
Moved 199.7992 446 456.9727 0.199074 0.1773988
Moved 199.8123 446 454.1949 0.199074 0.1702544
Moved 199.8281 440.4999 448.8571 0.1863424 0.1565254
Moved 199.8451 437.8288 444.4863 0.1801592 0.1452836
Moved 199.8601 436.5 439 0.1770833 0.1311728
Moved 199.8736 434.3723 433.2335 0.172158 0.1163411
Moved 199.8937 433 425.9998 0.1689814 0.09773611
Moved 199.9052 431.6112 420.4447 0.1657666 0.08344827
Moved 199.9202 429.2253 415.6758 0.1602436 0.07118248
Moved 199.9367 427.8397 410.3589 0.1570364 0.05750738
Moved 199.9516 427 406.9011 0.1550926 0.0486138
Moved 199.9668 425.1339 404.1339 0.1507728 0.04149641
Moved 199.9826 424.0243 402.0486 0.1482045 0.03613327
Moved 199.9978 422.6479 399.2958 0.1450183 0.02905304
Moved 200.0129 422.2609 397.2609 0.1441225 0.02381925
Moved 200.0286 420.8753 394.7506 0.140915 0.0173626
Moved 200.0442 418.489 390.978 0.1353911 0.007659339
Moved 200.0599 416.2055 388.2055 0.1301053 0.0005284455
Moved 200.0749 414.7213 385.4426 0.1266696 -0.006577802
Moved 200.0905 410.5 381.5 0.1168981 -0.01671818
Moved 200.1085 409.2548 379.5095 0.1140156 -0.02183781
Moved 200.121 406.7397 376.7397 0.1081937 -0.02896171
Moved 200.136 404 375.5 0.1018518 -0.03215028
Moved 200.1529 401.1895 374.0948 0.09534618 -0.03576451
Moved 200.1682 399.7096 372.7096 0.0919204 -0.03932725
Moved 200.1834 398.3237 371.3237 0.08871217 -0.04289187
Moved 200.1986 396.937 371 0.08550227 -0.04372435
Moved 200.2139 395.9214 371 0.08315146 -0.04372435
Moved 200.2298 393.5246 371 0.07760327 -0.04372435
Moved 200.2459 390.2485 371 0.07001976 -0.04372435
Moved 200.2614 387.4794 383.6031 0.06360968 -0.01130885
Moved 200.2761 385.3557 389.2213 0.05869389 0.003141081
Moved 200.2915 382.9452 396.137 0.0531139 0.02092836
Moved 200.3067 381.5838 405.9134 0.0499625 0.04607346
Moved 200.3213 382 410.5 0.05092591 0.05787029
Moved 200.3368 379.201 423.196 0.04444668 0.09052468
Moved 200.3523 376.4579 435.4396 0.03809691 0.1220153
Moved 200.3701 374.7274 443.1816 0.03409117 0.1419279
Moved 200.3833 372.9786 451.1284 0.03004303 0.1623671
Moved 200.3985 370.1873 462.251 0.02358158 0.1909746
Moved 200.4141 367.2098 471.9512 0.0166893 0.2159237
Moved 200.4306 365.8237 477.7052 0.01348078 0.2307231
Moved 200.4461 363.6501 484.0497 0.008449256 0.2470415
Moved 200.4611 360.7619 491.7144 0.001763602 0.266755
Moved 200.4765 356.9681 499.0532 -0.007018248 0.2856305
Moved 200.4913 354.209 504.582 -0.01340503 0.2998507
Moved 200.5065 351.6507 507.3493 -0.01932715 0.3069683
Moved 200.522 345.1755 512.6595 -0.03431588 0.3206263
Moved 200.5374 340.799 516.6508 -0.04444679 0.3308918
Moved 200.5543 336.9229 518.6924 -0.05341932 0.3361429
Moved 200.5692 331.1663 521.9003 -0.06674478 0.3443936
Moved 200.5844 326.9453 523.3516 -0.07651557 0.3481264
Moved 200.5995 323.7843 525.7386 -0.0838327 0.3542659
Moved 200.6147 320.7516 527.1242 -0.09085282 0.3578297
Moved 200.6307 316.4726 529.0182 -0.1007578 0.3627012
Moved 200.647 313.2118 530 -0.1083061 0.3652262
Moved 200.6615 310.4419 531.2791 -0.1147178 0.368516
Moved 200.6767 308.4695 532.2653 -0.1192837 0.3710525
Moved 200.6923 306 532 -0.125 0.3703703
Began 200.7089 332 480 -0.06481484 0.2366254
Stationary 200.7238 332 480 -0.06481484 0.2366254
Stationary 200.7384 332 480 -0.06481484 0.2366254
Stationary 200.7544 332 480 -0.06481484 0.2366254
Stationary 200.7705 332 480 -0.06481484 0.2366254
Ended 200.7922 332 480 -0.06481484 0.2366254
Stationary 200.8038 288 541 -0.1666667 0.3935184
Moved 200.8149 286.0542 541 -0.1711708 0.3935184
Moved 200.8307 285.5 541 -0.1724537 0.3935184
Moved 200.8467 282.647 541 -0.1790579 0.3935184
Moved 200.8611 279.8009 541 -0.185646 0.3935184
Moved 200.8756 277.0228 541 -0.1920768 0.3935184
Began 200.8939 296 487 -0.1481481 0.2546296
Stationary 200.9109 296 487 -0.1481481 0.2546296
Stationary 200.9245 296 487 -0.1481481 0.2546296
Stationary 200.9378 296 487 -0.1481481 0.2546296
Stationary 200.9556 296 487 -0.1481481 0.2546296
Stationary 200.9707 296 487 -0.1481481 0.2546296
Ended 200.9859 296 487 -0.1481481 0.2546296
Stationary 201.0008 258 551 -0.2361111 0.4192385
Stationary 201.0152 258 551 -0.2361111 0.4192385
Stationary 201.0311 258 551 -0.2361111 0.4192385
Stationary 201.0461 258 551 -0.2361111 0.4192385
