did you have a good time
Basic
0.8 0.8
575.9999 172.8
Began 383.4131 290 407 -0.1215278 0.1099538
Stationary 383.4319 290 407 -0.1215278 0.1099538
Stationary 383.4458 290 407 -0.1215278 0.1099538
Stationary 383.4598 290 407 -0.1215278 0.1099538
Stationary 383.4759 290 407 -0.1215278 0.1099538
Stationary 383.4914 290 407 -0.1215278 0.1099538
Stationary 383.5062 290 407 -0.1215278 0.1099538
Stationary 383.5217 290 407 -0.1215278 0.1099538
Stationary 383.538 290 407 -0.1215278 0.1099538
Stationary 383.5523 290 407 -0.1215278 0.1099538
Stationary 383.5679 290 407 -0.1215278 0.1099538
Stationary 383.5839 290 407 -0.1215278 0.1099538
Stationary 383.5995 290 407 -0.1215278 0.1099538
Stationary 383.6141 290 407 -0.1215278 0.1099538
Stationary 383.6303 290 407 -0.1215278 0.1099538
Stationary 383.6454 290 407 -0.1215278 0.1099538
Stationary 383.6608 290 407 -0.1215278 0.1099538
Stationary 383.6763 290 407 -0.1215278 0.1099538
Stationary 383.6913 290 407 -0.1215278 0.1099538
Stationary 383.7066 290 407 -0.1215278 0.1099538
Stationary 383.7221 290 407 -0.1215278 0.1099538
Stationary 383.7379 290 407 -0.1215278 0.1099538
Stationary 383.7534 290 407 -0.1215278 0.1099538
Stationary 383.7686 290 407 -0.1215278 0.1099538
Stationary 383.7839 290 407 -0.1215278 0.1099538
Moved 383.8013 277.6393 407 -0.1429874 0.1099538
Moved 383.8163 280 407 -0.1388889 0.1099538
Moved 383.8307 278.9442 407 -0.1407218 0.1099538
Moved 383.8461 277.5176 407 -0.1431985 0.1099538
Moved 383.8627 276.3002 407 -0.1453121 0.1099538
Moved 383.8778 274.9618 407 -0.1476358 0.1099538
Moved 383.8921 273.0442 407 -0.1509649 0.1099538
Moved 383.9095 270.1536 407 -0.1559833 0.1099538
Moved 383.924 267.2968 407 -0.160943 0.1099538
Moved 383.9386 263.4058 407 -0.1676983 0.1099538
Moved 383.9558 259.3 407 -0.1748263 0.1099538
Moved 383.971 257 407 -0.1788194 0.1099538
Moved 383.9863 252.7133 401.6644 -0.1862616 0.0790762
Moved 384.0007 249.6016 398.8008 -0.1916639 0.06250452
Moved 384.0161 246.0817 398 -0.1977748 0.05787037
Moved 384.0318 242.8479 396.924 -0.2033891 0.05164323
Moved 384.0479 238.5 395.5 -0.2109375 0.04340278
Moved 384.0625 237.0829 394.0414 -0.2133978 0.03496214
Moved 384.0785 234.2036 394 -0.2183966 0.03472231
Moved 384.0938 232.1642 394 -0.221937 0.03472231
Moved 384.1088 230.0488 393 -0.2256098 0.0289351
Moved 384.1242 228.5765 393 -0.2281658 0.0289351
Moved 384.1391 228 392.1474 -0.2291667 0.02400116
Moved 384.1559 226.7081 392 -0.2314095 0.02314824
Moved 384.1713 225.5 392 -0.2335069 0.02314824
Moved 384.1859 224.9162 392 -0.2345204 0.02314824
Stationary 384.2015 224.9162 392 -0.2345204 0.02314824
Moved 384.2161 224 391.2831 -0.2361111 0.01899931
Moved 384.2326 224 390.5 -0.2361111 0.01446759
Moved 384.2481 223.409 391 -0.2371371 0.01736111
Moved 384.2632 222.5 391 -0.2387153 0.01736111
Stationary 384.2782 222.5 391 -0.2387153 0.01736111
Stationary 384.2921 222.5 391 -0.2387153 0.01736111
Moved 384.3095 223 391 -0.2378472 0.01736111
Moved 384.3241 232.9337 400.9337 -0.2206011 0.07484807
Moved 384.3398 237.4254 403.5691 -0.212803 0.09009909
Moved 384.3552 245.8189 407.9095 -0.1982311 0.1152169
Moved 384.3711 255.9058 412.9529 -0.1807191 0.1444032
Moved 384.394 284.8249 423.8613 -0.1305123 0.2075308
Stationary 384.4052 284.8249 423.8613 -0.1305123 0.2075308
Moved 384.4202 298.5822 428.1941 -0.106628 0.2326047
Moved 384.4321 316.1957 432.5067 -0.07604915 0.2575621
Moved 384.4477 331.309 434.6091 -0.04981081 0.2697284
Moved 384.463 348.408 436.034 -0.02012502 0.2779746
Moved 384.4783 364.2165 436 0.007320344 0.2777777
Moved 384.494 380.3294 436 0.03529407 0.2777777
Moved 384.5092 398.5458 436 0.06691977 0.2777777
Moved 384.5247 409 436 0.08506946 0.2777777
Moved 384.5404 424.0291 436 0.1111616 0.2777777
Moved 384.5559 436.969 436 0.1336267 0.2777777
Moved 384.571 446.8312 436 0.1507486 0.2777777
Moved 384.5867 457.3715 436 0.1690478 0.2777777
Moved 384.602 464.8141 436 0.1819689 0.2777777
Moved 384.6176 472.3766 436 0.1950984 0.2777777
Moved 384.6332 476.5 436 0.202257 0.2777777
Moved 384.6485 481.6185 436 0.2111432 0.2777777
Moved 384.6645 487.4315 436 0.2212353 0.2777777
Moved 384.6783 492.1856 436 0.2294889 0.2777777
Moved 384.6944 495.9721 436 0.2360627 0.2777777
Moved 384.7111 498.8517 436 0.241062 0.2777777
Moved 384.726 501.7301 437 0.2460592 0.2835649
Moved 384.7412 504.6029 437 0.2510467 0.2835649
Moved 384.7579 506.6074 438.3037 0.2545267 0.2911095
Moved 384.7725 508.8456 438.8455 0.2584124 0.2942449
Moved 384.7874 510.2852 439 0.2609118 0.295139
Moved 384.8027 512.7168 439 0.2651333 0.295139
Moved 384.8177 515.3264 440.1632 0.2696638 0.3018704
Moved 384.8345 518.1791 442.1791 0.2746166 0.3135368
Moved 384.8503 521.0836 444.0417 0.2796589 0.3243157
Moved 384.8651 522.0717 445.0717 0.2813745 0.3302761
Moved 384.8805 523.553 447.553 0.2839462 0.3446356
Moved 384.895 524.9927 449.9854 0.2864456 0.358712
Moved 384.9108 526.4325 452.865 0.2889453 0.3753762
Moved 384.9266 526 455.7435 0.2881944 0.392034
Moved 384.9414 526 457.3119 0.2881944 0.4011105
Moved 384.9567 526 460.4874 0.2881944 0.4194875
Moved 384.9726 526 462.7778 0.2881944 0.4327418
Moved 384.9876 515.6354 465.5912 0.2702003 0.4490232
Moved 385.0034 507.9027 466 0.2567754 0.4513888
Moved 385.0188 494.3772 466 0.2332938 0.4513888
Moved 385.0353 478.0331 461.8232 0.2049186 0.4272175
Moved 385.0505 461.4915 454.8305 0.1762006 0.3867507
Moved 385.0662 447.0115 449.0046 0.1510616 0.3530358
Moved 385.081 433.1637 443.9491 0.1270203 0.3237795
Moved 385.0949 412.6678 435.8632 0.09143724 0.2769863
Moved 385.1107 401.3282 431.6231 0.07175043 0.2524486
Moved 385.1266 388.9142 426.3428 0.05019821 0.2218915
Moved 385.1419 378.6775 423.3364 0.03242612 0.2044931
Moved 385.1662 359.782 416.594 -0.0003784895 0.1654746
Stationary 385.1766 359.782 416.594 -0.0003784895 0.1654746
Moved 385.1883 353.5 415.5 -0.01128472 0.1591435
Moved 385.2038 343.5136 411.6487 -0.02862219 0.1368558
Moved 385.219 335.9 408.56 -0.04184034 0.1189815
Moved 385.2346 327.0267 405.6755 -0.05724534 0.1022891
Moved 385.2501 320.601 403.9003 -0.06840094 0.09201545
Moved 385.2662 313.8472 401.4618 -0.08012644 0.07790398
Moved 385.2813 307.1169 400.0234 -0.09181085 0.06957981
Moved 385.296 301.3349 397.1675 -0.1018491 0.05305264
