healthy food is good for you
Basic
0.6 0.6
432 129.6
Began 208.7068 441 360 0.1875 -0.2160494
Stationary 208.7411 441 360 0.1875 -0.2160494
Stationary 208.7533 441 360 0.1875 -0.2160494
Moved 208.7649 432.6656 365.3036 0.1682075 -0.1751262
Stationary 208.7762 432.6656 365.3036 0.1682075 -0.1751262
Moved 208.7876 422.2937 369.8899 0.1441983 -0.1397382
Moved 208.8033 410.2991 375.8505 0.1164331 -0.09374666
Moved 208.8304 383.603 388.5126 0.05463659 0.003955041
Moved 208.8418 370 395 0.02314816 0.05401247
Stationary 208.852 370 395 0.02314816 0.05401247
Moved 208.8634 354.9861 401.1856 -0.01160636 0.1017409
Moved 208.8799 342.6402 405.7439 -0.04018466 0.1369129
Moved 208.8954 335.1439 408.2854 -0.05753735 0.1565234
Moved 208.912 326.5764 409.3463 -0.07736941 0.1647086
Moved 208.9279 318.5 409 -0.0960648 0.1620373
Moved 208.942 314.5 409 -0.1053241 0.1620373
Moved 208.9575 307.2992 410 -0.1219926 0.1697531
Moved 208.9731 298.8572 410 -0.1415343 0.1697531
Moved 208.9879 286.0441 402.3917 -0.1711942 0.1110468
Moved 209.0035 276.6528 399.1198 -0.1929333 0.0858009
Moved 209.019 264 394 -0.2222222 0.04629641
Moved 209.0335 247.8931 385.0963 -0.2595068 -0.02240534
Moved 209.0503 234.8464 378.4232 -0.2897074 -0.07389469
Moved 209.0662 222.7712 373.5085 -0.3176593 -0.1118173
Moved 209.0819 216.5895 369.7654 -0.3319687 -0.1406988
Moved 209.0957 206.8051 364.9026 -0.3546178 -0.1782208
Moved 209.1119 198.5982 360.0562 -0.3736152 -0.2156161
Moved 209.1266 194.227 358.3068 -0.3837338 -0.2291143
Moved 209.1425 191.2028 356.2028 -0.3907342 -0.2453486
Moved 209.1577 187.6846 354.8948 -0.3988783 -0.2554411
Moved 209.1726 186.6882 353.6882 -0.4011848 -0.2647518
Moved 209.1878 185.5 354 -0.4039352 -0.2623455
Moved 209.2023 184.5 354 -0.40625 -0.2623455
Stationary 209.2192 184.5 354 -0.40625 -0.2623455
Moved 209.2334 185 353.09 -0.4050926 -0.2693671
Moved 209.2492 198.4114 353 -0.3740477 -0.2700617
Moved 209.2673 216.9824 353 -0.3310592 -0.2700617
Moved 209.2807 251.4473 353 -0.2512795 -0.2700617
Moved 209.2951 290.8873 358.1775 -0.1599831 -0.230112
Moved 209.3129 331.3531 360.9501 -0.06631235 -0.2087184
Moved 209.3296 359.5139 362.1528 -0.001125286 -0.1994383
Moved 209.3411 370.6209 362 0.02458552 -0.2006171
Moved 209.3576 390.2068 362 0.0699233 -0.2006171
Moved 209.3727 412.427 362 0.1213587 -0.2006171
Moved 209.3882 427.1582 362 0.1554587 -0.2006171
Moved 209.4032 441.6052 362 0.1889008 -0.2006171
Moved 209.4187 453.9395 362 0.2174525 -0.2006171
Moved 209.4353 464.6331 362 0.2422063 -0.2006171
Moved 209.4498 474 362 0.2638889 -0.2006171
Moved 209.4668 480.5 362 0.2789353 -0.2006171
Moved 209.4808 488.5246 357.4754 0.2975105 -0.2355293
Moved 209.4966 495.2723 355 0.3131304 -0.2546294
Moved 209.5123 502.3757 355 0.3295735 -0.2546294
Moved 209.5278 508.3539 355 0.3434119 -0.2546294
Moved 209.5419 514.3768 355 0.3573538 -0.2546294
Moved 209.5576 520.0566 355 0.3705015 -0.2546294
Moved 209.5735 523.6854 355 0.3789015 -0.2546294
Moved 209.5879 525.098 355 0.3821714 -0.2546294
Moved 209.6077 526.0077 355 0.3842771 -0.2546294
Moved 209.6197 527.2211 355 0.3870858 -0.2546294
Stationary 209.6346 527.2211 355 0.3870858 -0.2546294
Moved 209.6494 528.3124 355 0.3896121 -0.2546294
Stationary 209.6664 528.3124 355 0.3896121 -0.2546294
Moved 209.6805 528 364.1376 0.3888889 -0.1841237
Moved 209.6958 518.0397 370.2252 0.3658326 -0.1371509
Moved 209.711 505.3803 382.1577 0.3365285 -0.04507937
Moved 209.7272 493.5 391.5 0.3090277 0.02700641
Moved 209.7417 479.9887 400.1617 0.2777516 0.09384015
Moved 209.7571 436.2021 414.0752 0.1763939 0.2011976
Moved 209.775 405.9905 423.0028 0.1064595 0.2700834
Moved 209.7891 386.7551 427.8112 0.061933 0.3071854
Moved 209.8036 367.4636 431.2256 0.0172769 0.3335308
Moved 209.8217 352.5128 432.624 -0.01733144 0.3443208
Moved 209.8346 338.0284 434.6619 -0.0508601 0.3600459
Moved 209.8499 326.6742 437.0724 -0.07714307 0.3786449
Stationary 209.8654 326.6742 437.0724 -0.07714307 0.3786449
Moved 209.8812 312.9786 440.3405 -0.1088458 0.4038617
Moved 209.8967 304.3276 440 -0.1288713 0.4012346
Moved 209.9138 301.2332 440.5889 -0.1360342 0.4057788
Moved 209.9276 296.8193 441 -0.1462515 0.4089505
Moved 209.9432 293.9943 441 -0.1527909 0.4089505
Moved 209.959 291.5782 442.2109 -0.1583839 0.4182943
Moved 209.9739 289.1618 442 -0.1639773 0.4166667
Moved 209.9892 288.5 442 -0.1655093 0.4166667
Stationary 210.0048 288.5 442 -0.1655093 0.4166667
Moved 210.0198 287.7278 442 -0.1672968 0.4166667
Stationary 210.0343 287.7278 442 -0.1672968 0.4166667
Stationary 210.0497 287.7278 442 -0.1672968 0.4166667
Stationary 210.0657 287.7278 442 -0.1672968 0.4166667
Stationary 210.0804 288 442 -0.1666667 0.4166667
Moved 210.0958 302.6101 430.1582 -0.1328469 0.3252948
Moved 210.111 310.8355 423.141 -0.1138066 0.2711496
Moved 210.1273 317.5032 417.4258 -0.09837214 0.2270507
Moved 210.1425 324.7219 410.2781 -0.08166234 0.1718992
Moved 210.1578 331.9691 404.359 -0.06488621 0.1262269
Moved 210.173 336 401.5 -0.05555556 0.1041669
Moved 210.1879 339.2333 399.5111 -0.048071 0.08882028
Moved 210.2043 342.8509 397.0994 -0.03969694 0.07021139
Moved 210.2203 345.3222 395.8389 -0.03397644 0.06048568
Moved 210.2368 349.0871 394.6376 -0.02526144 0.05121632
Moved 210.251 354 393.5 -0.01388888 0.04243815
