come and see our new car
Basic
0.6 0.6
432 129.6
Began 355.4862 206 330 -0.3564815 -0.4475306
Stationary 355.5037 206 330 -0.3564815 -0.4475306
Stationary 355.519 206 330 -0.3564815 -0.4475306
Stationary 355.533 206 330 -0.3564815 -0.4475306
Stationary 355.5481 206 330 -0.3564815 -0.4475306
Stationary 355.5649 206 330 -0.3564815 -0.4475306
Moved 355.5803 218.5427 330 -0.3274474 -0.4475306
Moved 355.5965 227.8226 334.4598 -0.3059661 -0.413119
Moved 355.6115 238.567 340.1153 -0.281095 -0.3694808
Moved 355.6272 252.9868 346.4485 -0.2477159 -0.3206131
Moved 355.6423 268.0388 354.7484 -0.2128732 -0.2565707
Moved 355.6585 279.4843 360.1579 -0.186379 -0.2148311
Moved 355.673 290.5846 364.5942 -0.1606838 -0.1806
Moved 355.6884 299.5 368.5 -0.1400463 -0.150463
Moved 355.7036 308.4799 371.7771 -0.1192594 -0.1251767
Moved 355.7193 316.7888 374.5963 -0.1000259 -0.103424
Moved 355.7342 322.5799 377.7899 -0.0866207 -0.07878151
Moved 355.7515 329.5811 380.4324 -0.0704141 -0.05839172
Moved 355.7665 335.3288 383.1644 -0.0571092 -0.03731127
Moved 355.7823 343.4031 387.2015 -0.03841881 -0.006160972
Moved 355.7972 350.3428 392.053 -0.02235467 0.03127345
Moved 355.812 359.8503 397.4859 -0.0003465513 0.07319357
Moved 355.8279 370.9931 404.4957 0.02544691 0.1272814
Moved 355.8427 377.5 408 0.04050931 0.154321
Moved 355.8581 389.1165 414.369 0.06739944 0.2034644
Moved 355.8733 398.6678 419.9531 0.08950879 0.2465515
Moved 355.888 407.8124 423.8047 0.110677 0.2762709
Moved 355.9054 416.7607 427.8804 0.1313905 0.3077189
Moved 355.921 427.5416 433.2708 0.1563464 0.3493118
Moved 355.9344 436.7839 437.7336 0.1777405 0.3837473
Moved 355.9523 444.2455 442.1473 0.1950126 0.4178032
Moved 355.9666 448.306 443.0765 0.2044121 0.4249734
Moved 355.9819 455.3466 445.9387 0.2207097 0.4470576
Moved 355.9965 460.3207 447.8302 0.232224 0.4616528
Moved 356.0119 464.5948 449.1983 0.2421177 0.4722092
Moved 356.0284 467.1079 450 0.247935 0.4783951
Moved 356.0423 469.8379 450.9189 0.2542544 0.4854858
Moved 356.0592 472.5411 451 0.2605119 0.4861111
Moved 356.0815 475.6554 453 0.2677209 0.5015432
Stationary 356.0916 475.6554 453 0.2677209 0.5015432
Moved 356.1041 477.0166 453 0.2708717 0.5015432
Moved 356.1195 478.3741 454.3741 0.2740143 0.5121463
Stationary 356.1349 478.3741 454.3741 0.2740143 0.5121463
Moved 356.1499 479.3533 454 0.2762809 0.5092594
Stationary 356.1659 479.3533 454 0.2762809 0.5092594
Moved 356.1807 480.2353 454 0.2783225 0.5092594
Stationary 356.1969 480.2353 454 0.2783225 0.5092594
Moved 356.2114 481 454 0.2800926 0.5092594
Stationary 356.2276 481 454 0.2800926 0.5092594
Moved 356.243 481.9897 445.0206 0.2823835 0.4399742
Moved 356.2588 482 439.5671 0.2824074 0.3978947
Moved 356.2747 482 428.9644 0.2824074 0.316083
Moved 356.295 482 410.3851 0.2824074 0.1727243
Stationary 356.3076 482 410.3851 0.2824074 0.1727243
Moved 356.3239 472.3777 404.3777 0.2601336 0.126371
Moved 356.4099 458.3355 346.6777 0.2276286 -0.3188451
Moved 356.4258 457.2411 341.2057 0.2250952 -0.3610668
Moved 356.4416 454.9289 335.8578 0.2197429 -0.4023312
Moved 356.4563 455 331.7987 0.2199073 -0.433652
Moved 356.47 453.2268 330.2268 0.2158028 -0.4457806
Moved 356.4845 451.8683 326.605 0.2126581 -0.473727
Moved 356.5034 452 325.5 0.2129629 -0.4822531
Moved 356.5147 451.1329 324.1329 0.2109557 -0.4928019
Stationary 356.5258 451.1329 324.1329 0.2109557 -0.4928019
Moved 356.5363 451 322.7714 0.2106482 -0.5033072
Moved 356.5516 451 321.7827 0.2106482 -0.5109363
Moved 356.567 450 321.3519 0.2083333 -0.5142598
Moved 356.5821 448.988 321 0.2059909 -0.5169753
Moved 356.5974 447.6269 321 0.2028401 -0.5169753
Moved 356.6128 445.5274 321 0.19798 -0.5169753
Moved 356.6283 441.6786 321 0.1890709 -0.5169753
Moved 356.6444 437.668 321 0.1797871 -0.5169753
Moved 356.6589 432.5 321 0.167824 -0.5169753
Moved 356.6824 413.2608 347.5218 0.1232889 -0.3123319
Stationary 356.6925 413.2608 347.5218 0.1232889 -0.3123319
Moved 356.704 400.3168 358.0978 0.09332597 -0.230727
Moved 356.7204 388.4738 367.6315 0.06591151 -0.1571641
Moved 356.7365 372.256 379.808 0.02837042 -0.06321
Moved 356.7523 360.899 387.7255 0.002081096 -0.002117746
Moved 356.7675 346.6109 398.3113 -0.03099322 0.07956234
Moved 356.7842 334.9462 404.5748 -0.05799497 0.1278921
Moved 356.7985 319.6805 412.9016 -0.09333229 0.1921415
Moved 356.814 304.5647 422.0612 -0.1283224 0.2628176
Moved 356.8292 293.3522 429.0298 -0.1542773 0.3165883
Moved 356.8433 285.5738 431.1421 -0.1722829 0.3328865
Moved 356.8622 277.4135 434.7933 -0.1911725 0.3610592
Moved 356.8753 269.2257 437.5914 -0.2101256 0.38265
Moved 356.8916 262 440 -0.2268519 0.4012346
Moved 356.9091 257.4807 441.7039 -0.2373131 0.4143818
Moved 356.9222 252.7937 444.1375 -0.2481626 0.4331597
Moved 356.9373 248.6875 445.4375 -0.2576678 0.4431907
Moved 356.9531 245.4148 446.7926 -0.2652436 0.4536467
Moved 356.9687 240.3792 448.1552 -0.2768999 0.4641606
Moved 356.99 234.2294 449.8853 -0.2911355 0.4775097
Stationary 357.0022 234.2294 449.8853 -0.2911355 0.4775097
Moved 357.0131 233.0696 450 -0.2938204 0.4783951
Moved 357.0296 230.4777 451.2612 -0.2998202 0.4881264
Moved 357.0452 229.3735 451 -0.3023762 0.4861111
Moved 357.0601 228.007 451 -0.3055395 0.4861111
Moved 357.075 226.6494 452.3506 -0.3086818 0.4965323
Stationary 357.0904 226.6494 452.3506 -0.3086818 0.4965323
