he is still on our team
Began 154.739 407 449 0.1631944 0.2353394
Stationary 154.756 407 449 0.1631944 0.2353394
Stationary 154.7725 407 449 0.1631944 0.2353394
Stationary 154.7857 407 449 0.1631944 0.2353394
Stationary 154.8011 407 449 0.1631944 0.2353394
Moved 154.8203 396.5355 449 0.1268594 0.2353394
Moved 154.8335 391.3133 440.1567 0.1087268 0.2012216
Moved 154.8494 385.5034 438.6259 0.08855327 0.1953158
Moved 154.8672 379.983 434.7898 0.06938546 0.1805162
Moved 154.8875 363.6796 428.8398 0.0127764 0.1575608
Stationary 154.8989 363.6796 428.8398 0.0127764 0.1575608
Moved 154.9111 353.8475 425.339 -0.02136282 0.1440545
Moved 154.9257 345.3654 421.1827 -0.05081474 0.1280195
Moved 154.9418 336.739 417.8695 -0.0807675 0.1152371
Moved 154.958 330.4036 414.7018 -0.1027653 0.103016
Moved 154.9724 326.2306 412.6153 -0.1172548 0.09496623
Moved 154.9873 319.2154 409.6077 -0.1416131 0.08336308
Moved 155.0026 313.4402 406.7201 -0.1616659 0.07222246
Moved 155.0194 308.2657 404.4219 -0.1796329 0.06335599
Moved 155.0341 303.9414 401.9609 -0.194648 0.05386158
Moved 155.0492 299.6297 399.0865 -0.2096191 0.04277188
Moved 155.0674 294.2927 397.0975 -0.2281505 0.03509845
Moved 155.079 291.0542 395.0361 -0.2393953 0.02714545
Moved 155.0954 286.7498 393.5833 -0.2543411 0.0215402
Moved 155.1125 282.4257 391.1419 -0.2693552 0.01212144
Moved 155.1269 279.4082 389.7041 -0.2798327 0.006574288
Moved 155.1427 276.5337 388.2668 -0.2898135 0.001029379
Moved 155.1582 274.8262 386.8262 -0.2957425 -0.004528775
Moved 155.1732 273.5 387 -0.3003472 -0.003858083
Stationary 155.1884 273.5 387 -0.3003472 -0.003858083
Moved 155.2032 273 386 -0.3020833 -0.007716166
Ended 155.2192 273 386 -0.3020833 -0.007716166
Began 155.4645 240 334 -0.4166666 -0.2083333
Stationary 155.48 240 334 -0.4166666 -0.2083333
Stationary 155.4947 240 334 -0.4166666 -0.2083333
Stationary 155.5109 240 334 -0.4166666 -0.2083333
Stationary 155.5263 240 334 -0.4166666 -0.2083333
Moved 155.5429 246.2281 341.3605 -0.3950413 -0.1799365
Moved 155.5594 256.0312 353.0375 -0.3610027 -0.1348863
Moved 155.5743 269.041 366.041 -0.3158298 -0.08471829
Moved 155.5887 276.8787 374.8787 -0.2886157 -0.05062256
Moved 155.6039 286.9003 385.8837 -0.2538184 -0.008164982
Moved 155.6205 295.5573 395.9835 -0.2237594 0.03080026
Moved 155.6366 303.3632 402.4905 -0.1966556 0.05590479
Moved 155.65 310.5739 409.5739 -0.1716185 0.08323251
Moved 155.6681 316.9763 414.2322 -0.1493879 0.1012046
Moved 155.6812 322.7448 418.5586 -0.1293582 0.1178956
Moved 155.696 325.7511 420.5007 -0.1189197 0.1253885
Moved 155.7117 331.3157 425.3157 -0.09959824 0.1439646
Moved 155.7268 335.6443 428.4296 -0.08456834 0.1559782
Moved 155.7436 339.3134 431.3134 -0.07182851 0.1671039
Moved 155.7582 342.201 434.201 -0.06180189 0.1782447
Moved 155.7745 346.5 435.5 -0.04687503 0.183256
Moved 155.7891 348.961 437.9805 -0.03832996 0.1928257
Moved 155.8049 352.1935 439.0645 -0.0271061 0.1970078
Moved 155.8213 357.1223 441.5306 -0.009991825 0.2065222
Moved 155.8355 364.8155 444.9077 0.01672044 0.2195513
Moved 155.8506 373.4955 447.8318 0.04685953 0.2308326
Moved 155.8656 381.1314 450.7104 0.07337301 0.2419384
Moved 155.8822 389.8082 453.6027 0.1035006 0.2530968
Moved 155.9038 401.4598 456.8649 0.1439576 0.2656825
Stationary 155.9144 401.4598 456.8649 0.1439576 0.2656825
Moved 155.9269 407.0165 458.2542 0.1632518 0.2710422
Moved 155.9429 410.3952 459.6976 0.1749834 0.2766111
Moved 155.9582 413.281 461.1405 0.1850034 0.2821778
Moved 155.9725 415.585 461 0.1930036 0.2816356
Moved 155.989 417.0262 461 0.1980075 0.2816356
Moved 156.0044 419.469 461 0.2064897 0.2816356
Moved 156.0248 421.3728 461 0.2131002 0.2816356
Moved 156.0353 424.0466 461 0.222384 0.2816356
Moved 156.05 426.9325 461 0.2324045 0.2816356
Moved 156.0664 430.8234 461 0.2459145 0.2816356
Moved 156.0819 435.0526 461 0.2605994 0.2816356
Moved 156.0967 437.6091 451.3909 0.2694758 0.2445636
Moved 156.1126 441.7364 447.2636 0.2838069 0.2286403
Moved 156.1279 445.5 443.5 0.2968749 0.2141202
Moved 156.1433 450.2154 439.0461 0.3132479 0.1969371
Moved 156.1599 454.5416 433.2778 0.3282695 0.1746828
Moved 156.174 457.869 429.508 0.3398229 0.1601387
Moved 156.1901 461.1385 425.8615 0.3511753 0.1460706
Moved 156.2052 464.5399 420.4335 0.3629857 0.1251293
Moved 156.2204 467.9095 415.1357 0.374686 0.1046901
Moved 156.2361 472.2337 406.5326 0.3897004 0.07149913
Moved 156.2514 473.8366 403.3267 0.3952661 0.0591308
Moved 156.2667 475.9877 398.0369 0.402735 0.03872253
Moved 156.2819 477.4361 392.2556 0.4077641 0.01641821
Moved 156.2976 478.8763 389.2475 0.4127647 0.004812876
Moved 156.3127 480.3167 386.3666 0.4177664 -0.006301844
Moved 156.3282 481 383.4805 0.4201388 -0.01743623
Moved 156.343 482.2033 381.7966 0.4243171 -0.02393275
Moved 156.3591 482 380.7678 0.4236111 -0.02790227
Moved 156.3736 483 379.2559 0.4270834 -0.03373511
Moved 156.3889 485.3958 377.8021 0.4354022 -0.03934412
Ended 156.4043 485.3958 377.8021 0.4354022 -0.03934412
Began 156.8784 444 471 0.2916667 0.3202158
Stationary 156.8981 444 471 0.2916667 0.3202158
Stationary 156.9133 444 471 0.2916667 0.3202158
Stationary 156.9282 444 471 0.2916667 0.3202158
Moved 156.9439 444 462.4066 0.2916667 0.2870621
Moved 156.9665 444 451.6053 0.2916667 0.2453909
Stationary 156.9771 444 451.6053 0.2916667 0.2453909
Moved 156.9891 444 448.1857 0.2916667 0.2321976
Moved 157.0062 444 442.5694 0.2916667 0.2105299
Moved 157.0219 444 437.5984 0.2916667 0.191352
Moved 157.0365 444 429.5396 0.2916667 0.1602607
Moved 157.0546 444 419.1967 0.2916667 0.1203575
Moved 157.0685 444 410.1473 0.2916667 0.08544479
Moved 157.083 444 402.2499 0.2916667 0.0549762
Moved 157.0977 444 396.3655 0.2916667 0.0322744
Moved 157.1157 434.9791 389.3619 0.260344 0.005254097
Moved 157.1305 432.8561 380.4244 0.2529725 -0.02922694
Moved 157.1435 429.9762 371.9406 0.2429729 -0.06195786
Moved 157.1609 427.0799 361.2396 0.2329162 -0.1032423
Moved 157.1757 424.187 353.4676 0.2228716 -0.133227
Moved 157.1904 421.3172 344.9515 0.2129069 -0.1660824
Moved 157.2055 419 341 0.2048611 -0.1813273
Moved 157.2222 416.2619 332.6548 0.1953538 -0.2135232
Moved 157.237 413.4466 325.6166 0.1855786 -0.2406769
Moved 157.252 412.2833 321.1332 0.1815392 -0.2579739
Moved 157.2692 410.8433 318.8433 0.1765391 -0.2668084
Moved 157.2826 409.4062 315.8123 0.1715492 -0.278502
Moved 157.2989 409 312.9323 0.1701389 -0.2896133
Moved 157.3178 407.5304 311.5304 0.165036 -0.2950217
Moved 157.3307 407.389 310.389 0.1645453 -0.2994251
Moved 157.3448 407 307.8981 0.1631944 -0.3090353
Moved 157.36 405.509 305.509 0.1580174 -0.3182523
Moved 157.3761 405 303.1434 0.15625 -0.3273789
Moved 157.3915 403.6279 300.2558 0.1514858 -0.3385193
Moved 157.4067 402.1919 298.3837 0.1464996 -0.3457419
Moved 157.4221 402 296.7518 0.1458333 -0.3520378
Moved 157.4361 400.7348 295.7348 0.1414403 -0.3559615
Moved 157.4538 400 294.2061 0.1388889 -0.3618591
Moved 157.4683 398.7662 292.7662 0.134605 -0.3674143
Moved 157.4891 399 290.9415 0.1354167 -0.3744543
Stationary 157.4996 399 290.9415 0.1354167 -0.3744543
Ended 157.5134 399 291 0.1354167 -0.3742285
Began 157.761 487 495 0.4409721 0.4128085
Stationary 157.778 487 495 0.4409721 0.4128085
Stationary 157.7912 487 495 0.4409721 0.4128085
Stationary 157.8058 487 495 0.4409721 0.4128085
Stationary 157.8216 487 495 0.4409721 0.4128085
Stationary 157.837 487 495 0.4409721 0.4128085
Moved 157.8512 472.05 495 0.3890623 0.4128085
Moved 157.868 464.8499 495 0.364062 0.4128085
Moved 157.884 457.2379 495 0.3376317 0.4128085
Moved 157.9002 447.4913 490.9065 0.303789 0.3970157
Moved 157.9153 437.8097 486.9728 0.2701727 0.3818396
Moved 157.9301 430.7266 487 0.2455786 0.3819444
Moved 157.9457 420.61 485.1017 0.2104515 0.3746206
Moved 157.9616 413.3069 485 0.1850933 0.3742283
Moved 157.9768 403.5186 483.217 0.1511064 0.3673493
Moved 157.9921 397.4893 482.0978 0.130171 0.3630317
Moved 158.007 390.4645 482 0.1057795 0.3626542
Moved 158.0229 384.9998 482 0.08680477 0.3626542
Moved 158.0384 379.2535 482 0.06685241 0.3626542
Moved 158.0539 375.48 482 0.05374998 0.3626542
Moved 158.0701 370.7989 482 0.03749624 0.3626542
Moved 158.0835 368 482 0.02777785 0.3626542
Moved 158.0995 364.5516 481 0.01580402 0.3587961
Moved 158.1171 361.701 481 0.005906373 0.3587961
Moved 158.1313 357.8286 481 -0.007539541 0.3587961
Moved 158.1456 352.8832 479.9708 -0.02471104 0.3548256
Moved 158.1624 349.096 479 -0.03786109 0.3510802
Moved 158.184 340.898 477.6327 -0.06632634 0.345805
Stationary 158.1951 340.898 477.6327 -0.06632634 0.345805
Moved 158.2071 339 478 -0.07291666 0.3472221
Moved 158.2237 336.1656 477.0828 -0.08275851 0.3436833
Moved 158.2378 334.6473 477 -0.08803024 0.3433641
Moved 158.2534 334 477 -0.09027779 0.3433641
Moved 158.2689 332.7624 477 -0.09457505 0.3433641
Stationary 158.2853 332.7624 477 -0.09457505 0.3433641
Stationary 158.3003 333 477 -0.09374998 0.3433641
Ended 158.3163 333 477 -0.09374998 0.3433641
Began 158.5759 369 448 0.03124997 0.2314813
Stationary 158.592 369 448 0.03124997 0.2314813
Stationary 158.6071 369 448 0.03124997 0.2314813
Stationary 158.6221 369 448 0.03124997 0.2314813
Stationary 158.6376 369 448 0.03124997 0.2314813
Stationary 158.6536 369 448 0.03124997 0.2314813
Moved 158.6709 362.528 448 0.008777827 0.2314813
Moved 158.6846 354.6438 448 -0.01859791 0.2314813
Moved 158.7003 352.6889 448 -0.02538577 0.2314813
Moved 158.716 345.4265 440.3566 -0.05060248 0.201993
Moved 158.7311 338.522 438.9044 -0.07457628 0.1963904
Moved 158.7476 333.867 438.4667 -0.09073965 0.1947017
Moved 158.7622 328.0897 438 -0.1107996 0.1929011
Moved 158.7777 320.9378 436.5876 -0.1356326 0.187452
Moved 158.7914 316.4416 437 -0.1512445 0.1890431
Moved 158.8083 312.1513 437 -0.1661412 0.1890431
Moved 158.8304 297.7933 436 -0.2159954 0.185185
Stationary 158.8417 297.7933 436 -0.2159954 0.185185
Moved 158.8537 290.7831 436 -0.2403365 0.185185
Moved 158.8699 285.9673 436 -0.2570581 0.185185
Moved 158.8851 282.7641 436 -0.2681802 0.185185
Moved 158.9008 278.875 436 -0.2816839 0.185185
Moved 158.9191 277.2277 436 -0.287404 0.185185
Moved 158.9306 275.8632 436 -0.2921417 0.185185
Moved 158.947 273.4178 436 -0.3006326 0.185185
Moved 158.9625 271.9796 436 -0.3056265 0.185185
Moved 158.9777 270.5395 436 -0.3106267 0.185185
Moved 158.9926 269.1052 436 -0.315607 0.185185
Moved 159.0085 267.6575 436 -0.3206336 0.185185
Stationary 159.0248 268 436 -0.3194444 0.185185
Moved 159.0384 267 436 -0.3229167 0.185185
Moved 159.0533 265.6868 436 -0.3274762 0.185185
Stationary 159.0714 265.6868 436 -0.3274762 0.185185
Moved 159.0853 264.9331 436 -0.3300934 0.185185
Moved 159.0998 265 432.4307 -0.3298611 0.1714147
Moved 159.1171 265 425.614 -0.3298611 0.1451157
Moved 159.1323 265 418.5 -0.3298611 0.1176696
Moved 159.1473 265 413.037 -0.3298611 0.09659337
Moved 159.1628 265 406.8836 -0.3298611 0.07285341
Moved 159.1779 265 399.5695 -0.3298611 0.04463537
Moved 159.1924 265 396.2729 -0.3298611 0.03191689
Moved 159.2139 277.3672 385.8436 -0.2869192 -0.008319513
Stationary 159.2263 277.3672 385.8436 -0.2869192 -0.008319513
Moved 159.2393 282.9303 380.0697 -0.2676032 -0.0305954
Moved 159.254 287.0446 377.2166 -0.2533173 -0.0416028
Moved 159.272 292.3926 373.4556 -0.234748 -0.0561129
Moved 159.2855 296.8576 371.7141 -0.2192445 -0.06283147
Moved 159.3019 303.9207 368.2698 -0.1947197 -0.07611945
Moved 159.3178 310.8456 364.4927 -0.1706751 -0.09069183
Moved 159.3468 327.2765 358.8894 -0.1136234 -0.1123095
Moved 159.3644 331.4205 357.8949 -0.09923436 -0.1161463
Moved 159.3785 338.3353 355.4162 -0.07522463 -0.1257092
Moved 159.3969 344.1011 353.9747 -0.05520448 -0.1312704
Moved 159.4099 349.8834 351.0583 -0.03512703 -0.1425221
Moved 159.4245 356.6324 349.1838 -0.01169324 -0.1497537
Moved 159.4396 363.7673 346.2931 0.01308083 -0.1609063
Moved 159.4546 369.1755 343.4122 0.03185943 -0.1720207
Moved 159.4729 373.8262 341.0869 0.04800751 -0.1809919
Moved 159.4855 379.5253 336.8561 0.06779611 -0.1973146
Moved 159.501 384.4731 334.3513 0.08497595 -0.2069782
Moved 159.5176 387.5304 331.4696 0.09559168 -0.2180956
Moved 159.5316 390.7047 329.2953 0.1066135 -0.2264843
Moved 159.5474 393.284 326.716 0.1155694 -0.2364353
Moved 159.5633 394.5867 325.4133 0.1200926 -0.241461
Moved 159.5852 398.1242 321.7516 0.1323757 -0.2555879
Stationary 159.5957 398.1242 321.7516 0.1323757 -0.2555879
Moved 159.6081 399.5624 319.4376 0.1373695 -0.2645153
Moved 159.6256 400 317.9962 0.1388889 -0.2700764
Moved 159.6389 401.4453 315.1095 0.1439071 -0.2812135
Moved 159.6555 402 315.113 0.1458333 -0.2811999
Moved 159.6715 403.3282 313.6718 0.1504449 -0.2867601
Moved 159.6868 403 312.5 0.1493056 -0.291281
Moved 159.7019 404 312.1547 0.1527777 -0.292613
Moved 159.7177 405.283 310.717 0.1572326 -0.2981599
Moved 159.7333 405 309.5 0.15625 -0.3028549
Moved 159.7488 405 308.9166 0.15625 -0.3051057
Moved 159.7635 406 308.3918 0.1597223 -0.3071303
Moved 159.7797 406 307.5 0.1597223 -0.3105711
Moved 159.7936 406 306.7545 0.1597223 -0.3134471
Stationary 159.8092 406 306.7545 0.1597223 -0.3134471
Moved 159.8251 407.3221 307 0.1643127 -0.3125001
Moved 159.8403 407 305.7552 0.1631944 -0.3173026
Moved 159.8557 408 306 0.1666667 -0.3163581
Moved 159.8712 409.3764 306 0.1714459 -0.3163581
Moved 159.8865 410 305 0.173611 -0.320216
Moved 159.9056 412.5381 303.731 0.1824237 -0.325112
Ended 159.9171 412.5381 303.731 0.1824237 -0.325112
PhraseEnd 160.4068
