my bare face in the wind
Moved 142.2182 370 460.07 0.03472224 0.2780477
Moved 142.2331 370 461.5 0.03472224 0.2835647
Moved 142.2485 370 461.9611 0.03472224 0.2853438
Ended 142.2652 370 462.5 0.03472224 0.2874227
Backspace 142.9549
Began 143.1543 425 213 0.2256945 -0.6751543
Stationary 143.1773 425 213 0.2256945 -0.6751543
Stationary 143.19 425 213 0.2256945 -0.6751543
Stationary 143.2043 425 213 0.2256945 -0.6751543
Stationary 143.2274 425 213 0.2256945 -0.6751543
Stationary 143.2371 425 213 0.2256945 -0.6751543
Moved 143.2487 425 226.4248 0.2256945 -0.6233611
Moved 143.2659 425 232.1416 0.2256945 -0.6013055
Moved 143.2805 421.6329 239.405 0.2140032 -0.5732831
Moved 143.296 417.0852 248.4036 0.1982125 -0.5385665
Moved 143.3122 415.6365 255.8175 0.1931824 -0.5099634
Moved 143.3278 413.3883 267.4467 0.1853761 -0.4650978
Moved 143.3439 411.788 277.4841 0.1798194 -0.4263733
Moved 143.3581 408.6981 286.9058 0.1690905 -0.3900239
Moved 143.3738 406.3799 293.8602 0.1610413 -0.3631935
Moved 143.3895 403.6295 303.2969 0.1514912 -0.3267866
Moved 143.4041 401.7466 312.0138 0.1449533 -0.2931569
Moved 143.4211 398.8639 323.5446 0.134944 -0.2486705
Moved 143.4361 394.5 333.5 0.1197916 -0.2102624
Moved 143.4507 392.1141 341.7338 0.1115073 -0.1784963
Moved 143.4652 387.8479 350.3041 0.09669422 -0.1454315
Moved 143.4827 386 357 0.09027779 -0.1195989
Moved 143.4978 380.3858 367.2285 0.07078394 -0.08013725
Moved 143.5139 377.3172 376.0483 0.06012931 -0.04611015
Moved 143.5288 374.4209 385.3163 0.05007267 -0.01035396
Moved 143.5426 371.538 393.1549 0.04006251 0.0198877
Moved 143.56 368.657 402.0289 0.03005922 0.05412366
Moved 143.5763 365.7787 409.5533 0.02006486 0.08315303
Moved 143.5898 363 416.5 0.01041666 0.1099536
Moved 143.6053 362.3318 421.3408 0.008096694 0.1286293
Moved 143.6212 360.8905 427.438 0.003091991 0.1521525
Moved 143.6367 359.449 433.7548 -0.001913086 0.176523
Moved 143.6517 359 438.9856 -0.003472194 0.1967036
Moved 143.6685 359 444.7467 -0.003472194 0.2189301
Moved 143.6817 359 446.7562 -0.003472194 0.2266828
Moved 143.697 359 450.9473 -0.003472194 0.242852
Moved 143.7125 359 452.5964 -0.003472194 0.2492142
Moved 143.728 359 454.8481 -0.003472194 0.2579015
Moved 143.7436 359 457.5791 -0.003472194 0.2684378
Moved 143.7598 359 458.731 -0.003472194 0.2728818
Moved 143.7745 359 460.1724 -0.003472194 0.2784429
Moved 143.7892 359 461.6138 -0.003472194 0.2840039
Stationary 143.8047 359 462 -0.003472194 0.2854938
Moved 143.8198 359 463.1466 -0.003472194 0.2899173
Ended 143.8357 359 463 -0.003472194 0.2893517
Began 144.0783 345 228 -0.05208335 -0.617284
Stationary 144.0968 345 228 -0.05208335 -0.617284
Stationary 144.1133 345 228 -0.05208335 -0.617284
Stationary 144.1289 345 228 -0.05208335 -0.617284
Moved 144.1442 345 241.3409 -0.05208335 -0.5658143
Moved 144.1599 345 253.71 -0.05208335 -0.5180945
Moved 144.1749 345 270.5771 -0.05208335 -0.4530202
Moved 144.1894 345 280.5 -0.05208335 -0.4147377
Moved 144.2053 335.3136 294.2751 -0.08571668 -0.3615929
Moved 144.2227 333.7176 308.824 -0.09125835 -0.3054631
Moved 144.2354 330.2769 324.2305 -0.1032051 -0.2460245
Moved 144.2512 328.8247 337.5778 -0.1082476 -0.1945301
Moved 144.2674 327.3979 349.8168 -0.1132018 -0.1473118
Moved 144.288 325 376.8939 -0.1215278 -0.04284764
Stationary 144.2989 325 376.8939 -0.1215278 -0.04284764
Moved 144.3133 323.4405 389.0359 -0.1269428 0.003996366
Moved 144.3279 323 400.9852 -0.1284722 0.05009704
Moved 144.3433 321.5604 412.5167 -0.1334707 0.09458594
Moved 144.3588 321.1187 424.0503 -0.1350044 0.1390828
Moved 144.3742 319.6776 434.2568 -0.1400082 0.1784597
Moved 144.3897 319 440.83 -0.1423611 0.2038192
Moved 144.405 317.7953 446.8188 -0.1465441 0.2269244
Moved 144.4211 318 449.7264 -0.1458333 0.2381421
Moved 144.4369 317 453.5292 -0.1493055 0.252813
Moved 144.4515 314.4838 456.5162 -0.1580424 0.2643372
Moved 144.4692 314.2933 458.4134 -0.1587038 0.2716565
Moved 144.4827 312.8555 459 -0.1636961 0.2739197
Moved 144.4974 309.821 460.5895 -0.1742327 0.280052
Moved 144.5129 306.9381 461 -0.1842426 0.2816356
Moved 144.5296 304.8214 461 -0.1915924 0.2816356
Moved 144.5454 299.2955 461 -0.2107794 0.2816356
Moved 144.5607 293.9619 461 -0.2292991 0.2816356
Moved 144.5748 289.6261 461 -0.2443538 0.2816356
Moved 144.5909 284.3961 461 -0.2625137 0.2816356
Moved 144.6055 279.9641 451.5829 -0.2779023 0.2453044
Moved 144.6232 276.6417 451.4278 -0.2894384 0.2447059
Moved 144.6366 274.1186 449.1186 -0.2981993 0.2357969
Moved 144.652 269.8763 447.6254 -0.3129296 0.2300362
Moved 144.6686 267.3826 445.1913 -0.3215881 0.2206455
Moved 144.6826 264.4951 442.4951 -0.3316141 0.2102434
Moved 144.6989 261.6925 441.3463 -0.3413456 0.205811
Moved 144.7148 259.9055 438.8109 -0.3475505 0.1960296
Moved 144.7296 257 436 -0.3576389 0.185185
Moved 144.7455 256.2646 434.5291 -0.3601925 0.1795103
Moved 144.7607 254.9078 431.8157 -0.3649033 0.1690419
Moved 144.7759 254 426.3557 -0.3680555 0.147977
Moved 144.7909 254 419.1683 -0.3680555 0.1202478
Moved 144.8065 254 413.364 -0.3680555 0.09785492
Moved 144.8228 254 408.5923 -0.3680555 0.07944565
Moved 144.837 254 402.7911 -0.3680555 0.05706416
Moved 144.8519 254 401 -0.3680555 0.05015414
Moved 144.868 254 396.5557 -0.3680555 0.03300808
Moved 144.8832 254 393.4918 -0.3680555 0.02118723
Moved 144.9048 264.2552 389.8724 -0.3324471 0.007223553
Stationary 144.9159 264.2552 389.8724 -0.3324471 0.007223553
Moved 144.9288 267.1439 388.428 -0.322417 0.001651328
Moved 144.9451 270.0296 388 -0.3123971 -5.886878E-08
Moved 144.9613 272.907 388 -0.3024064 -5.886878E-08
Moved 144.976 274.5748 387.4252 -0.2966153 -0.002217528
Moved 144.9914 277.0296 387 -0.2880917 -0.003858083
Moved 145.0068 279.907 387 -0.2781007 -0.003858083
Moved 145.0239 281.801 387 -0.2715243 -0.003858083
Moved 145.0376 283.3358 387 -0.2661953 -0.003858083
Moved 145.0532 284.7834 387 -0.2611689 -0.003858083
Moved 145.068 287.4735 387 -0.251828 -0.003858083
Ended 145.0838 287.4735 387 -0.251828 -0.003858083
Backspace 145.6154
Began 145.9578 480 220 0.4166667 -0.6481482
Stationary 145.9771 480 220 0.4166667 -0.6481482
Stationary 145.9922 480 220 0.4166667 -0.6481482
Stationary 146.0059 480 220 0.4166667 -0.6481482
Stationary 146.0216 480 220 0.4166667 -0.6481482
Moved 146.0373 480 239.7584 0.4166667 -0.5719197
Moved 146.0544 471.3159 247.7887 0.3865136 -0.5409386
Moved 146.0709 470.1359 254.3207 0.3824162 -0.5157382
Moved 146.0847 468.7374 263.8382 0.3775604 -0.4790194
Moved 146.1 468.2856 274.0008 0.3759916 -0.4398119
Moved 146.1157 466.8794 283.8444 0.3711089 -0.401835
Moved 146.1312 465.443 293.3419 0.3661217 -0.3651933
Moved 146.1459 464.0103 303.9173 0.361147 -0.3243931
Moved 146.1633 462.569 316.879 0.3561423 -0.2743867
Moved 146.1783 461.5 326.5 0.3524305 -0.2372685
Moved 146.1934 457.0465 342.744 0.3369671 -0.1745988
Moved 146.2077 454.1717 355.7272 0.3269851 -0.1245092
Moved 146.2239 451.2867 368.5667 0.3169675 -0.07497422
Moved 146.2388 447.1278 379.0352 0.3025271 -0.0345867
Moved 146.2596 444.5182 389.1863 0.293466 0.004576753
Moved 146.271 442.8162 398.1028 0.2875562 0.03897696
Moved 146.2843 440 403 0.2777778 0.05787025
Moved 146.3005 436.9254 411.1492 0.267102 0.08931018
Moved 146.3154 433.7389 418.6528 0.2560377 0.1182593
Moved 146.3315 430.2729 428.0298 0.2440032 0.1544358
Moved 146.3473 426.9725 436.0688 0.2325433 0.1854507
Moved 146.3631 422.6218 444.7563 0.2174369 0.2189673
Moved 146.3774 420.1847 450.6306 0.2089747 0.2416302
Moved 146.3929 417.3315 456.337 0.1990677 0.2636456
Moved 146.4081 416.6605 459.0185 0.1967379 0.273991
Moved 146.4251 414.1073 464.678 0.1878725 0.2958256
Moved 146.4388 412.6699 468.9903 0.1828817 0.3124624
Moved 146.4543 411.227 475.0921 0.1778714 0.3360033
Moved 146.4711 409.7862 482.0691 0.1728687 0.3629207
Moved 146.4846 408.3447 485.9658 0.1678637 0.3779543
Moved 146.5005 406.9033 490.2902 0.1628587 0.3946377
Moved 146.5169 405.8643 493.4071 0.1592509 0.4066631
Moved 146.5306 404 495.6252 0.1527777 0.4152206
Moved 146.5473 401.8666 498.1334 0.1453702 0.4248974
Moved 146.5644 401.4919 499.5082 0.1440689 0.4302012
Moved 146.5779 401 500.9468 0.1423611 0.4357516
Moved 146.5932 399.6118 501 0.1375411 0.4359567
Moved 146.6081 400 502.8296 0.1388889 0.4430152
Moved 146.6242 399.0244 503 0.1355015 0.4436727
Moved 146.6402 399 504.4095 0.1354167 0.4491105
Stationary 146.6555 399 504 0.1354167 0.4475308
Moved 146.6702 399 505.1478 0.1354167 0.4519591
Ended 146.6859 399 505 0.1354167 0.4513887
Began 146.8973 372 284 0.04166662 -0.4012345
Stationary 146.9175 372 284 0.04166662 -0.4012345
Stationary 146.9314 372 284 0.04166662 -0.4012345
Stationary 146.9453 372 284 0.04166662 -0.4012345
Stationary 146.9612 372 284 0.04166662 -0.4012345
Stationary 146.9769 372 284 0.04166662 -0.4012345
Moved 146.9915 358.8165 296.3468 -0.004109517 -0.3536004
Moved 147.0095 353.2206 300.8235 -0.02353966 -0.336329
Moved 147.0258 343.4054 307.8533 -0.05762003 -0.3092082
Moved 147.0401 333.2929 315.8918 -0.09273298 -0.2781954
Moved 147.0551 323.2036 322.0265 -0.1277652 -0.2545275
Moved 147.0731 312.4377 331.8671 -0.165147 -0.2165623
Moved 147.0852 302.0428 341.9572 -0.2012402 -0.1776343
Moved 147.1013 293.5314 349.4686 -0.2307937 -0.1486553
Moved 147.1198 285.7742 355.7327 -0.2577284 -0.124488
Moved 147.1315 275.2376 364.6671 -0.2943139 -0.09001884
Moved 147.1472 265.2526 372.7474 -0.3289841 -0.05884488
Moved 147.1637 256.1478 379.9015 -0.3605979 -0.03124425
Moved 147.1784 250.3657 385.6343 -0.3806746 -0.009127134
Moved 147.1941 243.5966 390.5526 -0.4041785 0.009847746
Moved 147.2098 238.9088 395.0912 -0.4204557 0.02735815
Moved 147.225 237.4001 398.7997 -0.425694 0.04166526
Moved 147.24 237 403.6658 -0.4270833 0.06043916
Moved 147.2556 237 408.0829 -0.4270833 0.07748049
Moved 147.273 237 412.4106 -0.4270833 0.09417651
Moved 147.2864 237 416.7189 -0.4270833 0.1107979
Moved 147.3062 250.4265 424.4265 -0.3804636 0.1405342
Moved 147.3188 257.6475 431.6475 -0.3553907 0.1683931
Moved 147.3325 267.5 437 -0.3211805 0.1890431
Moved 147.3479 277.9999 441.6666 -0.2847225 0.2070471
Moved 147.3643 292.0466 447.4186 -0.2359494 0.2292384
Moved 147.3792 303.4956 450.6487 -0.1961958 0.2417
Moved 147.3937 313.9632 452.9939 -0.15985 0.2507479
Moved 147.4101 321.1909 454.4382 -0.134754 0.25632
Moved 147.4247 325.6482 454 -0.1192772 0.2546296
Moved 147.4394 328.6534 454 -0.1088424 0.2546296
Stationary 147.4549 329.3271 454 -0.1065029 0.2546296
Stationary 147.4706 329 454 -0.1076389 0.2546296
Stationary 147.4859 329 454 -0.1076389 0.2546296
Stationary 147.5014 329 454 -0.1076389 0.2546296
Stationary 147.5169 329 454 -0.1076389 0.2546296
Stationary 147.5327 329 454 -0.1076389 0.2546296
Stationary 147.5474 329 454 -0.1076389 0.2546296
Moved 147.5642 321.1298 454 -0.134966 0.2546296
Moved 147.5783 317.791 454 -0.146559 0.2546296
Moved 147.5942 313.8699 454 -0.1601739 0.2546296
Moved 147.6117 309.5544 454 -0.1751585 0.2546296
Moved 147.6255 304.3064 454 -0.1933805 0.2546296
Moved 147.6403 297.1835 454 -0.2181128 0.2546296
Moved 147.6552 292.7978 454 -0.2333409 0.2546296
Moved 147.6779 285.3704 454 -0.2591304 0.2546296
Stationary 147.6876 285.3704 454 -0.2591304 0.2546296
Moved 147.7013 281.4904 454.7548 -0.2726029 0.2575416
Moved 147.7165 278.6036 456.1982 -0.2826264 0.2631102
Moved 147.7314 276.3642 456.6358 -0.2904021 0.2647986
Moved 147.748 274.9252 457 -0.2953985 0.2662036
Moved 147.7635 273.5 458.5 -0.3003472 0.2719905
Moved 147.7789 274 458.7224 -0.2986111 0.2728484
Moved 147.794 274 461.1625 -0.2986111 0.2822626
Ended 147.8102 284.5 464 -0.2621528 0.2932098
Began 148.3167 334 329 -0.09027779 -0.2276234
Stationary 148.3341 334 329 -0.09027779 -0.2276234
Stationary 148.3484 334 329 -0.09027779 -0.2276234
Stationary 148.3653 334 329 -0.09027779 -0.2276234
Stationary 148.3798 334 329 -0.09027779 -0.2276234
Moved 148.3953 328.3215 329 -0.1099948 -0.2276234
Moved 148.4118 319.6309 329 -0.1401705 -0.2276234
Moved 148.4268 311 329 -0.1701389 -0.2276234
Moved 148.4418 295.912 329 -0.2225276 -0.2276234
Moved 148.4575 278.4391 329 -0.2831976 -0.2276234
Moved 148.473 264.0613 339.4571 -0.3331205 -0.1872798
Moved 148.4891 252.5292 339.8677 -0.3731624 -0.1856958
Moved 148.5098 231.888 346.6448 -0.4448335 -0.1595493
Stationary 148.5212 231.888 346.6448 -0.4448335 -0.1595493
Moved 148.5331 224.8402 348.2319 -0.4693047 -0.1534263
Moved 148.5492 220.858 350.571 -0.4831317 -0.1444022
Moved 148.5656 218.3819 350.809 -0.4917295 -0.1434838
Moved 148.5797 215.5032 352.2484 -0.501725 -0.1379306
Moved 148.5961 214.3081 352.6919 -0.5058746 -0.1362197
Moved 148.6116 214 354.1316 -0.5069444 -0.1306653
Moved 148.6267 214 355 -0.5069444 -0.1273148
Stationary 148.6414 214 355 -0.5069444 -0.1273148
Moved 148.656 221.643 355 -0.4804062 -0.1273148
Moved 148.6731 239.6706 338.4636 -0.4178105 -0.1911129
Moved 148.6889 253.0305 327.9763 -0.3714219 -0.2315729
Moved 148.7044 266.0153 316.4309 -0.3263359 -0.2761154
Moved 148.7196 275.2754 305.7245 -0.2941826 -0.3174207
Moved 148.7354 284.0433 295.6161 -0.2637385 -0.3564193
Moved 148.7494 289.1333 288.0833 -0.2460648 -0.3854811
Moved 148.766 293.5617 282.5479 -0.2306886 -0.4068369
Moved 148.7796 297.8647 276.847 -0.2157476 -0.4288309
Moved 148.7949 300.4695 272.7957 -0.2067031 -0.4444611
Moved 148.8111 302.1743 268.477 -0.2007835 -0.4611228
Moved 148.8321 304.0605 266 -0.1942344 -0.4706791
Stationary 148.843 304.0605 266 -0.1942344 -0.4706791
Stationary 148.8571 304 266 -0.1944444 -0.4706791
Stationary 148.8752 304 266 -0.1944444 -0.4706791
Moved 148.8869 304 276.2474 -0.1944444 -0.4311442
Moved 148.9034 304 289.5 -0.1944444 -0.3800155
Moved 148.9196 304.9409 308.2905 -0.1911775 -0.3075212
Moved 148.9353 306.3912 328.4773 -0.1861416 -0.2296402
Moved 148.9505 308 342.5001 -0.1805556 -0.1755397
Moved 148.9658 309.2711 355.4399 -0.1761419 -0.1256175
Moved 148.9812 309 366.5 -0.1770833 -0.08294752
Moved 148.997 309 376.2303 -0.1770833 -0.04540761
Moved 149.0124 309 386.8245 -0.1770833 -0.004535074
Moved 149.0274 309 395.5024 -0.1770833 0.02894443
Moved 149.0427 309 404.913 -0.1770833 0.06525051
Moved 149.0585 309 412.874 -0.1770833 0.09596424
Moved 149.0735 309 422.1646 -0.1770833 0.1318078
Moved 149.0881 309 429.2687 -0.1770833 0.1592155
Moved 149.1044 309 436.9966 -0.1770833 0.1890301
Moved 149.1194 309 443.1616 -0.1770833 0.2128148
Moved 149.139 309 449.4581 -0.1770833 0.2371068
Moved 149.1512 309 453.7805 -0.1770833 0.2537824
Moved 149.1661 299.3333 458.1429 -0.2106483 0.2706129
Moved 149.1801 302 461.4203 -0.2013889 0.2832575
Moved 149.1963 302 464.5052 -0.2013889 0.2951589
Moved 149.2154 302 466.4986 -0.2013889 0.3028494
Moved 149.2279 302 468.7726 -0.2013889 0.3116225
Moved 149.2428 302 470.2148 -0.2013889 0.3171864
Moved 149.2583 302 473 -0.2013889 0.3279319
Stationary 149.2737 302 473.0547 -0.2013889 0.3281431
Moved 149.2887 302 474 -0.2013889 0.3317901
Ended 149.3046 302 474 -0.2013889 0.3317901
Began 149.5373 464 473 0.3611112 0.3279319
Stationary 149.5494 464 473 0.3611112 0.3279319
Stationary 149.5656 464 473 0.3611112 0.3279319
Stationary 149.5823 464 473 0.3611112 0.3279319
Stationary 149.5959 464 473 0.3611112 0.3279319
Stationary 149.6111 464 473 0.3611112 0.3279319
Stationary 149.6267 464 473 0.3611112 0.3279319
Moved 149.649 456.3378 451.527 0.3345062 0.2450886
Stationary 149.6611 456.3378 451.527 0.3345062 0.2450886
Moved 149.6734 452.8765 438.944 0.3224877 0.1965432
Moved 149.6889 449.9876 425.9442 0.3124569 0.1463893
Moved 149.7051 447.0684 412.8077 0.3023209 0.09570874
Moved 149.7218 446.1147 403.8029 0.2990094 0.0609678
Moved 149.7352 444.6662 393.6632 0.2939798 0.02184874
Moved 149.7494 443.2245 383.5719 0.2889742 -0.01708384
Moved 149.7668 442.1009 376.6052 0.2850724 -0.04396144
Moved 149.7814 440.6787 366.7513 0.2801345 -0.08197808
Moved 149.7974 440.2423 359.2116 0.2786192 -0.1110663
Moved 149.813 440 354.3983 0.2777778 -0.1296362
Moved 149.828 438.5 349 0.2725695 -0.150463
Moved 149.8428 438 344.7491 0.2708333 -0.1668632
Moved 149.8586 435.9677 339.9353 0.2637766 -0.1854349
Moved 149.8754 434.265 335.0599 0.2578646 -0.2042444
Moved 149.8927 431.8742 329.7485 0.2495633 -0.2247359
Moved 149.9054 430.5 325.5001 0.2447918 -0.2411264
Moved 149.9283 424.2393 308.7181 0.2230532 -0.3058717
Moved 149.9423 418.6628 294.3256 0.2036904 -0.361398
Stationary 149.9544 418.6628 294.3256 0.2036904 -0.361398
Moved 149.9671 409.1706 270.2958 0.1707314 -0.4541057
Moved 149.9817 405 260 0.15625 -0.4938272
Moved 149.9963 401.3628 252.0884 0.1436208 -0.5243503
Moved 150.0118 399.7471 245.9884 0.1380108 -0.5478843
Moved 150.0288 398.3011 240.9034 0.13299 -0.5675022
Moved 150.0442 396.8571 238.8572 0.1279762 -0.5753967
Moved 150.0599 397 237.4207 0.1284721 -0.5809389
Moved 150.0742 397 235.9771 0.1284721 -0.5865082
Stationary 150.0891 397 235.9771 0.1284721 -0.5865082
Stationary 150.1043 397 235.9771 0.1284721 -0.5865082
Ended 150.1218 397 235.9771 0.1284721 -0.5865082
Began 150.3881 344 477 -0.05555555 0.3433641
Stationary 150.3989 344 477 -0.05555555 0.3433641
Stationary 150.4127 344 477 -0.05555555 0.3433641
Stationary 150.4315 344 477 -0.05555555 0.3433641
Stationary 150.4432 344 477 -0.05555555 0.3433641
Stationary 150.4596 344 477 -0.05555555 0.3433641
Stationary 150.4735 344 477 -0.05555555 0.3433641
Stationary 150.4888 344 477 -0.05555555 0.3433641
Moved 150.5045 357.7408 470.363 -0.007844642 0.3177583
Moved 150.5228 367.5831 463.155 0.02633005 0.2899497
Moved 150.5371 376.0571 456.7543 0.05575388 0.2652558
Moved 150.5518 384.604 449.6634 0.08543044 0.2378988
Moved 150.567 393.1986 442.5012 0.1152728 0.210267
Moved 150.5826 399.5542 435.3073 0.1373409 0.1825123
Moved 150.5973 405.9 427.9399 0.1593751 0.1540892
Moved 150.6134 411.017 419.7203 0.1771423 0.1223774
Moved 150.6286 415.3545 411.2911 0.1922029 0.08985742
Moved 150.6439 418.1172 403.207 0.2017958 0.05866874
Moved 150.6591 419 396.0425 0.2048611 0.03102797
Moved 150.6759 420.4453 390.2187 0.2098797 0.008559639
Moved 150.7094 420 383.0499 0.2083333 -0.01909786
Moved 150.7219 420 379.5 0.2083333 -0.03279321
Moved 150.7371 420 377.2142 0.2083333 -0.0416121
Moved 150.7518 409.047 372.8926 0.1703022 -0.05828457
Moved 150.769 404.7487 371.1871 0.1553772 -0.06486456
Moved 150.7836 397.744 369.7488 0.1310556 -0.07041377
Moved 150.798 389.4931 369 0.1024064 -0.07330258
Moved 150.8148 380.0669 369 0.06967678 -0.07330258
Moved 150.8303 373.5 369 0.04687503 -0.07330258
Moved 150.8444 366.6116 374.4214 0.02295703 -0.0523865
Moved 150.8611 357.1668 380.3571 -0.009837373 -0.02948667
Moved 150.8773 349 386 -0.03819443 -0.007716166
Moved 150.8897 341.9922 392.0078 -0.06252691 0.01546194
Moved 150.9056 335.2152 396.7848 -0.08605822 0.03389182
Moved 150.9225 328.5233 402.5814 -0.1092943 0.05625536
Moved 150.9363 322.7101 409.6124 -0.1294788 0.08338092
Moved 150.952 318.8337 413.1663 -0.1429384 0.09709198
Moved 150.973 313.4856 419.3525 -0.1615083 0.1209587
Moved 150.9848 309.1518 425.1309 -0.1765562 0.1432519
Moved 150.9984 305.8386 430.8819 -0.1880605 0.1654392
Moved 151.0165 302.6761 436.6477 -0.1990411 0.187684
Moved 151.0297 300.799 443.4019 -0.2055589 0.2137417
Moved 151.0445 298.955 447.0899 -0.2119616 0.2279703
Moved 151.0608 296.7627 451.4747 -0.2195741 0.2448868
Moved 151.0754 296.4004 455.1993 -0.2208321 0.2592563
Moved 151.0905 294.9626 459.1123 -0.2258245 0.274353
Moved 151.1059 295 461.9836 -0.2256945 0.2854306
Moved 151.1224 295 463.9371 -0.2256945 0.2929673
Moved 151.1371 295 465.3751 -0.2256945 0.2985151
Ended 151.1528 295 466.5 -0.2256945 0.3028549
Began 151.3793 212 448 -0.5138889 0.2314813
Stationary 151.3987 212 448 -0.5138889 0.2314813
Stationary 151.4215 212 448 -0.5138889 0.2314813
Stationary 151.4327 212 448 -0.5138889 0.2314813
Moved 151.4436 220.8086 448 -0.4833033 0.2314813
Moved 151.4612 231.6836 448 -0.445543 0.2314813
Moved 151.4751 249.8104 457.3621 -0.3826027 0.2676004
Moved 151.491 263.3471 459.7245 -0.3356003 0.2767149
Moved 151.5064 281.4044 463.7856 -0.2729015 0.2923827
Moved 151.5218 296.3716 465.6976 -0.2209319 0.2997593
Moved 151.5372 310.2518 466 -0.1727369 0.3009257
Moved 151.553 322.0834 467.5833 -0.1316548 0.3070343
Moved 151.5698 333.1983 468 -0.09306132 0.3086418
Moved 151.5843 343.176 468 -0.05841657 0.3086418
Moved 151.5991 349.7318 468 -0.03565334 0.3086418
Moved 151.6168 359.0637 468 -0.00325121 0.3086418
Moved 151.6305 369.1824 468 0.03188342 0.3086418
Moved 151.6507 382.3334 468 0.07754654 0.3086418
Stationary 151.6613 382.3334 468 0.07754654 0.3086418
Moved 151.6756 387.0992 468 0.09409443 0.3086418
Moved 151.6914 391.6382 468 0.1098548 0.3086418
Moved 151.7069 395.5 457.5 0.1232639 0.2681326
Moved 151.7232 396.7248 459.2752 0.1275165 0.2749814
Moved 151.7377 399.3324 456.6676 0.1365708 0.2649212
Moved 151.7532 400.6105 454.7791 0.1410086 0.2576351
Moved 151.7689 402.061 451.8779 0.1460452 0.2464426
Moved 151.7834 403.4934 447.5197 0.1510189 0.2296285
Moved 151.7993 403 443.2919 0.1493056 0.2133175
Moved 151.8159 403 436.1619 0.1493056 0.1858096
Moved 151.8313 403 424.3539 0.1493056 0.1402543
Moved 151.8458 403 411.1233 0.1493056 0.0892101
Moved 151.8631 393.1273 401.1273 0.1150252 0.05064517
Moved 151.8839 387.1244 373.0812 0.09418189 -0.05755707
Stationary 151.8938 387.1244 373.0812 0.09418189 -0.05755707
Moved 151.9076 382.7968 360.8592 0.07915556 -0.10471
Moved 151.9232 378.4699 350.7632 0.06413177 -0.1436607
Moved 151.938 375.4486 342.5296 0.05364104 -0.175426
Moved 151.9532 369.5452 329.0903 0.03314286 -0.2272749
Moved 151.9684 365.7444 318.1055 0.01994595 -0.2696549
Moved 151.9848 362.2871 309.5742 0.007941275 -0.3025689
Moved 151.9995 359.9919 302.9677 -2.808869E-05 -0.3280566
Moved 152.018 358.5519 298.6556 -0.005028173 -0.3446928
Moved 152.0313 357.1132 295.2263 -0.01002379 -0.3579232
Moved 152.0454 357 291.9485 -0.01041666 -0.3705693
Moved 152.0633 355.5376 289.0752 -0.01549445 -0.3816543
Moved 152.0822 355 286.6575 -0.01736112 -0.3909818
Stationary 152.0935 355 286.6575 -0.01736112 -0.3909818
Moved 152.1071 354 285.2198 -0.02083331 -0.3965286
Moved 152.1231 352.7804 283.7804 -0.025068 -0.4020818
Stationary 152.1373 352.7804 283.7804 -0.025068 -0.4020818
Moved 152.1531 351.6255 282.6255 -0.02907805 -0.4065373
Moved 152.1687 350.9147 283 -0.03154621 -0.4050927
