parking lot is full of trucks
Moved 864.4045 514.9646 439.0354 0.3587144 0.3937918
Moved 864.4246 510.6436 443.3564 0.348712 0.4271331
Moved 864.4356 506.3319 444.8893 0.3387313 0.438961
Moved 864.4501 502.0155 447.6564 0.3287395 0.4603115
Moved 864.4661 495.9095 448.7726 0.3146054 0.4689249
Moved 864.4814 491.3558 450.2147 0.3040642 0.480052
Moved 864.496 487.1852 450 0.2944102 0.4783951
Moved 864.511 475.9852 450 0.2684841 0.4783951
Moved 864.5269 463.5212 450 0.2396324 0.4783951
Moved 864.5421 453.1957 450 0.2157308 0.4783951
Moved 864.5578 441.6768 450 0.1890667 0.4783951
Moved 864.5734 430.1672 450 0.162424 0.4783951
Moved 864.5958 407.7636 440.9738 0.110564 0.408748
Stationary 864.6063 407.7636 440.9738 0.110564 0.408748
Moved 864.619 391.7924 439.5266 0.07359356 0.3975818
Moved 864.6351 377.9043 437.1808 0.0414451 0.3794821
Moved 864.6514 362.2132 435.6558 0.005123118 0.3677142
Moved 864.6679 351.944 434.216 -0.01864806 0.356605
Moved 864.6821 341.4657 432.7808 -0.04290352 0.3455312
Moved 864.6968 331.3696 432.3385 -0.06627401 0.3421181
Moved 864.7145 323.3089 432 -0.0849332 0.3395063
Moved 864.7281 314.9059 432 -0.1043846 0.3395063
Moved 864.7434 308.2782 431.3196 -0.1197264 0.3342561
Moved 864.7581 302.5173 431 -0.1330619 0.33179
Moved 864.7747 299.8752 431 -0.1391779 0.33179
Moved 864.7892 297.9962 431 -0.1435273 0.33179
Stationary 864.8046 297.9962 431 -0.1435273 0.33179
Stationary 864.8201 298 431 -0.1435185 0.33179
Ended 864.837 298 431 -0.1435185 0.33179
Began 865.02 474 423 0.2638889 0.2700617
Stationary 865.0368 474 423 0.2638889 0.2700617
Stationary 865.0511 474 423 0.2638889 0.2700617
Stationary 865.0666 474 423 0.2638889 0.2700617
Stationary 865.0816 474 423 0.2638889 0.2700617
Moved 865.0973 460.1871 423 0.2319145 0.2700617
Moved 865.1144 445.7915 423 0.1985914 0.2700617
Moved 865.1299 425.4753 414.7202 0.1515632 0.206174
Moved 865.1447 410.4421 412.7775 0.1167642 0.1911844
Moved 865.1605 389.9601 410.4133 0.06935208 0.1729423
Moved 865.1752 370.6485 407.9498 0.0246492 0.1539334
Moved 865.1898 353.4163 406.5347 -0.01524001 0.1430144
Moved 865.2056 341.8503 405.0945 -0.04201333 0.1319019
Moved 865.2216 327.5435 403.6544 -0.07513091 0.12079
Moved 865.2356 311.9066 401.4237 -0.1113273 0.1035782
Moved 865.252 301.8953 401 -0.1345017 0.1003085
Moved 865.2679 286.6919 399.6993 -0.1696948 0.09027246
Moved 865.2836 275.5542 398.2554 -0.1954763 0.07913154
Moved 865.2984 263.5222 396.8152 -0.2233283 0.068019
Moved 865.3141 253.633 396 -0.2462199 0.0617284
Moved 865.3298 245.6746 396 -0.2646421 0.0617284
Moved 865.3448 238.5 394.5 -0.28125 0.05015444
Moved 865.3605 234.1319 395 -0.2913614 0.05401247
Moved 865.3758 229.8 395 -0.3013888 0.05401247
Moved 865.3912 225.5 395 -0.3113426 0.05401247
Moved 865.4066 222.1777 395 -0.3190332 0.05401247
Moved 865.4219 219.2373 395 -0.3258397 0.05401247
Moved 865.437 215.3627 394 -0.3348086 0.04629641
Moved 865.459 210 394 -0.3472222 0.04629641
Ended 865.4706 210 394 -0.3472222 0.04629641
Began 865.7896 327 354 -0.07638887 -0.2623455
Stationary 865.8071 327 354 -0.07638887 -0.2623455
Stationary 865.8221 327 354 -0.07638887 -0.2623455
Stationary 865.8374 327 354 -0.07638887 -0.2623455
Stationary 865.8531 327 354 -0.07638887 -0.2623455
Moved 865.8688 336.0125 363.0125 -0.0555266 -0.1928047
Moved 865.8851 346.7625 373.7625 -0.03064235 -0.1098572
Moved 865.9005 359.5 383.5 -0.001157423 -0.03472222
Moved 865.917 372.0561 393.7103 0.02790759 0.04406128
Moved 865.9302 386.1178 403.7824 0.06045778 0.121778
Moved 865.9463 399.3624 411.2718 0.09111663 0.1795663
Moved 865.9629 414.8409 418.9337 0.1269465 0.2386861
Moved 865.9777 429.2687 426.1343 0.1603441 0.2942464
Moved 865.9922 442.7847 431.5949 0.1916312 0.3363806
Moved 866.0076 457.0444 437.2178 0.2246398 0.3797669
Moved 866.0245 463.1586 439.9251 0.2387931 0.4006568
Moved 866.0386 476.0915 445.5457 0.2687303 0.4440258
Moved 866.0548 486.0727 447.2961 0.291835 0.4575314
Moved 866.0704 491.9384 448.7346 0.3054131 0.4686315
Moved 866.0853 497.6855 449 0.3187163 0.4706791
Moved 866.1011 501.8416 449 0.328337 0.4706791
Moved 866.1167 506.1562 449 0.3383245 0.4706791
Moved 866.1318 508.1827 449 0.3430155 0.4706791
Moved 866.1457 511.1245 449 0.3498251 0.4706791
Moved 866.1626 514.0164 449 0.3565193 0.4706791
Moved 866.1774 516.8965 449 0.3631864 0.4706791
Moved 866.193 519.7725 441.91 0.3698436 0.4159724
Moved 866.2078 521.3257 438.3486 0.3734392 0.3884921
Moved 866.223 523.5261 435.4739 0.3785327 0.3663107
Moved 866.2391 524.9083 433.1835 0.3817321 0.3486379
Moved 866.2546 527.6373 429.0441 0.3880492 0.3166985
Moved 866.2719 529.5263 424.7105 0.392422 0.2832601
Moved 866.2846 531.1978 419.2086 0.3962912 0.2408071
Moved 866.3005 533.6412 415.0764 0.4019472 0.208923
Moved 866.3217 536.1586 409.6827 0.4077747 0.1673052
Moved 866.3319 537.5 407 0.4108796 0.1466051
Moved 866.3457 539.7151 403.5696 0.4160072 0.1201361
Moved 866.362 541.064 399.808 0.4191295 0.09111157
Moved 866.3784 542.9905 398.5048 0.423589 0.08105525
Moved 866.3943 544 397.0592 0.4259259 0.06990127
Moved 866.4086 546.7469 394.2531 0.4322845 0.04824898
Ended 866.425 547.5 395 0.4340278 0.05401247
Began 866.7401 514 447 0.3564815 0.4552471
Stationary 866.752 514 447 0.3564815 0.4552471
Stationary 866.7656 514 447 0.3564815 0.4552471
Stationary 866.7782 514 447 0.3564815 0.4552471
Stationary 866.793 514 447 0.3564815 0.4552471
Moved 866.8083 498.0164 447 0.3194825 0.4552471
Moved 866.824 485.4717 447 0.2904438 0.4552471
Moved 866.8398 468.7093 438.0804 0.2516418 0.3864227
Moved 866.8558 458.5 440 0.2280092 0.4012346
Moved 866.8719 446.305 437.145 0.19978 0.3792054
Moved 866.8862 430.8129 434.4205 0.1639187 0.3581834
Moved 866.9006 419.4533 432.5452 0.1376233 0.3437127
Moved 866.9184 408.8287 430.8326 0.1130294 0.3304988
Moved 866.9326 399.9708 429.3942 0.09252508 0.3193993
Moved 866.948 392.7806 427.9561 0.07588109 0.3083035
Moved 866.9639 385.6084 426.5217 0.0592786 0.2972352
Moved 866.978 380.0623 425.4125 0.04644046 0.2886766
Moved 866.9934 373.9079 423.977 0.03219426 0.2776001
Moved 867.0088 368.1373 422.5343 0.01883636 0.2664684
Moved 867.0242 364.4005 421.1002 0.01018634 0.2554025
Moved 867.0399 361.3236 421 0.003063877 0.2546295
Moved 867.0549 358.451 420.2255 -0.003585617 0.2486538
Moved 867.0756 354.3634 420 -0.01304766 0.2469136
Moved 867.1025 350.5603 418 -0.02185121 0.2314815
Moved 867.1264 341.8069 415.4034 -0.04211376 0.2114463
Stationary 867.1377 341.8069 415.4034 -0.04211376 0.2114463
Moved 867.15 336.8532 413.9633 -0.05358046 0.2003343
Moved 867.1653 330.6249 411.525 -0.06799798 0.1815198
Moved 867.1805 323.4459 410.0892 -0.08461599 0.1704414
Moved 867.1954 318.9271 407.9636 -0.09507611 0.1540399
Moved 867.2119 310.2496 405.0832 -0.115163 0.1318149
Moved 867.2265 303.5094 401.2038 -0.1307652 0.1018814
Moved 867.2418 297.6541 399.6635 -0.1443192 0.08999613
Moved 867.2572 294.4446 397.2223 -0.1517486 0.07115965
Moved 867.2728 292.7874 397 -0.1555848 0.06944469
Moved 867.2869 292 396.3465 -0.1574074 0.0644021
Stationary 867.3024 292 396 -0.1574074 0.0617284
Ended 867.3198 292 396 -0.1574074 0.0617284
Began 867.5182 394 451 0.07870366 0.4861111
Stationary 867.5347 394 451 0.07870366 0.4861111
Stationary 867.5494 394 451 0.07870366 0.4861111
Stationary 867.5668 394 451 0.07870366 0.4861111
Stationary 867.5829 394 451 0.07870366 0.4861111
Moved 867.5949 380.6048 451 0.04769633 0.4861111
Moved 867.6127 371.7443 451 0.02718598 0.4861111
Moved 867.6285 360.4732 451 0.001095434 0.4861111
Moved 867.6425 353.5797 441.5797 -0.01486187 0.4134237
Moved 867.6577 344.5137 443.1027 -0.03584782 0.4251753
Moved 867.673 337.3139 443 -0.05251413 0.4243827
Moved 867.6888 329.1134 442.2227 -0.07149667 0.4183848
Moved 867.7041 323.1298 442 -0.08534769 0.4166667
Moved 867.7228 318.03 441 -0.09715279 0.4089505
Moved 867.735 314.8105 441 -0.1046052 0.4089505
Moved 867.7546 312.712 441 -0.109463 0.4089505
Moved 867.7675 310 439.5 -0.1157407 0.3973767
Moved 867.78 309.9602 440 -0.1158328 0.4012346
Stationary 867.796 309.9602 440 -0.1158328 0.4012346
Stationary 867.8127 310 440 -0.1157407 0.4012346
Stationary 867.8303 310 440 -0.1157407 0.4012346
Stationary 867.8419 310 440 -0.1157407 0.4012346
Moved 867.8584 310 437.132 -0.1157407 0.3791046
Moved 867.8729 320.7691 432.9616 -0.09081225 0.3469261
Moved 867.89 326.1605 429.6296 -0.07833217 0.3212164
Moved 867.9044 333.1518 426.5392 -0.06214857 0.2973706
Moved 867.9218 341.3382 423.6647 -0.04319862 0.275191
Moved 867.9359 351.8376 421.8953 -0.01889432 0.2615381
Moved 867.9506 362.9203 419.4533 0.006760061 0.2426954
Moved 867.9688 372.2213 419 0.02829005 0.2391978
Moved 867.981 383.8752 417.9028 0.05526672 0.2307311
Moved 867.9978 394.7752 418 0.08049806 0.2314815
Moved 868.0142 404.847 418 0.1038126 0.2314815
Moved 868.0286 414.5032 418 0.1261649 0.2314815
Moved 868.0431 420.5671 418 0.1402016 0.2314815
Moved 868.0585 424.8875 418 0.1502024 0.2314815
Moved 868.0739 427 418 0.1550926 0.2314815
Moved 868.0894 426.8229 418 0.1546827 0.2314815
Stationary 868.1048 427 418 0.1550926 0.2314815
Stationary 868.1205 427 418 0.1550926 0.2314815
Stationary 868.1351 427 418 0.1550926 0.2314815
Stationary 868.1514 427 418 0.1550926 0.2314815
Moved 868.1714 409.787 414.9526 0.1152476 0.2079679
Moved 868.1833 395.3189 409.1276 0.08175671 0.1630214
Moved 868.1975 377.7154 401.7651 0.04100779 0.1062126
Moved 868.2136 357.3742 393.7593 -0.006078233 0.04443887
Moved 868.2302 337.2842 383.6421 -0.05258287 -0.03362585
Moved 868.2452 321.8599 375.43 -0.08828719 -0.09699057
Moved 868.2604 308.6132 365.3658 -0.1189509 -0.1746463
Moved 868.2756 297.1652 355.971 -0.1454509 -0.2471373
Moved 868.2911 288.5453 346.3029 -0.1654044 -0.321737
Moved 868.3047 282.3925 340.3925 -0.179647 -0.3673415
Moved 868.3221 276.8188 333.8188 -0.1925491 -0.4180649
Moved 868.3369 273.542 328.0839 -0.2001344 -0.4623154
Moved 868.3528 270.659 323.9885 -0.206808 -0.4939162
Moved 868.3689 270 320.7724 -0.2083333 -0.5187315
Moved 868.3818 270 319.5 -0.2083333 -0.5285494
Stationary 868.3965 270 319.5 -0.2083333 -0.5285494
Moved 868.414 270 319 -0.2083333 -0.5324075
Moved 868.4311 270 317.5 -0.2083333 -0.5439813
Stationary 868.4441 270 317.5 -0.2083333 -0.5439813
Moved 868.4596 288.607 318 -0.1652616 -0.5401235
Moved 868.4753 302.8233 318 -0.1323534 -0.5401235
Moved 868.4898 321.3651 328.0709 -0.0894326 -0.4624162
Moved 868.5052 339.0865 331.7958 -0.04841099 -0.4336741
Moved 868.5212 354.2023 336.4468 -0.01342068 -0.3977865
Moved 868.537 372.2996 343.2691 0.02847135 -0.3451458
Moved 868.5568 385.9472 348.7789 0.060063 -0.3026322
Moved 868.5697 398.1577 354.5788 0.08832792 -0.2578797
Moved 868.5836 406.4872 358.1624 0.1076093 -0.2302281
Moved 868.5992 415.1252 362.0626 0.1276045 -0.2001343
Moved 868.6152 420.8111 363.4528 0.1407664 -0.1894077
Moved 868.6303 423.5 366 0.1469907 -0.1697531
Moved 868.6446 424.9767 365.9767 0.1504091 -0.1699325
Stationary 868.6608 425 366 0.150463 -0.1697531
Moved 868.676 426.5 367.5 0.1539352 -0.1581788
Moved 868.6912 426 367 0.1527777 -0.1620368
Moved 868.7061 426 367.736 0.1527777 -0.1563581
Moved 868.7225 426 368.5 0.1527777 -0.150463
Moved 868.7379 411.6636 369.3033 0.1195917 -0.1442648
Moved 868.7535 400.5082 370.7213 0.09376903 -0.133323
Moved 868.7684 381.7598 373.32 0.05037 -0.1132716
Moved 868.7842 365.8143 374.5988 0.01345913 -0.1034042
Moved 868.7999 348.5823 376.0348 -0.02642994 -0.09232415
Moved 868.8151 334.2843 377 -0.05952701 -0.08487654
Moved 868.8304 318.927 377.9073 -0.09507636 -0.07787563
Moved 868.8453 305.8931 378 -0.1252475 -0.0771605
Moved 868.8611 294.5739 378 -0.1514494 -0.0771605
Moved 868.8765 279.0807 378 -0.1873132 -0.0771605
Moved 868.8923 266.0215 378 -0.2175428 -0.0771605
Moved 868.9072 255.0923 378 -0.2428419 -0.0771605
Moved 868.9292 239.3655 378 -0.2792465 -0.0771605
Stationary 868.9405 239.3655 378 -0.2792465 -0.0771605
Moved 868.9535 234.7172 370.3401 -0.2900065 -0.1362641
Moved 868.9692 231.6365 371 -0.2971377 -0.1311728
Moved 868.984 229.4035 371 -0.3023067 -0.1311728
Moved 869.0003 228.5 371 -0.3043981 -0.1311728
Ended 869.0203 228 371 -0.3055556 -0.1311728
PhraseEnd 869.3842
