come and see our new car
Basic
0.6 0.6
432 129.6
Began 151.9512 327 381 -0.07638887 -0.05401235
Stationary 151.9815 327 381 -0.07638887 -0.05401235
Stationary 151.995 327 381 -0.07638887 -0.05401235
Stationary 152.0054 327 381 -0.07638887 -0.05401235
Stationary 152.0149 327 381 -0.07638887 -0.05401235
Stationary 152.0293 327 381 -0.07638887 -0.05401235
Stationary 152.0442 327 381 -0.07638887 -0.05401235
Stationary 152.0609 327 381 -0.07638887 -0.05401235
Stationary 152.0764 327 381 -0.07638887 -0.05401235
Stationary 152.0908 327 381 -0.07638887 -0.05401235
Stationary 152.1068 327 381 -0.07638887 -0.05401235
Stationary 152.1228 327 381 -0.07638887 -0.05401235
Moved 152.1392 316.7977 381 -0.1000054 -0.05401235
Moved 152.1546 315.5 381 -0.1030092 -0.05401235
Moved 152.1701 314.2793 381 -0.105835 -0.05401235
Moved 152.1851 312.8425 381 -0.1091609 -0.05401235
Moved 152.2012 311.4033 381 -0.1124924 -0.05401235
Moved 152.2159 309.964 381 -0.115824 -0.05401235
Moved 152.2334 308.5248 381 -0.1191555 -0.05401235
Moved 152.2455 307.0856 381 -0.1224871 -0.05401235
Moved 152.261 305.6464 381 -0.1258184 -0.05401235
Stationary 152.2769 305.5077 381 -0.1261395 -0.05401235
Moved 152.2921 304.0697 381 -0.1294684 -0.05401235
Moved 152.3075 303.5 381 -0.130787 -0.05401235
Moved 152.323 302.6266 381 -0.1328088 -0.05401235
Moved 152.3385 301.8761 381 -0.134546 -0.05401235
Stationary 152.3537 301.8761 381 -0.134546 -0.05401235
Moved 152.3688 300.6266 381 -0.1374385 -0.05401235
Moved 152.3845 299.9005 381 -0.1391192 -0.05401235
Stationary 152.4006 299.9005 381 -0.1391192 -0.05401235
Stationary 152.4164 299.9005 381 -0.1391192 -0.05401235
Moved 152.4303 298.8593 381 -0.1415294 -0.05401235
Stationary 152.4487 298.8593 381 -0.1415294 -0.05401235
Stationary 152.4633 298.8593 381 -0.1415294 -0.05401235
Stationary 152.479 298.8593 381 -0.1415294 -0.05401235
Stationary 152.4941 298.8593 381 -0.1415294 -0.05401235
Stationary 152.5077 298.8593 381 -0.1415294 -0.05401235
Moved 152.5235 299 375.2409 -0.1412037 -0.0984498
Moved 152.5407 299 372.7375 -0.1412037 -0.1177661
Moved 152.5551 299 371.2983 -0.1412037 -0.1288708
Moved 152.5706 299 369.859 -0.1412037 -0.1399766
Moved 152.5853 299 367.8364 -0.1412037 -0.1555834
Moved 152.601 299 366.23 -0.1412037 -0.1679781
Moved 152.6168 299 364.863 -0.1412037 -0.1785257
Moved 152.6319 299 363.4254 -0.1412037 -0.189619
Moved 152.6473 299 360.9699 -0.1412037 -0.2085653
Moved 152.662 299 359.5457 -0.1412037 -0.2195552
Moved 152.6786 306.8935 358.1065 -0.1229317 -0.2306597
Moved 152.6942 307 355.3421 -0.1226852 -0.25199
Moved 152.7165 309.8608 353.1392 -0.116063 -0.2689873
Stationary 152.7278 309.8608 353.1392 -0.116063 -0.2689873
Moved 152.7405 311.3 350.4001 -0.1127316 -0.2901228
Moved 152.7552 311.7385 349.2615 -0.1117165 -0.2989077
Moved 152.7717 313.1784 347.8216 -0.1083833 -0.3100188
Moved 152.7867 314 346.3863 -0.1064815 -0.3210934
Moved 152.8019 315.057 344.943 -0.1040347 -0.33223
Moved 152.8172 315 343.5038 -0.1041667 -0.3433346
Moved 152.8327 316.4864 342.5136 -0.1007259 -0.3509752
Moved 152.8479 317.0363 341.9637 -0.09945302 -0.3552183
Stationary 152.8649 317 342 -0.09953702 -0.3549381
Moved 152.8792 317.9511 341 -0.09733533 -0.3626543
Moved 152.8931 318 339.6098 -0.09722222 -0.3733812
Stationary 152.9093 318 340 -0.09722222 -0.3703704
Moved 152.9245 318 338.7285 -0.09722222 -0.3801817
Moved 152.9401 319.2803 339 -0.09425853 -0.3780862
Moved 152.9564 319 338.1834 -0.09490739 -0.3843873
Moved 152.9701 319 337.5 -0.09490739 -0.3896605
Stationary 152.9856 319 337.5 -0.09490739 -0.3896605
Moved 153.0006 320 336.8658 -0.09259259 -0.3945544
Stationary 153.0177 320 337 -0.09259259 -0.3935183
Stationary 153.0335 320 337 -0.09259259 -0.3935183
Moved 153.0473 321.0616 337 -0.09013514 -0.3935183
Moved 153.0631 321 335.5 -0.09027779 -0.4050926
Stationary 153.078 321 335.5 -0.09027779 -0.4050926
Stationary 153.0934 321 335.5 -0.09027779 -0.4050926
Moved 153.1089 322 336 -0.08796295 -0.4012346
Stationary 153.1247 322 336 -0.08796295 -0.4012346
Stationary 153.141 322 336 -0.08796295 -0.4012346
Moved 153.1574 323.2485 336 -0.08507296 -0.4012346
Moved 153.1712 324.1128 336 -0.08307219 -0.4012346
Moved 153.1879 326.4024 342.311 -0.07777215 -0.3525386
Moved 153.2023 328.1404 347.2808 -0.07374913 -0.3141914
Moved 153.2168 330.582 350.1641 -0.06809717 -0.291944
Moved 153.2333 334.083 354.083 -0.05999302 -0.2617052
Moved 153.249 336.9002 358.3503 -0.05347182 -0.2287785
Moved 153.2646 340.9808 362.9808 -0.04402593 -0.1930496
Moved 153.2813 346.8743 367.8995 -0.03038352 -0.1550967
Moved 153.2952 352.6398 372.2299 -0.01703749 -0.1216832
Moved 153.3096 356.4259 375.5694 -0.008273423 -0.09591515
Moved 153.3264 359.5905 378.5905 -0.0009479622 -0.07260429
Moved 153.3429 363.9462 381.2097 0.00913471 -0.05239463
Moved 153.362 367.3464 383.1732 0.0170056 -0.03724369
Moved 153.3727 371.5 386 0.02662033 -0.0154321
Moved 153.3874 374.5017 387.5016 0.03356874 -0.003845309
Moved 153.4029 377.3786 390.3786 0.04022827 0.01835352
Moved 153.4181 381.2572 392.6286 0.04920642 0.03571451
Moved 153.4331 384.1355 394.0677 0.05586932 0.04681929
Moved 153.4487 388.0055 396.5027 0.0648275 0.06560785
Moved 153.4642 390.8865 398.8865 0.07149646 0.08400082
Moved 153.4802 395.1478 400.3826 0.08136053 0.09554452
Moved 153.4942 396.7268 401.3634 0.0850158 0.1031128
