parking lot is full of trucks
Moved 328.3702 464.6038 493 0.3632078 0.4050924
Moved 328.385 459.2898 493 0.3447562 0.4050924
Moved 328.4004 452.2412 493 0.3202821 0.4050924
Moved 328.4159 445.0403 493 0.2952787 0.4050924
Moved 328.4317 435.4053 493 0.261824 0.4050924
Moved 328.4473 427.343 484.6694 0.2338298 0.3729528
Moved 328.4621 417.2344 480.6719 0.1987305 0.3575302
Moved 328.4778 409.2403 478.8961 0.1709732 0.3506793
Moved 328.4955 403.2641 477.2528 0.1502226 0.3443394
Moved 328.5075 395.3816 473.6908 0.1228528 0.330597
Moved 328.5238 385.5 469.5 0.08854166 0.3144289
Moved 328.5411 377.1163 465.0582 0.05943149 0.2972922
Moved 328.5566 368.4844 462.1614 0.02945974 0.2861165
Moved 328.5708 359.7242 457.2897 -0.0009577721 0.2673211
Moved 328.5861 351.1695 453.0848 -0.03066137 0.2510986
Moved 328.6025 345.5 451 -0.05034722 0.2430554
Moved 328.6162 337.8975 447.5385 -0.07674469 0.229701
Moved 328.6314 329.4417 444.4806 -0.1061051 0.2179034
Moved 328.6463 320.1241 440.2137 -0.138458 0.2014418
Moved 328.6622 312.3279 436.7312 -0.165528 0.188006
Moved 328.6791 304.1096 433.8438 -0.1940639 0.1768664
Moved 328.6946 297.9184 430.9592 -0.2155612 0.1657374
Moved 328.7095 289.1944 428.0648 -0.2458528 0.1545709
Moved 328.723 285.4414 426.2207 -0.2588841 0.1474563
Moved 328.7404 278.8961 422.9481 -0.2816105 0.1348304
Moved 328.7557 273.1117 420.5279 -0.3016956 0.1254932
Moved 328.7704 267.3522 417.2642 -0.3216936 0.1129018
Moved 328.7859 261.5964 415.6491 -0.3416791 0.1066708
Moved 328.8012 257.6378 413.2126 -0.3554244 0.09727065
Moved 328.8258 250.5036 409.7518 -0.3801957 0.08391897
Moved 328.8378 245.6908 406.4605 -0.3969069 0.07122098
Stationary 328.8482 245.6908 406.4605 -0.3969069 0.07122098
Moved 328.8626 241.3952 403.5968 -0.4118221 0.06017278
Moved 328.8787 237.6998 401.6998 -0.4246534 0.05285421
Moved 328.8947 234.8286 399.9143 -0.4346228 0.04596563
Moved 328.9095 232 398.5 -0.4444444 0.04050914
Moved 328.9246 229.0843 396.0843 -0.4545684 0.03118933
Moved 328.9404 226.9576 394.9788 -0.4619527 0.0269244
Moved 328.9555 225.5569 393.5569 -0.4668161 0.02143866
Moved 328.9698 224.0992 393 -0.4718777 0.01928994
Moved 328.9861 222.683 391.683 -0.4767951 0.01420886
Moved 329.0023 221.2353 391 -0.4818218 0.01157396
Moved 329.0172 221 389.7938 -0.4826389 0.006920378
Moved 329.0313 220 390 -0.4861111 0.007715931
Moved 329.0479 220 389.1806 -0.4861111 0.004554677
Moved 329.0623 220 388.5 -0.4861111 0.001928836
Stationary 329.0777 220 388.5 -0.4861111 0.001928836
Moved 329.0937 220 389 -0.4861111 0.003858024
Stationary 329.1088 220 389 -0.4861111 0.003858024
Stationary 329.124 220 389 -0.4861111 0.003858024
Stationary 329.14 220 389 -0.4861111 0.003858024
Stationary 329.1546 220 389 -0.4861111 0.003858024
Stationary 329.1697 220 389 -0.4861111 0.003858024
Stationary 329.1846 220 389 -0.4861111 0.003858024
Moved 329.201 225.5277 389 -0.4669176 0.003858024
Moved 329.2174 229.4499 389 -0.4532989 0.003858024
Moved 329.2322 232.3306 393.6572 -0.4432964 0.02182531
Moved 329.2479 235.2061 398.2062 -0.4333119 0.03937556
Moved 329.2635 239.5 399.5 -0.4184027 0.04436722
Moved 329.2799 242.3553 402.3553 -0.4084885 0.05538292
Moved 329.2963 246.3425 405.2283 -0.3946442 0.06646732
Moved 329.3103 249.1096 406.5548 -0.3850361 0.07158479
Moved 329.3251 252.9592 408.9728 -0.3716695 0.08091337
Moved 329.3417 255.8582 410.4291 -0.3616033 0.0865321
Moved 329.3566 260.5838 413.7225 -0.345195 0.09923805
Moved 329.372 264.8991 415.2997 -0.3302113 0.1053227
Moved 329.3871 266.6187 417.6187 -0.3242407 0.1142697
Moved 329.403 270.6876 418.8438 -0.3101124 0.1189961
Moved 329.4175 273.565 421.565 -0.3001214 0.1294946
Moved 329.4326 276.4509 422.4509 -0.290101 0.1329122
Moved 329.4483 279.3314 424.1657 -0.2800992 0.1395281
Moved 329.4642 283.8135 426.209 -0.2645364 0.1474111
Moved 329.4793 287.0864 429.0864 -0.2531722 0.1585123
Moved 329.4955 289.1628 430.0814 -0.2459624 0.162351
Moved 329.5107 294.6503 433.6503 -0.2269088 0.1761198
Moved 329.5262 297.9781 436.9781 -0.2153539 0.1889585
Moved 329.5468 306.5997 443.7332 -0.1854177 0.2150197
Stationary 329.5577 306.5997 443.7332 -0.1854177 0.2150197
Moved 329.5708 312.2216 447.9162 -0.1658972 0.231158
Moved 329.5864 316.2238 451.2238 -0.1520006 0.243919
Moved 329.6034 319.6664 454.6664 -0.1400471 0.2572006
Moved 329.6185 322.6847 457.6847 -0.1295672 0.2688452
Moved 329.6337 327.3405 461.5604 -0.113401 0.2837976
Moved 329.6501 330.424 464.424 -0.1026946 0.2948453
Moved 329.6649 331.6557 466.3114 -0.09841769 0.3021273
Moved 329.6806 334.1803 468.0901 -0.08965165 0.3089896
Moved 329.6956 335.5352 469.5352 -0.08494735 0.3145644
Moved 329.7105 336.7182 470.7181 -0.08083969 0.3191286
Moved 329.7259 338.0565 472.0565 -0.07619261 0.3242919
Moved 329.7422 339.4953 472.4952 -0.071197 0.3259846
Moved 329.7576 340.5 473.5 -0.06770834 0.3298609
Moved 329.7719 341.1847 474.1847 -0.06533094 0.3325025
Moved 329.7881 342 474.8115 -0.06250001 0.3349209
Moved 329.8036 343.2467 475 -0.05817107 0.335648
Moved 329.8175 344.5 476.5 -0.05381941 0.3414351
Stationary 329.8324 344.5 476.5 -0.05381941 0.3414351
Moved 329.8495 345.3249 476 -0.05095534 0.339506
Moved 329.8645 346 476.6984 -0.04861109 0.3422004
Moved 329.8803 347.1331 477 -0.04467688 0.3433641
Stationary 329.8959 347.1331 477 -0.04467688 0.3433641
Moved 329.9113 348.374 477 -0.04036821 0.3433641
Moved 329.9263 349.2245 477 -0.03741473 0.3433641
Moved 329.9434 349.5608 477 -0.03624722 0.3433641
Moved 329.9568 350.9939 477 -0.0312712 0.3433641
Moved 329.9721 351.5 477 -0.02951391 0.3433641
Moved 329.9887 352.8689 477 -0.02476081 0.3433641
Moved 330.0031 354.3073 477 -0.01976646 0.3433641
Moved 330.0182 356.4863 477 -0.01220032 0.3433641
Moved 330.0328 358.1853 467.5178 -0.006301105 0.3067814
Moved 330.0499 360.3694 467.8153 0.001282692 0.3079293
Moved 330.0656 364.0841 462.2212 0.01418099 0.286347
Moved 330.0808 368.4002 457.5998 0.02916753 0.2685176
Moved 330.1029 377.0415 448.9585 0.05917206 0.2351793
Stationary 330.1139 377.0415 448.9585 0.05917206 0.2351793
Moved 330.1268 381.3453 446.1031 0.07411569 0.224163
Moved 330.1428 385.6994 441.3006 0.08923396 0.2056348
Moved 330.158 388.0036 438.9964 0.09723485 0.1967452
Moved 330.1735 392.3113 436.1258 0.112192 0.1856704
Moved 330.1895 394.7385 433.2615 0.1206198 0.1746198
Moved 330.2036 398.9442 430.3705 0.1352228 0.1634665
Moved 330.2198 401.5034 428.2483 0.1441091 0.1552788
Moved 330.2361 403.1904 425.6191 0.1499668 0.1451354
Moved 330.2509 406.2605 423.3698 0.1606268 0.1364573
Moved 330.2671 407.7908 421.4184 0.1659402 0.1289288
Moved 330.2821 411.4689 418.6874 0.1787114 0.1183928
Moved 330.2971 414.1899 415.405 0.1881595 0.1057293
Moved 330.3123 417.0616 411.9077 0.1981305 0.09223619
Moved 330.328 420.9363 408.0637 0.2115843 0.07740626
Moved 330.343 423.8167 405.1832 0.2215859 0.06629319
Moved 330.3579 425.3433 400.97 0.2268866 0.05003858
Moved 330.3752 428.2161 398.7839 0.2368614 0.04160469
Moved 330.3893 429.9341 396.1319 0.2428266 0.031373
Moved 330.4045 432.7455 393.2545 0.2525885 0.02027182
Moved 330.42 433.8087 390.3827 0.25628 0.009192419
Moved 330.4349 436.4947 387.5052 0.2656066 -0.001908761
Moved 330.4495 438.3685 385.3157 0.2721128 -0.01035602
Moved 330.4664 440.1125 383.8875 0.2781685 -0.0158662
Moved 330.4819 441.5 381 0.2829862 -0.02700629
Moved 330.4964 442.6548 380.3452 0.2869959 -0.02953235
Moved 330.5124 444.0936 378.9064 0.2919917 -0.03508355
Moved 330.5276 446.0646 376.4677 0.2988355 -0.04449197
Moved 330.5439 447.9711 375.0289 0.3054551 -0.05004282
Moved 330.558 449.4098 373.5902 0.3104506 -0.05559344
Moved 330.5772 450.8486 371.3029 0.3154464 -0.06441799
Moved 330.5895 453.5746 369.7127 0.3249117 -0.07055282
Moved 330.6044 454.2569 368.7431 0.3272809 -0.0742937
Moved 330.6195 455.7973 367.2028 0.3326294 -0.08023638
Moved 330.6342 456.5 366.5 0.3350694 -0.08294752
Moved 330.6515 457 365.3281 0.3368056 -0.087469
Moved 330.6664 458.1107 365 0.340662 -0.08873468
Stationary 330.6817 458.1107 365 0.340662 -0.08873468
Moved 330.6963 458.9882 364 0.343709 -0.09259258
Moved 330.7134 459.5 364 0.3454861 -0.09259258
Stationary 330.7278 459.5 364 0.3454861 -0.09259258
Moved 330.7426 459 364 0.34375 -0.09259258
Stationary 330.7579 459 364 0.34375 -0.09259258
Stationary 330.7738 459 364 0.34375 -0.09259258
Moved 330.7905 459 373.0508 0.34375 -0.05767433
Moved 330.8046 459 376.9155 0.34375 -0.0427644
Moved 330.82 459 382.314 0.34375 -0.02193663
Moved 330.8362 450.2279 388.0126 0.3132914 4.862561E-05
Moved 330.8513 450.3053 393.7789 0.3135599 0.02229514
Moved 330.8667 448.8698 397.2605 0.3085755 0.03572717
Moved 330.8824 447.4241 402.1518 0.3035558 0.05459791
Moved 330.8985 445.9892 407.0433 0.2985735 0.07346965
Moved 330.9124 444.5667 412.7332 0.2936344 0.09542134
Moved 330.9283 443.3235 416.0296 0.2893177 0.1081387
Moved 330.9449 441.9862 421.0552 0.2846743 0.1275276
Moved 330.9585 440.549 426.8038 0.2796842 0.1497058
Moved 330.9742 439.1087 430.7827 0.2746829 0.1650565
Moved 330.9912 436.3325 436.3351 0.2650432 0.1864778
Moved 331.012 433.7903 446.6292 0.2562162 0.2261925
Stationary 331.0224 433.7903 446.6292 0.2562162 0.2261925
Moved 331.0359 432.5 450.5 0.251736 0.2411264
Moved 331.0519 431.2484 456.0067 0.2473901 0.2623713
Moved 331.0669 431 459.3741 0.2465278 0.2753628
Moved 331.083 430 462.2561 0.2430555 0.2864817
Moved 331.0998 428.9346 464.0654 0.2393561 0.2934622
Moved 331.1144 428.4919 466.0162 0.2378191 0.3009884
Moved 331.1295 428 467.9456 0.2361111 0.3084321
Moved 331.1451 428 469.3802 0.2361111 0.3139666
Moved 331.1593 428 470.3281 0.2361111 0.3176239
Moved 331.1747 427 471.889 0.2326389 0.3236458
Moved 331.1919 427 473.3347 0.2326389 0.3292234
Moved 331.2053 427 474.7673 0.2326389 0.3347501
Moved 331.2202 425.7954 476.2047 0.2284561 0.3402956
Stationary 331.2363 425.7954 476.2047 0.2284561 0.3402956
Moved 331.2517 426 478.0821 0.2291666 0.3475387
Stationary 331.2675 426 478 0.2291666 0.3472221
Moved 331.2829 425.3651 479 0.2269622 0.3510802
Moved 331.2982 424.5 479 0.2239583 0.3510802
Moved 331.3137 425 480.258 0.2256945 0.3559334
Stationary 331.3279 425 480.258 0.2256945 0.3559334
Stationary 331.3452 425 480.258 0.2256945 0.3559334
Stationary 331.3604 425 480.258 0.2256945 0.3559334
Stationary 331.3757 425 480.258 0.2256945 0.3559334
Stationary 331.3907 425 480.258 0.2256945 0.3559334
Stationary 331.4102 425 480 0.2256945 0.3549381
Moved 331.4219 425 471.363 0.2256945 0.3216165
Moved 331.4366 425 466.65 0.2256945 0.3034334
Moved 331.4532 425 460.5688 0.2256945 0.2799723
Moved 331.4674 425 453.7681 0.2256945 0.2537349
Moved 331.4835 425 449.7234 0.2256945 0.2381304
Moved 331.4996 425 444.5117 0.2256945 0.2180232
Moved 331.5152 425 440.7631 0.2256945 0.2035614
Moved 331.5293 425 436.0099 0.2256945 0.1852234
Moved 331.549 425 433.1373 0.2256945 0.1741407
Moved 331.5612 425 428.3923 0.2256945 0.1558345
Moved 331.5767 425 424.0784 0.2256945 0.1391914
Moved 331.593 425 422 0.2256945 0.1311728
Moved 331.6067 425 416.5944 0.2256945 0.1103176
Moved 331.6215 425 413.3115 0.2256945 0.09765212
Moved 331.6386 425 409.4371 0.2256945 0.08270469
Moved 331.6535 425 405.2816 0.2256945 0.06667272
Moved 331.6684 425 400.6676 0.2256945 0.04887186
Moved 331.6845 425 396.6746 0.2256945 0.03346661
Moved 331.7002 423.5 392.5 0.2204861 0.01736105
Moved 331.7151 423.3765 390.1295 0.2200572 0.008215492
Moved 331.7297 421.9349 384.7397 0.2150519 -0.01257814
Moved 331.7522 419.9866 378.4665 0.2082868 -0.03678051
Moved 331.7629 417.1088 371.272 0.1982944 -0.06453714
Moved 331.7762 414.2179 362.6538 0.1882567 -0.09778623
Moved 331.7931 411.3323 357.6646 0.1782371 -0.1170349
Moved 331.8082 407.1833 350.6389 0.1638311 -0.1441401
Moved 331.8229 405.4059 346.8118 0.1576593 -0.1589053
Moved 331.8393 402.3265 339.8163 0.1469672 -0.1858941
Moved 331.8556 399.457 335.1854 0.1370034 -0.2037599
Moved 331.8684 396.331 328.3239 0.1261493 -0.230232
Moved 331.8846 392.6632 322.5509 0.1134138 -0.2525043
Moved 331.9011 390 315.5 0.1041667 -0.2797069
Moved 331.9156 387.0218 308.0435 0.09382561 -0.3084742
Moved 331.9307 384.8898 303.7795 0.08642285 -0.3249247
Moved 331.9464 381.9595 297.3987 0.07624834 -0.3495418
Moved 331.9614 380.0369 291.1474 0.06957248 -0.3736599
Moved 331.9771 377.2193 286.8289 0.05978927 -0.3903206
Moved 331.9929 376.1676 283.5029 0.05613759 -0.4031525
Moved 332.0083 374.7288 279.1864 0.05114168 -0.4198056
Moved 332.023 372.2872 274.8617 0.04266396 -0.4364906
Moved 332.0389 371.1175 272.235 0.0386025 -0.4466242
Moved 332.0541 369.7109 268.1327 0.0337185 -0.462451
Moved 332.0688 369 264.5461 0.03124997 -0.4762882
Moved 332.0919 367 259.1917 0.02430558 -0.4969458
Stationary 332.1034 367 259.1917 0.02430558 -0.4969458
Moved 332.1155 365.9596 256.9597 0.02069309 -0.505557
Moved 332.1299 365.5208 254.5209 0.0191696 -0.5149657
Moved 332.1492 365 253.3115 0.01736104 -0.5196314
Moved 332.162 365 251.9767 0.01736104 -0.5247813
Moved 332.1773 365 250.538 0.01736104 -0.530332
Moved 332.1924 364 249.0992 0.01388892 -0.5358826
Moved 332.2083 364 248.5 0.01388892 -0.5381945
Moved 332.2234 364 247.6261 0.01388892 -0.541566
Stationary 332.2385 364 247.6261 0.01388892 -0.541566
Moved 332.2544 362.7805 248 0.009654313 -0.5401235
Stationary 332.2689 363 248 0.01041666 -0.5401235
Moved 332.2848 361.9142 248 0.006646364 -0.5401235
Stationary 332.3008 361.9142 248 0.006646364 -0.5401235
Moved 332.3156 359.951 248 -0.0001699477 -0.5401235
Moved 332.3333 358.5124 261.3888 -0.005165413 -0.4884692
Moved 332.3483 357.0764 264.6942 -0.01015119 -0.4757168
Moved 332.3622 355.6338 273.1972 -0.01516044 -0.4429121
Moved 332.3784 354.5223 278.8659 -0.01901969 -0.4210421
Moved 332.4001 350.6463 294.7682 -0.03247805 -0.3596904
Stationary 332.411 350.6463 294.7682 -0.03247805 -0.3596904
Moved 332.4231 350 301.9768 -0.03472224 -0.3318797
Moved 332.4394 348.7658 309.1709 -0.03900759 -0.3041246
Moved 332.4537 348 315.3596 -0.0416667 -0.2802486
Moved 332.4698 346.8883 321.4467 -0.04552662 -0.2567645
Moved 332.4853 345.8543 326.7283 -0.04911691 -0.2363878
Moved 332.5015 346 331.9161 -0.04861109 -0.216373
Moved 332.5159 344.9256 337.2976 -0.05234166 -0.1956113
Moved 332.532 345 341.5486 -0.05208335 -0.1792108
Moved 332.5477 345 344.9098 -0.05208335 -0.1662432
Moved 332.5645 343.6103 349.1691 -0.05690872 -0.1498106
Moved 332.5782 344 351.6648 -0.05555555 -0.1401821
Moved 332.5933 344 353.9527 -0.05555555 -0.1313553
Moved 332.6099 344 358.2237 -0.05555555 -0.1148778
Moved 332.6248 344 359.6934 -0.05555555 -0.1092077
Moved 332.6401 344 362.5708 -0.05555555 -0.09810659
Moved 332.6553 344 364.7242 -0.05555555 -0.08979867
Moved 332.6704 344 366.1629 -0.05555555 -0.08424817
Moved 332.6857 344 368.6017 -0.05555555 -0.07483917
Moved 332.7068 344 369.7786 -0.05555555 -0.07029851
Moved 332.7179 344 371.1429 -0.05555555 -0.06503493
Moved 332.7323 344 372.5801 -0.05555555 -0.05949055
Moved 332.7475 344 375.041 -0.05555555 -0.04999643
Moved 332.7625 344 376.4551 -0.05555555 -0.04454071
Moved 332.778 344 378.7908 -0.05555555 -0.03552943
Moved 332.7946 344 381.6677 -0.05555555 -0.02443043
Moved 332.8096 344 383.1317 -0.05555555 -0.01878208
Moved 332.8248 344 385.6925 -0.05555555 -0.008902372
Moved 332.8399 344 387.2818 -0.05555555 -0.002770895
Moved 332.8555 351 389.4468 -0.03124997 0.005581643
Moved 332.8712 352.1629 391.1629 -0.02721213 0.0122025
Moved 332.8862 352.5999 392.5999 -0.02569474 0.01774647
Moved 332.9008 353 394.0405 -0.02430558 0.02330438
Stationary 332.9158 353 394.0405 -0.02430558 0.02330438
Moved 332.9322 354 395 -0.02083331 0.02700611
Moved 332.9483 354 396.0289 -0.02083331 0.03097575
Stationary 332.963 354 396.0289 -0.02083331 0.03097575
Moved 332.9823 355 396.9065 -0.01736112 0.03436141
Stationary 332.9945 355 397 -0.01736112 0.03472222
Moved 333.0092 355 397.784 -0.01736112 0.03774678
Moved 333.0251 355 398.5 -0.01736112 0.04050914
Moved 333.0403 356.131 398 -0.01343422 0.03858013
Moved 333.0557 356.7498 398 -0.01128554 0.03858013
Ended 333.0719 357 398 -0.01041666 0.03858013
Began 333.6695 561 342 0.6979166 -0.1774691
Stationary 333.6871 561 342 0.6979166 -0.1774691
Stationary 333.7031 561 342 0.6979166 -0.1774691
Stationary 333.718 561 342 0.6979166 -0.1774691
Stationary 333.7341 561 342 0.6979166 -0.1774691
Stationary 333.7496 561 342 0.6979166 -0.1774691
Stationary 333.7644 561 342 0.6979166 -0.1774691
Stationary 333.7804 561 342 0.6979166 -0.1774691
Stationary 333.7947 561 342 0.6979166 -0.1774691
Stationary 333.8099 561 342 0.6979166 -0.1774691
Moved 333.8259 549.651 354.047 0.6585104 -0.1309915
Moved 333.8479 547.2107 356.5786 0.6500371 -0.1212247
Moved 333.8589 545.7731 360.6805 0.6450456 -0.1053993
Moved 333.8727 543 363 0.6354166 -0.09645072
Moved 333.889 542.2397 365.5204 0.6327769 -0.08672678
Moved 333.9036 539.5963 369.6057 0.6235981 -0.07096596
Moved 333.9192 537.7094 373.9359 0.6170464 -0.05425994
Moved 333.9344 535.9121 379.3514 0.6108059 -0.03336647
Moved 333.9506 534.5 383.5 0.6059028 -0.01736123
Moved 333.9651 532.0317 387.873 0.5973324 -0.0004899648
Moved 333.9803 530.5902 390.8196 0.5923271 0.01087813
Moved 333.996 528.2924 394.0614 0.5843487 0.02338492
Moved 334.013 525.3882 400.2235 0.5742646 0.04715842
Moved 334.0275 523.9536 403.0929 0.5692832 0.05822864
Moved 334.045 521.0377 405.9623 0.5591587 0.06929892
Moved 334.0586 520.8016 407.3967 0.558339 0.07483299
Moved 334.0744 517.2992 411.3504 0.5461777 0.0900863
Moved 334.0943 516.9473 414.1583 0.5449557 0.100919
Moved 334.1055 515.8734 416.2532 0.5412271 0.1090013
Moved 334.1201 513.678 418.322 0.533604 0.116983
Moved 334.1356 512.9487 419.0513 0.5310717 0.1197967
Moved 334.152 511.7962 422.2038 0.52707 0.131959
Moved 334.1663 510.3598 423.6402 0.5220827 0.1375007
Moved 334.1824 508.919 425.0809 0.5170799 0.1430591
Moved 334.1972 507.5 428 0.5121527 0.1543209
Stationary 334.2127 507.5 428 0.5121527 0.1543209
Moved 334.2269 505.9565 431.1307 0.5067932 0.1663991
Moved 334.244 503.035 433.965 0.4966491 0.1773341
Moved 334.2586 502.8016 435.3967 0.4958389 0.1828577
Moved 334.2738 500.64 437.36 0.4883332 0.190432
Moved 334.2915 499.9238 439.1524 0.4858465 0.1973472
Moved 334.3045 497.7625 443.475 0.478342 0.2140236
Moved 334.3198 496.7154 445.5692 0.4747063 0.2221034
Moved 334.3433 494.469 450.062 0.4669063 0.2394365
Moved 334.3547 493.7476 451.5048 0.4644013 0.245003
Moved 334.3676 492.3085 453.383 0.4594045 0.2522491
Moved 334.3819 490.8712 456.2576 0.4544139 0.2633395
Moved 334.3979 489.4321 458.5679 0.4494169 0.2722527
Moved 334.4134 487.9788 461.0425 0.4443707 0.2817996
Moved 334.4279 486.9168 462.0832 0.4406833 0.2858148
Moved 334.4438 486.4507 464.0985 0.4390651 0.2935899
Moved 334.4599 485.7334 465.5332 0.4365743 0.299125
Moved 334.4744 483.5692 466.4307 0.4290598 0.3025876
Moved 334.4894 482.8522 467.1478 0.4265703 0.3053538
Moved 334.506 480.6942 469.3058 0.4190771 0.3136797
Moved 334.5205 479.9748 470.0253 0.4165791 0.3164553
Moved 334.537 478.5485 471.4515 0.4116268 0.3219578
Moved 334.5525 476.7511 472.2489 0.4053858 0.3250343
Moved 334.5672 474.6077 473 0.3979434 0.3279319
Moved 334.589 472.8651 474.1348 0.3918928 0.3323101
Moved 334.601 469.8617 475 0.3814642 0.335648
Moved 334.613 466.9923 476.0038 0.3715011 0.3395208
Moved 334.6299 464.1149 476 0.36151 0.339506
Moved 334.6451 461.5143 476 0.3524801 0.339506
Moved 334.6595 458.3595 477.2135 0.3415259 0.3441878
Moved 334.6748 451.6868 478 0.3183569 0.3472221
Moved 334.6897 449.51 478 0.3107987 0.3472221
Moved 334.7064 442.0541 479.3153 0.2849102 0.3522966
Moved 334.7228 437.8458 479 0.270298 0.3510802
Moved 334.7378 429.4243 480 0.2410568 0.3549381
Moved 334.7508 425.5 481.5 0.2274306 0.3607253
Moved 334.7659 420.1357 481 0.2088043 0.3587961
Moved 334.783 415.5258 481 0.1927979 0.3587961
Moved 334.7988 408.6257 481 0.1688392 0.3587961
Moved 334.8186 403.8853 481 0.1523796 0.3587961
Moved 334.83 399.5787 481 0.1374261 0.3587961
Moved 334.8452 397.4081 481 0.1298892 0.3587961
Moved 334.8606 389.5942 481 0.1027578 0.3587961
Moved 334.8744 388.2502 481 0.09809106 0.3587961
Moved 334.8903 385.3773 481 0.08811548 0.3587961
Moved 334.9074 379.9032 481 0.06910816 0.3587961
Moved 334.9219 378.8422 481 0.06542414 0.3587961
Moved 334.9378 374.5096 481 0.05038053 0.3587961
Moved 334.9523 371.319 481 0.03930226 0.3587961
Moved 334.9673 368.7588 481 0.03041252 0.3587961
Moved 334.9842 366.666 481 0.02314582 0.3587961
Moved 334.9993 363.6818 482 0.012784 0.3626542
Moved 335.0137 361.9053 482 0.006615817 0.3626542
Moved 335.0293 360.5 482 0.001736134 0.3626542
Moved 335.0509 357.3081 482 -0.009346752 0.3626542
Stationary 335.0633 356.5887 482 -0.01184471 0.3626542
Moved 335.076 355.8661 482 -0.01435377 0.3626542
Moved 335.0914 354.5 482 -0.01909725 0.3626542
Moved 335.1078 352.6401 483 -0.02555519 0.3665121
Moved 335.1222 351.9145 483 -0.02807483 0.3665121
Moved 335.138 349.7626 483 -0.03554649 0.3665121
Moved 335.1529 348.5 483 -0.03993057 0.3665121
Moved 335.17 347.9425 483 -0.04186622 0.3665121
Moved 335.1851 346.4463 483 -0.04706137 0.3665121
Stationary 335.1992 345.727 483 -0.04955918 0.3665121
Moved 335.214 344.9555 483 -0.05223773 0.3665121
Stationary 335.2286 344.9555 483 -0.05223773 0.3665121
Stationary 335.2448 344.9555 483 -0.05223773 0.3665121
Moved 335.264 343.7654 483 -0.05637034 0.3665121
Stationary 335.2747 343.7654 483 -0.05637034 0.3665121
Moved 335.2917 344 484.0765 -0.05555555 0.3706655
Stationary 335.3063 344 484 -0.05555555 0.3703703
Ended 335.3224 344 485.0863 -0.05555555 0.3745611
Began 336.172 487 486 0.4409721 0.3780862
Stationary 336.1853 487 486 0.4409721 0.3780862
Stationary 336.2 487 486 0.4409721 0.3780862
Stationary 336.2149 487 486 0.4409721 0.3780862
Stationary 336.2309 487 486 0.4409721 0.3780862
Stationary 336.2476 487 486 0.4409721 0.3780862
Stationary 336.2614 487 486 0.4409721 0.3780862
Stationary 336.2765 487 486 0.4409721 0.3780862
Stationary 336.2934 487 486 0.4409721 0.3780862
Moved 336.3157 477.1059 486 0.4066175 0.3780862
Stationary 336.3267 477.1059 486 0.4066175 0.3780862
Moved 336.3402 474.318 486 0.3969374 0.3780862
Moved 336.3548 472.2201 486 0.3896531 0.3780862
Moved 336.3703 470.791 486 0.3846909 0.3780862
Moved 336.3857 467.7646 486 0.3741828 0.3780862
Moved 336.4011 465.4205 486 0.3660434 0.3780862
Moved 336.4161 463.8427 486 0.360565 0.3780862
Moved 336.4318 460.7945 486 0.349981 0.3780862
Moved 336.4478 457.9369 486 0.3400585 0.3780862
