healthy food is good for you
Basic
0.4 0.4
288 259.2
Began 186.0978 421 411 0.2118055 0.08873444
Stationary 186.1189 421 411 0.2118055 0.08873444
Stationary 186.1315 421 411 0.2118055 0.08873444
Stationary 186.1469 421 411 0.2118055 0.08873444
Stationary 186.1619 421 411 0.2118055 0.08873444
Stationary 186.1776 421 411 0.2118055 0.08873444
Stationary 186.1933 421 411 0.2118055 0.08873444
Stationary 186.2102 421 411 0.2118055 0.08873444
Stationary 186.2259 421 411 0.2118055 0.08873444
Stationary 186.2405 421 411 0.2118055 0.08873444
Moved 186.2551 407.853 423.147 0.1661561 0.135598
Moved 186.2716 402.3139 427.7646 0.1469234 0.1534126
Moved 186.2884 398.0783 431.9217 0.1322165 0.1694508
Moved 186.3037 392.2271 437.0797 0.1118995 0.1893504
Moved 186.3178 387.7444 441.2556 0.09633482 0.2054613
Moved 186.3324 383.5572 444.3321 0.08179575 0.2173305
Moved 186.3495 380.4072 448.5928 0.07085845 0.2337682
Moved 186.3656 376.2833 451.8112 0.05653917 0.2461848
Moved 186.3781 373.4185 454.5814 0.0465922 0.2568726
Moved 186.3939 370.6372 457.3628 0.03693476 0.2676032
Moved 186.4102 368.9318 460.1364 0.03101319 0.2783039
Moved 186.4259 366.1074 461.4464 0.02120614 0.2833577
Moved 186.4402 364 462.5 0.01388892 0.2874227
Moved 186.4562 361.2337 464.7662 0.004283785 0.2961659
Moved 186.472 357.1832 466.2723 -0.009780675 0.3019762
Moved 186.4879 352.3514 469.3243 -0.02655752 0.3137509
Moved 186.5043 347.8525 471.0491 -0.04217871 0.3204054
Moved 186.5183 345.1221 471 -0.05165935 0.3202158
Moved 186.5337 340.5234 472.8256 -0.06762712 0.3272589
Moved 186.5487 337.5751 473 -0.07786407 0.3279319
Moved 186.5643 334.2781 473 -0.08931227 0.3279319
Moved 186.5795 331.6063 474 -0.09858914 0.3317901
Moved 186.595 328.8242 474 -0.1082495 0.3317901
Moved 186.6115 326.0448 474 -0.1179 0.3317901
Moved 186.6266 322.4463 474 -0.1303948 0.3317901
Moved 186.6413 319.5188 474 -0.1405598 0.3317901
Moved 186.6565 316.117 474 -0.1523716 0.3317901
Moved 186.6714 313.4675 474 -0.1615713 0.3317901
Moved 186.6879 309.7704 474 -0.1744082 0.3317901
