healthy food is good for you
Basic
0.6 0.6
432 129.6
Began 498.5061 365 394 0.01157403 0.04629641
Stationary 498.5271 365 394 0.01157403 0.04629641
Stationary 498.5381 365 394 0.01157403 0.04629641
Stationary 498.554 365 394 0.01157403 0.04629641
Stationary 498.5687 365 394 0.01157403 0.04629641
Stationary 498.5844 365 394 0.01157403 0.04629641
Stationary 498.5998 365 394 0.01157403 0.04629641
Stationary 498.6147 365 394 0.01157403 0.04629641
Stationary 498.6303 365 394 0.01157403 0.04629641
Stationary 498.6446 365 394 0.01157403 0.04629641
Stationary 498.6615 365 394 0.01157403 0.04629641
Stationary 498.6758 365 394 0.01157403 0.04629641
Stationary 498.6906 365 394 0.01157403 0.04629641
Stationary 498.7072 365 394 0.01157403 0.04629641
Moved 498.7218 365 383.3172 0.01157403 -0.03613272
Stationary 498.7396 365 383.3172 0.01157403 -0.03613272
Moved 498.7545 365 382.6109 0.01157403 -0.04158256
Stationary 498.7686 365 382.6109 0.01157403 -0.04158256
Moved 498.7845 365 381.626 0.01157403 -0.04918158
Moved 498.8006 369.9835 381 0.02310981 -0.05401235
Moved 498.8163 372 379.8517 0.02777775 -0.0628721
Stationary 498.8309 372 379.8517 0.02777775 -0.0628721
Moved 498.8464 373 379.2148 0.0300926 -0.06778647
Moved 498.8623 374.1705 379 0.03280212 -0.06944421
Stationary 498.8765 374.1705 379 0.03280212 -0.06944421
Moved 498.8918 375.049 378 0.03483554 -0.0771605
Stationary 498.908 375.049 378 0.03483554 -0.0771605
Moved 498.9233 376 377.0734 0.03703703 -0.08431023
Moved 498.9389 377.373 377 0.04021515 -0.08487654
Moved 498.9542 378.5 377 0.04282405 -0.08487654
Moved 498.9695 379.9151 377 0.04609972 -0.08487654
Moved 498.9848 382.7154 375.6423 0.05258192 -0.0953526
Moved 499.0013 384.7932 376 0.05739153 -0.09259283
Moved 499.0166 387.4766 376 0.06360333 -0.09259283
Moved 499.0318 389.3571 375.3215 0.06795625 -0.09782815
Moved 499.0477 392.241 375 0.07463197 -0.1003086
Moved 499.0632 395 375 0.08101851 -0.1003086
Moved 499.0782 395.6348 375 0.08248786 -0.1003086
Moved 499.0934 398.1492 375 0.08830845 -0.1003086
Moved 499.1104 399.5161 375 0.09147256 -0.1003086
Moved 499.1246 400.9549 375 0.09480298 -0.1003086
Moved 499.1393 402.3976 375 0.09814273 -0.1003086
Moved 499.1548 403.8376 374 0.1014759 -0.1080245
Moved 499.1704 405.2805 374 0.1048161 -0.1080245
Moved 499.1854 406.2971 374 0.1071693 -0.1080245
Moved 499.2012 407.8353 374 0.1107298 -0.1080245
Moved 499.2169 409.2776 374 0.1140685 -0.1080245
Moved 499.2318 410 374 0.1157407 -0.1080245
Moved 499.2471 411.1614 374 0.1184291 -0.1080245
Moved 499.2635 412.5 374 0.1215278 -0.1080245
Moved 499.2775 413.0173 374 0.1227253 -0.1080245
Moved 499.2923 414.0957 374 0.1252216 -0.1080245
Stationary 499.3083 414.0957 374 0.1252216 -0.1080245
Moved 499.3234 415.3734 374 0.1281792 -0.1080245
Stationary 499.3389 415.3734 374 0.1281792 -0.1080245
Moved 499.3541 416.2485 374 0.1302048 -0.1080245
Stationary 499.3702 416 374 0.1296297 -0.1080245
Stationary 499.3849 416 374 0.1296297 -0.1080245
Stationary 499.401 416 374 0.1296297 -0.1080245
Stationary 499.416 416 374 0.1296297 -0.1080245
Stationary 499.4317 416 374 0.1296297 -0.1080245
Stationary 499.447 416 374 0.1296297 -0.1080245
Stationary 499.4625 416 374 0.1296297 -0.1080245
Stationary 499.4774 416 374 0.1296297 -0.1080245
Stationary 499.4925 416 374 0.1296297 -0.1080245
Stationary 499.5083 416 374 0.1296297 -0.1080245
Stationary 499.5243 416 374 0.1296297 -0.1080245
Moved 499.5387 412.1965 374 0.1208253 -0.1080245
Moved 499.555 408.0166 374 0.1111494 -0.1080245
Moved 499.5794 401.2904 374 0.09557952 -0.1080245
Stationary 499.5902 401.2904 374 0.09557952 -0.1080245
Moved 499.6023 397.129 374 0.08594682 -0.1080245
Moved 499.6165 393.5 374 0.07754634 -0.1080245
Moved 499.6321 389.578 374 0.06846756 -0.1080245
Moved 499.6485 385.2635 374 0.0584804 -0.1080245
Moved 499.6637 380.2289 374 0.04682601 -0.1080245
Moved 499.6789 375.5957 374 0.03610114 -0.1080245
Moved 499.6935 370.2756 378.0235 0.02378623 -0.07697918
Moved 499.7101 364.9409 381 0.01143724 -0.05401235
Moved 499.7249 360.6396 381 0.00148048 -0.05401235
Moved 499.7401 355.1465 382.5707 -0.01123508 -0.04189291
Moved 499.7585 348.9524 384.0119 -0.02557307 -0.03077213
Moved 499.7721 341.747 386.9012 -0.04225229 -0.008478519
Moved 499.7868 337.4334 386.8917 -0.05223756 -0.008551869
Moved 499.8036 331.6761 388.331 -0.06556466 0.002553964
Moved 499.8175 324.9097 389.7726 -0.08122762 0.01367722
Moved 499.8323 319.1408 391.2148 -0.09458145 0.02480554
Moved 499.8488 316.3279 392.2241 -0.1010929 0.03259306
Moved 499.864 310.0351 393.7412 -0.1156595 0.0442997
Moved 499.8786 304.2528 395.1868 -0.1290444 0.05545405
Moved 499.8941 299.4981 397.2509 -0.1400507 0.07138041
Moved 499.9103 293.7352 399.0662 -0.1533908 0.08538776
Moved 499.9265 291 400.5 -0.1597222 0.09645075
Moved 499.9403 286.1524 402.9492 -0.1709436 0.115349
Moved 499.956 282.7808 404.0731 -0.1787482 0.1240206
Moved 499.9725 278.5 407 -0.1886574 0.1466051
Moved 499.9873 274.0921 408.9693 -0.1988608 0.1618003
Moved 500.004 269.7763 410.4079 -0.2088512 0.1729007
Moved 500.0188 266.3294 412.6706 -0.2168301 0.1903595
Moved 500.0335 262.1672 414.2776 -0.2264647 0.2027591
Moved 500.0486 258.559 415.7205 -0.2348171 0.213893
Moved 500.0647 256.2637 416.8682 -0.2401304 0.2227483
Moved 500.0799 252.2014 417 -0.2495338 0.2237654
Moved 500.0953 250.5859 418.707 -0.2532733 0.2369372
Moved 500.1109 247.7083 420.1458 -0.2599344 0.2480386
