the dow jones index has risen
Moved 289.8817 382 377.6863 0.07638887 -0.1193718
Moved 289.8976 382.7505 376.2495 0.07899493 -0.1360017
Moved 289.9121 383 374.8115 0.07986113 -0.1526448
Moved 289.9343 384 371.8679 0.0833334 -0.1867142
Stationary 289.9453 384 371.8679 0.0833334 -0.1867142
Moved 289.9578 385.5 367.5 0.08854166 -0.2372682
Moved 289.9732 386.5908 364.2277 0.09232908 -0.2751421
Moved 289.9892 387 359.9219 0.09375005 -0.3249783
Moved 290.006 388.4733 357.0535 0.09886546 -0.3581775
Moved 290.0215 388 355.1926 0.09722218 -0.3797146
Moved 290.0352 389.3462 353.6539 0.1018964 -0.3975247
Moved 290.0529 389 352.2177 0.1006944 -0.4141479
Moved 290.0659 390.2199 350.7801 0.1049303 -0.4307856
Moved 290.0817 390 349.7289 0.1041667 -0.4429524
Stationary 290.0969 390 349.7289 0.1041667 -0.4429524
Moved 290.112 390 347.77 0.1041667 -0.4656248
Stationary 290.1279 390 347.77 0.1041667 -0.4656248
Moved 290.1427 390 345.8915 0.1041667 -0.4873664
Stationary 290.158 390 345.8915 0.1041667 -0.4873664
Stationary 290.1738 390 345.8915 0.1041667 -0.4873664
Moved 290.1886 390 344.7513 0.1041667 -0.5005639
Stationary 290.2049 390 344.7513 0.1041667 -0.5005639
Moved 290.2196 390 343.7761 0.1041667 -0.5118501
Stationary 290.235 390 343.7761 0.1041667 -0.5118501
Stationary 290.2497 390 343.7761 0.1041667 -0.5118501
Stationary 290.2648 390 343.7761 0.1041667 -0.5118501
Stationary 290.2804 390 343.7761 0.1041667 -0.5118501
Stationary 290.2978 390 343.7761 0.1041667 -0.5118501
Stationary 290.3115 390 344 0.1041667 -0.5092593
Stationary 290.3274 390 344 0.1041667 -0.5092593
Stationary 290.3446 390 344 0.1041667 -0.5092593
Moved 290.3589 385.2688 344 0.08773893 -0.5092593
Moved 290.3747 380.9681 344 0.07280588 -0.5092593
Moved 290.3898 376.5628 357.3117 0.05750969 -0.3551882
Moved 290.4064 373.9279 356.6907 0.04836097 -0.3623761
Moved 290.4216 369.9477 361.0698 0.03454059 -0.3116926
Moved 290.4358 362.7183 365.369 0.009438694 -0.2619323
Moved 290.4532 357.4298 369.6776 -0.008924156 -0.2120643
Moved 290.4683 351.6608 374.0044 -0.02895556 -0.1619862
Moved 290.4834 348.4548 377.5452 -0.04008762 -0.121004
Moved 290.4984 345.5843 379.2078 -0.05005441 -0.1017609
Moved 290.5143 343 382 -0.05902775 -0.06944445
Moved 290.5298 338.8019 385.4654 -0.07360436 -0.02933573
Moved 290.5446 335.657 388.343 -0.08452422 0.003969934
Moved 290.5608 331.7796 391.6102 -0.09798735 0.04178453
Moved 290.5751 328.902 394.098 -0.107979 0.07057861
Moved 290.5917 326.0332 395.4834 -0.1179402 0.08661359
Moved 290.6071 325.0791 397.9209 -0.1212532 0.1148256
Moved 290.6221 322.281 399.3595 -0.1309688 0.131476
Moved 290.6375 321.6189 400.3811 -0.1332677 0.1432998
Moved 290.6526 319.0648 401.9352 -0.1421361 0.1612872
Moved 290.6685 317.6263 403.3737 -0.1471309 0.1779367
Moved 290.6847 315.375 404.8125 -0.1549478 0.1945895
Moved 290.699 313.7523 406.2477 -0.1605822 0.2111998
Moved 290.7146 311.6258 406.6871 -0.1679659 0.2162859
Moved 290.7312 309.8741 408.1259 -0.1740482 0.2329388
Moved 290.7533 306.6695 410 -0.1851754 0.2546296
Stationary 290.7646 306.6695 410 -0.1851754 0.2546296
Moved 290.7756 304.9001 411.0999 -0.1913193 0.2673605
Moved 290.7935 303.5 412.5 -0.1961806 0.2835648
Moved 290.8068 301.0276 412.9724 -0.2047651 0.2890317
Moved 290.8219 299.5852 413 -0.2097737 0.2893519
Moved 290.8368 298.1477 414 -0.214765 0.3009261
Moved 290.8605 295.6377 415 -0.2234802 0.3125
Stationary 290.8701 295.6377 415 -0.2234802 0.3125
Moved 290.8824 294.5 415 -0.2274305 0.3125
Moved 290.8992 293.8817 416.1183 -0.2295775 0.325444
Moved 290.9138 292.3234 416 -0.2349883 0.3240739
Moved 290.9297 292 417.1113 -0.2361111 0.3369361
Moved 290.945 290.4525 417 -0.2414843 0.3356481
Moved 290.961 289.5 417 -0.2447916 0.3356481
Moved 290.9761 288.962 418.038 -0.2466598 0.3476623
Moved 290.9922 287.5 418 -0.2517361 0.3472222
Stationary 291.0082 287.5 418 -0.2517361 0.3472222
Moved 291.0216 286.8682 418 -0.2539299 0.3472222
Moved 291.0373 286.17 419 -0.2563542 0.3587967
Moved 291.0539 285.5 419 -0.2586806 0.3587967
Moved 291.0684 286 419 -0.2569444 0.3587967
Ended 291.0848 286 419 -0.2569444 0.3587967
Began 291.3583 272 378 -0.3055555 -0.1157407
Stationary 291.377 272 378 -0.3055555 -0.1157407
Stationary 291.3922 272 378 -0.3055555 -0.1157407
Stationary 291.4078 272 378 -0.3055555 -0.1157407
Stationary 291.4217 272 378 -0.3055555 -0.1157407
Stationary 291.4384 272 378 -0.3055555 -0.1157407
Stationary 291.4543 272 378 -0.3055555 -0.1157407
Moved 291.4687 285.5 378 -0.2586806 -0.1157407
Moved 291.4852 284.6525 378 -0.2616234 -0.1157407
Moved 291.5003 287.5238 386.8333 -0.2516535 -0.01350368
Moved 291.5157 292.104 386 -0.23575 -0.02314815
Moved 291.5311 295.2737 387.1368 -0.2247441 -0.009990091
Moved 291.5494 299.7329 388.5776 -0.2092606 0.006685963
Moved 291.562 303.0294 390.0147 -0.1978146 0.02331875
Moved 291.5771 305.9069 391.4534 -0.1878234 0.03997061
Moved 291.594 308.1121 391.5561 -0.1801662 0.04115864
Moved 291.6083 310.984 392 -0.1701945 0.04629647
Moved 291.6239 313.8533 393.4267 -0.1602315 0.06280917
Moved 291.6479 318.312 395.312 -0.1447502 0.08462924
Stationary 291.6585 318.312 395.312 -0.1447502 0.08462924
Moved 291.6701 321.4939 396 -0.1337016 0.09259259
Moved 291.6857 325.557 397.1857 -0.1195938 0.1063156
Moved 291.7016 327.3708 398.1854 -0.113296 0.1178862
Moved 291.7165 331.3857 399.6928 -0.09935535 0.1353336
Moved 291.732 335.3946 401.1315 -0.08543544 0.1519853
Moved 291.7471 339.1407 402.5703 -0.07242828 0.1686377
Moved 291.7621 343.0186 404.0062 -0.05896315 0.1852574
Moved 291.7779 345.8899 405.4449 -0.04899352 0.2019091
Moved 291.793 351.6445 407.763 -0.02901204 0.2287384
Moved 291.8086 354.9947 408 -0.01737967 0.2314815
Moved 291.8234 359.3091 409.4363 -0.002399161 0.248106
Moved 291.8387 362.7496 410 0.009547173 0.2546296
Moved 291.8549 366.9416 411.3138 0.02410263 0.2698363
Moved 291.8711 370.5009 411.7505 0.03646165 0.2748899
Moved 291.8857 373.3771 412 0.04644841 0.2777779
Moved 291.9027 377.2545 412 0.05991146 0.2777779
Moved 291.9177 379.6534 412 0.06824091 0.2777779
Moved 291.9331 383.6153 412 0.08199766 0.2777779
Moved 291.9481 386.936 412 0.09352773 0.2777779
Moved 291.9629 390.1586 412 0.1047175 0.2777779
Moved 291.9792 394.0486 412 0.1182243 0.2777779
Moved 291.9969 397.8893 412 0.1315601 0.2777779
Moved 292.0102 400.8062 412 0.1416883 0.2777779
Moved 292.024 404.5 412 0.1545139 0.2777779
Moved 292.0397 408.9362 412 0.1699175 0.2777779
Moved 292.0559 411.8376 412 0.1799917 0.2777779
Moved 292.0703 415.7172 412 0.1934625 0.2777779
Moved 292.085 419.8866 412 0.2079394 0.2777779
Moved 292.1009 423.2032 412 0.2194556 0.2777779
Moved 292.1175 426.3476 412 0.2303736 0.2777779
Moved 292.1324 430.5 412 0.2447916 0.2777779
Moved 292.1491 431.4401 406.9595 0.248056 0.2194392
Moved 292.17 436.1967 405 0.2645717 0.1967594
Stationary 292.1812 436.1967 405 0.2645717 0.1967594
Moved 292.194 438.0385 405 0.2709669 0.1967594
Moved 292.2094 439.9546 405 0.2776201 0.1967594
Moved 292.2251 441.916 405 0.2844305 0.1967594
Moved 292.2411 443.3561 405 0.289431 0.1967594
Moved 292.2559 444.3136 405 0.2927555 0.1967594
Moved 292.2708 445.8665 405 0.2981476 0.1967594
Moved 292.2859 447.3063 405 0.3031468 0.1967594
Moved 292.3016 448.7465 405 0.3081475 0.1967594
Moved 292.3171 450.1866 405 0.3131479 0.1967594
Moved 292.3327 451 405 0.3159722 0.1967594
Moved 292.3486 452.0642 405 0.3196673 0.1967594
Stationary 292.3635 452 405 0.3194444 0.1967594
Moved 292.3801 453 405 0.3229167 0.1967594
Moved 292.3965 454.054 405 0.3265764 0.1967594
Stationary 292.4147 454.054 405 0.3265764 0.1967594
Stationary 292.4281 454.054 405 0.3265764 0.1967594
Stationary 292.4406 454 405 0.3263889 0.1967594
Stationary 292.4559 454 405 0.3263889 0.1967594
Stationary 292.4709 454 405 0.3263889 0.1967594
Stationary 292.4862 454 405 0.3263889 0.1967594
Stationary 292.5049 454 405 0.3263889 0.1967594
Moved 292.5183 446.6224 405 0.3007723 0.1967594
Moved 292.5347 437.4128 403.4022 0.2687946 0.1782659
Moved 292.5491 427.7637 403 0.2352907 0.1736111
Moved 292.5647 417.7415 403 0.2004912 0.1736111
Moved 292.5803 409.1314 403 0.1705953 0.1736111
Moved 292.5956 401.8029 403 0.1451491 0.1736111
Moved 292.614 391.702 403 0.1100764 0.1736111
Moved 292.6331 381.9672 403 0.07627502 0.1736111
Stationary 292.6445 381.9672 403 0.07627502 0.1736111
Moved 292.6556 376.6662 403 0.0578688 0.1736111
Moved 292.6709 371.1469 403 0.03870443 0.1736111
Moved 292.6867 367.5 403 0.02604171 0.1736111
Moved 292.7023 363.7471 403 0.01301065 0.1736111
Moved 292.7176 359.4473 403 -0.00191912 0.1736111
Moved 292.7328 356.7587 403 -0.01125462 0.1736111
Moved 292.75 353.8989 403 -0.02118453 0.1736111
Moved 292.7638 350.3337 406.8881 -0.0335636 0.2186116
Moved 292.7806 347.0066 410 -0.04511602 0.2546296
Moved 292.7951 342.7143 410 -0.06001979 0.2546296
Moved 292.811 341.2715 410 -0.06502934 0.2546296
Moved 292.8265 338.1319 411 -0.0759308 0.2662037
Moved 292.8424 333.8784 411 -0.09070002 0.2662037
Moved 292.8574 331.3941 411 -0.099326 0.2662037
Moved 292.873 328.5222 411 -0.1092981 0.2662037
Moved 292.8886 324.6447 411 -0.1227614 0.2662037
Moved 292.9037 321.773 411 -0.1327326 0.2662037
Moved 292.919 319.6659 411 -0.140049 0.2662037
Moved 292.9341 317.3405 411 -0.1481234 0.2662037
Moved 292.95 314.8134 411 -0.156898 0.2662037
Moved 292.9657 310.9411 411 -0.1703435 0.2662037
Moved 292.9807 308.0693 411 -0.180315 0.2662037
Moved 292.9958 303.7722 411 -0.1952352 0.2662037
Moved 293.0104 300.4871 412 -0.2066419 0.2777779
Moved 293.0319 297.1837 412 -0.2181121 0.2777779
Moved 293.0425 291.5887 413.3528 -0.2375392 0.2934359
Moved 293.0572 285.8565 415.7859 -0.2574428 0.3215961
Moved 293.0736 281.1234 417.2922 -0.2738769 0.33903
Moved 293.0886 276.0757 418 -0.2914039 0.3472222
Moved 293.1039 271.4886 419.1705 -0.3073311 0.3607692
Moved 293.1184 268.7844 420 -0.3167207 0.3703704
Moved 293.1345 267.1969 420.8031 -0.322233 0.3796657
Moved 293.1499 264.6401 421 -0.3311106 0.3819443
Moved 293.1653 263.3844 421.6156 -0.3354707 0.3890694
Moved 293.1819 261.942 422 -0.3404791 0.3935187
Moved 293.2008 260.5061 422 -0.345465 0.3935187
Moved 293.2127 259.0672 423 -0.3504612 0.4050926
Moved 293.2266 257.6312 423 -0.3554472 0.4050926
Stationary 293.2429 257.6312 423 -0.3554472 0.4050926
Moved 293.2584 256.6819 424.3181 -0.3587436 0.4203486
Moved 293.2729 255.8236 424 -0.3617237 0.4166668
Moved 293.2884 254.5 424 -0.3663194 0.4166668
Moved 293.3038 255 425.111 -0.3645834 0.4295252
Moved 293.3188 253.5 425 -0.3697917 0.4282407
Ended 293.3351 254 425 -0.3680555 0.4282407
Began 293.7036 357 358 -0.01041666 -0.3472222
Stationary 293.7202 357 358 -0.01041666 -0.3472222
Stationary 293.7349 357 358 -0.01041666 -0.3472222
Stationary 293.7543 357 358 -0.01041666 -0.3472222
Stationary 293.7653 357 358 -0.01041666 -0.3472222
Stationary 293.7816 357 358 -0.01041666 -0.3472222
Stationary 293.7971 357 358 -0.01041666 -0.3472222
Stationary 293.8128 357 358 -0.01041666 -0.3472222
Stationary 293.8277 357 358 -0.01041666 -0.3472222
Stationary 293.8435 357 358 -0.01041666 -0.3472222
Moved 293.8582 368.8159 358 0.03061086 -0.3472222
Moved 293.8748 369.5125 358 0.03302962 -0.3472222
Moved 293.891 373.5912 366.3794 0.04719168 -0.2502385
Moved 293.907 376.9076 366.6359 0.05870685 -0.2472701
Moved 293.922 380.1491 368.0746 0.06996214 -0.2306186
Moved 293.9368 382.2225 369.1113 0.07716163 -0.2186196
Moved 293.9522 386.1942 371.597 0.09095191 -0.189849
Moved 293.9675 389.0574 373.0287 0.1008937 -0.1732791
Moved 293.9825 391.9354 374.4677 0.1108868 -0.1566237
Moved 293.998 394.8135 375.9068 0.1208803 -0.1399676
Moved 294.0134 397.6904 377.3452 0.1308696 -0.1233193
Moved 294.0275 399.5782 378.7891 0.1374243 -0.106607
Moved 294.0439 401.887 380.887 0.1454408 -0.08232682
Moved 294.0594 403.3613 382.3613 0.15056 -0.06526311
Moved 294.0747 406.6067 384.6067 0.1618287 -0.03927425
Moved 294.0913 408.2427 386.2427 0.1675095 -0.02033834
Moved 294.1121 413.1199 390.1199 0.184444 0.02453557
Stationary 294.1227 413.1199 390.1199 0.184444 0.02453557
Moved 294.1375 416.121 393.121 0.1948647 0.05927139
Moved 294.1527 418.4943 394.7472 0.2031054 0.07809268
Moved 294.168 421.2005 398.3007 0.2125016 0.1192211
Moved 294.1839 424.5431 401.0862 0.2241081 0.1514611
Moved 294.1987 426.9611 402.9805 0.2325037 0.1733859
Moved 294.2141 429.8305 405.8306 0.2424671 0.2063725
Moved 294.2291 431.735 406.8676 0.24908 0.2183745
Moved 294.244 433.3082 408.3082 0.2545425 0.2350489
Moved 294.2594 436 409.5 0.2638888 0.2488429
Moved 294.2749 438.6353 411.8176 0.2730393 0.275667
Moved 294.2906 441.5067 414.5067 0.2830096 0.3067907
Moved 294.3064 444.3839 415.6919 0.2929994 0.3205084
Moved 294.3217 446.1283 417.1283 0.2990566 0.337133
Moved 294.3378 449.5675 418.5675 0.3109981 0.3537906
Moved 294.3527 451.0034 420.0034 0.3159839 0.3704092
Moved 294.3682 453.8759 421.4379 0.3259578 0.3870129
Moved 294.3841 454.5548 422.5548 0.3283153 0.3999401
Moved 294.3996 455.9919 423.9919 0.3333053 0.4165734
Moved 294.4159 457.4308 424 0.3383012 0.4166668
Moved 294.4334 458 425 0.3402778 0.4282407
Moved 294.4466 459.3044 425 0.3448071 0.4282407
Moved 294.4606 459 425.7441 0.34375 0.436853
Moved 294.4756 460.1828 426 0.3478568 0.4398148
Stationary 294.4907 460.1828 426 0.3478568 0.4398148
Stationary 294.5057 460.1828 426 0.3478568 0.4398148
Stationary 294.5212 460 426 0.3472222 0.4398148
Moved 294.537 460 420.8676 0.3472222 0.3804113
Moved 294.5524 452.8961 411.9258 0.3225557 0.2769188
Moved 294.5677 449.6138 405.6898 0.3111592 0.2047427
Moved 294.5839 446.2087 401.2087 0.2993357 0.1528784
Moved 294.5988 443.9376 397.9064 0.29145 0.1146578
Moved 294.6147 441.0417 394.0417 0.2813948 0.06992675
Moved 294.6334 437.2465 390.2465 0.2682168 0.02600105
Moved 294.6498 434.2867 385.93 0.2579397 -0.02395842
Moved 294.6598 431.4138 383.4138 0.2479644 -0.05308116
Moved 294.6758 428.5583 380.5582 0.2380494 -0.08613127
Moved 294.6914 425.6714 377.007 0.2280256 -0.1272332
Moved 294.7062 423.3489 374.3489 0.2199616 -0.1579981
Moved 294.7208 419.3832 370.3832 0.2061918 -0.203898
Moved 294.7417 416.7075 367.7075 0.1969009 -0.2348663
Moved 294.754 413.8343 363.7515 0.1869248 -0.2806543
Moved 294.7673 410.4298 360.9532 0.1751035 -0.3130418
Moved 294.7829 408.042 357.1259 0.1668125 -0.3573386
Moved 294.7993 405.2148 354.2148 0.1569959 -0.3910315
Moved 294.8146 403 353.5 0.1493056 -0.3993056
Moved 294.8296 401.1813 350.1813 0.1429906 -0.437716
Moved 294.8459 398.3039 348.652 0.1329996 -0.4554169
Moved 294.8599 397.2154 347.2155 0.1292202 -0.472043
Moved 294.8754 397 345.7738 0.1284721 -0.4887288
Moved 294.8905 395.3357 345.3356 0.1226933 -0.4938006
Moved 294.9062 394.5 344.5 0.1197916 -0.5034722
Moved 294.9217 393.7291 343.7291 0.1171148 -0.5123951
Moved 294.9396 392.3442 343.3442 0.1123063 -0.5168491
Moved 294.9546 390.8992 343 0.1072888 -0.5208333
Moved 294.9688 388.9137 343 0.1003949 -0.5208333
Moved 294.9849 385.0666 343 0.08703664 -0.5208333
Moved 295.0004 377.9177 343 0.06221428 -0.5208333
Moved 295.0159 370.8025 354.465 0.03750861 -0.3881363
Moved 295.0374 356.5573 364.1542 -0.01195386 -0.2759933
Stationary 295.0497 356.5573 364.1542 -0.01195386 -0.2759933
Moved 295.0625 348.074 370.284 -0.04140973 -0.205046
Moved 295.078 340.4871 376.2103 -0.06775327 -0.1364546
Moved 295.0936 333.2891 381.9688 -0.09274616 -0.06980578
Moved 295.1086 326.1093 386.5344 -0.1176761 -0.01696251
Moved 295.1234 319.5441 390.228 -0.140472 0.02578682
Moved 295.1396 312.7503 394.1498 -0.1640613 0.07117819
Moved 295.1543 308.4354 397.4235 -0.1790438 0.1090682
Moved 295.1696 303.5027 400.2487 -0.1961713 0.1417669
Moved 295.1847 299.8955 403.1045 -0.2086961 0.1748205
Moved 295.2024 296.0114 405.4943 -0.2221828 0.2024806
Moved 295.2168 293.1502 406.9249 -0.2321175 0.2190387
Moved 295.2315 290.2791 409.7209 -0.2420866 0.2513998
Moved 295.2492 288.2043 410.7957 -0.2492907 0.2638393
Moved 295.2624 286.1596 411 -0.2563903 0.2662037
Moved 295.277 284.6708 412.3292 -0.2615595 0.2815877
Stationary 295.2926 284.6708 412.3292 -0.2615595 0.2815877
Moved 295.3122 282.8082 414.1918 -0.2680271 0.3031457
Moved 295.3256 281.5 414 -0.2725694 0.3009261
Moved 295.3396 280.968 415.032 -0.2744167 0.3128709
Stationary 295.355 280.968 415.032 -0.2744167 0.3128709
Moved 295.368 279.6271 416.3729 -0.2790725 0.3283896
Moved 295.3842 278.9726 416 -0.2813452 0.3240739
Stationary 295.4016 278.9726 416 -0.2813452 0.3240739
Moved 295.4151 278.066 417 -0.2844931 0.3356481
Moved 295.4306 277.5 417 -0.2864583 0.3356481
Stationary 295.4469 277.5 417 -0.2864583 0.3356481
Moved 295.4623 277 418.2354 -0.2881944 0.3499464
Stationary 295.4774 277 418.2354 -0.2881944 0.3499464
Stationary 295.4925 277 418.2354 -0.2881944 0.3499464
Moved 295.5079 275.7758 418 -0.2924453 0.3472222
Stationary 295.5234 275.7758 418 -0.2924453 0.3472222
Moved 295.539 276 419.2485 -0.2916667 0.3616722
Moved 295.5544 274.7442 419 -0.2960271 0.3587967
Stationary 295.5697 274.7442 419 -0.2960271 0.3587967
Stationary 295.5889 274.7442 419 -0.2960271 0.3587967
Stationary 295.6003 274.7442 419 -0.2960271 0.3587967
Moved 295.6155 273.8608 419 -0.2990945 0.3587967
Stationary 295.6308 274 419 -0.2986111 0.3587967
Stationary 295.646 274 419 -0.2986111 0.3587967
Moved 295.6617 272.626 419 -0.3033818 0.3587967
Moved 295.6778 272 419 -0.3055555 0.3587967
Stationary 295.6929 272 419 -0.3055555 0.3587967
Moved 295.7086 270.8805 411.1631 -0.3094428 0.268092
Moved 295.7248 270.2839 410.2839 -0.3115142 0.2579154
Moved 295.7408 269.5 409.5 -0.3142361 0.2488429
Moved 295.7546 268.7036 407.4073 -0.3170012 0.2246217
Moved 295.7702 267.9875 406.9875 -0.319488 0.2197628
Moved 295.7885 268 405.5263 -0.3194444 0.2028508
Moved 295.8048 267 404.0885 -0.3229167 0.1862099
Stationary 295.8175 267 404 -0.3229167 0.1851855
Moved 295.8327 267 402.5471 -0.3229167 0.1683694
Moved 295.8543 266 402.1045 -0.3263889 0.1632466
Stationary 295.865 266 402 -0.3263889 0.162037
Moved 295.8779 265.2241 401 -0.3290829 0.1504628
Stationary 295.8935 265 401 -0.3298611 0.1504628
Moved 295.9093 265 399.5 -0.3298611 0.133102
Stationary 295.9245 265 399.5 -0.3298611 0.133102
Stationary 295.9398 265 399.5 -0.3298611 0.133102
Moved 295.9549 265 398.8611 -0.3298611 0.1257079
Ended 295.9705 265 398.8611 -0.3298611 0.1257079
Began 296.2809 463 444 0.3576389 0.6481485
Stationary 296.2951 463 444 0.3576389 0.6481485
Stationary 296.3089 463 444 0.3576389 0.6481485
Stationary 296.3253 463 444 0.3576389 0.6481485
Stationary 296.3405 463 444 0.3576389 0.6481485
Stationary 296.3554 463 444 0.3576389 0.6481485
Stationary 296.3708 463 444 0.3576389 0.6481485
Stationary 296.3911 463 444 0.3576389 0.6481485
Stationary 296.4024 463 444 0.3576389 0.6481485
Moved 296.4178 463 432.2707 0.3576389 0.5123925
Moved 296.4334 457.3272 427.5688 0.3379416 0.4579721
Moved 296.4503 453.5038 420.7594 0.3246659 0.3791595
Moved 296.4648 450.6202 416.2404 0.3146535 0.3268569
Moved 296.4802 446.6125 411.6125 0.300738 0.2732934
Moved 296.495 443.8409 406.2614 0.2911143 0.2113586
Moved 296.5111 441.4912 401.9824 0.2829556 0.1618338
Moved 296.5262 438.7845 398.7845 0.2735572 0.1248204
Moved 296.5432 436.9066 395.36 0.267037 0.08518519
Moved 296.5565 434.0293 392.0293 0.2570462 0.04663556
Moved 296.5721 431.5717 389.715 0.2485126 0.01984914
Moved 296.5899 429.2631 387.1315 0.2404967 -0.01005155
Moved 296.6054 426.3826 384.3826 0.230495 -0.04186842
Moved 296.6246 425.5 382 0.2274306 -0.06944445
Moved 296.6354 423.1165 380.1165 0.2191545 -0.09124403
Moved 296.6537 420.3438 377.3438 0.209527 -0.1233352
Moved 296.6659 418.4751 375.4751 0.2030386 -0.1449645
Moved 296.6808 416.8021 373.8021 0.1972295 -0.1643273
Moved 296.6964 414.718 371.718 0.1899931 -0.1884485
Moved 296.7111 412.9209 369.9208 0.1837531 -0.2092492
Moved 296.7268 410 367 0.173611 -0.2430552
Moved 296.7436 409.3729 367 0.1714338 -0.2430552
Moved 296.757 407.9337 364.8674 0.1664366 -0.2677381
Moved 296.7736 406.4933 362.9866 0.161435 -0.2895073
Moved 296.7896 405.0557 361.0557 0.1564433 -0.3118554
Moved 296.8053 403.6118 359.6118 0.15143 -0.3285669
Moved 296.8192 401.1733 357.1733 0.1429629 -0.3567897
Moved 296.8361 398.5303 355.7651 0.1337856 -0.3730883
Moved 296.8575 396.2488 353.2488 0.1258638 -0.4022129
Stationary 296.8686 396.2488 353.2488 0.1258638 -0.4022129
Moved 296.8805 394.8126 353 0.1208769 -0.4050926
Moved 296.8963 393.362 351.362 0.1158403 -0.4240509
Moved 296.9117 391.92 349.92 0.1108333 -0.4407409
Stationary 296.9267 391.92 349.92 0.1108333 -0.4407409
Moved 296.9431 390.028 349 0.1042639 -0.4513885
Moved 296.9579 388.9319 349 0.1004578 -0.4513885
Moved 296.9744 383.867 349 0.08287147 -0.4513885
Moved 296.9897 378.0947 349 0.06282881 -0.4513885
Moved 297.0042 372.3228 349 0.04278749 -0.4513885
Moved 297.0197 364.1116 358.6295 0.01427635 -0.3399369
Moved 297.0355 356.6844 362.7893 -0.01151234 -0.2917904
Moved 297.0541 349.4765 365.4094 -0.03653995 -0.261465
Moved 297.0663 343.779 367.6884 -0.05632281 -0.2350878
Moved 297.0847 336.838 370.4648 -0.08042365 -0.2029535
Moved 297.0974 331.3505 373.3248 -0.09947754 -0.1698519
Moved 297.1117 325.5856 375.1036 -0.1194943 -0.1492642
Moved 297.1283 322.3689 376 -0.1306637 -0.1388892
Moved 297.1435 319.0321 376.9839 -0.1422495 -0.1275006
Moved 297.1588 317.576 378.4241 -0.1473057 -0.1108325
Moved 297.1748 314.6724 378.6638 -0.1573874 -0.1080584
Moved 297.1909 312.9976 380.0024 -0.1632028 -0.09256539
Moved 297.2045 311.5575 380 -0.1682032 -0.09259224
Moved 297.2194 309.2345 380.8828 -0.1762691 -0.08237521
Moved 297.2351 307.6771 381 -0.1816767 -0.08101851
Moved 297.2508 305.4682 382 -0.1893465 -0.06944445
Moved 297.2662 303.7973 383.2026 -0.1951481 -0.05552504
Moved 297.2816 301 384.5 -0.2048611 -0.04050891
Moved 297.3018 299.4995 384.7502 -0.2100713 -0.03761256
Moved 297.3145 297.8096 386.1904 -0.215939 -0.0209441
Moved 297.33 294.7459 387.627 -0.2265767 -0.004316613
Moved 297.3445 292.9288 388 -0.232886 1.766063E-07
Moved 297.359 290 389.5 -0.2430555 0.01736111
Moved 297.3738 289.049 390 -0.2463576 0.02314815
Moved 297.3903 286.2253 391.3873 -0.2561622 0.0392052
Moved 297.4056 287 392.3427 -0.2534722 0.05026288
Moved 297.4211 285.5 392 -0.2586806 0.04629647
Moved 297.4353 284.8281 393.1719 -0.2610136 0.05985984
Stationary 297.4537 284.8281 393.1719 -0.2610136 0.05985984
