he is still on our team
Basic
0.8 0.8
575.9999 172.8
Began 246.2252 333 420 -0.04687499 0.1851852
Stationary 246.2422 333 420 -0.04687499 0.1851852
Stationary 246.2585 333 420 -0.04687499 0.1851852
Stationary 246.2746 333 420 -0.04687499 0.1851852
Stationary 246.2868 333 420 -0.04687499 0.1851852
Stationary 246.3026 333 420 -0.04687499 0.1851852
Stationary 246.3203 333 420 -0.04687499 0.1851852
Stationary 246.3333 333 420 -0.04687499 0.1851852
Stationary 246.3485 333 420 -0.04687499 0.1851852
Stationary 246.3648 333 420 -0.04687499 0.1851852
Stationary 246.3802 333 420 -0.04687499 0.1851852
Stationary 246.3965 333 420 -0.04687499 0.1851852
Stationary 246.4101 333 420 -0.04687499 0.1851852
Stationary 246.4253 333 420 -0.04687499 0.1851852
Stationary 246.4423 333 420 -0.04687499 0.1851852
Stationary 246.4589 333 420 -0.04687499 0.1851852
Moved 246.4738 321.7471 420 -0.06641134 0.1851852
Moved 246.4916 319.3034 420 -0.07065385 0.1851852
Moved 246.5064 317.8626 420 -0.07315519 0.1851852
Moved 246.5203 316.4093 420 -0.07567822 0.1851852
Moved 246.535 314.9731 420 -0.07817163 0.1851852
Moved 246.5501 313.5257 420 -0.08068461 0.1851852
Moved 246.5652 312.5649 420 -0.08235264 0.1851852
Moved 246.5808 311.9893 420 -0.08335181 0.1851852
Stationary 246.5979 311.9893 420 -0.08335181 0.1851852
Stationary 246.6117 311.9893 420 -0.08335181 0.1851852
Moved 246.6276 311 420 -0.08506946 0.1851852
Stationary 246.6438 311 420 -0.08506946 0.1851852
Stationary 246.6595 311 420 -0.08506946 0.1851852
Stationary 246.6733 311 420 -0.08506946 0.1851852
Stationary 246.6887 311 420 -0.08506946 0.1851852
Stationary 246.7075 311 420 -0.08506946 0.1851852
Stationary 246.7185 311 420 -0.08506946 0.1851852
Stationary 246.734 311 420 -0.08506946 0.1851852
Stationary 246.7519 311 420 -0.08506946 0.1851852
Moved 246.7659 321.2656 420 -0.06724729 0.1851852
Moved 246.7815 325.5 420 -0.05989584 0.1851852
Moved 246.802 329.7579 420 -0.05250356 0.1851852
Moved 246.8141 336.6323 420 -0.04056897 0.1851852
Moved 246.8271 342.4115 420 -0.03053561 0.1851852
Moved 246.8432 348.0472 420 -0.02075136 0.1851852
Moved 246.8586 355.7181 412.547 -0.007433854 0.1420544
Moved 246.8756 363.4279 410.2288 0.0059513 0.128639
Moved 246.8905 370.6811 408.6638 0.01854352 0.1195825
Moved 246.9049 375.5251 406.39 0.02695329 0.1064233
Moved 246.9205 384.2673 405.1465 0.04213079 0.09922778
Moved 246.9359 395.3002 402.4249 0.06128504 0.08347768
Moved 246.9534 400.9041 400.274 0.07101401 0.07103001
Moved 246.9667 407.7861 397.6855 0.08296199 0.05605071
Moved 246.9821 414.6308 395.7897 0.09484522 0.04507948
Moved 247.0005 420.1325 393.9559 0.1043966 0.03446703
Moved 247.0132 424.5305 392.8674 0.1120321 0.02816765
Moved 247.0288 430.4472 389.7764 0.1223042 0.01028026
Moved 247.0441 435.1624 387.9459 0.1304903 -0.0003132114
Moved 247.0608 440.9688 385.5156 0.1405708 -0.01437761
Moved 247.0743 444.7615 383.1589 0.1471554 -0.02801524
Moved 247.0891 448.7265 381.6367 0.154039 -0.03682437
Moved 247.1057 451.6115 380.1942 0.1590478 -0.04517237
Moved 247.1204 453.8617 379.0692 0.1629543 -0.05168314
Moved 247.1364 455.3477 377.6523 0.1655341 -0.05988209
Moved 247.1519 456.7856 377 0.1680305 -0.06365741
Moved 247.1676 457.5 377 0.1692708 -0.06365741
Moved 247.1826 457 376.3376 0.1684028 -0.06749082
Moved 247.1978 457 375.5 0.1684028 -0.07233796
Stationary 247.213 457 375.5 0.1684028 -0.07233796
Stationary 247.2283 457 375.5 0.1684028 -0.07233796
Moved 247.2444 443.6637 376 0.1452495 -0.06944462
Moved 247.2687 425.5599 391.72 0.1138193 0.02152805
Stationary 247.2796 425.5599 391.72 0.1138193 0.02152805
Moved 247.2906 415.4076 397.4814 0.09619377 0.05486912
Moved 247.3059 406.4254 401.3891 0.0805997 0.07748313
Moved 247.322 395.0457 405.7328 0.06084323 0.1026207
Moved 247.3372 388 408 0.04861109 0.1157407
Moved 247.3518 375.862 412.1724 0.02753816 0.1398868
Moved 247.3683 365.3299 415.4772 0.009253322 0.1590114
Moved 247.3835 356.6476 417.6705 -0.005820133 0.1717042
Moved 247.3987 349.4673 419.1066 -0.01828603 0.1800149
Moved 247.4148 344 422 -0.02777777 0.1967593
Moved 247.4295 338.0623 422.9844 -0.03808636 0.2024562
Moved 247.4454 332.2859 425.8571 -0.04811473 0.2190802
Moved 247.4609 328.4797 426.3801 -0.05472269 0.2221069
Moved 247.4759 320.2286 428.9543 -0.06904761 0.237004
Moved 247.4918 315.8042 431.7972 -0.07672875 0.253456
Moved 247.5065 311 431 -0.08506946 0.2488425
Moved 247.5219 307.8279 433.0688 -0.09057648 0.2608151
Stationary 247.5379 307.8279 433.0688 -0.09057648 0.2608151
Moved 247.5526 292.7214 435.3653 -0.1168031 0.2741047
Moved 247.5688 287.9056 435 -0.1251639 0.2719908
Moved 247.5834 278.5 436.5 -0.1414931 0.2806714
Stationary 247.5992 278.5 436.5 -0.1414931 0.2806714
Moved 247.6145 270.6077 436 -0.1551949 0.2777777
Moved 247.63 266.9259 436 -0.161587 0.2777777
Moved 247.6483 261.1247 436 -0.1716586 0.2777777
Moved 247.6604 257.2648 436 -0.1783596 0.2777777
Moved 247.6756 254.9721 436 -0.18234 0.2777777
Stationary 247.6913 254.9721 436 -0.18234 0.2777777
Moved 247.7061 252.1313 436 -0.1872721 0.2777777
Moved 247.7225 251.5 436 -0.188368 0.2777777
Moved 247.7377 249.291 436 -0.1922031 0.2777777
Moved 247.7536 247.792 436 -0.1948055 0.2777777
Moved 247.7687 246.3518 436 -0.1973059 0.2777777
Moved 247.7833 245.5 436 -0.1987847 0.2777777
Stationary 247.8001 245.5 436 -0.1987847 0.2777777
Moved 247.8143 242.8781 436 -0.2033367 0.2777777
Moved 247.8314 241.0004 436 -0.2065964 0.2777777
Moved 247.8483 239.5603 436 -0.2090967 0.2777777
Stationary 247.8613 239.5603 436 -0.2090967 0.2777777
Moved 247.8773 237.6857 436 -0.2123513 0.2777777
Moved 247.8923 236.5 436 -0.2144097 0.2777777
Stationary 247.9066 236.5 436 -0.2144097 0.2777777
Moved 247.923 235.7038 436 -0.215792 0.2777777
Moved 247.9374 234.7968 436 -0.2173666 0.2777777
Stationary 247.9561 234.7968 436 -0.2173666 0.2777777
Moved 247.969 233.8972 436 -0.2189284 0.2777777
Moved 247.9848 232.5 436 -0.2213542 0.2777777
Moved 248.0006 233 436 -0.2204861 0.2777777
Moved 248.0224 233 438.0765 -0.2204861 0.289795
Stationary 248.0326 233 438.0765 -0.2204861 0.289795
Ended 248.0454 233 438.0765 -0.2204861 0.289795
Backspace 249.0039
Began 249.9312 447 440 0.1510417 0.3009259
Stationary 249.9442 447 440 0.1510417 0.3009259
Stationary 249.9575 447 440 0.1510417 0.3009259
Stationary 249.9725 447 440 0.1510417 0.3009259
