he is just like everyone else
Basic
0.6 0.6
432 388.8
Began 245.6158 429 375 0.1597223 -0.03343629
Stationary 245.6333 429 375 0.1597223 -0.03343629
Stationary 245.6483 429 375 0.1597223 -0.03343629
Stationary 245.6644 429 375 0.1597223 -0.03343629
Stationary 245.68 429 375 0.1597223 -0.03343629
Stationary 245.6934 429 375 0.1597223 -0.03343629
Moved 245.7106 411.4761 375 0.1191577 -0.03343629
Moved 245.7266 400 390 0.09259263 0.005143954
Moved 245.7422 391.5041 395.4959 0.07292607 0.01927957
Moved 245.7579 380.6693 406.3307 0.04784564 0.04714675
Moved 245.7737 373.523 414.9724 0.03130317 0.06937345
Moved 245.7885 364.441 424.4855 0.01028021 0.09384116
Moved 245.8039 357.1699 431.8301 -0.006551097 0.1127316
Moved 245.8188 351.0063 440.9937 -0.02081886 0.1363007
Moved 245.8334 343.7637 449.4836 -0.0375841 0.1581367
Moved 245.8496 341.2176 453.0433 -0.04347786 0.1672923
Moved 245.8665 335.6339 460.1548 -0.05640298 0.1855832
Moved 245.8797 332.5448 464.6829 -0.06355375 0.1972294
Moved 245.8957 328.6693 469.3306 -0.07252465 0.2091837
Moved 245.9124 324.6608 473.3392 -0.08180381 0.2194939
Moved 245.9279 320.3438 476.6561 -0.09179667 0.2280249
Moved 245.943 317.0224 480.9664 -0.09948517 0.2391109
Moved 245.9585 313.8337 483.1109 -0.1068665 0.2446267
Moved 245.9739 308.4607 488.5393 -0.119304 0.2585887
Moved 245.9892 301.2924 494.7563 -0.1358972 0.2745788
Moved 246.0041 295.4364 499.1727 -0.1494528 0.2859381
Moved 246.0194 289.6897 504.4828 -0.1627554 0.2995956
Moved 246.0351 285.1987 506.2671 -0.1731511 0.3041848
Moved 246.0493 278.8919 510.4054 -0.1877503 0.3148286
Moved 246.0671 275.3777 512.7482 -0.195885 0.3208544
Moved 246.0811 269.8842 516.8369 -0.2086014 0.3313704
Moved 246.0969 265.8408 518.7197 -0.2179612 0.3362132
Moved 246.1126 262.6863 520.1569 -0.2252631 0.3399095
Moved 246.1274 260.4049 521.5951 -0.2305443 0.3436087
Moved 246.1428 257.933 522 -0.2362663 0.3446501
Moved 246.1604 256.527 523.473 -0.2395209 0.3484387
Moved 246.1742 255.3184 524 -0.2423185 0.3497942
Moved 246.1886 253.984 525.0161 -0.2454075 0.3524075
Stationary 246.2054 254 525 -0.2453704 0.3523662
Moved 246.2195 254 526.9054 -0.2453704 0.3572669
Ended 246.2354 254 527.5 -0.2453704 0.3587962
Began 246.4185 420 483 0.1388889 0.2443414
Stationary 246.436 420 483 0.1388889 0.2443414
Stationary 246.4504 420 483 0.1388889 0.2443414
Stationary 246.4679 420 483 0.1388889 0.2443414
Moved 246.4808 410.5102 483 0.1169217 0.2443414
Moved 246.4964 400.2533 483 0.09317895 0.2443414
Moved 246.5147 389.3532 472.5074 0.06794731 0.2173545
Moved 246.5285 370.3154 464.4209 0.02387832 0.1965557
Moved 246.544 359.0141 459.7559 -0.002282262 0.1845572
Moved 246.5599 325.8401 443.8071 -0.0790737 0.1435368
Moved 246.5802 300.0411 432.2405 -0.1387937 0.1137872
Moved 246.5913 278.1112 421.726 -0.1895573 0.08674378
Moved 246.6058 259.8263 412.4131 -0.2318836 0.06279094
Moved 246.6201 244.0935 403.2413 -0.2683021 0.03920076
Moved 246.6364 230.2588 395.1438 -0.3003268 0.01837397
Moved 246.6507 220.4159 389.6755 -0.3231114 0.004309273
Moved 246.6674 209.3094 382.3639 -0.3488208 -0.01449624
Moved 246.6825 200.1752 376.1168 -0.3699648 -0.03056396
Moved 246.6974 194.3902 371.7926 -0.3833561 -0.04168577
Moved 246.7144 190.3098 368.3098 -0.3928015 -0.05064372
Moved 246.7289 187.4684 366.7342 -0.3993786 -0.05469601
Moved 246.7435 185.5703 365.2852 -0.4037724 -0.05842302
Moved 246.7601 184.147 364.147 -0.4070672 -0.06135054
Stationary 246.7747 184 364 -0.4074074 -0.06172839
Stationary 246.7905 184 364 -0.4074074 -0.06172839
Stationary 246.8064 184 364 -0.4074074 -0.06172839
Ended 246.8204 184 364 -0.4074074 -0.06172839
Began 247.0035 382 325 0.05092591 -0.1620371
Stationary 247.0211 382 325 0.05092591 -0.1620371
Stationary 247.0363 382 325 0.05092591 -0.1620371
Moved 247.0524 382 337.8585 0.05092591 -0.1289649
Moved 247.0684 382 346.2634 0.05092591 -0.1073472
Moved 247.0825 382 366.7513 0.05092591 -0.05465205
Moved 247.0985 382 387.041 0.05092591 -0.002466563
Moved 247.1152 382 408.5 0.05092591 0.05272626
Moved 247.1313 382 422.8608 0.05092591 0.08966246
Moved 247.1443 382 441.1027 0.05092591 0.136581
Moved 247.1616 382 453.5 0.05092591 0.168467
Moved 247.1761 382 464.7673 0.05092591 0.1974468
Moved 247.1907 382 474.9239 0.05092591 0.2235696
Moved 247.2075 382 480.4128 0.05092591 0.2376871
Moved 247.2229 382 487.4824 0.05092591 0.2558702
Moved 247.2384 382 491.1835 0.05092591 0.2653895
Moved 247.2541 382 496.3427 0.05092591 0.2786591
Moved 247.269 373.0728 500.8259 0.03026118 0.29019
Moved 247.2834 372.5663 503.4338 0.02908855 0.2968975
Moved 247.3003 370.8493 506.3013 0.02511422 0.3042729
Moved 247.3145 368.4049 507.5951 0.01945585 0.3076005
Moved 247.3297 364.8994 509.0336 0.01134117 0.3113003
Moved 247.3457 360.7002 510.075 0.00162075 0.3139787
Moved 247.3617 343.0354 505.1199 -0.03926998 0.3012342
Moved 247.376 323.2723 490.1997 -0.08501779 0.2628593
Moved 247.3918 298.8368 470.1009 -0.1415815 0.2111648
Moved 247.4067 280.845 454.7031 -0.1832292 0.1715613
Moved 247.4228 268.6482 442.6482 -0.2114624 0.140556
Moved 247.4371 257.8344 431.5724 -0.2364945 0.1120688
Moved 247.4532 252.4468 425.5585 -0.2489658 0.09660093
Moved 247.4683 244.2507 415.9591 -0.2679383 0.07191116
Moved 247.4843 239.8299 410.1066 -0.2781714 0.05685845
Moved 247.5076 236 404.3943 -0.287037 0.04216633
Stationary 247.5186 236 404.3943 -0.287037 0.04216633
