the dow jones index has risen
Basic
0.6 0.6
432 388.8
Moved 127.484 276 287.0618 -0.1944444 -0.2596148
Moved 127.498 276 285.1007 -0.1944444 -0.2646587
Moved 127.5141 276 282.3133 -0.1944444 -0.271828
Moved 127.5286 276 278.6633 -0.1944444 -0.2812157
Moved 127.5444 276 276.2201 -0.1944444 -0.2874998
Moved 127.5592 276 274.7006 -0.1944444 -0.2914079
Moved 127.5749 276 271.5305 -0.1944444 -0.2995616
Moved 127.5903 276 268.6448 -0.1944444 -0.3069836
Moved 127.6056 276 265.7704 -0.1944444 -0.3143764
Moved 127.6221 276 262.8908 -0.1944444 -0.3217829
Moved 127.6429 276 259.2927 -0.1944444 -0.3310373
Ended 127.6546 276 259 -0.1944444 -0.3317901
Began 128.2488 414 412 0.125 0.06172835
