the dow jones index has risen
Moved 332.0421 591 545.8567 0.4010416 0.3045075
Stationary 332.0581 591 546 0.4010416 0.3047838
Stationary 332.0768 591 546 0.4010416 0.3047838
Stationary 332.0908 591 546 0.4010416 0.3047838
Stationary 332.1033 591 546 0.4010416 0.3047838
Moved 332.1194 563.2024 519.8027 0.3527819 0.2542491
Moved 332.1413 497.0901 448.5159 0.2380036 0.1167358
Stationary 332.1526 497.0901 448.5159 0.2380036 0.1167358
Moved 332.1678 469.9553 415.9436 0.1908947 0.05390349
Moved 332.1816 454.1512 396.189 0.163457 0.01579673
Moved 332.196 432.1852 362.9752 0.1253214 -0.04827311
Moved 332.2115 423.9724 348.9527 0.1110632 -0.07532272
Moved 332.2271 406.622 321.4849 0.08094102 -0.1283085
Moved 332.242 400.5609 305.2341 0.07041826 -0.1596565
Moved 332.2566 396.041 293.4428 0.06257124 -0.182402
Moved 332.2719 390.7062 279.8832 0.05330934 -0.2085586
Moved 332.2873 387.5974 268.3896 0.04791215 -0.2307299
Moved 332.3038 384.3511 259.7553 0.04227616 -0.2473856
Moved 332.3214 383.1923 253.1539 0.04026442 -0.2601198
Moved 332.3346 381.8108 247.2432 0.03786593 -0.2715217
Moved 332.354 380.3794 242.5176 0.03538087 -0.2806374
Moved 332.3662 380 237.8129 0.03472224 -0.2897128
Moved 332.3809 379 233.9924 0.0329861 -0.2970825
Moved 332.396 379 232.0574 0.0329861 -0.3008152
Moved 332.412 379 229.2294 0.0329861 -0.3062705
Moved 332.4272 379 228.5 0.0329861 -0.3076775
Moved 332.4415 377.0373 229 0.02957865 -0.3067129
Moved 332.4573 372.76 240.3065 0.02215281 -0.2849026
Moved 332.4724 364.7857 264.3286 0.008308514 -0.2385639
Moved 332.4875 356.3105 296.4762 -0.006405301 -0.1765505
Moved 332.5046 350.8055 324.9725 -0.01596264 -0.1215808
Moved 332.5194 346.5195 346.4023 -0.02340358 -0.08024239
Moved 332.5341 344 365 -0.02777777 -0.04436734
Moved 332.5495 339.4552 378.6345 -0.03566809 -0.0180663
Moved 332.5656 334.5172 392.2874 -0.04424091 0.008270357
Moved 332.5799 328.0677 408.8645 -0.05543794 0.04024788
Moved 332.5956 321.8641 423.3398 -0.06620816 0.06817079
Moved 332.613 315.1743 437.1805 -0.07782242 0.09486972
Moved 332.6273 307.4441 450.2895 -0.09124289 0.1201572
Moved 332.6422 301.5999 463.1501 -0.101389 0.1449654
Moved 332.6576 296.4735 470.4423 -0.110289 0.1590322
Moved 332.6729 287.5487 485.0398 -0.1257835 0.1871909
Moved 332.6889 280.4923 495.1108 -0.1380342 0.2066179
Moved 332.7042 274.027 503.7162 -0.1492586 0.2232179
Moved 332.7201 267.071 512.1147 -0.161335 0.2394188
Moved 332.7343 261.4821 517.8884 -0.1710381 0.2505563
Moved 332.7558 256.8049 522.1951 -0.1791581 0.2588638
Moved 332.7675 253.5873 524.2751 -0.1847443 0.2628764
Moved 332.781 249.1638 525.6121 -0.1924239 0.2654553
Moved 332.7961 244.8386 528.1076 -0.199933 0.2702692
Moved 332.8127 240.0018 528.4995 -0.2083301 0.2710252
Moved 332.8263 233.2865 529 -0.2199887 0.2719907
Moved 332.8425 226.0931 529 -0.2324772 0.2719907
Moved 332.8566 220.7198 529 -0.2418058 0.2719907
Moved 332.8725 216.287 529 -0.2495017 0.2719907
Moved 332.8904 210.6344 529 -0.2593152 0.2719907
Moved 332.905 206.6681 529 -0.2662011 0.2719907
Moved 332.9206 202.3928 519.3807 -0.2736237 0.2534349
Moved 332.9344 196.4029 512.1044 -0.2840227 0.2393988
Moved 332.9515 190.6224 497.9616 -0.2940583 0.2121172
Moved 332.9685 185 479.5 -0.3038194 0.1765046
Moved 332.9829 184.2654 468.1854 -0.3050947 0.1546784
Moved 332.9971 182.8932 453.9318 -0.3074771 0.1271832
Moved 333.0143 183 441.5 -0.3072917 0.1032021
Moved 333.0284 183 430.123 -0.3072917 0.0812557
Moved 333.0452 183 421.4729 -0.3072917 0.06456957
Moved 333.059 183 415.5894 -0.3072917 0.05322026
Moved 333.0757 183 409.8101 -0.3072917 0.04207184
Moved 333.0902 183 405 -0.3072917 0.03279318
Ended 333.1063 190 404 -0.2951389 0.03086419
Began 333.4137 460 466 0.1736111 0.1504629
Stationary 333.4297 460 466 0.1736111 0.1504629
Stationary 333.4442 460 466 0.1736111 0.1504629
Stationary 333.4595 460 466 0.1736111 0.1504629
Stationary 333.4754 460 466 0.1736111 0.1504629
Moved 333.4908 460 453.5742 0.1736111 0.1264933
Moved 333.5075 456.1031 437.6496 0.1668458 0.09577465
Moved 333.5224 449.9755 417.8939 0.1562075 0.05766565
Moved 333.5378 443.7043 395.9652 0.1453201 0.01536493
Moved 333.5542 430.5 353.5 0.1223958 -0.06655098
Moved 333.576 419.3878 306.5511 0.1031038 -0.157116
Moved 333.589 415.32 292.4399 0.09604163 -0.1843365
Stationary 333.6004 415.32 292.4399 0.09604163 -0.1843365
Moved 333.6144 411.1961 275.7846 0.08888214 -0.2164649
Moved 333.6301 407.5634 256.5352 0.0825753 -0.2535972
Moved 333.6455 404.404 243.6161 0.07709034 -0.2785183
Moved 333.6613 402.7303 233.1124 0.07418461 -0.2987801
Moved 333.6767 401.3004 221.5021 0.07170208 -0.3211766
Moved 333.6924 399.8543 213.126 0.06919152 -0.3373341
Moved 333.7083 399.4205 207.1024 0.06843835 -0.3489536
Moved 333.7232 397.9688 200.8752 0.06591804 -0.360966
Moved 333.7383 396.5336 196.6008 0.06342642 -0.3692113
Moved 333.7542 396 192.8428 0.06250001 -0.3764607
Moved 333.7694 394.9272 190.9272 0.06063744 -0.3801558
Moved 333.7836 393.506 188.0121 0.05817018 -0.3857792
Moved 333.7988 393.0556 187.0557 0.05738825 -0.3876241
Moved 333.8181 391.6011 187 0.05486302 -0.3877314
Moved 333.8312 386.6476 186 0.04626311 -0.3896605
Moved 333.8455 376.9249 186 0.02938352 -0.3896605
Moved 333.861 361 205.5 0.001736134 -0.3520448
Moved 333.8756 336.6561 232.8127 -0.04052762 -0.2993582
Moved 333.8925 315.6272 256.9976 -0.07703617 -0.2527053
Moved 333.9075 304.9407 271.5741 -0.09558904 -0.224587
Moved 333.9243 293.8078 285.4902 -0.114917 -0.1977426
Moved 333.9388 285.4815 296.6913 -0.1293724 -0.1761355
Moved 333.9535 276.8425 306.1575 -0.1443706 -0.1578752
Moved 333.9697 268.2104 313.3247 -0.159357 -0.1440496
Moved 333.9844 261.5684 319.4316 -0.1708882 -0.1322694
Moved 333.9995 253.955 327.045 -0.184106 -0.1175829
Moved 334.0171 246.7192 335.7369 -0.196668 -0.1008161
Moved 334.0362 242.3233 342.4611 -0.2042997 -0.08784505
Moved 334.0471 238.0069 349.6553 -0.2117937 -0.0739675
Moved 334.0629 235.4606 361.3881 -0.2162143 -0.05133481
Moved 334.0793 230.1523 381.179 -0.22543 -0.01315788
Moved 334.092 228.5716 390.1419 -0.2281743 0.004131706
Moved 334.1065 223.8214 416.8928 -0.2364211 0.05573449
Moved 334.1232 219.5026 430.3263 -0.243919 0.0816479
Moved 334.1384 215.7831 443.2593 -0.2503766 0.1065958
Moved 334.154 211.8256 451.2906 -0.2572471 0.1220883
Moved 334.1728 208.5242 457.4758 -0.2629789 0.1340197
Moved 334.1849 205.1463 461.7806 -0.2688433 0.1423237
Moved 334.1998 202.939 465.0915 -0.2726753 0.1487104
Moved 334.216 200.567 469.433 -0.2767934 0.1570853
Moved 334.2313 198.0848 472.8305 -0.2811028 0.163639
Moved 334.2463 195.3077 477.0385 -0.2859241 0.1717562
Moved 334.2621 194.2103 481.3691 -0.2878293 0.1801101
Moved 334.2775 192.7646 485.7063 -0.2903393 0.1884766
Moved 334.2917 190.6561 491.0158 -0.2939998 0.1987187
Moved 334.308 189.182 495.2719 -0.296559 0.2069287
Moved 334.3231 187.8052 501.974 -0.2989493 0.2198572
Moved 334.3392 185.3737 506.8788 -0.3031705 0.2293186
Moved 334.3548 183.9248 511.2255 -0.3056861 0.2377034
Moved 334.3698 184 515.5 -0.3055555 0.245949
Moved 334.385 182.0478 517.9044 -0.3089447 0.250587
Moved 334.4006 180.617 520.766 -0.3114288 0.2561072
Moved 334.417 180.3636 522.6364 -0.3118687 0.2597152
Moved 334.4315 180 524.9327 -0.3125 0.2641447
Moved 334.4529 177.146 529.8539 -0.3174548 0.2736379
Stationary 334.4642 177.146 529.8539 -0.3174548 0.2736379
Moved 334.4769 175.7023 531.2977 -0.3199612 0.2764229
Moved 334.493 176 532.5 -0.3194444 0.2787422
Moved 334.5086 176 532 -0.3194444 0.2777777
Moved 334.5244 188 503.5 -0.2986111 0.2228008
Moved 334.5399 199.9886 465.8555 -0.2777976 0.1501841
Moved 334.5546 211.1601 422.1938 -0.2584026 0.0659602
Moved 334.5717 214.793 402.0348 -0.2520954 0.02707325
Moved 334.585 219.0955 378.4587 -0.2446258 -0.01840526
Moved 334.6007 221.9837 356.6223 -0.2396116 -0.06052811
Moved 334.6181 229.5896 322.8879 -0.226407 -0.1256021
Moved 334.6317 234.1048 299.108 -0.2185681 -0.1714739
Moved 334.6464 236.941 289.2361 -0.2136442 -0.1905167
Moved 334.662 241.7404 273.9085 -0.2053117 -0.220084
Moved 334.6786 243.3119 265.1288 -0.2025836 -0.23702
Moved 334.6936 245.7505 257.2476 -0.1983498 -0.2522231
Moved 334.709 247.1919 250.0403 -0.1958473 -0.266126
Moved 334.7248 247.633 246.1011 -0.1950816 -0.2737248
Moved 334.7404 249.0841 241.7476 -0.1925623 -0.2821228
Moved 334.7552 250.1488 238.5537 -0.1907139 -0.2882838
Moved 334.7697 251.2594 237.3704 -0.1887858 -0.2905664
Ended 334.7867 253 236.5 -0.1857639 -0.2922453
Began 335.0448 453 428 0.1614583 0.07716043
Stationary 335.0645 453 428 0.1614583 0.07716043
Stationary 335.0777 453 428 0.1614583 0.07716043
Moved 335.0994 432.1965 428 0.1253411 0.07716043
Stationary 335.111 432.1965 428 0.1253411 0.07716043
Moved 335.1253 416.652 419.6086 0.09835421 0.06097343
Moved 335.14 402.732 417.8591 0.07418744 0.05759854
Moved 335.1548 381.5 415 0.03732637 0.05208327
Moved 335.1728 367.0069 413.3338 0.01216479 0.04886918
Moved 335.1866 348.767 413 -0.01950178 0.04822525
Moved 335.2017 328.9916 411.4538 -0.05383401 0.0452426
Moved 335.2192 312.1309 409.0218 -0.08310616 0.04055126
Moved 335.2327 294.8163 407.5681 -0.1131661 0.03774698
Moved 335.2484 276.6975 405.2612 -0.1446224 0.03329695
Moved 335.265 260.5688 403.688 -0.1726235 0.03026241
Moved 335.281 247.7664 402.6472 -0.19485 0.0282546
Moved 335.2945 232.8623 403 -0.2207252 0.02893512
Moved 335.3107 222.7355 401.6765 -0.2383065 0.0263821
Moved 335.3264 212.6318 399.2331 -0.2558476 0.02166872
Moved 335.342 204.9197 397.7839 -0.2692366 0.0188733
Moved 335.3566 197.7496 397.3499 -0.2816846 0.0180361
Moved 335.3721 189.4672 395.9112 -0.2960639 0.0152607
Moved 335.3876 185.4272 396 -0.3030778 0.01543204
Moved 335.4036 178.468 396 -0.3151597 0.01543204
Moved 335.4197 173.7941 396 -0.3232742 0.01543204
Moved 335.4329 167.469 396 -0.3342552 0.01543204
Moved 335.4492 162.1689 396 -0.3434567 0.01543204
Moved 335.4711 152.5369 395.179 -0.360179 0.0138482
Stationary 335.4825 152.5369 395.179 -0.360179 0.0138482
Moved 335.4946 149.2306 395 -0.3659191 0.01350306
Moved 335.5109 144.9986 395 -0.3732663 0.01350306
Moved 335.5263 140.4492 395 -0.3811645 0.01350306
Moved 335.5414 136.3471 395 -0.3882863 0.01350306
Moved 335.5568 133.6884 395 -0.392902 0.01350306
Moved 335.5723 131.9055 395 -0.3959974 0.01350306
Moved 335.5868 130.4667 395 -0.3984953 0.01350306
Stationary 335.6034 130 395 -0.3993056 0.01350306
Moved 335.6194 128.9109 395 -0.4011963 0.01350306
Moved 335.6349 129 402.5276 -0.4010416 0.02802381
Moved 335.6497 129 403.9663 -0.4010416 0.03079912
Moved 335.6662 129 405.397 -0.4010416 0.03355906
Moved 335.6795 138.2509 407.682 -0.3849811 0.03796674
Moved 335.6949 146.4165 409.2833 -0.3708046 0.04105579
Moved 335.7131 152.5 410.5 -0.3602431 0.04340272
Moved 335.7261 160.0455 411.8091 -0.3471433 0.04592795
Moved 335.7415 167.2418 412 -0.3346497 0.04629626
Moved 335.7574 172.7405 413 -0.3251032 0.04822525
Moved 335.7726 176.2461 413 -0.3190172 0.04822525
Moved 335.7884 180.1153 413 -0.3122997 0.04822525
Moved 335.803 182.9953 413 -0.3072998 0.04822525
Moved 335.8271 185.5776 413 -0.3028166 0.04822525
Stationary 335.8376 185.5776 413 -0.3028166 0.04822525
Moved 335.8502 187.0176 413 -0.3003166 0.04822525
Ended 335.865 189 413 -0.296875 0.04822525
Began 336.1993 293 488 -0.1163194 0.1929012
Stationary 336.223 293 488 -0.1163194 0.1929012
Stationary 336.2359 293 488 -0.1163194 0.1929012
Stationary 336.25 293 488 -0.1163194 0.1929012
Moved 336.2667 309.8783 488 -0.0870169 0.1929012
Moved 336.2822 325.8012 496.8509 -0.05937297 0.2099746
Moved 336.2968 348.7542 504.1107 -0.01952399 0.2239788
Moved 336.3128 366 508 0.01041666 0.2314814
Moved 336.3277 393.385 511.877 0.05796 0.2389602
Moved 336.3426 415.118 516.2236 0.09569093 0.2473448
Moved 336.3581 432.2181 516.8515 0.1253787 0.248556
Moved 336.3736 450.7369 518.2875 0.1575293 0.2513261
Moved 336.3885 467.7743 519.7312 0.1871081 0.2541111
Moved 336.4043 481.543 520 0.2110122 0.2546296
Moved 336.4197 495 520 0.234375 0.2546296
Moved 336.4355 505.1244 520 0.2519521 0.2546296
Moved 336.4505 515.8636 520 0.2705965 0.2546296
Moved 336.4736 528.0099 520 0.291684 0.2546296
Stationary 336.4837 528.0099 520 0.291684 0.2546296
Moved 336.4957 529.4462 520 0.2941774 0.2546296
Moved 336.5114 530.9378 520 0.296767 0.2546296
Moved 336.5279 531.5 520 0.2977431 0.2546296
Moved 336.5424 531 520 0.296875 0.2546296
Moved 336.5582 522.5855 510.6505 0.2822665 0.2365943
Moved 336.5744 512.3285 504.4734 0.2644592 0.2246785
Moved 336.5898 453.9857 474.259 0.1631696 0.1663947
Moved 336.6044 386.1104 439.4181 0.0453306 0.0991861
Moved 336.6201 338.4667 410.7787 -0.03738414 0.04394036
Moved 336.6377 310.4199 392.2799 -0.08607663 0.008255934
Moved 336.6528 298.8853 385.7664 -0.106102 -0.004308665
Moved 336.6688 271.6726 370.67 -0.1533462 -0.0334297
Moved 336.6827 252.4948 360.1895 -0.1866409 -0.05364677
Moved 336.6989 238.4963 354.7985 -0.2109438 -0.06404611
Moved 336.714 224.1653 349.0661 -0.2358241 -0.07510402
Moved 336.7296 214.0445 344.7334 -0.2533949 -0.08346186
Moved 336.744 206.6812 343.1362 -0.2661785 -0.08654281
Moved 336.7594 203.012 342.004 -0.2725486 -0.08872697
Moved 336.7817 199.1198 342 -0.2793058 -0.08873456
Stationary 336.7934 199.1198 342 -0.2793058 -0.08873456
Moved 336.8051 197.6841 342 -0.2817984 -0.08873456
Moved 336.8234 196.2467 353.7667 -0.2842939 -0.06603646
Moved 336.8367 196 365.6876 -0.2847222 -0.04304085
Moved 336.8514 196 379.7059 -0.2847222 -0.01599948
Moved 336.8672 196 391.7856 -0.2847222 0.007302525
Moved 336.8821 204.1802 409.1918 -0.2705205 0.04087919
Moved 336.8988 210.0653 429.9697 -0.2603033 0.08096003
Moved 336.9153 216.2072 445.5179 -0.2496403 0.1109528
Moved 336.929 223.4525 459.905 -0.2370616 0.1387055
Moved 336.9443 227.7817 476.2722 -0.2295457 0.1702781
Moved 336.9605 232.1308 490.7692 -0.2219952 0.1982431
Moved 336.9782 235.5 499 -0.2161458 0.2141203
Moved 336.9904 238.651 509.1855 -0.2106754 0.2337684
Moved 337.006 241.6224 517.8673 -0.2055166 0.2505156
Moved 337.0229 245.5053 524.0106 -0.1987755 0.2623661
Moved 337.0372 250.7654 530.9568 -0.1896434 0.2757654
Moved 337.0526 256.1596 537.1596 -0.1802784 0.2877306
Moved 337.0678 262.299 542.2243 -0.1696197 0.2975005
Moved 337.0894 274.1595 546 -0.1490287 0.3047838
Stationary 337.1009 274.1595 546 -0.1490287 0.3047838
Moved 337.115 281.3739 546 -0.1365037 0.3047838
Moved 337.1296 293.1183 546 -0.1161141 0.3047838
Moved 337.1443 310.3749 531.7213 -0.0861546 0.27724
Moved 337.1607 324.948 515.6572 -0.06085421 0.2462523
Moved 337.1764 339.3243 491.8486 -0.03589525 0.2003253
Moved 337.1909 348.7148 469.7131 -0.01959246 0.1576254
Moved 337.2061 353.333 455.001 -0.01157463 0.1292457
Moved 337.2228 358.6159 421.8809 -0.002402998 0.06535662
Moved 337.2376 361.4827 402.8626 0.002574101 0.02867015
Moved 337.2528 366.0703 378.0284 0.01053877 -0.01923531
Moved 337.2682 369.2504 360.4979 0.01605965 -0.05305202
Moved 337.2837 373.121 345.3949 0.02277955 -0.08218582
Moved 337.2985 375.9954 331.0231 0.0277698 -0.1099092
Moved 337.318 380.4323 319.9194 0.03547266 -0.1313285
Moved 337.3304 386.9653 307.6624 0.04681482 -0.1549722
Moved 337.3451 393.1275 296.7769 0.05751297 -0.1759705
Moved 337.3675 403.6075 284.3925 0.07570751 -0.1998602
Stationary 337.3791 403.6075 284.3925 0.07570751 -0.1998602
Moved 337.39 410.7168 278.6265 0.08804999 -0.2109828
Moved 337.4059 418.7 271.3 0.1019097 -0.2251158
Moved 337.4229 424.5949 266.3241 0.1121439 -0.2347143
Moved 337.4375 434.3172 258.0139 0.1290229 -0.2507449
Moved 337.452 440.9199 252.8641 0.1404859 -0.2606787
Moved 337.4689 446.8907 247.1093 0.1508519 -0.27178
Moved 337.4831 450.3268 242.6732 0.1568173 -0.2803371
Moved 337.4989 453.2061 238.6908 0.1618163 -0.2880193
Moved 337.516 456 237.5 0.1666667 -0.2903164
Moved 337.5291 456.7191 235.2809 0.1679151 -0.2945971
Moved 337.5453 458.0576 232.8848 0.1702388 -0.2992193
Moved 337.5605 458.4962 231.5038 0.1710004 -0.3018831
Moved 337.5757 459.9296 229.1407 0.1734889 -0.3064415
Moved 337.591 461.3759 227.6241 0.1759999 -0.309367
Ended 337.6068 464 225 0.1805556 -0.314429
PhraseEnd 337.9742
