come and see our new car
Basic
0.8 0.8
575.9999 172.8
Began 295.2986 232 255 -0.2222222 -0.7696758
Stationary 295.3165 232 255 -0.2222222 -0.7696758
Stationary 295.3311 232 255 -0.2222222 -0.7696758
Stationary 295.345 232 255 -0.2222222 -0.7696758
Stationary 295.3605 232 255 -0.2222222 -0.7696758
Stationary 295.3766 232 255 -0.2222222 -0.7696758
Moved 295.3922 242.6558 269.6517 -0.2037226 -0.6848858
Moved 295.4078 256.5069 284.5069 -0.1796755 -0.5989182
Moved 295.4236 269.7313 296.1094 -0.1567164 -0.5317741
Moved 295.4382 289.9694 313.7232 -0.121581 -0.4298424
Moved 295.4548 305.8918 325.4188 -0.09393792 -0.3621596
Moved 295.471 325.3853 337.8821 -0.06009493 -0.2900337
Moved 295.4858 342.0958 347.8059 -0.03108367 -0.2326047
Moved 295.4997 360.6239 357.1328 0.001083165 -0.1786299
Moved 295.5152 384.5548 368.2466 0.04262983 -0.1143138
Moved 295.5312 403.7989 377.8994 0.07603966 -0.05845246
Moved 295.5459 418.8973 386.1452 0.1022523 -0.01073369
Moved 295.5603 433.0647 393.4804 0.1268485 0.03171541
Moved 295.5761 445.5192 399.1196 0.1484708 0.06434988
Moved 295.5924 457.9312 406.2952 0.1700195 0.1058748
Moved 295.608 470.3748 413.2083 0.191623 0.145881
Moved 295.6229 481.528 418.764 0.2109861 0.1780322
Moved 295.6383 491.579 423.2895 0.2284358 0.2042216
Moved 295.6546 499.3792 426.7339 0.2419778 0.2241548
Moved 295.6699 507.5972 430.7986 0.2562451 0.2476769
Moved 295.6837 515.2443 433.2977 0.2695214 0.2621396
Moved 295.6991 521.1447 436.0724 0.2797651 0.2781967
Moved 295.7155 526.6785 437.4196 0.2893724 0.2859932
Moved 295.7319 530.2326 438 0.2955427 0.2893519
Moved 295.7465 533.3715 439.1857 0.3009921 0.2962136
Moved 295.7614 537.5 439 0.3081597 0.295139
Moved 295.7787 539.8294 439 0.3122038 0.295139
Moved 295.7925 543.0009 439 0.3177099 0.295139
Moved 295.8082 545.7681 439 0.322514 0.295139
Moved 295.8247 547.5268 439 0.3255673 0.295139
Moved 295.8391 549.1552 439 0.3283945 0.295139
Moved 295.8541 550.5 439 0.3307292 0.295139
Stationary 295.87 550.5 439 0.3307292 0.295139
Moved 295.885 551 424.0228 0.3315972 0.2084655
Moved 295.9006 539.8179 407.2268 0.3121838 0.1112662
Moved 295.917 512.1302 379.1302 0.264115 -0.0513294
Moved 295.9322 484.9997 351.9997 0.2170133 -0.2083351
Moved 295.9478 476 344.5 0.2013889 -0.2517361
Moved 295.97 460.5809 334.1486 0.1746197 -0.3116403
Stationary 295.981 460.5809 334.1486 0.1746197 -0.3116403
Moved 295.9933 456 330.5 0.1666667 -0.3327546
Moved 296.0084 452.1566 327.8674 0.1599941 -0.3479894
Moved 296.0237 445.5319 325.9064 0.1484929 -0.3593381
Moved 296.0387 438.6357 323.5272 0.1365202 -0.3731067
Moved 296.0548 429.9749 321.2786 0.1214842 -0.3861192
Moved 296.071 420.2657 321 0.1046281 -0.3877315
Moved 296.0859 405.1386 320 0.07836565 -0.3935185
Moved 296.1009 390.9682 320 0.05376421 -0.3935185
Moved 296.1161 380.2534 320 0.0351622 -0.3935185
Moved 296.1324 363.1917 330.3881 0.00554122 -0.3334021
Moved 296.1469 352.0508 333.606 -0.01380064 -0.3147804
Moved 296.1629 340.9525 339.0237 -0.03306865 -0.2834274
Moved 296.1808 331.5146 344.5631 -0.04945382 -0.2513709
Moved 296.1939 320.8874 352.0844 -0.06790377 -0.2078447
Moved 296.209 311.3484 357.5152 -0.08446455 -0.1764167
Moved 296.2328 290.388 371.0746 -0.1208542 -0.09794765
Stationary 296.2439 290.388 371.0746 -0.1208542 -0.09794765
Moved 296.2552 280.4328 378.1194 -0.1381375 -0.05717931
Moved 296.2738 270.789 386.0078 -0.1548801 -0.01152886
Moved 296.2855 261.1492 394.8508 -0.1716159 0.03964618
Moved 296.3014 250.1323 403.1508 -0.1907425 0.08767799
Moved 296.3171 238.8811 411.6564 -0.2102759 0.1369003
Moved 296.3344 226.9045 420.8521 -0.2310685 0.1901161
Moved 296.3473 219.1242 425.5474 -0.2445761 0.2172882
Moved 296.3632 209.8331 432.1113 -0.2607064 0.2552736
Moved 296.3799 200.664 438.5257 -0.2766249 0.2923941
Moved 296.3937 194.8616 441.5692 -0.2866985 0.310007
Moved 296.4089 186.7008 446.3197 -0.3008667 0.3374983
Moved 296.4252 180.8565 449.0717 -0.3110129 0.3534243
Moved 296.4407 176.7644 450.4119 -0.3181174 0.3611799
Moved 296.4552 173.7935 451.6033 -0.3232752 0.3680746
Moved 296.4716 171.2831 452.8585 -0.3276334 0.3753384
Moved 296.4872 169.7652 454.2349 -0.3302688 0.3833036
Moved 296.5025 168.3891 454.6108 -0.3326577 0.3854793
Moved 296.5172 168 455.9895 -0.3333333 0.3934578
Moved 296.5327 168 457.3693 -0.3333333 0.4014428
Ended 296.5473 168 462 -0.3333333 0.4282408
Began 296.7806 112 413 -0.4305556 0.1446759
Stationary 296.7952 112 413 -0.4305556 0.1446759
Stationary 296.8097 112 413 -0.4305556 0.1446759
Stationary 296.8248 112 413 -0.4305556 0.1446759
Moved 296.8406 124.8311 413 -0.4082794 0.1446759
Moved 296.8562 141.5575 399.6155 -0.3792405 0.06721929
Moved 296.8729 157.7106 394.0965 -0.3511969 0.03528065
Moved 296.8873 175.5755 388.5922 -0.3201814 0.00342687
Moved 296.903 189 384 -0.296875 -0.02314797
Moved 296.9183 212.4185 378.8954 -0.2562179 -0.05268874
Moved 296.9337 233.9427 374.4114 -0.2188494 -0.07863751
Moved 296.9503 261.0887 369.8328 -0.171721 -0.1051345
Moved 296.9648 292.0312 366.1211 -0.1180015 -0.1266139
Moved 296.98 317.0417 363.3287 -0.07458046 -0.1427733
Moved 296.9954 333.9136 361.5838 -0.04528894 -0.1528715
Moved 297.0118 352.1039 361 -0.01370858 -0.15625
Moved 297.0257 364.7658 358.7057 0.008274018 -0.1695274
Moved 297.0427 390.2282 356.7065 0.0524795 -0.1810964
Moved 297.0579 403.0539 354.6547 0.07474639 -0.1929707
Moved 297.0732 414.5154 354 0.0946448 -0.1967591
Moved 297.0868 427.1412 352.5399 0.1165645 -0.2052092
Moved 297.1068 431.0179 351.8546 0.123295 -0.209175
Moved 297.1202 441.1346 348.7731 0.1408586 -0.2270075
Moved 297.1345 444.8285 347.7928 0.1472718 -0.2326803
Stationary 297.1484 444.8285 347.7928 0.1472718 -0.2326803
Moved 297.1641 452.8617 342.4255 0.1612182 -0.2637411
Moved 297.1789 454.6703 340.3297 0.1643582 -0.2758699
Moved 297.1946 456.0544 338.9456 0.166761 -0.2838795
Moved 297.2111 457.4393 336.1214 0.1691654 -0.3002234
Moved 297.2269 458 334.3506 0.1701389 -0.3104711
Moved 297.2412 458 332.7941 0.1701389 -0.3194784
Stationary 297.2567 458 332.7941 0.1701389 -0.3194784
Moved 297.2719 458 331.3379 0.1701389 -0.3279057
Moved 297.2885 458 329.9596 0.1701389 -0.3358818
Moved 297.3029 458 328.5821 0.1701389 -0.3438536
