just in time for the party
Basic
0.4 0.4
288 86.39999
Began 165.1195 435 419 0.2604167 0.3587967
Stationary 165.1389 435 419 0.2604167 0.3587967
Stationary 165.1534 435 419 0.2604167 0.3587967
Stationary 165.1681 435 419 0.2604167 0.3587967
Stationary 165.1832 435 419 0.2604167 0.3587967
Stationary 165.1981 435 419 0.2604167 0.3587967
Stationary 165.2157 435 419 0.2604167 0.3587967
Stationary 165.23 435 419 0.2604167 0.3587967
Stationary 165.2455 435 419 0.2604167 0.3587967
Stationary 165.261 435 419 0.2604167 0.3587967
Stationary 165.276 435 419 0.2604167 0.3587967
Stationary 165.2916 435 419 0.2604167 0.3587967
Stationary 165.3075 435 419 0.2604167 0.3587967
Stationary 165.3226 435 419 0.2604167 0.3587967
Stationary 165.3371 435 419 0.2604167 0.3587967
Stationary 165.353 435 419 0.2604167 0.3587967
Stationary 165.3707 435 419 0.2604167 0.3587967
Stationary 165.3868 435 419 0.2604167 0.3587967
Stationary 165.4014 435 419 0.2604167 0.3587967
Stationary 165.4154 435 419 0.2604167 0.3587967
Stationary 165.4299 435 419 0.2604167 0.3587967
Stationary 165.4452 435 419 0.2604167 0.3587967
Stationary 165.4609 435 419 0.2604167 0.3587967
Moved 165.4776 424.623 419 0.2243854 0.3587967
Moved 165.4936 420.6239 419 0.2104998 0.3587967
Moved 165.5088 417.8678 419 0.2009298 0.3587967
Moved 165.5251 414.9863 419 0.1909247 0.3587967
Moved 165.5396 412.1162 419 0.1809591 0.3587967
Stationary 165.5543 411.6235 419 0.1792484 0.3587967
Moved 165.5695 409.0461 419 0.170299 0.3587967
Moved 165.5845 407.6109 419 0.1653156 0.3587967
Moved 165.6008 406.1678 419 0.1603048 0.3587967
Moved 165.617 404.7285 419 0.1553075 0.3587967
Stationary 165.631 404.7285 419 0.1553075 0.3587967
Moved 165.6492 404 419 0.1527777 0.3587967
Moved 165.6615 402.8028 419 0.1486208 0.3587967
Stationary 165.6805 402.8028 419 0.1486208 0.3587967
Moved 165.6926 401.9545 419 0.1456752 0.3587967
Stationary 165.7089 401.9545 419 0.1456752 0.3587967
Moved 165.7231 400.9912 419 0.1423305 0.3587967
Stationary 165.7387 400.9912 419 0.1423305 0.3587967
Stationary 165.7533 401 419 0.1423611 0.3587967
Moved 165.7708 400.007 419 0.1389132 0.3587967
