healthy food is good for you
Basic
0.8 0.8
575.9999 518.4
Began 288.8547 424 401 0.1111111 0.02507707
Stationary 288.8821 424 401 0.1111111 0.02507707
Stationary 288.8952 424 401 0.1111111 0.02507707
Stationary 288.9064 424 401 0.1111111 0.02507707
Stationary 288.9166 424 401 0.1111111 0.02507707
Stationary 288.9346 424 401 0.1111111 0.02507707
Stationary 288.9473 424 401 0.1111111 0.02507707
Stationary 288.9625 424 401 0.1111111 0.02507707
Stationary 288.9781 424 401 0.1111111 0.02507707
Stationary 288.9925 424 401 0.1111111 0.02507707
Stationary 289.0085 424 401 0.1111111 0.02507707
Stationary 289.0238 424 401 0.1111111 0.02507707
Stationary 289.039 424 401 0.1111111 0.02507707
Stationary 289.0541 424 401 0.1111111 0.02507707
Stationary 289.0702 424 401 0.1111111 0.02507707
Stationary 289.0857 424 401 0.1111111 0.02507707
Stationary 289.1021 424 401 0.1111111 0.02507707
Stationary 289.1169 424 401 0.1111111 0.02507707
Stationary 289.1319 424 401 0.1111111 0.02507707
Stationary 289.1474 424 401 0.1111111 0.02507707
Stationary 289.1715 424 401 0.1111111 0.02507707
Stationary 289.1812 424 401 0.1111111 0.02507707
Stationary 289.1931 424 401 0.1111111 0.02507707
Stationary 289.2088 424 401 0.1111111 0.02507707
Stationary 289.2241 424 401 0.1111111 0.02507707
Stationary 289.2406 424 401 0.1111111 0.02507707
Stationary 289.2561 424 401 0.1111111 0.02507707
Stationary 289.2707 424 401 0.1111111 0.02507707
Stationary 289.2858 424 401 0.1111111 0.02507707
Stationary 289.301 424 401 0.1111111 0.02507707
Stationary 289.316 424 401 0.1111111 0.02507707
Moved 289.3323 413.1891 409.8453 0.09234212 0.04213977
Moved 289.3509 403.6256 419.3744 0.07573886 0.06052152
Moved 289.364 395.7695 428.9356 0.06209984 0.07896525
Moved 289.3798 387.6558 437.3442 0.04801355 0.09518543
Moved 289.3985 378.0866 448.3296 0.03140039 0.1163765
Moved 289.4106 369.3199 457.6802 0.01618028 0.1344139
Moved 289.4253 361.1321 464.7232 0.001965538 0.1479999
Moved 289.4406 350.0464 474.4594 -0.01728047 0.1667811
Moved 289.4559 344.0019 478.8558 -0.02777442 0.1752619
Moved 289.4716 335.4283 484.7145 -0.04265923 0.1865633
Moved 289.4868 329.8372 487.5814 -0.05236599 0.1920937
Moved 289.5029 323.4099 490.295 -0.0635245 0.1973283
Moved 289.5183 315.8937 494.0532 -0.07657349 0.2045778
Moved 289.5341 307.7223 496.7592 -0.09075984 0.2097978
Moved 289.5488 297.8451 501.4728 -0.1079078 0.2188905
Moved 289.5648 291.8605 503.6558 -0.1182977 0.2231014
Moved 289.5793 285.3129 506.2748 -0.1296652 0.2281535
Moved 289.5974 275.506 511.9965 -0.1466909 0.2391908
Moved 289.6104 269.5445 515.7277 -0.1570408 0.2463883
Moved 289.6258 264.0962 519.6779 -0.1664997 0.2540081
Moved 289.6413 260.8184 522.1816 -0.1721902 0.2588379
Moved 289.6581 258.0943 524.9058 -0.1769196 0.2640929
Moved 289.6729 256.6744 526.3256 -0.1793847 0.2668317
Moved 289.6881 254.4994 527.2503 -0.1831608 0.2686155
Moved 289.7038 252.588 528.706 -0.1864791 0.2714235
Moved 289.7192 250.9361 530.0639 -0.1893471 0.2740429
Moved 289.7345 248.1853 531.4073 -0.1941227 0.2766345
Moved 289.7503 244.4471 533.7764 -0.2006127 0.2812044
Moved 289.7655 239.4654 534 -0.2092614 0.2816358
Moved 289.7808 235.5468 534 -0.2160645 0.2816358
Moved 289.7964 232.5 535.5 -0.2213542 0.2845292
Moved 289.8119 228.3249 535 -0.2286026 0.2835647
Moved 289.8268 224.2283 535 -0.2357148 0.2835647
Moved 289.8421 221.7607 535 -0.2399987 0.2835647
Moved 289.8583 219.0227 535 -0.2447522 0.2835647
Moved 289.8727 217.6527 535 -0.2471307 0.2835647
Moved 289.888 215.2925 535 -0.2512284 0.2835647
Moved 289.9063 213.9304 535 -0.253593 0.2835647
Moved 289.9208 212.9291 535 -0.2553315 0.2835647
Moved 289.9334 210.0704 535 -0.2602945 0.2835647
Moved 289.9499 204.5497 520.9161 -0.269879 0.2563968
Moved 289.9635 200.5121 513.0241 -0.2768888 0.241173
Moved 289.9791 195 497.5 -0.2864583 0.2112268
Moved 289.9961 187.4008 482.1022 -0.2996514 0.1815243
Moved 290.0145 180.7073 465.8975 -0.3112721 0.1502651
Moved 290.0259 173 452.5 -0.3246528 0.1244212
Moved 290.0436 169.8908 444.3755 -0.3300507 0.108749
Moved 290.0578 164.7394 431.3484 -0.3389941 0.08361965
Moved 290.0718 162.1301 423.3901 -0.3435242 0.06826792
Moved 290.0864 160.2134 414.8536 -0.3468517 0.05180094
Moved 290.1046 158.8544 408.2718 -0.3492112 0.0391045
Moved 290.1182 158 403.9731 -0.3506944 0.03081224
Moved 290.1332 157.1348 399.4045 -0.3521964 0.02199932
Moved 290.1537 157 396.2075 -0.3524306 0.01583226
Moved 290.1649 157 393.4717 -0.3524306 0.01055503
Moved 290.1811 157 391.3741 -0.3524306 0.00650865
Moved 290.197 157 389.0314 -0.3524306 0.001989617
Moved 290.2118 157 387.6537 -0.3524306 -0.0006681018
Moved 290.2277 164.702 385.298 -0.3390591 -0.005212124
Moved 290.2434 167.1136 383.9432 -0.3348723 -0.007825545
Moved 290.2596 169.8383 384 -0.3301418 -0.007716049
Moved 290.274 172.9256 382.6915 -0.3247818 -0.01024028
Moved 290.2897 175.5761 383 -0.3201804 -0.009645119
Moved 290.3055 179.4302 383 -0.3134892 -0.009645119
Moved 290.3201 184.9928 383 -0.3038319 -0.009645119
Moved 290.3356 193.0928 393.4448 -0.2897694 0.01050296
Moved 290.3517 201.3004 402.3005 -0.27552 0.02758576
Moved 290.3659 211.0757 411.658 -0.2585491 0.0456364
Moved 290.3806 217.5981 420.0373 -0.2472256 0.0618003
Moved 290.3986 224.976 433.9519 -0.2344168 0.08864176
Moved 290.4124 230.4468 447.617 -0.2249188 0.1150019
Moved 290.4276 236.1802 460.0872 -0.2149649 0.139057
Moved 290.4446 242.4665 472.933 -0.2040513 0.1638367
Moved 290.4591 246.3416 479.236 -0.1973236 0.1759953
Moved 290.474 249.5955 488.191 -0.1916744 0.1932696
Moved 290.4904 253.4904 494.8174 -0.1849124 0.206052
Moved 290.5065 257.5633 500.845 -0.1778414 0.2176792
Moved 290.5213 262.2181 507.2181 -0.1697602 0.2299731
Moved 290.5356 267.6713 513.5892 -0.1602928 0.242263
Moved 290.5522 274.4343 519.1474 -0.1485516 0.2529849
Moved 290.5668 280.1964 525.1964 -0.138548 0.2646534
Moved 290.5816 287.0205 532.0205 -0.1267005 0.2778172
Moved 290.5983 293.8491 537.4792 -0.1148454 0.2883472
Moved 290.6129 299.5 542 -0.1050347 0.2970679
Moved 290.6283 304.1706 546.1706 -0.09692606 0.3051129
Moved 290.645 309.5986 549.2993 -0.08750238 0.3111483
Moved 290.6596 313.5581 553.0387 -0.08062835 0.3183616
Moved 290.679 317.6411 555.7607 -0.07353984 0.3236123
Moved 290.6907 320.491 558.491 -0.06859197 0.3288792
