my bare face in the wind
Basic
0.6 0.6
432 388.8
Moved 379.1848 196 428.9863 -0.3796296 0.1054173
Moved 379.2021 208.8579 435.5724 -0.3498659 0.1223569
Moved 379.2155 214.0753 440.2603 -0.3377886 0.1344141
Moved 379.2305 221.8893 445.5929 -0.3197006 0.1481298
Moved 379.2466 230.1261 450.5945 -0.3006341 0.1609941
Moved 379.262 236.5699 454.7419 -0.2857178 0.1716613
Moved 379.2768 243.5109 460.2087 -0.2696507 0.1857218
Moved 379.2919 251.152 466.46 -0.251963 0.2018004
Moved 379.3093 258.3828 471.2297 -0.235225 0.214068
Moved 379.3239 262.3851 475.3851 -0.2259605 0.2247557
Moved 379.3401 267.2248 478.6686 -0.2147575 0.233201
Moved 379.3551 271.8312 482.8312 -0.2040945 0.2439074
Moved 379.3697 277.2717 486.9538 -0.1915006 0.2545107
Moved 379.3856 282.833 491.1248 -0.1786272 0.2652385
Moved 379.4023 287.2795 495.2795 -0.1683344 0.2759247
Moved 379.4156 292.9284 497.9642 -0.1552584 0.2828296
Moved 379.4299 295.6044 499.8682 -0.1490638 0.2877267
Moved 379.4509 297.8944 501.8944 -0.1437629 0.2929383
Moved 379.4626 300.6301 504.6301 -0.1374303 0.2999745
Moved 379.4774 301.6983 506.6983 -0.1349576 0.3052939
Moved 379.4926 304.1698 508.0849 -0.1292366 0.3088603
Moved 379.5082 305.47 510.9399 -0.1262269 0.3162035
Moved 379.5237 306.8575 511.8575 -0.1230149 0.3185635
Moved 379.5375 309.4919 513.2459 -0.116917 0.3221345
Stationary 379.5537 309.4919 513.2459 -0.116917 0.3221345
Moved 379.5688 310.6644 515.6644 -0.1142028 0.3283548
Moved 379.5851 312.052 517.052 -0.1109907 0.3319238
Moved 379.6044 312 518.4371 -0.1111111 0.3354863
Moved 379.6167 313.822 519 -0.1068936 0.3369341
Moved 379.6317 315.2035 520.2036 -0.1036955 0.3400296
Moved 379.6491 315 521.5961 -0.1041667 0.3436114
Moved 379.6615 315.9796 522.9796 -0.1018992 0.3471695
Moved 379.6782 316 524.0419 -0.1018519 0.3499018
Moved 379.6938 316 525.4359 -0.1018519 0.3534872
Moved 379.7097 316 526.8179 -0.1018519 0.3570419
Moved 379.7244 316 528.2047 -0.1018519 0.3606086
