reading week is just about here
Basic
0.6 0.6
432 129.6
Began 306.6873 294 477 -0.1527778 0.6867285
Stationary 306.705 294 477 -0.1527778 0.6867285
Stationary 306.72 294 477 -0.1527778 0.6867285
Stationary 306.7366 294 477 -0.1527778 0.6867285
Stationary 306.7505 294 477 -0.1527778 0.6867285
Stationary 306.766 294 477 -0.1527778 0.6867285
Stationary 306.782 294 477 -0.1527778 0.6867285
Stationary 306.7978 294 477 -0.1527778 0.6867285
Stationary 306.8127 294 477 -0.1527778 0.6867285
Stationary 306.8276 294 477 -0.1527778 0.6867285
Stationary 306.8434 294 477 -0.1527778 0.6867285
Stationary 306.859 294 477 -0.1527778 0.6867285
Stationary 306.8741 294 477 -0.1527778 0.6867285
Stationary 306.8915 294 477 -0.1527778 0.6867285
Stationary 306.9066 294 477 -0.1527778 0.6867285
Stationary 306.9218 294 477 -0.1527778 0.6867285
Stationary 306.9372 294 477 -0.1527778 0.6867285
Stationary 306.9521 294 477 -0.1527778 0.6867285
Stationary 306.9673 294 477 -0.1527778 0.6867285
Stationary 306.9828 294 477 -0.1527778 0.6867285
Stationary 306.9985 294 477 -0.1527778 0.6867285
Stationary 307.0137 294 477 -0.1527778 0.6867285
Stationary 307.0288 294 477 -0.1527778 0.6867285
Stationary 307.0445 294 477 -0.1527778 0.6867285
Stationary 307.06 294 477 -0.1527778 0.6867285
Stationary 307.0754 294 477 -0.1527778 0.6867285
Stationary 307.0925 294 477 -0.1527778 0.6867285
Stationary 307.1081 294 477 -0.1527778 0.6867285
Stationary 307.1237 294 477 -0.1527778 0.6867285
Stationary 307.1379 294 477 -0.1527778 0.6867285
Stationary 307.1539 294 477 -0.1527778 0.6867285
Stationary 307.1683 294 477 -0.1527778 0.6867285
Stationary 307.1833 294 477 -0.1527778 0.6867285
Stationary 307.1992 294 477 -0.1527778 0.6867285
Stationary 307.2143 294 477 -0.1527778 0.6867285
Stationary 307.2296 294 477 -0.1527778 0.6867285
Moved 307.2448 294 467.0054 -0.1527778 0.6096095
Moved 307.2611 294 464.6721 -0.1527778 0.591606
Moved 307.2755 294 461.7938 -0.1527778 0.5693968
Moved 307.2934 294 458.9125 -0.1527778 0.5471648
Moved 307.3072 294 455.0476 -0.1527778 0.5173427
Moved 307.3239 294 452.1533 -0.1527778 0.4950102
Moved 307.3393 294 449.923 -0.1527778 0.4778011
Moved 307.3535 294 447.0468 -0.1527778 0.4556076
Moved 307.3687 294 445.5922 -0.1527778 0.4443846
Moved 307.3848 294 442.295 -0.1527778 0.4189429
Moved 307.3999 294 439.4177 -0.1527778 0.3967411
Moved 307.4156 294 438.2668 -0.1527778 0.3878611
Moved 307.4305 294 435.6555 -0.1527778 0.3677118
Moved 307.4461 294 434.8093 -0.1527778 0.3611827
Moved 307.4617 294 433.2999 -0.1527778 0.3495366
Moved 307.4778 294 431.8608 -0.1527778 0.338432
Moved 307.4929 294 430.42 -0.1527778 0.3273152
Moved 307.5078 294 428.9797 -0.1527778 0.3162016
Moved 307.5236 294 427.5406 -0.1527778 0.3050977
Moved 307.539 294 426.5 -0.1527778 0.297068
Moved 307.5536 294 425.9833 -0.1527778 0.2930808
Moved 307.5691 294 424.5266 -0.1527778 0.281841
Moved 307.584 301 424.0885 -0.1365741 0.2784608
Moved 307.6003 301 423.5 -0.1365741 0.2739196
Stationary 307.6153 301 423.5 -0.1365741 0.2739196
Moved 307.6309 301 422.7508 -0.1365741 0.2681387
Moved 307.646 301 421.663 -0.1365741 0.2597452
Stationary 307.6625 301 421.663 -0.1365741 0.2597452
Moved 307.6783 301 421 -0.1365741 0.2546295
Stationary 307.6924 301 421 -0.1365741 0.2546295
Moved 307.7067 301 419.9533 -0.1365741 0.2465534
Stationary 307.7224 301 419.9533 -0.1365741 0.2465534
Stationary 307.7376 301 419.9533 -0.1365741 0.2465534
Stationary 307.7525 301 419.9533 -0.1365741 0.2465534
Stationary 307.7687 301 419.9533 -0.1365741 0.2465534
Stationary 307.7843 301 420 -0.1365741 0.2469136
Stationary 307.7989 301 420 -0.1365741 0.2469136
Stationary 307.8198 301 420 -0.1365741 0.2469136
Stationary 307.8307 301 420 -0.1365741 0.2469136
Stationary 307.8452 301 420 -0.1365741 0.2469136
Stationary 307.8611 301 420 -0.1365741 0.2469136
Moved 307.8775 293.2213 420 -0.1545802 0.2469136
Moved 307.8941 292.3296 420 -0.1566445 0.2469136
Moved 307.9093 291.5 420 -0.1585648 0.2469136
Moved 307.9243 290.45 420 -0.1609953 0.2469136
Moved 307.9397 289.0121 420 -0.1643237 0.2469136
Moved 307.9539 287.5649 420 -0.1676738 0.2469136
Moved 307.9694 286.1251 420 -0.1710068 0.2469136
Moved 307.9851 284.6974 420 -0.1743115 0.2469136
Moved 308.0011 283.7056 429.0605 -0.1766073 0.3168252
Moved 308.0164 282.1737 427 -0.1801534 0.3009261
Moved 308.0317 280.7227 428.2773 -0.1835122 0.3107815
Moved 308.0469 279.2908 428 -0.1868268 0.308642
Moved 308.0629 278.5 428 -0.1886574 0.308642
Moved 308.078 277.417 429 -0.1911644 0.3163581
Moved 308.0934 275.9772 429 -0.1944972 0.3163581
Stationary 308.1087 276 429 -0.1944444 0.3163581
Moved 308.124 274.4088 430 -0.1981277 0.3240741
Moved 308.1411 272.9673 430 -0.2014645 0.3240741
Moved 308.1554 272.5356 431 -0.2024639 0.33179
Moved 308.1686 271.0975 431 -0.2057928 0.33179
Moved 308.1887 270.5 431 -0.2071759 0.33179
Moved 308.2005 269.2167 432 -0.2101465 0.3395063
Moved 308.2168 268.5 432 -0.2118056 0.3395063
Moved 308.2311 267.8622 433.1379 -0.213282 0.3482862
Stationary 308.2475 267.8622 433.1379 -0.213282 0.3482862
Moved 308.263 267 434.2012 -0.2152778 0.356491
Moved 308.2781 265.5 434 -0.21875 0.3549384
Moved 308.2941 264.9605 435.0395 -0.2199988 0.3629591
Stationary 308.3087 264.9605 435.0395 -0.2199988 0.3629591
Moved 308.3231 263.6266 435 -0.2230867 0.3626544
Moved 308.3391 262.9879 436.0121 -0.2245652 0.3704642
