my bare face in the wind
Moved 202.3901 353 266.7966 -0.01215279 -0.2338028
Stationary 202.4008 353 266.7966 -0.01215279 -0.2338028
Moved 202.4137 353 264.7133 -0.01215279 -0.2378217
Moved 202.4286 353 261.8214 -0.01215279 -0.2434001
Moved 202.4444 353 260.5 -0.01215279 -0.2459491
Moved 202.46 353 257.0674 -0.01215279 -0.2525706
Moved 202.4751 353 254.1819 -0.01215279 -0.2581368
Moved 202.4905 353 252.265 -0.01215279 -0.2618345
Moved 202.5061 353 250.0621 -0.01215279 -0.2660839
Moved 202.5221 353 247.2152 -0.01215279 -0.2715756
Moved 202.5369 353 246.1705 -0.01215279 -0.2735908
Moved 202.5524 353 243.4634 -0.01215279 -0.2788129
Moved 202.5677 353 241.5819 -0.01215279 -0.2824423
Moved 202.5839 353 239.8514 -0.01215279 -0.2857804
Moved 202.5987 353 238.7782 -0.01215279 -0.2878507
Moved 202.6138 353 236.2703 -0.01215279 -0.2926885
Moved 202.6298 361.1803 234.8314 0.002049059 -0.295464
Moved 202.6456 363.2181 232.391 0.005586967 -0.3001717
Moved 202.6596 366.0859 230.957 0.01056582 -0.3029378
Moved 202.6752 368.9641 228.0359 0.01556262 -0.3085728
Moved 202.6905 372.8586 227.0707 0.02232388 -0.3104346
Moved 202.7059 375.0521 225.974 0.02613202 -0.3125501
Moved 202.7231 378.9496 223.5253 0.03289856 -0.3172738
Moved 202.7378 381.83 223 0.03789932 -0.318287
Moved 202.7532 384.6999 221.65 0.04288166 -0.3208912
Moved 202.7683 387.5838 221 0.04788853 -0.3221451
Moved 202.7836 389.2242 219.7758 0.05073651 -0.3245066
Moved 202.7986 390.67 219.33 0.05324654 -0.3253666
Moved 202.8145 391.5 218.5 0.05468748 -0.3269676
Moved 202.8293 392.0773 219 0.05568974 -0.3260031
Stationary 202.8444 392.0773 219 0.05568974 -0.3260031
Stationary 202.8603 392.0773 219 0.05568974 -0.3260031
Stationary 202.8766 392 219 0.05555555 -0.3260031
Stationary 202.8911 392 219 0.05555555 -0.3260031
Stationary 202.9066 392 219 0.05555555 -0.3260031
Moved 202.9217 380.884 219 0.03625698 -0.3260031
Moved 202.9413 369.7258 225.4919 0.0168851 -0.3134801
Moved 202.9528 357.9847 231.5077 -0.003498829 -0.3018756
Moved 202.9689 344.3906 238.1309 -0.0270997 -0.2890994
Moved 202.9844 332.8761 242.7965 -0.04709005 -0.2800993
Moved 202.9984 318.6725 248.8123 -0.07174908 -0.2684949
Moved 203.015 304.5006 255.7498 -0.0963531 -0.2551124
Moved 203.0296 292.5 262.5 -0.1171875 -0.2420911
Moved 203.0466 280.8758 268.7219 -0.1373685 -0.2300891
Moved 203.0613 270.2254 274.4426 -0.1558587 -0.2190536
Moved 203.0766 259.1913 280.6852 -0.1750152 -0.2070116
Moved 203.0932 251.9976 286.002 -0.1875042 -0.1967555
Moved 203.1071 246.2593 290.3055 -0.1974664 -0.1884538
Moved 203.1221 238.5065 296.4935 -0.2109261 -0.1765173
Moved 203.1383 232.6956 300.9783 -0.2210145 -0.167866
Moved 203.1532 227.61 306.39 -0.2298437 -0.1574268
Moved 203.169 222.3857 310.7108 -0.2389137 -0.149092
Moved 203.1856 217.9615 316.3847 -0.2465947 -0.1381468
Moved 203.199 213.6463 320.3537 -0.2540863 -0.1304906
Moved 203.2144 208.1093 325.8907 -0.2636991 -0.1198097
Moved 203.2298 204.0014 332.331 -0.2708309 -0.1073862
Moved 203.2453 199.6728 338.4363 -0.2783459 -0.09560908
Moved 203.2609 197.6837 341.4744 -0.281799 -0.08974846
Moved 203.2769 194.6942 345.9587 -0.2869892 -0.08109828
Moved 203.2926 191.8105 349.1895 -0.2919957 -0.07486596
Moved 203.3084 189.4666 352.6003 -0.296065 -0.06828649
Moved 203.3238 187.0559 355.9441 -0.3002502 -0.06183629
Moved 203.3384 184.1786 358.8214 -0.3052454 -0.05628603
Moved 203.3533 182.1501 361.6998 -0.3087671 -0.05073341
Moved 203.3689 181.06 362.9401 -0.3106598 -0.04834098
Moved 203.3851 179.6357 365.7286 -0.3131324 -0.04296173
Moved 203.4042 177.3922 367.6078 -0.3170274 -0.03933677
Moved 203.4159 175.7574 370.4853 -0.3198657 -0.03378609
Moved 203.4304 174.3158 372.6842 -0.3223684 -0.02954436
Moved 203.4461 172.8738 375.2524 -0.3248718 -0.02459037
Moved 203.4613 171.4326 377.1348 -0.327374 -0.02095911
Moved 203.4773 170.2421 378.7579 -0.3294407 -0.01782823
Moved 203.4937 168.8891 380.1109 -0.3317898 -0.01521823
Moved 203.5093 168.442 383.6738 -0.3325659 -0.008345297
Moved 203.5246 166.9996 387.0009 -0.3350702 -0.001927246
Moved 203.5401 167 389.8785 -0.3350694 0.003623697
Moved 203.5548 167 393.7617 -0.3350694 0.01111428
Moved 203.5697 165.6805 397.9586 -0.3373603 0.01921021
Moved 203.5874 166 400 -0.3368056 0.02314812
Moved 203.6009 166 403.6981 -0.3368056 0.03028181
Moved 203.6158 166 409.1823 -0.3368056 0.04086079
Moved 203.6312 166 413.2044 -0.3368056 0.04861958
Moved 203.6474 166 416.3552 -0.3368056 0.05469742
Moved 203.6625 170.9412 421.2353 -0.328227 0.06411119
Moved 203.6779 176.1149 426.2299 -0.3192449 0.0737458
Moved 203.6934 180.476 428.9839 -0.3116737 0.07905851
Moved 203.7088 185.174 434.8088 -0.3035173 0.09029464
Moved 203.7242 192.3879 442.3879 -0.2909933 0.1049149
Moved 203.7421 198 449.5 -0.28125 0.1186342
Moved 203.7544 202.8418 453.8417 -0.2728441 0.1270095
Moved 203.7694 207.2099 456.8066 -0.2652605 0.1327288
Moved 203.7862 212.5312 461.5313 -0.2560222 0.1418426
Moved 203.8019 218.1447 465.8585 -0.2462766 0.15019
Moved 203.8226 230.1594 475.3275 -0.2254177 0.1684558
Stationary 203.8347 230.1594 475.3275 -0.2254177 0.1684558
Moved 203.8472 237.3738 478.5495 -0.2128927 0.174671
Moved 203.8621 242.12 482.4133 -0.2046528 0.1821244
Moved 203.8772 248.7149 487.5719 -0.1932034 0.1920753
Moved 203.8945 254.3447 492.3447 -0.1834294 0.2012821
Moved 203.9086 260.1281 498.1281 -0.1733886 0.2124384
Moved 203.9248 264.3193 501.2395 -0.1661123 0.2184404
Moved 203.9399 269.6432 506.6432 -0.1568695 0.2288641
Moved 203.9546 274.9675 511.9675 -0.1476258 0.2391348
Moved 203.9703 279.2922 516.2922 -0.1401176 0.2474772
Moved 203.9858 283.7495 520.6242 -0.1323794 0.2558336
Moved 204.0008 287.9529 524.9528 -0.1250819 0.2641836
Moved 204.0169 290.4981 528.498 -0.120663 0.2710224
Moved 204.0328 292.8055 530.8055 -0.116657 0.2754736
Moved 204.0468 295.6072 533.6072 -0.1117931 0.280878
Moved 204.0632 297.4967 538.2451 -0.1085127 0.2898245
Moved 204.0784 299.1885 542.5656 -0.1055755 0.2981588
Moved 204.096 300.6255 544.6255 -0.1030808 0.3021324
Moved 204.1081 302.0631 548.1893 -0.1005849 0.3090071
Moved 204.1236 302.5019 550.5019 -0.09982307 0.3134681
Moved 204.1397 303 552.3901 -0.09895834 0.3171105
Moved 204.1548 303 554.0203 -0.09895834 0.3202552
Moved 204.1709 303 556.952 -0.09895834 0.3259104
Moved 204.1858 303 558.9045 -0.09895834 0.3296768
Moved 204.2084 303 561.7885 -0.09895834 0.33524
Stationary 204.2193 303 561.7885 -0.09895834 0.33524
Moved 204.2319 303 563.2319 -0.09895834 0.3380245
Moved 204.2476 303 564.5 -0.09895834 0.3404706
Moved 204.2629 303 565.8033 -0.09895834 0.3429848
Moved 204.2783 303 567.2426 -0.09895834 0.3457612
Moved 204.2951 297.5261 568.6843 -0.1084616 0.3485421
Moved 204.3092 293.877 570.1229 -0.1147968 0.3513173
Moved 204.3254 290.8578 570.5711 -0.1200385 0.3521818
Moved 204.3421 287.9764 571 -0.125041 0.3530091
Moved 204.3559 285.0987 572.4507 -0.130037 0.3558076
Moved 204.3713 281.8937 572 -0.1356012 0.3549382
Moved 204.3863 278.0241 572 -0.1423192 0.3549382
Moved 204.4034 275.1387 572 -0.1473287 0.3549382
Moved 204.4185 270.3917 572 -0.15557 0.3549382
Moved 204.4337 266.0755 572 -0.1630633 0.3549382
Moved 204.4471 261.7719 572 -0.1705349 0.3549382
Moved 204.4638 257.4601 572 -0.1780206 0.3549382
Moved 204.479 253.2554 572 -0.1853205 0.3549382
Moved 204.4971 249.9216 564.3072 -0.1911083 0.3400986
Moved 204.5095 246.7433 562.8716 -0.1966262 0.3373294
Moved 204.5255 242.3099 561.4366 -0.204323 0.3345614
Moved 204.5415 238.9875 561 -0.2100911 0.333719
Moved 204.562 232.3243 558.1081 -0.2216592 0.3281405
Stationary 204.573 232.3243 558.1081 -0.2216592 0.3281405
Moved 204.5864 229.9907 555.9907 -0.2257105 0.3240561
Moved 204.6025 225.6403 554.5468 -0.2332634 0.3212707
Moved 204.6184 222.2213 553.1107 -0.2391991 0.3185004
Moved 204.6338 219.3362 551.6681 -0.2442079 0.3157177
Moved 204.6481 217.4593 550.2296 -0.2474665 0.3129429
Moved 204.6639 215.7881 550 -0.2503679 0.3124999
Moved 204.6791 214.3453 549 -0.2528728 0.3105709
Ended 204.6955 213 548 -0.2552083 0.3086419
Began 205.1074 342 405 -0.03125 0.03279318
Stationary 205.1264 342 405 -0.03125 0.03279318
Stationary 205.1428 342 405 -0.03125 0.03279318
Stationary 205.1565 342 405 -0.03125 0.03279318
Stationary 205.1712 342 405 -0.03125 0.03279318
Stationary 205.1886 342 405 -0.03125 0.03279318
Stationary 205.2035 342 405 -0.03125 0.03279318
Stationary 205.2178 342 405 -0.03125 0.03279318
Stationary 205.2344 342 405 -0.03125 0.03279318
Stationary 205.2488 342 405 -0.03125 0.03279318
Stationary 205.264 342 405 -0.03125 0.03279318
Stationary 205.2837 342 405 -0.03125 0.03279318
Stationary 205.2944 342 405 -0.03125 0.03279318
Stationary 205.31 342 405 -0.03125 0.03279318
Stationary 205.3256 342 405 -0.03125 0.03279318
Stationary 205.3436 342 405 -0.03125 0.03279318
Stationary 205.3561 342 405 -0.03125 0.03279318
Stationary 205.3722 342 405 -0.03125 0.03279318
Stationary 205.3879 342 405 -0.03125 0.03279318
Stationary 205.4029 342 405 -0.03125 0.03279318
Stationary 205.4185 342 405 -0.03125 0.03279318
Stationary 205.433 342 405 -0.03125 0.03279318
Stationary 205.4485 342 405 -0.03125 0.03279318
Stationary 205.4639 342 405 -0.03125 0.03279318
Stationary 205.48 342 405 -0.03125 0.03279318
Stationary 205.4953 342 405 -0.03125 0.03279318
Stationary 205.5115 342 405 -0.03125 0.03279318
Stationary 205.5254 342 405 -0.03125 0.03279318
Stationary 205.5407 342 405 -0.03125 0.03279318
Stationary 205.5552 342 405 -0.03125 0.03279318
Stationary 205.5721 342 405 -0.03125 0.03279318
Moved 205.5915 329.2892 394.1928 -0.05331728 0.01194598
Moved 205.6048 326.3076 392.6538 -0.05849365 0.008977194
Moved 205.62 319.8578 390.2145 -0.06969135 0.004271695
Moved 205.6358 314.0977 388.7744 -0.07969156 0.001493825
Moved 205.649 309.324 387 -0.08797921 -0.001929042
Moved 205.6655 304.7159 386.179 -0.09597931 -0.003512818
Moved 205.6815 297.9976 384.7995 -0.1076431 -0.006173834
Moved 205.6966 291.1572 385 -0.1195187 -0.005787096
Moved 205.7109 281.4386 385 -0.1363914 -0.005787096
Moved 205.7272 274.5 385 -0.1484375 -0.005787096
Moved 205.7434 264.2196 385 -0.1662854 -0.005787096
Moved 205.7575 257.0091 385 -0.1788036 -0.005787096
Moved 205.7727 251.5 385 -0.188368 -0.005787096
Moved 205.7894 240.1373 385 -0.2080949 -0.005787096
Moved 205.8052 230.0368 385 -0.2256306 -0.005787096
Moved 205.8202 221.6936 385 -0.2401152 -0.005787096
Moved 205.8345 211.9544 385 -0.2570236 -0.005787096
Moved 205.8519 204.5699 385 -0.269844 -0.005787096
Moved 205.866 198.2917 385 -0.2807436 -0.005787096
Moved 205.8808 193 385 -0.2899306 -0.005787096
Moved 205.901 189.5606 385 -0.2959017 -0.005787096
Moved 205.9126 184.36 383.84 -0.3049306 -0.008024874
Moved 205.9279 181.2037 384 -0.3104103 -0.007716049
Moved 205.9437 177.9192 384 -0.3161125 -0.007716049
Moved 205.9577 175.0334 384 -0.3211226 -0.007716049
Moved 205.9731 172.1582 383.0791 -0.3261143 -0.009492531
Moved 205.9907 170.6367 383 -0.3287558 -0.009645119
Moved 206.0041 168.3661 383 -0.3326978 -0.009645119
Moved 206.0199 166.1245 382.1245 -0.3365894 -0.01133389
Moved 206.0363 164.6824 382 -0.339093 -0.01157413
Moved 206.0514 163.2446 382 -0.3415893 -0.01157413
Moved 206.0664 161.8058 380.8058 -0.3440871 -0.01387761
Moved 206.0817 159.7284 380.3642 -0.3476938 -0.01472962
Moved 206.0986 157.9193 380 -0.3508345 -0.0154321
Moved 206.1124 156.8559 378.8558 -0.3526808 -0.01763926
Moved 206.1276 154.3663 377.3663 -0.3570029 -0.02051247
Moved 206.1436 152.9254 375.9254 -0.3595044 -0.02329208
Moved 206.1589 150 374.5 -0.3645834 -0.02604166
Moved 206.1798 148.0959 372.0959 -0.3678891 -0.03067929
Moved 206.1911 145.2262 369.2263 -0.3728711 -0.03621478
Moved 206.2043 143.1648 367.3295 -0.37645 -0.03987365
Moved 206.2203 140.1818 365.1212 -0.3816288 -0.04413351
Moved 206.2362 138.6396 362.2791 -0.3843063 -0.0496159
Moved 206.2518 136.4082 360.2041 -0.3881802 -0.05361874
Moved 206.2668 134.7553 358.7553 -0.3910498 -0.05641342
Moved 206.2822 134.3167 356.3167 -0.3918113 -0.06111751
Moved 206.2978 134 354.877 -0.3923611 -0.0638947
Moved 206.3128 133 352.8766 -0.3940972 -0.06775337
Moved 206.3287 133 351.2316 -0.3940972 -0.07092676
Moved 206.3454 133 348.719 -0.3940972 -0.0757736
Moved 206.3588 133 347.4183 -0.3940972 -0.07828259
Moved 206.3743 133 344.9592 -0.3940972 -0.08302623
Moved 206.3923 133 342.5396 -0.3940972 -0.08769382
Moved 206.405 133 340.1985 -0.3940972 -0.09220976
Moved 206.4199 143.7469 338.6566 -0.3754394 -0.09518404
Moved 206.4349 143.7447 335.8369 -0.3754432 -0.1006233
Moved 206.4556 147.6424 333.2384 -0.3686763 -0.1056358
Moved 206.4672 150.6541 330.3459 -0.3634477 -0.1112155
Moved 206.4818 155.3006 326.4662 -0.3553808 -0.1186994
Moved 206.4978 160.8359 323.582 -0.345771 -0.1242631
Moved 206.5137 165.6075 319.6962 -0.3374869 -0.1317588
Moved 206.5293 170.2748 315.7252 -0.3293841 -0.139419
Moved 206.5451 174.5 314.5 -0.3220486 -0.1417824
Moved 206.5596 178.436 311.782 -0.3152152 -0.1470255
Moved 206.5741 185.2 307.8799 -0.3034721 -0.1545526
Moved 206.5909 190.9392 304.0304 -0.2935084 -0.1619785
Moved 206.6061 195.7706 300.2294 -0.2851204 -0.1693106
Moved 206.6213 201.4181 297.291 -0.2753157 -0.1749789
Moved 206.6369 206.2109 293.3946 -0.266995 -0.182495
Moved 206.6517 213.2133 288.0294 -0.254838 -0.1928446
Moved 206.6678 217.0877 285.1842 -0.2481116 -0.1983329
Moved 206.6837 225.0052 279.7958 -0.2343659 -0.2087273
Moved 206.6994 232.2168 274.0266 -0.2218459 -0.2198561
Moved 206.7175 239.737 267.9473 -0.20879 -0.2315832
Moved 206.7298 246.5515 260.3382 -0.1969592 -0.2462612
Moved 206.7453 252.2304 256.3272 -0.1870999 -0.2539985
Moved 206.7597 258.0134 250.9866 -0.17706 -0.2643006
Moved 206.7752 261.2104 247.7897 -0.1715098 -0.2704674
Moved 206.7934 267.1443 242.8557 -0.1612078 -0.2799851
Moved 206.806 271.9243 239.0504 -0.1529091 -0.2873256
Moved 206.8211 276.2408 234.7592 -0.1454152 -0.2956035
Moved 206.8365 278.7159 232.2841 -0.1411182 -0.300378
Moved 206.8524 281.6009 229.3992 -0.1361096 -0.3059429
Moved 206.8666 283.4809 227.5192 -0.1328457 -0.3095695
Moved 206.8826 285.8164 225.1836 -0.1287909 -0.3140748
Moved 206.8983 287.3196 222.3608 -0.1261813 -0.31952
Moved 206.9139 289.7633 220.4734 -0.1219387 -0.3231609
Moved 206.9295 291.2028 218.7972 -0.1194397 -0.3263942
Moved 206.9449 292.6461 217.3539 -0.1169338 -0.3291785
Moved 206.9592 293 215.9141 -0.1163194 -0.3319559
Moved 206.9786 294.5275 215.4724 -0.1136675 -0.3328079
Moved 206.9946 295.5 214.5 -0.1119792 -0.3346837
Moved 207.0059 296.032 213.968 -0.1110556 -0.3357099
Stationary 207.0222 296 214 -0.1111111 -0.3356481
Moved 207.0376 296.9576 213 -0.1094486 -0.3375772
Stationary 207.0522 297 213 -0.109375 -0.3375772
Moved 207.0683 298.5 213 -0.1067708 -0.3375772
Moved 207.0841 299.1384 223.2454 -0.1056626 -0.3178138
Moved 207.1001 299 232.5 -0.1059028 -0.2999614
Moved 207.1144 299 246.1272 -0.1059028 -0.2736744
Moved 207.1299 299 262.8174 -0.1059028 -0.2414787
Moved 207.145 299 275.0811 -0.1059028 -0.217822
Moved 207.1606 299 285.8235 -0.1059028 -0.1970998
Moved 207.1759 299 297.923 -0.1059028 -0.1737597
Moved 207.1913 299 308.0034 -0.1059028 -0.1543144
Moved 207.2126 289.4455 329.8812 -0.1224904 -0.1121119
Stationary 207.2234 289.4455 329.8812 -0.1224904 -0.1121119
Moved 207.2371 287.0048 339.9832 -0.1267277 -0.0926252
Moved 207.2533 285.5595 348.6429 -0.1292369 -0.07592042
Moved 207.2681 283.2333 356.4168 -0.1332756 -0.06092436
Moved 207.2842 281.6776 363.612 -0.1359764 -0.04704481
Moved 207.2998 280.2388 374.3282 -0.1384742 -0.02637315
Moved 207.3149 277.5865 384.4474 -0.1430791 -0.006853032
Moved 207.3301 276.7849 391.5055 -0.1444706 0.006762139
Moved 207.3443 274.2652 403.1434 -0.1488451 0.02921175
Moved 207.3606 272.829 413.1967 -0.1513385 0.04860457
Moved 207.3757 271.3899 423.2709 -0.153837 0.06803806
Moved 207.3912 269.951 433.3425 -0.156335 0.08746623
Moved 207.4075 268.5124 440.4382 -0.1588327 0.1011538
Moved 207.4224 268.0679 447.6606 -0.1596044 0.115086
Moved 207.4468 265.4896 462.5521 -0.1640806 0.1438119
Stationary 207.4571 265.4896 462.5521 -0.1640806 0.1438119
Moved 207.4687 264.0481 469.7594 -0.1665831 0.1577149
Moved 207.4835 261.2263 475.5474 -0.1714821 0.1688799
Moved 207.499 259.3466 482.4801 -0.1747455 0.1822532
Moved 207.5142 257.731 489.3448 -0.1775503 0.1954954
Moved 207.5293 255.2926 494.1222 -0.1817837 0.204711
Moved 207.5473 253.2771 498.4457 -0.1852827 0.2130511
Moved 207.5622 251.7424 502.7728 -0.1879472 0.221398
Moved 207.5776 249.3024 507.0928 -0.1921833 0.2297314
Moved 207.5928 246.7255 510.2745 -0.1966571 0.2358689
Moved 207.6082 245.4195 513.1609 -0.1989244 0.2414368
Moved 207.623 242.9592 516.0408 -0.2031959 0.2469923
Moved 207.6389 241.5366 518.9267 -0.2056656 0.2525591
Moved 207.6528 240.5 521 -0.2074653 0.2565586
Moved 207.6717 239.0279 523.9442 -0.2100209 0.2622379
Moved 207.6845 237.5812 526.8375 -0.2125326 0.2678193
Moved 207.7005 236.1448 527.8552 -0.2150263 0.2697822
Moved 207.7153 234.7134 529.2866 -0.2175114 0.2725435
Moved 207.7312 233.2574 531.7426 -0.2200392 0.2772812
Moved 207.7471 231.8205 533.1794 -0.2225338 0.2800529
Moved 207.7614 230.5 536 -0.2248264 0.2854937
Moved 207.7768 230 535.7324 -0.2256944 0.2849776
Moved 207.7939 228.8357 537.1643 -0.2277158 0.2877397
Ended 207.8075 227 538 -0.2309028 0.2893518
Began 208.1922 440 518 0.1388889 0.2507715
Stationary 208.2086 440 518 0.1388889 0.2507715
Stationary 208.2238 440 518 0.1388889 0.2507715
Stationary 208.2393 440 518 0.1388889 0.2507715
Stationary 208.2583 440 518 0.1388889 0.2507715
Stationary 208.2688 440 518 0.1388889 0.2507715
Stationary 208.2847 440 518 0.1388889 0.2507715
Stationary 208.3008 440 518 0.1388889 0.2507715
Stationary 208.3154 440 518 0.1388889 0.2507715
Stationary 208.3305 440 518 0.1388889 0.2507715
Stationary 208.3471 440 518 0.1388889 0.2507715
Stationary 208.3617 440 518 0.1388889 0.2507715
Stationary 208.3765 440 518 0.1388889 0.2507715
Stationary 208.3935 440 518 0.1388889 0.2507715
Stationary 208.4074 440 518 0.1388889 0.2507715
Stationary 208.4232 440 518 0.1388889 0.2507715
