coming up with killer sound bites
Basic
0.4 0.4
288 259.2
Began 356.9642 282 172 -0.2708333 -0.8333333
Stationary 356.985 282 172 -0.2708333 -0.8333333
Stationary 356.9997 282 172 -0.2708333 -0.8333333
Stationary 357.0135 282 172 -0.2708333 -0.8333333
Stationary 357.0293 282 172 -0.2708333 -0.8333333
Stationary 357.0446 282 172 -0.2708333 -0.8333333
Stationary 357.0609 282 172 -0.2708333 -0.8333333
Stationary 357.0761 282 172 -0.2708333 -0.8333333
Stationary 357.0914 282 172 -0.2708333 -0.8333333
Stationary 357.106 282 172 -0.2708333 -0.8333333
Stationary 357.1212 282 172 -0.2708333 -0.8333333
Stationary 357.1405 282 172 -0.2708333 -0.8333333
Stationary 357.1512 282 172 -0.2708333 -0.8333333
Stationary 357.1668 282 172 -0.2708333 -0.8333333
Stationary 357.1843 282 172 -0.2708333 -0.8333333
Stationary 357.198 282 172 -0.2708333 -0.8333333
Stationary 357.2129 282 172 -0.2708333 -0.8333333
Stationary 357.229 282 172 -0.2708333 -0.8333333
Stationary 357.2454 282 172 -0.2708333 -0.8333333
Stationary 357.2588 282 172 -0.2708333 -0.8333333
Stationary 357.2908 282 172 -0.2708333 -0.8333333
Stationary 357.3015 282 172 -0.2708333 -0.8333333
Stationary 357.3108 282 172 -0.2708333 -0.8333333
Stationary 357.3206 282 172 -0.2708333 -0.8333333
Stationary 357.3374 282 172 -0.2708333 -0.8333333
Stationary 357.3526 282 172 -0.2708333 -0.8333333
Stationary 357.3682 282 172 -0.2708333 -0.8333333
Stationary 357.3837 282 172 -0.2708333 -0.8333333
Stationary 357.3991 282 172 -0.2708333 -0.8333333
Stationary 357.4143 282 172 -0.2708333 -0.8333333
Stationary 357.43 282 172 -0.2708333 -0.8333333
Stationary 357.4456 282 172 -0.2708333 -0.8333333
Stationary 357.4607 282 172 -0.2708333 -0.8333333
Stationary 357.4762 282 172 -0.2708333 -0.8333333
Stationary 357.4917 282 172 -0.2708333 -0.8333333
Stationary 357.5075 282 172 -0.2708333 -0.8333333
Stationary 357.5232 282 172 -0.2708333 -0.8333333
Stationary 357.5374 282 172 -0.2708333 -0.8333333
Moved 357.5529 290.8931 172 -0.2399545 -0.8333333
Moved 357.5693 292.4243 172 -0.234638 -0.8333333
Moved 357.5847 294.8628 172 -0.2261709 -0.8333333
