come and see our new car
Basic
0.8 0.8
575.9999 172.8
Began 185.2579 329 328 -0.05381945 -0.3472222
Stationary 185.2762 329 328 -0.05381945 -0.3472222
Stationary 185.2899 329 328 -0.05381945 -0.3472222
Stationary 185.3079 329 328 -0.05381945 -0.3472222
Stationary 185.323 329 328 -0.05381945 -0.3472222
Stationary 185.3379 329 328 -0.05381945 -0.3472222
Stationary 185.3538 329 328 -0.05381945 -0.3472222
Stationary 185.3679 329 328 -0.05381945 -0.3472222
Stationary 185.3836 329 328 -0.05381945 -0.3472222
Moved 185.3986 338.5673 328 -0.03720958 -0.3472222
Moved 185.4191 344.2649 338.6987 -0.02731789 -0.2853086
Moved 185.4309 350.0247 343.0186 -0.0173182 -0.2603091
Moved 185.4464 357.2665 348.8132 -0.004745684 -0.2267756
Moved 185.4617 367.2212 355.555 0.01253679 -0.1877605
Moved 185.4776 377.3235 361.3277 0.03007553 -0.1543536
Moved 185.4932 384.4527 365.4016 0.04245259 -0.1307781
Moved 185.5083 394.4203 372.6136 0.05975753 -0.08904157
Moved 185.5236 401.6925 378.354 0.07238283 -0.05582174
Moved 185.538 413.2262 386.8914 0.09240657 -0.006415667
Moved 185.5535 422.3231 392.882 0.1081998 0.02825234
Moved 185.5692 430.6768 398.6725 0.1227028 0.06176216
Moved 185.5849 438.5423 404.4338 0.1363581 0.09510323
Moved 185.5993 443.8281 407.4969 0.1455349 0.1128291
Moved 185.6188 453.1872 413.242 0.1617833 0.1460764
Moved 185.6312 461.4155 419.3324 0.1760685 0.1813217
Moved 185.6476 468.5 423.5 0.188368 0.2054397
Moved 185.663 475.8174 427.8904 0.2010719 0.2308475
Moved 185.6768 483.011 433.6088 0.2135607 0.2639398
Moved 185.692 490.3945 438.5458 0.2263792 0.2925106
Moved 185.7096 494.7682 441.8261 0.2339725 0.3114936
Moved 185.7247 500.4536 446.0901 0.243843 0.3361699
Moved 185.7395 503.6068 448.8033 0.2493173 0.3518711
Moved 185.7551 506.4853 451.4853 0.2543148 0.3673917
Moved 185.7703 509.3647 452.6823 0.2593136 0.3743189
Moved 185.7858 512.2468 455.2468 0.2643173 0.3891596
Moved 185.8008 515.6901 457.1267 0.2702952 0.4000387
Moved 185.8164 519.2869 460.2869 0.2765398 0.4183272
Moved 185.8306 523.3873 463.2582 0.2836586 0.4355223
Moved 185.8471 527.1235 467.6852 0.2901449 0.4611414
Moved 185.862 530.0011 471.0011 0.2951408 0.4803304
Moved 185.8781 531.4393 472.4393 0.2976376 0.4886532
Moved 185.8927 532.8809 474.8809 0.3001404 0.5027828
Moved 185.9084 533 476.3234 0.3003472 0.5111306
Moved 185.9234 534.5 476 0.3029514 0.5092593
Moved 185.939 534 477 0.3020833 0.5150464
Stationary 185.9539 534 477 0.3020833 0.5150464
Moved 185.9696 528.866 477 0.2931702 0.5150464
Moved 185.9855 522.314 464.1136 0.2817952 0.4404726
Moved 186.0003 515.5152 455.894 0.2699917 0.392905
Moved 186.0177 509.723 446.5153 0.2599358 0.3386301
Moved 186.0321 504.0541 436.5948 0.250094 0.2812198
Moved 186.0477 500.4159 427.5399 0.2437776 0.2288187
Moved 186.063 496.8223 415.2892 0.2375387 0.1579236
Moved 186.0786 494.4724 407.3072 0.2334591 0.1117315
Moved 186.0933 493.0337 397.2357 0.2309612 0.053447
Moved 186.1094 491.595 389.9748 0.2284635 0.0114282
Moved 186.1245 491 381.963 0.2274305 -0.03493645
Moved 186.1398 491 374.5972 0.2274305 -0.07756215
Moved 186.155 491 368.217 0.2274305 -0.1144847
Moved 186.17 490.1704 357.1931 0.2259903 -0.1782808
Moved 186.186 490 347.0452 0.2256945 -0.2370068
Moved 186.2011 490 339.4322 0.2256945 -0.2810637
Moved 186.2172 490 334.5258 0.2256945 -0.3094571
Moved 186.2324 490 327.8138 0.2256945 -0.3482997
Moved 186.2475 490 323.9134 0.2256945 -0.3708716
Moved 186.2643 490 321.8444 0.2256945 -0.3828448
Moved 186.2789 490 319.4515 0.2256945 -0.3966928
Moved 186.3017 490 316.5623 0.2256945 -0.4134125
Stationary 186.3127 490 316.5623 0.2256945 -0.4134125
Moved 186.3247 490 315.5 0.2256945 -0.4195602
Moved 186.3391 490 314.843 0.2256945 -0.4233622
Moved 186.3548 489.2445 315 0.2243828 -0.4224537
Moved 186.3707 486.3014 315 0.2192733 -0.4224537
Moved 186.3854 479.4544 315 0.2073862 -0.4224537
Moved 186.4014 467.5953 327.4428 0.1867974 -0.3504465
Moved 186.4173 452.0196 337.2603 0.1597563 -0.2936328
Moved 186.4332 431.9864 347.0068 0.1249764 -0.2372295
Moved 186.4476 415.4313 354.2275 0.09623482 -0.1954428
Moved 186.4644 399.5 360 0.06857641 -0.162037
Moved 186.4792 388.6681 363.4071 0.049771 -0.14232
Moved 186.4938 372.5118 367.1127 0.02172194 -0.1208757
Moved 186.5107 362.7247 369.9358 0.004730448 -0.1045381
Moved 186.5251 347.6816 371.9148 -0.02138614 -0.09308568
Moved 186.5406 334.8163 373.3538 -0.04372179 -0.08475816
Moved 186.5561 325.4326 374.7953 -0.06001286 -0.07641581
Moved 186.5713 312.9246 376.2306 -0.08172814 -0.06811
Moved 186.5862 304.5 377.5 -0.09635414 -0.06076389
Moved 186.6018 293.4632 378.8171 -0.1155152 -0.05314191
Moved 186.6173 284.4583 381.5139 -0.1311489 -0.03753521
Moved 186.6329 274.1502 383.3857 -0.1490448 -0.02670306
Moved 186.6485 266.3423 386.2631 -0.1626001 -0.01005182
Moved 186.6641 257.1343 389.1462 -0.1785862 0.006633335
Moved 186.6789 248.9114 392.0295 -0.1928622 0.02331902
Moved 186.6934 241.6905 393.4619 -0.2053984 0.03160839
Moved 186.7103 236.1991 396.5602 -0.2149322 0.04953817
Moved 186.725 229.0117 398.9953 -0.2274102 0.06363021
Moved 186.7407 223.2379 400.4406 -0.2374342 0.07199393
Moved 186.7561 218.3651 402.8783 -0.2458939 0.08610134
Moved 186.7699 214.027 405.6486 -0.2534253 0.1021332
Moved 186.7871 209.725 406.7584 -0.2608941 0.1085552
Moved 186.8025 205.5029 407 -0.2682242 0.1099538
Moved 186.8173 204.8267 408.1733 -0.2693981 0.1167437
Moved 186.8328 200.6485 409.6757 -0.2766519 0.1254382
Moved 186.8501 196.6472 411.1176 -0.2835986 0.1337827
Moved 186.8663 195.5 412.5 -0.2855903 0.1417824
Ended 186.8798 192 414 -0.2916666 0.150463
Began 187.6467 151 395 -0.3628472 0.04050935
Stationary 187.6653 151 395 -0.3628472 0.04050935
Stationary 187.6879 151 395 -0.3628472 0.04050935
Stationary 187.6988 151 395 -0.3628472 0.04050935
Stationary 187.7111 151 395 -0.3628472 0.04050935
Moved 187.7256 164.8344 395 -0.3388292 0.04050935
Moved 187.7417 174.5613 383.9926 -0.3219422 -0.02319089
Moved 187.7571 183.5 383 -0.3064236 -0.02893518
Moved 187.7719 197.6733 377.2795 -0.2818171 -0.06204005
Moved 187.788 212.795 371.282 -0.2555642 -0.09674796
Moved 187.8036 227.205 367.759 -0.2305468 -0.1171356
Moved 187.8195 238.4014 364.8853 -0.2111087 -0.1337654
