parking lot is full of trucks
Moved 476.5255 362.6197 397.1408 0.006064177 0.07053105
Moved 476.5404 362 401.7744 0.004629592 0.1062841
Moved 476.5565 361.1471 404.7058 0.002655288 0.128903
Moved 476.5715 361 406.2395 0.002314846 0.140737
Ended 476.588 361 409 0.002314846 0.1620373
Began 476.8136 509 355 0.3449074 -0.2546294
Stationary 476.8328 509 355 0.3449074 -0.2546294
Stationary 476.849 509 355 0.3449074 -0.2546294
Stationary 476.864 509 355 0.3449074 -0.2546294
Moved 476.8793 509 364.4738 0.3449074 -0.1815292
Moved 476.896 509 378.0178 0.3449074 -0.07702298
Moved 476.9111 509 387.4462 0.3449074 -0.004272932
Moved 476.9264 509 394.5 0.3449074 0.05015444
Moved 476.9417 509 399.6958 0.3449074 0.09024549
Moved 476.957 509 406.5189 0.3449074 0.1428926
Moved 476.9729 509 410.2079 0.3449074 0.1713576
Moved 476.9877 509 414.3562 0.3449074 0.2033658
Moved 477.004 509 418.5 0.3449074 0.2353394
Moved 477.019 509 424.5435 0.3449074 0.2819718
Moved 477.0335 509 430.0832 0.3449074 0.3247161
Moved 477.05 509 431.4467 0.3449074 0.3352364
Moved 477.0652 509 435.369 0.3449074 0.3655018
Moved 477.0801 509 438.1448 0.3449074 0.3869202
Moved 477.0965 509 439.4531 0.3449074 0.3970143
Moved 477.1132 509 442.8397 0.3449074 0.4231461
Moved 477.1269 500.4774 444.2175 0.3251791 0.4337772
Moved 477.1419 498.7792 445.6104 0.3212483 0.4445243
Moved 477.1574 495.7197 446.7601 0.314166 0.4533956
Moved 477.173 490.7224 447 0.302598 0.4552471
Moved 477.1885 483.7479 448.4504 0.2864534 0.4664386
Moved 477.2029 475.141 448 0.2665301 0.462963
Moved 477.2186 465.4496 448 0.2440964 0.462963
Moved 477.2342 455.7626 448 0.2216728 0.462963
Moved 477.2506 448.0434 448 0.2038042 0.462963
Moved 477.2674 441.1188 448 0.1877749 0.462963
Moved 477.281 436.4271 438.7979 0.1769145 0.3919586
Moved 477.2969 423.0016 436.6005 0.145837 0.3750036
Moved 477.3121 412.7411 433.6403 0.1220858 0.3521631
Moved 477.3273 399.9357 429.8387 0.09244373 0.3228298
Moved 477.3429 388.347 426.1157 0.06561806 0.2941022
Moved 477.358 378.6541 424.6649 0.04318079 0.2829078
Moved 477.3731 366.9975 420.5707 0.01619796 0.2513176
Moved 477.3888 358.1832 418.2958 -0.004205505 0.2337638
Moved 477.4043 348.6182 416.8026 -0.02634669 0.2222423
Moved 477.4274 326.2894 414 -0.0780338 0.2006174
Stationary 477.4379 326.2894 414 -0.0780338 0.2006174
Moved 477.4497 315.3696 414 -0.1033111 0.2006174
Moved 477.4654 305.6673 414 -0.1257701 0.2006174
Moved 477.481 297.4252 414 -0.1448491 0.2006174
Moved 477.4973 290.5711 414 -0.160715 0.2006174
Moved 477.5128 288.9275 414 -0.1645197 0.2006174
Moved 477.5276 286.1803 414 -0.170879 0.2006174
Moved 477.5425 284.7164 414 -0.1742675 0.2006174
Ended 477.5596 285 414 -0.1736111 0.2006174
Began 477.7702 456 434 0.2222222 0.3549384
Stationary 477.7903 456 434 0.2222222 0.3549384
Stationary 477.8059 456 434 0.2222222 0.3549384
Stationary 477.8229 456 434 0.2222222 0.3549384
Stationary 477.8341 456 434 0.2222222 0.3549384
Stationary 477.8526 456 434 0.2222222 0.3549384
Stationary 477.8667 456 434 0.2222222 0.3549384
Moved 477.8813 439.5 434 0.1840278 0.3549384
Moved 477.8976 436.6462 434 0.1774219 0.3549384
Moved 477.9139 427.2004 434 0.1555564 0.3549384
Moved 477.9281 415.2219 425.716 0.1278284 0.2910187
Moved 477.9442 402.7318 422.9404 0.09891619 0.2696022
Moved 477.9601 388.9307 420.1862 0.06696919 0.24835
Moved 477.9826 359.5491 412.6776 -0.001043727 0.1904132
Stationary 477.9945 359.5491 412.6776 -0.001043727 0.1904132
Moved 478.0063 350.4057 410.6457 -0.02220909 0.1747353
Moved 478.0219 340.6945 408.3849 -0.04468853 0.1572912
Moved 478.0394 333.0566 407.0114 -0.06236896 0.1466925
Moved 478.0519 327.4907 405.6227 -0.0752531 0.1359775
Moved 478.0663 321.0153 405 -0.09024233 0.131173
Moved 478.0822 316.6384 403.8795 -0.1003742 0.1225269
Moved 478.1004 311.0558 402.514 -0.1132967 0.1119906
Moved 478.1128 307 403 -0.1226852 0.1157407
Moved 478.1284 297.5031 400.0718 -0.1446688 0.09314691
Moved 478.1444 289.0771 398.6795 -0.1641733 0.08240359
Moved 478.1607 279.8338 396.6113 -0.1855699 0.06644484
Moved 478.1761 270.4978 394.9283 -0.207181 0.0534591
Moved 478.1898 260.8832 392.1095 -0.229437 0.03170908
Moved 478.212 252.2486 391.1784 -0.2494244 0.02452485
Moved 478.2223 243.8287 389.8048 -0.268915 0.01392588
Moved 478.2365 238.8971 390 -0.2803308 0.0154321
Moved 478.2507 232.0095 389 -0.2962744 0.007716286
Moved 478.2672 227.974 389 -0.3056158 0.007716286
Moved 478.2822 225.2306 389 -0.3119661 0.007716286
Moved 478.2978 223.24 389 -0.3165741 0.007716286
Moved 478.3133 221.8633 389 -0.3197609 0.007716286
Stationary 478.3291 222 389 -0.3194444 0.007716286
Ended 478.3449 222 389 -0.3194444 0.007716286
Began 478.5607 286 366 -0.1712963 -0.1697531
Stationary 478.5771 286 366 -0.1712963 -0.1697531
Stationary 478.5911 286 366 -0.1712963 -0.1697531
Stationary 478.6068 286 366 -0.1712963 -0.1697531
Stationary 478.6222 286 366 -0.1712963 -0.1697531
Stationary 478.636 286 366 -0.1712963 -0.1697531
Stationary 478.6523 286 366 -0.1712963 -0.1697531
Stationary 478.6689 286 366 -0.1712963 -0.1697531
Moved 478.6834 300.2409 366 -0.1383312 -0.1697531
Moved 478.6999 312.6192 375.6548 -0.1096778 -0.09525605
Moved 478.7154 326.148 379.6444 -0.07836114 -0.06447215
Moved 478.7299 337.3054 382.7685 -0.05253375 -0.04036656
Moved 478.7464 347.8113 384.973 -0.02821455 -0.02335607
Moved 478.7623 357.497 387.7134 -0.005793969 -0.002211112
Moved 478.7763 366.4576 389.7429 0.01494815 0.01344869
Moved 478.7927 374.0087 391.7168 0.03242751 0.02867911
Moved 478.8079 383.4073 394.4021 0.0541837 0.0493988
Moved 478.8215 397.9842 397.746 0.08792638 0.07520099
Moved 478.8377 414.4518 400.9086 0.1260458 0.09960352
Moved 478.854 427.07 403.6822 0.1552546 0.1210044
Moved 478.87 435.9547 405.7078 0.1758212 0.1366346
Moved 478.8845 444.5467 407.0911 0.1957099 0.1473083
Moved 478.8993 451.3721 408.4744 0.2115095 0.1579818
Moved 478.9209 460.567 409 0.232794 0.1620373
Stationary 478.9308 460.567 409 0.232794 0.1620373
Moved 478.9452 467.3549 409 0.2485068 0.1620373
Moved 478.9614 474.2811 409 0.2645396 0.1620373
Moved 478.9769 480.1553 409 0.2781372 0.1620373
Moved 478.9919 485.7208 409 0.2910204 0.1620373
Moved 479.0094 487.6329 409 0.2954465 0.1620373
Moved 479.0222 489.8567 402.5017 0.3005941 0.111896
Moved 479.0376 491.2945 400.7056 0.3039224 0.09803678
Moved 479.053 493.678 399.322 0.3094399 0.08736093
Moved 479.0687 496.1395 396.8605 0.3151378 0.06836773
Moved 479.0845 497.4368 395.5632 0.3181408 0.05835781
Moved 479.1004 499.6622 392.3378 0.323292 0.03347103
Moved 479.1161 502.4216 390.7892 0.3296798 0.02152149
Moved 479.1312 505 388 0.3356481 1.177376E-07
Moved 479.1468 505.6482 386.3518 0.3371487 -0.01271742
Moved 479.1625 508.0786 383.9214 0.3427745 -0.03147078
Moved 479.1765 510.8369 381.1631 0.3491597 -0.05275374
Moved 479.1924 514.5845 377.4155 0.3578344 -0.08167008
Moved 479.2084 516.1889 377 0.3615484 -0.08487654
Moved 479.2226 518 374.4324 0.3657407 -0.1046878
Moved 479.2385 518.9486 373.0514 0.3679366 -0.1153442
Ended 479.2537 519 373 0.3680556 -0.1157407
Began 479.5767 487 423 0.2939814 0.2700617
Stationary 479.5936 487 423 0.2939814 0.2700617
Stationary 479.6082 487 423 0.2939814 0.2700617
Stationary 479.6235 487 423 0.2939814 0.2700617
Stationary 479.6398 487 423 0.2939814 0.2700617
Moved 479.6572 476.2534 423 0.2691051 0.2700617
Moved 479.6702 472.2623 418.209 0.2598664 0.2330941
Moved 479.692 458.3713 411.7905 0.2277114 0.1835684
Stationary 479.7022 458.3713 411.7905 0.2277114 0.1835684
Moved 479.7161 445.5 406 0.1979166 0.1388888
Moved 479.7322 438.5997 404.1999 0.1819438 0.1249994
Moved 479.7475 430.2694 400.1347 0.1626606 0.09363198
Moved 479.7629 424.3202 397.6601 0.1488894 0.0745379
Moved 479.7786 418.7696 394.8848 0.1360407 0.05312366
Moved 479.7953 413.246 393.5615 0.1232546 0.04291276
Moved 479.8093 409 391 0.113426 0.02314815
Moved 479.825 407.2617 390.1309 0.1094021 0.0164417
Moved 479.8405 404.4904 390 0.1029871 0.0154321
Moved 479.8563 401.362 388.362 0.09574533 0.002793442
Moved 479.8711 398.9561 386.9781 0.09017626 -0.007885121
Moved 479.8863 394.7794 387 0.080508 -0.007715932
Moved 479.9027 390.7227 384.4818 0.07111738 -0.0271464
Moved 479.9176 384.3365 382.8673 0.05633463 -0.03960386
Moved 479.9325 376.8304 380.6658 0.03895938 -0.0565908
Moved 479.9485 368.8262 379.4037 0.02043098 -0.06632888
Moved 479.9665 360.0606 377.0202 0.0001402696 -0.08472066
Moved 479.9796 350.3759 375.6251 -0.02227813 -0.09548517
Moved 479.995 340.6964 374.2424 -0.04468416 -0.1061546
Moved 480.0097 328.6894 371.7087 -0.0724782 -0.1257039
Moved 480.0257 319.5 370.5 -0.09375001 -0.1350309
Moved 480.0411 312.6061 370.3212 -0.1097082 -0.1364103
Moved 480.0573 306.1743 370 -0.1245967 -0.1388889
Moved 480.0717 300.614 370 -0.1374677 -0.1388889
Moved 480.0878 299.2758 370 -0.1405654 -0.1388889
Ended 480.1106 299 370 -0.1412037 -0.1388889
Began 480.3477 369 426 0.02083332 0.2932099
Stationary 480.3641 369 426 0.02083332 0.2932099
Stationary 480.3795 369 426 0.02083332 0.2932099
Stationary 480.3945 369 426 0.02083332 0.2932099
Stationary 480.4134 369 426 0.02083332 0.2932099
Stationary 480.4262 369 426 0.02083332 0.2932099
Stationary 480.4398 369 426 0.02083332 0.2932099
Moved 480.4575 356.9014 426 -0.007172674 0.2932099
Moved 480.4734 352.5158 426 -0.01732459 0.2932099
Moved 480.4873 342.3696 426 -0.0408112 0.2932099
Moved 480.5034 331.8319 426 -0.06520386 0.2932099
Moved 480.519 320.8681 426 -0.09058317 0.2932099
Moved 480.5339 312.3878 426 -0.1102135 0.2932099
Moved 480.5496 304.8187 426 -0.1277345 0.2932099
Moved 480.5652 299.406 426 -0.1402639 0.2932099
Moved 480.5811 295.7978 426 -0.1486163 0.2932099
Moved 480.5971 293.2701 426 -0.1544675 0.2932099
Stationary 480.6113 293 426 -0.1550926 0.2932099
Stationary 480.6277 293 426 -0.1550926 0.2932099
Stationary 480.6429 293 426 -0.1550926 0.2932099
Stationary 480.6575 293 426 -0.1550926 0.2932099
Moved 480.6737 309.2431 426 -0.1174929 0.2932099
Moved 480.6887 323.3736 435.0988 -0.08478343 0.3634168
Moved 480.705 335.6046 436.2675 -0.05647073 0.3724342
Moved 480.7256 379.3905 439.9492 0.04488537 0.4008428
Stationary 480.7362 379.3905 439.9492 0.04488537 0.4008428
Moved 480.7495 391.9762 440 0.07401893 0.4012346
Moved 480.765 399.5959 440 0.09165724 0.4012346
Moved 480.7811 406.5057 440 0.1076521 0.4012346
Moved 480.7967 409.9727 440 0.1156775 0.4012346
Moved 480.8109 411.6752 440 0.1196185 0.4012346
Stationary 480.8263 412 440 0.1203704 0.4012346
Stationary 480.8424 412 440 0.1203704 0.4012346
Moved 480.8606 402.4197 429.6828 0.09819378 0.3216267
Moved 480.8742 379.9038 410.2737 0.0460736 0.1718648
Moved 480.8885 358 394 -0.004629641 0.04629641
Moved 480.9049 334.0373 376.4381 -0.06009886 -0.08921212
Moved 480.921 315.652 363.6822 -0.1026574 -0.1876374
Moved 480.9368 297.9684 351.1542 -0.1435916 -0.2843042
Moved 480.9502 276.9681 336.7472 -0.1922034 -0.395469
Moved 480.9668 260.1191 325.4128 -0.2312057 -0.4829261
Moved 480.9828 247.9412 317.2941 -0.2593954 -0.54557
Moved 480.9963 242.4999 313.3333 -0.2719909 -0.5761316
Moved 481.0123 238.3762 310.5841 -0.2815367 -0.5973449
Moved 481.0266 236 308 -0.287037 -0.617284
Stationary 481.0424 236 308 -0.287037 -0.617284
Moved 481.0586 235.6959 309 -0.287741 -0.6095677
Stationary 481.074 236 309 -0.287037 -0.6095677
Moved 481.0942 242.0712 309 -0.2729833 -0.6095677
Moved 481.1058 258.7492 316.9419 -0.2343768 -0.5482876
Moved 481.1202 288.2286 331.6238 -0.1661375 -0.4350013
Moved 481.1356 322.9979 348.6144 -0.08565301 -0.3039009
Moved 481.1509 355.0974 362.6511 -0.01134857 -0.1955937
Moved 481.1662 370.3386 367.5313 0.02393196 -0.1579379
Moved 481.1824 389.1431 374.1429 0.06746083 -0.1069215
Moved 481.1978 402.9108 377.1822 0.09933063 -0.08347052
Moved 481.2128 412.3942 379.9698 0.1212828 -0.06196152
Moved 481.2281 420.2671 381.8534 0.1395071 -0.04742729
Moved 481.2438 427.2263 383.2452 0.1556165 -0.03668797
Moved 481.2605 432.5221 385.261 0.1678752 -0.02113378
Moved 481.2738 437.0348 386.7587 0.1783213 -0.009577598
Moved 481.2898 442.2585 388.0646 0.1904131 0.0004989718
Moved 481.3067 446.3598 389.4532 0.1999069 0.01121333
Moved 481.321 449.645 390.8225 0.2075115 0.02177886
Moved 481.3354 452.4176 391 0.2139297 0.02314815
Moved 481.358 454.9699 391.9699 0.2198377 0.03063202
Stationary 481.369 454.9699 391.9699 0.2198377 0.03063202
Moved 481.3813 456.3548 392 0.2230436 0.03086432
Stationary 481.3972 456.3548 392 0.2230436 0.03086432
Moved 481.4119 457.3143 392 0.2252646 0.03086432
Moved 481.4325 458.0948 392 0.2270713 0.03086432
Stationary 481.4443 458.0948 392 0.2270713 0.03086432
Stationary 481.4598 458.0948 392 0.2270713 0.03086432
Stationary 481.4744 458 392 0.2268519 0.03086432
Stationary 481.4889 458 392 0.2268519 0.03086432
Moved 481.5049 449.5524 392 0.2072971 0.03086432
Moved 481.5208 431.5001 392 0.1655096 0.03086432
Moved 481.5359 417.5 378.5 0.1331019 -0.07330247
Moved 481.553 386.9807 377.1635 0.06245524 -0.08361534
Moved 481.5682 366.2778 374.3704 0.01453191 -0.1051672
Moved 481.5828 351.2622 373.2966 -0.02022644 -0.1134522
Moved 481.5983 338.3632 373 -0.05008518 -0.1157407
Moved 481.6143 328.8131 373 -0.07219195 -0.1157407
Moved 481.6301 319.6925 373 -0.09330448 -0.1157407
Moved 481.6454 309.8354 373 -0.1161217 -0.1157407
Moved 481.6605 297.7699 373 -0.1440511 -0.1157407
Moved 481.6756 289.8333 373 -0.1624229 -0.1157407
Moved 481.6917 281.8987 373 -0.1807902 -0.1157407
Moved 481.7064 274.9592 373 -0.1968536 -0.1157407
Moved 481.7205 269.8857 373 -0.208598 -0.1157407
Moved 481.7364 265.4355 373 -0.2188992 -0.1157407
Moved 481.7588 257.7838 373 -0.2366117 -0.1157407
Stationary 481.7691 257.7838 373 -0.2366117 -0.1157407
Moved 481.7839 255.0317 373 -0.2429821 -0.1157407
Moved 481.7984 253.6398 382.5211 -0.246204 -0.04227509
Ended 481.8132 254 380 -0.2453704 -0.06172816
PhraseEnd 482.1652
