the dow jones index has risen
Moved 277.5241 227.4658 409.5342 -0.2300941 0.1246194
Moved 277.5369 226.0284 410 -0.2325896 0.1273148
Moved 277.5524 224.5842 410 -0.2350968 0.1273148
Moved 277.5686 224.1481 410.8519 -0.235854 0.1322446
Stationary 277.5832 224 411 -0.2361111 0.1331019
Stationary 277.5977 224 411 -0.2361111 0.1331019
Moved 277.6132 224 412 -0.2361111 0.138889
Moved 277.6293 239.1869 414.5311 -0.2097449 0.1535366
Moved 277.645 291.5123 422.2993 -0.1189023 0.1984914
Moved 277.6609 349.2913 428.6138 -0.01859154 0.2350335
Moved 277.6767 404.1396 436.3694 0.0766313 0.2799155
Moved 277.692 437.5952 440.0627 0.1347139 0.3012887
Moved 277.7102 451.9405 442.1343 0.1596189 0.3132774
Moved 277.7244 475 445 0.1996528 0.3298611
Moved 277.7361 487.7289 446.9458 0.2217516 0.3411215
Moved 277.7529 502.2119 449.8424 0.2468957 0.3578844
Moved 277.7686 512.95 453.55 0.2655382 0.3793403
Moved 277.7843 521.7217 456.5739 0.2807668 0.3968398
Moved 277.7986 528.9119 458.728 0.2932498 0.4093053
Moved 277.8135 532.6396 459.8799 0.2997215 0.4159715
Moved 277.8297 538.1816 461.2954 0.309343 0.4241632
Moved 277.8447 539.7216 462.7216 0.3120167 0.4324169
Moved 277.8599 542.3488 463 0.3165777 0.4340278
Moved 277.8763 543.6 464 0.3187501 0.4398149
Moved 277.8912 545.0473 464 0.3212627 0.4398149
Moved 277.9071 546.4813 465 0.3237523 0.4456019
Moved 277.9218 547.5 465 0.3255208 0.4456019
Moved 277.9359 548.0012 466.0012 0.326391 0.4513959
Stationary 277.9519 548.0012 466.0012 0.326391 0.4513959
Stationary 277.9679 548.0012 466.0012 0.326391 0.4513959
Moved 277.9849 549.249 466 0.3285572 0.4513888
Stationary 278.0006 549.249 466 0.3285572 0.4513888
Stationary 278.0158 549.249 466 0.3285572 0.4513888
Stationary 278.0371 549.249 466 0.3285572 0.4513888
Stationary 278.0476 549.249 466 0.3285572 0.4513888
Stationary 278.06 549.249 466 0.3285572 0.4513888
Stationary 278.0757 549.249 466 0.3285572 0.4513888
Stationary 278.0904 549.249 466 0.3285572 0.4513888
Stationary 278.107 549.249 466 0.3285572 0.4513888
Stationary 278.1232 549.249 466 0.3285572 0.4513888
Moved 278.136 532.0977 466 0.2987806 0.4513888
Moved 278.1517 516.6434 466 0.2719504 0.4513888
Moved 278.1686 491.7813 466 0.2287869 0.4513888
Moved 278.1832 460.3986 456.2632 0.1743031 0.3950416
Moved 278.1982 423.4221 459 0.1101078 0.4108797
Moved 278.2133 389.726 459 0.05160771 0.4108797
Moved 278.231 357.2537 459 -0.004767962 0.4108797
Moved 278.2456 332.493 459 -0.04775528 0.4108797
Moved 278.2615 317.5565 459 -0.07368665 0.4108797
Moved 278.2779 295.0916 459 -0.1126882 0.4108797
Moved 278.2917 278.1922 459 -0.1420274 0.4108797
Moved 278.307 262.5 459 -0.1692708 0.4108797
Moved 278.3242 252.4142 459 -0.186781 0.4108797
Moved 278.3378 240.8471 459 -0.2068627 0.4108797
Moved 278.3535 231.9857 458 -0.2222471 0.4050925
Moved 278.3688 224.2795 457.0399 -0.2356259 0.3995366
Moved 278.3838 214.4003 455.6286 -0.2527773 0.3913691
Moved 278.401 207.0709 453.1785 -0.2655019 0.3771903
Moved 278.4153 197.2436 451.7491 -0.2825632 0.3689183
Moved 278.4305 190.5532 450.3106 -0.2941785 0.3605937
Moved 278.4449 182.1557 450 -0.3087575 0.3587963
Moved 278.4613 176.7137 449 -0.3182054 0.3530093
Moved 278.4763 172.0013 448.2503 -0.3263867 0.3486708
Moved 278.4923 167.736 448 -0.3337916 0.3472222
Moved 278.5118 162 446.5 -0.34375 0.3385417
Moved 278.5234 159.0827 446 -0.3488146 0.3356481
Moved 278.5382 154.7379 444.5793 -0.3563579 0.3274264
Moved 278.5537 150.2879 444 -0.3640836 0.3240742
Moved 278.5688 146.1236 442.7078 -0.3713133 0.3165962
Moved 278.5841 144 443 -0.375 0.318287
Moved 278.5997 141.2794 442 -0.3797233 0.3125
Moved 278.6157 138.3774 440.6887 -0.3847615 0.3049113
Moved 278.6313 137.2533 441 -0.386713 0.3067129
Moved 278.647 135.8271 441 -0.3891889 0.3067129
Moved 278.6635 134.3737 440 -0.3917123 0.3009259
Moved 278.6792 132.9365 440 -0.3942074 0.3009259
Stationary 278.6934 133 440 -0.3940972 0.3009259
Moved 278.7084 131.5482 440 -0.3966176 0.3009259
Stationary 278.7246 131.5482 440 -0.3966176 0.3009259
Stationary 278.7385 132 440 -0.3958333 0.3009259
Stationary 278.7548 132 440 -0.3958333 0.3009259
Ended 278.7713 142.802 440 -0.3770799 0.3009259
Began 278.9248 463 396 0.1788194 0.04629629
Stationary 278.9409 463 396 0.1788194 0.04629629
Stationary 278.9557 463 396 0.1788194 0.04629629
Stationary 278.971 463 396 0.1788194 0.04629629
Stationary 278.9862 463 396 0.1788194 0.04629629
Stationary 279.0018 463 396 0.1788194 0.04629629
Stationary 279.0169 463 396 0.1788194 0.04629629
Stationary 279.0323 463 396 0.1788194 0.04629629
Stationary 279.0475 463 396 0.1788194 0.04629629
Stationary 279.0622 463 396 0.1788194 0.04629629
Stationary 279.0857 463 396 0.1788194 0.04629629
Stationary 279.0965 463 396 0.1788194 0.04629629
Stationary 279.1094 463 396 0.1788194 0.04629629
Stationary 279.1255 463 396 0.1788194 0.04629629
Stationary 279.1414 463 396 0.1788194 0.04629629
Stationary 279.1559 463 396 0.1788194 0.04629629
Stationary 279.1711 463 396 0.1788194 0.04629629
Stationary 279.1865 463 396 0.1788194 0.04629629
Stationary 279.2019 463 396 0.1788194 0.04629629
Stationary 279.2179 463 396 0.1788194 0.04629629
Stationary 279.2338 463 396 0.1788194 0.04629629
Stationary 279.2477 463 396 0.1788194 0.04629629
Stationary 279.2634 463 396 0.1788194 0.04629629
Stationary 279.2785 463 396 0.1788194 0.04629629
Stationary 279.2949 463 396 0.1788194 0.04629629
Stationary 279.3104 463 396 0.1788194 0.04629629
Stationary 279.3255 463 396 0.1788194 0.04629629
Stationary 279.3406 463 396 0.1788194 0.04629629
Moved 279.3574 489.3467 404.2774 0.2245603 0.09419812
Moved 279.3723 498.9242 410.6161 0.2411878 0.1308805
Moved 279.388 513.9435 420.3801 0.267263 0.1873851
Moved 279.4039 522.0166 428.0166 0.2812788 0.2315775
Moved 279.4198 527.752 432.314 0.291236 0.2564466
Moved 279.434 531.756 434.756 0.2981874 0.2705786
Moved 279.4492 535.9278 437.6185 0.3054302 0.2871443
Moved 279.4658 537.5082 438.7541 0.3081739 0.2937157
Moved 279.4867 540.2519 441.2519 0.3129373 0.3081709
Stationary 279.4976 540.2519 441.2519 0.3129373 0.3081709
Moved 279.5111 541.5 441 0.3151042 0.3067129
Moved 279.528 542.0684 442.0684 0.316091 0.3128959
Stationary 279.5421 542.0684 442.0684 0.316091 0.3128959
Stationary 279.5577 542.0684 442.0684 0.316091 0.3128959
Stationary 279.5719 542 442 0.3159722 0.3125
Stationary 279.5877 542 442 0.3159722 0.3125
Stationary 279.6027 542 442 0.3159722 0.3125
Moved 279.6205 528.9811 426.088 0.2933699 0.2204164
Moved 279.6348 519.0129 417.8863 0.276064 0.172953
Moved 279.6492 502.0866 399.7605 0.2466781 0.06805862
Moved 279.6661 491.1492 388.1492 0.2276896 0.0008635168
Moved 279.6823 474.7225 372.9123 0.1991709 -0.08731294
Moved 279.6951 465 364.5 0.1822916 -0.1359954
Moved 279.7108 456.0165 354.7285 0.1666953 -0.1925437
Moved 279.7264 446.9911 347.1592 0.1510262 -0.236347
Moved 279.7418 440.5934 341.1951 0.1399191 -0.2708619
Moved 279.7576 435.879 336.879 0.1317343 -0.2958393
Moved 279.7722 431.5626 332.5626 0.1242406 -0.3208185
Moved 279.788 428.1694 328.2542 0.1183497 -0.3457513
Moved 279.804 422.585 322.585 0.1086546 -0.3785587
Moved 279.8217 418.5289 318.5289 0.1016127 -0.4020315
Moved 279.8388 415.1638 314.2457 0.09577049 -0.4268187
Moved 279.8503 412.2945 312.6472 0.09078897 -0.4360693
Moved 279.8661 409.4149 309.2075 0.08578978 -0.4559754
Moved 279.8809 407.7722 307.7722 0.08293784 -0.4642815
Moved 279.8961 406.3319 306.3319 0.08043736 -0.4726163
Moved 279.9121 404.8909 306 0.0779356 -0.474537
Moved 279.9276 405 304.8419 0.07812499 -0.4812393
Moved 279.9428 403.3518 304 0.07526352 -0.4861109
Moved 279.9582 401.9109 302.9109 0.07276206 -0.4924135
Stationary 279.9757 401.9109 302.9109 0.07276206 -0.4924135
Moved 279.9879 400.0365 302 0.06950787 -0.4976852
Moved 280.0045 398.6017 302 0.06701685 -0.4976852
Moved 280.0204 395.3238 302 0.0613261 -0.4976852
Moved 280.0352 389.3627 302 0.05097694 -0.4976852
Moved 280.0506 368.7651 318.1879 0.01521714 -0.4040049
Moved 280.0672 349.0703 332.3391 -0.01897525 -0.3221116
Moved 280.0829 331.1982 347.3349 -0.05000319 -0.2353304
Moved 280.0967 311.3888 364.2864 -0.08439443 -0.1372313
Moved 280.1122 294.7934 377.9872 -0.1132059 -0.05794454
Moved 280.1285 283.1259 387.791 -0.1334619 -0.001209665
Moved 280.1434 273.5679 394.8801 -0.1500556 0.03981519
Moved 280.1586 264.0196 401.7003 -0.1666327 0.07928433
Moved 280.18 256.096 407.3232 -0.1803888 0.1118241
Moved 280.1916 248.8827 412.0704 -0.192912 0.1392962
Moved 280.2049 244.6874 414.8751 -0.2001955 0.1555271
Moved 280.2205 239.3319 418.6681 -0.2094932 0.1774775
Moved 280.236 235.0154 421.6564 -0.2169871 0.1947708
Moved 280.2519 231.5 424 -0.2230903 0.2083334
Moved 280.267 229.2856 427.7144 -0.2269347 0.2298289
Moved 280.2825 226.4138 430.5862 -0.2319204 0.2464477
Moved 280.2969 224.545 432.455 -0.2351649 0.2572629
Moved 280.3125 222.8478 435.3043 -0.2381114 0.2737519
Moved 280.3286 220.8082 438.1918 -0.2416525 0.290462
Moved 280.3441 220 440.0406 -0.2430556 0.3011612
Moved 280.3591 218.5375 442.9249 -0.2455946 0.3178526
Moved 280.3755 218 443.6045 -0.2465278 0.3217853
Moved 280.3904 216.9538 445.0463 -0.2483442 0.3301289
Moved 280.4063 216 446.4862 -0.25 0.3384618
Moved 280.4221 215.0762 447.9238 -0.2516039 0.3467814
Moved 280.436 215 449.3584 -0.2517361 0.3550834
Moved 280.4511 214 449.7937 -0.2534722 0.3576024
Moved 280.4693 212.7722 450 -0.2556038 0.3587963
Moved 280.4896 212 451.7647 -0.2569444 0.3690088
Stationary 280.5005 212 451.7647 -0.2569444 0.3690088
Moved 280.5132 210.8006 452 -0.2590267 0.3703704
Moved 280.5293 210 452 -0.2604167 0.3703704
Moved 280.5453 208.9344 452 -0.2622667 0.3703704
Moved 280.5604 207.5 453.5 -0.2647569 0.3790509
Moved 280.5759 206.5 453 -0.266493 0.3761574
Moved 280.591 205.9974 453 -0.2673656 0.3761574
Moved 280.6069 204.5632 453 -0.2698555 0.3761574
Moved 280.6213 201.2555 453 -0.2755981 0.3761574
Moved 280.6371 198.3778 442.5114 -0.2805941 0.3154593
Moved 280.6522 193.757 439.757 -0.2886163 0.2995197
Moved 280.6689 190.6081 435.4122 -0.2940831 0.2743762
Moved 280.6833 187.1033 432.1033 -0.3001679 0.2552273
Moved 280.6988 184.3933 427.7866 -0.3048728 0.2302463
Moved 280.7141 181.6321 423.4482 -0.3096664 0.2051399
Moved 280.7301 179.7695 421.1543 -0.3129001 0.1918651
Moved 280.7455 177.9513 418.9512 -0.3160568 0.1791158
Moved 280.7616 176.5123 414.5368 -0.3185551 0.1535696
Moved 280.776 176.0736 414.0736 -0.3193166 0.1508889
Moved 280.7968 174.5 413 -0.3220486 0.1446759
Stationary 280.8091 174.5 413 -0.3220486 0.1446759
Ended 280.8215 175 412 -0.3211806 0.138889
Began 280.9741 481 432 0.2100694 0.2546297
Stationary 280.9916 481 432 0.2100694 0.2546297
Stationary 281.0054 481 432 0.2100694 0.2546297
Stationary 281.0244 481 432 0.2100694 0.2546297
Stationary 281.0377 481 432 0.2100694 0.2546297
Stationary 281.0535 481 432 0.2100694 0.2546297
Stationary 281.0689 481 432 0.2100694 0.2546297
Stationary 281.0847 481 432 0.2100694 0.2546297
Stationary 281.0987 481 432 0.2100694 0.2546297
Stationary 281.1137 481 432 0.2100694 0.2546297
Stationary 281.1303 481 432 0.2100694 0.2546297
Stationary 281.1454 481 432 0.2100694 0.2546297
Stationary 281.1608 481 432 0.2100694 0.2546297
Stationary 281.1774 481 432 0.2100694 0.2546297
Moved 281.1911 490.0909 432 0.2258522 0.2546297
Moved 281.2112 491.1646 432 0.2277163 0.2546297
Moved 281.2227 492.6577 432 0.2303086 0.2546297
Moved 281.2383 494.0955 432 0.2328046 0.2546297
Moved 281.2542 495.5342 432 0.2353025 0.2546297
Moved 281.2693 496.973 432 0.2378003 0.2546297
Moved 281.2839 498.4117 432 0.240298 0.2546297
Moved 281.2996 499.5 432 0.2421875 0.2546297
Stationary 281.3147 499.5 432 0.2421875 0.2546297
Moved 281.3334 500.3151 432 0.2436025 0.2546297
Stationary 281.3453 500.3151 432 0.2436025 0.2546297
Moved 281.3607 501.2487 432 0.2452235 0.2546297
Stationary 281.3769 501.2487 432 0.2452235 0.2546297
Stationary 281.3922 501 432 0.2447916 0.2546297
Moved 281.4085 497.1932 432 0.2381827 0.2546297
Moved 281.4245 488.0516 423.0774 0.2223118 0.2029942
Moved 281.4385 471.8461 403.6685 0.1941772 0.09067439
Moved 281.4547 460.3096 389.2008 0.1741486 0.006949195
Moved 281.471 451.1801 375.2701 0.1582987 -0.07366852
Moved 281.4893 445.3963 366.5944 0.1482575 -0.1238747
Moved 281.5013 440.4315 361.4315 0.139638 -0.1537528
Moved 281.5154 437.4103 357.1154 0.1343928 -0.1787302
Moved 281.5311 435 352 0.1302084 -0.2083333
Moved 281.5461 432.3628 347.7256 0.1256299 -0.2330692
Moved 281.5612 429.4844 344.4844 0.1206326 -0.2518265
Moved 281.5768 427.6068 340.9102 0.1173729 -0.2725107
Moved 281.593 425.8743 338.8743 0.1143651 -0.2842923
Moved 281.6084 424.4287 337.4287 0.1118554 -0.2926579
Moved 281.6237 424 335.99 0.1111111 -0.3009838
Moved 281.639 422.5553 334.5554 0.108603 -0.3092861
Moved 281.6549 422.4145 333.4145 0.1083585 -0.3158884
Moved 281.6711 420.9758 333 0.1058607 -0.318287
Moved 281.6856 421 331.5412 0.1059028 -0.3267292
Moved 281.7014 419.0983 331.0983 0.1026012 -0.3292924
Moved 281.7169 416.3267 329.6633 0.09778932 -0.3375965
Moved 281.7316 412.705 330 0.09150176 -0.335648
Moved 281.7507 405.964 330 0.07979854 -0.335648
Moved 281.7625 397.0644 330 0.06434783 -0.335648
Moved 281.7772 374.8863 344.0682 0.02584427 -0.2542351
Moved 281.7939 353.6538 357.8975 -0.01101766 -0.1742045
Moved 281.8096 334.6382 368.7325 -0.0440308 -0.1115015
Moved 281.8263 313.6548 379.6945 -0.0804605 -0.04806448
Moved 281.8389 297.6154 389.7902 -0.1083066 0.01036026
Moved 281.8542 287.322 394.339 -0.1261771 0.03668405
Moved 281.8703 279.0774 397.5959 -0.1404905 0.05553201
Moved 281.8864 269.315 401.7222 -0.1574393 0.07941078
Moved 281.9011 259.2371 404.3608 -0.1749355 0.09468096
Moved 281.9174 251.1688 407.3325 -0.188943 0.1118777
Moved 281.9327 243.9751 409.21 -0.2014321 0.1227429
Moved 281.9473 237.7714 411.0571 -0.2122024 0.1334325
Moved 281.9635 233.5184 412 -0.2195861 0.138889
Moved 281.9785 229.1859 412.7035 -0.2271078 0.14296
Moved 281.994 225.9068 413 -0.2328006 0.1446759
Moved 282.0164 218.2279 414 -0.2461322 0.150463
Stationary 282.0269 218.2279 414 -0.2461322 0.150463
Moved 282.0398 216.6396 414 -0.2488895 0.150463
Moved 282.0556 214.2007 415 -0.2531237 0.15625
Moved 282.0712 212.7612 415 -0.2556229 0.15625
Moved 282.0867 211.5 415 -0.2578125 0.15625
Stationary 282.1014 211.5 415 -0.2578125 0.15625
Moved 282.1174 209.803 416 -0.2607587 0.162037
Moved 282.1332 209.3694 417 -0.2615114 0.1678241
Moved 282.149 209 418.0665 -0.2621528 0.1739961
Stationary 282.1649 209 418 -0.2621528 0.1736111
Moved 282.1796 208 420.9053 -0.2638888 0.1904245
Moved 282.1943 206.6112 422.3888 -0.2663 0.1990093
Moved 282.21 205.5975 424.8051 -0.2680599 0.2129923
Moved 282.2262 206 426.9598 -0.2673611 0.225462
Moved 282.2406 204.6042 429.7917 -0.2697844 0.24185
Stationary 282.2562 204.6042 429.7917 -0.2697844 0.24185
Moved 282.2761 204 431 -0.2708333 0.2488425
Moved 282.2882 203.2903 432.7098 -0.2720655 0.2587371
Moved 282.3024 202.5 433.5 -0.2734375 0.2633101
Moved 282.3174 203 434.1057 -0.2725694 0.2668151
Stationary 282.3308 203 434.1057 -0.2725694 0.2668151
Moved 282.3472 201.6271 434 -0.2749529 0.2662038
Stationary 282.3639 201.6271 434 -0.2749529 0.2662038
Stationary 282.3798 202 434 -0.2743056 0.2662038
Stationary 282.3937 202 434 -0.2743056 0.2662038
Moved 282.409 202 422.6311 -0.2743056 0.2004116
Moved 282.4267 202 416.2142 -0.2743056 0.1632765
Moved 282.4411 202 407.6647 -0.2743056 0.1138005
Moved 282.457 202 400.8759 -0.2743056 0.07451358
Moved 282.4742 202 394.9564 -0.2743056 0.04025671
Moved 282.489 202 388.211 -0.2743056 0.001221056
Moved 282.5024 202 383.6115 -0.2743056 -0.02539617
Moved 282.5258 209 374.7156 -0.2621528 -0.07687692
Stationary 282.5368 209 374.7156 -0.2621528 -0.07687692
Moved 282.5479 210.1235 371.753 -0.2602022 -0.09402186
Moved 282.5646 210 368.8727 -0.2604167 -0.11069
Moved 282.5802 210 366.9962 -0.2604167 -0.12155
Moved 282.5952 210.445 364.5551 -0.2596442 -0.1356766
Moved 282.6107 211 362.2403 -0.2586805 -0.1490722
Moved 282.6261 211 360.6814 -0.2586805 -0.1580938
Moved 282.6415 211 359.5 -0.2586805 -0.1649304
Moved 282.6565 211.8457 358.1543 -0.2572123 -0.1727182
Stationary 282.6719 212 358 -0.2569444 -0.1736111
Moved 282.6882 212 356.2789 -0.2569444 -0.1835712
Stationary 282.7027 212 356 -0.2569444 -0.1851852
Moved 282.7175 212 354.4005 -0.2569444 -0.1944418
Moved 282.7328 212 353.5 -0.2569444 -0.1996528
Stationary 282.7528 212 353.5 -0.2569444 -0.1996528
Moved 282.7636 212 352.3837 -0.2569444 -0.206113
Stationary 282.7804 212 352 -0.2569444 -0.2083333
Moved 282.7958 213.4925 352 -0.2543533 -0.2083333
Moved 282.8112 213 350.5 -0.2552083 -0.2170139
Stationary 282.8261 213 350.5 -0.2552083 -0.2170139
Moved 282.8413 213 350 -0.2552083 -0.2199074
Stationary 282.8568 213 350 -0.2552083 -0.2199074
Stationary 282.8724 213 350 -0.2552083 -0.2199074
Moved 282.8876 213 349 -0.2552083 -0.2256943
Stationary 282.9035 213 349 -0.2552083 -0.2256943
Stationary 282.9184 213 349 -0.2552083 -0.2256943
Moved 282.9341 213 348 -0.2552083 -0.2314815
Stationary 282.9495 213 348 -0.2552083 -0.2314815
Stationary 282.9691 213 348 -0.2552083 -0.2314815
Moved 282.9819 214.3734 348 -0.2528239 -0.2314815
Ended 282.9968 217.6054 348 -0.2472129 -0.2314815
Began 283.1313 424 381 0.1111111 -0.04050926
Stationary 283.151 424 381 0.1111111 -0.04050926
Stationary 283.1658 424 381 0.1111111 -0.04050926
Stationary 283.1797 424 381 0.1111111 -0.04050926
Stationary 283.196 424 381 0.1111111 -0.04050926
Stationary 283.2115 424 381 0.1111111 -0.04050926
Stationary 283.2281 424 381 0.1111111 -0.04050926
Stationary 283.2442 424 381 0.1111111 -0.04050926
Stationary 283.258 424 381 0.1111111 -0.04050926
Stationary 283.2733 424 381 0.1111111 -0.04050926
Stationary 283.2887 424 381 0.1111111 -0.04050926
Stationary 283.3087 424 381 0.1111111 -0.04050926
Stationary 283.3193 424 381 0.1111111 -0.04050926
Stationary 283.3345 424 381 0.1111111 -0.04050926
Stationary 283.3495 424 381 0.1111111 -0.04050926
Stationary 283.3649 424 381 0.1111111 -0.04050926
Stationary 283.3822 424 381 0.1111111 -0.04050926
Stationary 283.3963 424 381 0.1111111 -0.04050926
Stationary 283.4119 424 381 0.1111111 -0.04050926
Stationary 283.4283 424 381 0.1111111 -0.04050926
Moved 283.4436 409.692 381 0.08627079 -0.04050926
