watch out for low flying objects
Basic
0.8 0.8
575.9999 518.4
Began 97.80134 242 545 -0.2048611 0.3028549
Stationary 97.82038 242 545 -0.2048611 0.3028549
Stationary 97.83494 242 545 -0.2048611 0.3028549
Stationary 97.85001 242 545 -0.2048611 0.3028549
Stationary 97.865 242 545 -0.2048611 0.3028549
Stationary 97.88078 242 545 -0.2048611 0.3028549
Moved 97.89668 229.0514 526.7599 -0.2273413 0.2676696
Moved 97.91322 222 511.5 -0.2395833 0.238233
Moved 97.9285 217.0311 501.7237 -0.2482099 0.2193744
Moved 97.94318 208.3802 484.7603 -0.2632289 0.1866518
Moved 97.95985 202.2909 470.5818 -0.2738004 0.1593014
Moved 97.97407 197.0413 457.124 -0.2829143 0.133341
Moved 97.99 192.7492 447.0815 -0.290366 0.1139689
Moved 98.00547 189.4272 435.9967 -0.2961334 0.09258617
Moved 98.02067 187.7032 427.219 -0.2991264 0.07565389
Moved 98.0355 185.3742 419.8096 -0.3031698 0.06136114
Moved 98.05149 181.2691 409.8073 -0.3102967 0.0420664
Moved 98.06788 179.7021 402.5104 -0.3130172 0.02799066
Moved 98.08179 178.2566 395.2829 -0.3155268 0.01404874
Moved 98.09776 176.82 390.4599 -0.3180209 0.004745147
Moved 98.11298 176 385.7512 -0.3194444 -0.004338099
Moved 98.12821 176 380.7352 -0.3194444 -0.01401383
Moved 98.14365 176 378.7714 -0.3194444 -0.01780221
Moved 98.15934 175.4052 376.8104 -0.320477 -0.02158489
Moved 98.17609 175 374.9623 -0.3211806 -0.0251498
Moved 98.18983 175 373.5237 -0.3211806 -0.02792494
Moved 98.20463 175 372.0822 -0.3211806 -0.03070578
Stationary 98.22282 175 372 -0.3211806 -0.03086419
Stationary 98.23551 175 372 -0.3211806 -0.03086419
Stationary 98.25153 175 372 -0.3211806 -0.03086419
Moved 98.26688 184.3021 372 -0.3050311 -0.03086419
Moved 98.28849 213.6848 399.4163 -0.2540195 0.0220221
Stationary 98.29877 213.6848 399.4163 -0.2540195 0.0220221
Moved 98.31257 230.4058 413.3043 -0.22499 0.04881229
Moved 98.32868 251.0526 431.9157 -0.1891448 0.08471388
Moved 98.34327 266.4463 446.4463 -0.1624196 0.1127436
Moved 98.35886 277.906 457.906 -0.1425243 0.1348495
Moved 98.37522 291.2585 470.1326 -0.119343 0.1584348
Moved 98.39021 304.0704 482.0704 -0.09710006 0.1814629
Moved 98.40559 314.0545 492.0545 -0.07976643 0.2007224
Moved 98.42097 321.2387 499.2387 -0.06729397 0.2145807
Moved 98.43665 327.5577 506.5577 -0.05632348 0.2286992
Moved 98.45255 333.343 511.0072 -0.04627958 0.2372823
Moved 98.46827 336.5 514.5 -0.0407986 0.24402
Moved 98.4828 338.6695 515.8347 -0.03703214 0.2465947
Moved 98.49851 340.3046 518.6092 -0.0341934 0.2519467
Moved 98.51334 342.7213 519.7213 -0.02999779 0.254092
Stationary 98.52918 343 520 -0.02951387 0.2546296
Moved 98.54423 344 520.6056 -0.02777777 0.2557977
Moved 98.55955 344 521.5 -0.02777777 0.2575231
Stationary 98.57517 344 521.5 -0.02777777 0.2575231
Moved 98.58994 344 521 -0.02777777 0.2565586
Stationary 98.60566 344 521 -0.02777777 0.2565586
Moved 98.62101 332.0415 509.0415 -0.048539 0.2334905
Moved 98.63715 323.4501 497.5143 -0.06345473 0.2112544
Moved 98.6522 309.2632 475.0212 -0.08808464 0.1678648
Moved 98.66871 297.463 458.1945 -0.1085712 0.135406
Moved 98.68363 285.9451 439.6607 -0.1285676 0.09965411
Moved 98.69785 279.2287 425.4573 -0.140228 0.07225563
Moved 98.71445 273.8253 410.0632 -0.1496089 0.0425601
Moved 98.72996 268.0747 394.4554 -0.1595925 0.0124526
Moved 98.74534 264.9641 383.5709 -0.1649928 -0.008543744
Moved 98.76048 261.7787 371.0041 -0.1705231 -0.03278532
Moved 98.77735 258.8904 359.0068 -0.1755375 -0.05592834
Moved 98.79075 256.0046 348.0162 -0.1805475 -0.07712917
Moved 98.80668 254.8992 340.2941 -0.1824667 -0.09202532
Moved 98.82615 253.419 329.9332 -0.1850364 -0.1120117
Moved 98.83894 253 321.8979 -0.1857639 -0.1275118
Moved 98.85322 251.5452 312.726 -0.1882896 -0.1452044
Moved 98.86881 251 304.6295 -0.1892361 -0.1608227
Moved 98.88364 251 297.2345 -0.1892361 -0.1750878
Moved 98.89893 251 291.8869 -0.1892361 -0.1854034
Moved 98.91407 251 288.2559 -0.1892361 -0.1924076
Moved 98.92921 251 282.6838 -0.1892361 -0.2031563
Moved 98.94505 260.2986 276.1689 -0.1730926 -0.2157235
Moved 98.96027 265.8364 268.9545 -0.1634785 -0.2296402
Moved 98.97605 274.5506 264.6998 -0.1483497 -0.2378476
Moved 98.99018 287.8879 262.9112 -0.1251946 -0.2412979
Moved 99.00623 297.5 263 -0.1085069 -0.2411266
Moved 99.02378 309.0299 263 -0.08848979 -0.2411266
Moved 99.03733 321.3978 263 -0.06701771 -0.2411266
Moved 99.05289 335.9186 277.9186 -0.04180792 -0.2123484
Moved 99.06931 349.3437 285.475 -0.0185005 -0.1977721
Moved 99.08335 360.9279 292.8299 0.00161089 -0.1835843
Moved 99.10563 379.6647 314.1403 0.03414012 -0.1424763
Stationary 99.11726 379.6647 314.1403 0.03414012 -0.1424763
Moved 99.12897 385.5 322.5 0.04427083 -0.1263504
Moved 99.14512 391.0196 331.4314 0.05385355 -0.1091216
Moved 99.16056 397.0278 340.5417 0.06428443 -0.09154755
Moved 99.17606 402.7405 349.7958 0.07420227 -0.07369635
Moved 99.19102 408.5048 361.0096 0.08420974 -0.05206478
Moved 99.20664 412.6985 369.5294 0.09149051 -0.03562998
Moved 99.22413 417.01 379.02 0.09897567 -0.01732267
Moved 99.23725 421.3636 386.2726 0.106534 -0.00333212
Moved 99.25239 424.6425 393.2851 0.1122267 0.01019498
Moved 99.26814 427.9668 400.9171 0.117998 0.02491727
Moved 99.28321 432.2186 406.6248 0.1253795 0.03592732
Moved 99.29896 433.8634 409.7267 0.128235 0.04191113
Moved 99.31458 436.583 412.583 0.1329566 0.04742086
Moved 99.33045 437.7376 415.4752 0.1349611 0.05300003
Moved 99.34544 438 417.1772 0.1354167 0.05628312
Moved 99.36079 439.2384 418.2384 0.1375667 0.05833022
Moved 99.37659 440 419 0.1388889 0.05979938
Moved 99.3917 441.1733 420.1733 0.1409259 0.06206271
Moved 99.40714 441.6291 421.6291 0.1417171 0.06487092
Ended 99.42173 444.1438 424.1438 0.146083 0.06972174
Began 100.0047 562 533 0.3506944 0.2797067
Stationary 100.0256 562 533 0.3506944 0.2797067
Stationary 100.0389 562 533 0.3506944 0.2797067
Stationary 100.0541 562 533 0.3506944 0.2797067
Stationary 100.069 562 533 0.3506944 0.2797067
Moved 100.086 549.8408 533 0.3295847 0.2797067
Moved 100.1035 539.3835 533 0.3114296 0.2797067
Moved 100.1162 533 533 0.3003472 0.2797067
Moved 100.1307 520.6957 533 0.2789856 0.2797067
Moved 100.1466 511.8726 533 0.2636678 0.2797067
Moved 100.1625 499.5774 533 0.2423219 0.2797067
Moved 100.1777 489.3993 533 0.2246515 0.2797067
