just in time for the party
Basic
0.4 0.4
288 86.39999
Began 409.5433 408 368 0.1666667 -0.2314815
Stationary 409.5629 408 368 0.1666667 -0.2314815
Stationary 409.576 408 368 0.1666667 -0.2314815
Stationary 409.5911 408 368 0.1666667 -0.2314815
Stationary 409.6065 408 368 0.1666667 -0.2314815
Stationary 409.6258 408 368 0.1666667 -0.2314815
Stationary 409.641 408 368 0.1666667 -0.2314815
Stationary 409.6578 408 368 0.1666667 -0.2314815
Stationary 409.67 408 368 0.1666667 -0.2314815
Stationary 409.6837 408 368 0.1666667 -0.2314815
Stationary 409.6993 408 368 0.1666667 -0.2314815
Stationary 409.715 408 368 0.1666667 -0.2314815
Stationary 409.7302 408 368 0.1666667 -0.2314815
Stationary 409.7462 408 368 0.1666667 -0.2314815
Stationary 409.762 408 368 0.1666667 -0.2314815
Stationary 409.7775 408 368 0.1666667 -0.2314815
Stationary 409.7922 408 368 0.1666667 -0.2314815
Stationary 409.8081 408 368 0.1666667 -0.2314815
Stationary 409.8236 408 368 0.1666667 -0.2314815
Stationary 409.839 408 368 0.1666667 -0.2314815
Stationary 409.8551 408 368 0.1666667 -0.2314815
Stationary 409.8704 408 368 0.1666667 -0.2314815
Stationary 409.8854 408 368 0.1666667 -0.2314815
Stationary 409.9001 408 368 0.1666667 -0.2314815
Stationary 409.9161 408 368 0.1666667 -0.2314815
Stationary 409.9319 408 368 0.1666667 -0.2314815
Stationary 409.9475 408 368 0.1666667 -0.2314815
Stationary 409.9609 408 368 0.1666667 -0.2314815
Stationary 409.9783 408 368 0.1666667 -0.2314815
Stationary 409.993 408 368 0.1666667 -0.2314815
Stationary 410.0082 408 368 0.1666667 -0.2314815
Stationary 410.0251 408 368 0.1666667 -0.2314815
Stationary 410.0392 408 368 0.1666667 -0.2314815
Stationary 410.0557 408 368 0.1666667 -0.2314815
Stationary 410.0701 408 368 0.1666667 -0.2314815
Stationary 410.0854 408 368 0.1666667 -0.2314815
Stationary 410.1001 408 368 0.1666667 -0.2314815
Stationary 410.1169 408 368 0.1666667 -0.2314815
Stationary 410.14 408 368 0.1666667 -0.2314815
Stationary 410.1509 408 368 0.1666667 -0.2314815
Moved 410.1626 408 377 0.1666667 -0.1273148
Moved 410.1793 408 378.6757 0.1666667 -0.1079206
Moved 410.1935 408 379.5 0.1666667 -0.09837928
