reading week is just about here
Basic
0.6 0.6
432 388.8
Began 404.1983 394 444 0.07870366 0.1440329
Stationary 404.218 394 444 0.07870366 0.1440329
Stationary 404.2326 394 444 0.07870366 0.1440329
Stationary 404.2496 394 444 0.07870366 0.1440329
Stationary 404.2651 394 444 0.07870366 0.1440329
Stationary 404.2794 394 444 0.07870366 0.1440329
Stationary 404.294 394 444 0.07870366 0.1440329
Stationary 404.31 394 444 0.07870366 0.1440329
Stationary 404.3246 394 444 0.07870366 0.1440329
Stationary 404.3418 394 444 0.07870366 0.1440329
Moved 404.356 383.7968 444 0.05508522 0.1440329
Moved 404.3713 382.161 444 0.05129873 0.1440329
Moved 404.3883 379.4381 444 0.04499555 0.1440329
Moved 404.4027 377.2815 444 0.04000346 0.1440329
Moved 404.4172 375.3116 444 0.0354435 0.1440329
Moved 404.4331 372.5433 444 0.02903541 0.1440329
Moved 404.4491 369.67 444 0.02238422 0.1440329
Moved 404.4647 366.7913 444 0.01572053 0.1440329
Moved 404.4792 364 444 0.009259283 0.1440329
Moved 404.4948 362.0161 444 0.004667044 0.1440329
Moved 404.5112 359.1636 444 -0.001936009 0.1440329
Moved 404.5264 355.6187 444 -0.01014203 0.1440329
Moved 404.541 352.9439 444 -0.01633356 0.1440329
Moved 404.5581 350.0665 444 -0.02299423 0.1440329
Moved 404.5728 346.1889 444 -0.03197014 0.1440329
Moved 404.5892 343.2961 444 -0.03866643 0.1440329
Moved 404.6029 340.4271 444 -0.04530772 0.1440329
Moved 404.6185 336.326 444 -0.05480085 0.1440329
Moved 404.6346 334 444 -0.06018519 0.1440329
Moved 404.6515 330.7471 444 -0.06771505 0.1440329
Moved 404.6649 326.4185 452.3569 -0.07773503 0.165527
Moved 404.6812 323.1125 451.6292 -0.08538783 0.1636553
Moved 404.6961 319.8642 453.0679 -0.0929069 0.1673555
Moved 404.7116 315.5 454.5 -0.1030092 0.171039
Moved 404.7271 312.1799 454.94 -0.1106947 0.1721707
Moved 404.7423 309.2352 456.3824 -0.1175111 0.1758805
Moved 404.7575 305.4372 457.5209 -0.1263028 0.1788089
Moved 404.7729 302.0862 458.9569 -0.1340598 0.1825022
Moved 404.7902 297.8014 461.7991 -0.1439782 0.1898124
Moved 404.8044 293.4885 462.8372 -0.1539619 0.1924823
Moved 404.8197 290.4482 465.5518 -0.1609994 0.1994643
Moved 404.8359 287.2853 466.7147 -0.168321 0.2024553
Moved 404.8504 283.5594 468.1469 -0.1769457 0.206139
Moved 404.8655 281.6101 469.1949 -0.1814581 0.2088347
Moved 404.8808 278.6049 471.6976 -0.1884147 0.2152715
Moved 404.897 275.7144 474.2856 -0.1951056 0.2219281
Moved 404.911 272.8499 475.5751 -0.2017364 0.2252444
Moved 404.9275 269.9608 478.0392 -0.2084241 0.2315823
Moved 404.9434 267.1001 479.45 -0.2150461 0.2352107
Moved 404.9581 264.2168 480.8916 -0.2217204 0.2389186
Moved 404.9742 262.0508 481 -0.2267344 0.2391974
Moved 404.9933 260.5959 482.4041 -0.230102 0.2428087
Moved 405.0045 258.1619 482.8381 -0.2357364 0.243925
Moved 405.0201 256.7168 483 -0.2390814 0.2443414
Moved 405.0359 255.2776 483 -0.2424129 0.2443414
Moved 405.051 253.838 483 -0.2457453 0.2443414
Moved 405.0657 252.3993 483 -0.2490756 0.2443414
Moved 405.0816 251.2154 483 -0.2518162 0.2443414
Moved 405.0974 249.8531 483 -0.2549696 0.2443414
Moved 405.1174 246.8147 483 -0.2620031 0.2443414
Moved 405.1284 243.9324 483 -0.2686749 0.2443414
Moved 405.1434 241.0636 472.7224 -0.2753158 0.2179074
Moved 405.1583 236.2741 469.3655 -0.2864025 0.2092733
Moved 405.174 231.9238 463.565 -0.2964728 0.1943543
Moved 405.1922 228.5 459 -0.3043981 0.1826131
Moved 405.2043 224.402 451.804 -0.3138843 0.1641048
Moved 405.2195 218.7221 443.0831 -0.3270322 0.1416745
Moved 405.2372 213.016 434.27 -0.3402407 0.1190072
Moved 405.2512 208.4458 425.8917 -0.3508199 0.09745789
Moved 405.266 204.121 418.8684 -0.3608309 0.07939401
Moved 405.2814 198.7275 409.5232 -0.3733158 0.05535796
Moved 405.2973 194.5182 402.5303 -0.3830597 0.03737218
Moved 405.3123 191.0953 397.8256 -0.390983 0.02527143
Moved 405.3276 187.8528 392.7791 -0.398489 0.01229188
Moved 405.3436 184.9582 387.9163 -0.4051894 -0.0002152635
Moved 405.3592 182.0915 384.0914 -0.4118253 -0.01005302
Moved 405.3748 179.2226 379.8339 -0.4184662 -0.02100336
Moved 405.3914 178.1637 377.3275 -0.4209172 -0.02744996
Moved 405.4063 175.4626 374.4626 -0.4271698 -0.03481837
Moved 405.4207 174.7156 372.4311 -0.4288991 -0.04004349
Moved 405.4359 173.1851 370.1851 -0.4324418 -0.04582024
Moved 405.4511 171.7504 368.7504 -0.4357628 -0.04951029
Moved 405.4669 171.3082 366.3082 -0.4367867 -0.05579183
Moved 405.4829 169.8693 364.8693 -0.4401173 -0.05949255
Moved 405.4976 169.4323 363.4323 -0.4411291 -0.06318873
Moved 405.513 167.9976 361.9976 -0.4444501 -0.06687878
Moved 405.5285 168 360.9462 -0.4444444 -0.06958298
Moved 405.5439 167.4905 359.4905 -0.4456239 -0.07332703
Moved 405.5596 166.5 358.5 -0.4479167 -0.07587456
Moved 405.5747 165.8082 357.8082 -0.449518 -0.07765381
Moved 405.5898 166 356.5 -0.4490741 -0.0810186
Moved 405.6053 166 355.8708 -0.4490741 -0.08263694
Moved 405.6201 164.5 356 -0.4525463 -0.0823046
Stationary 405.636 164.5 356 -0.4525463 -0.0823046
Moved 405.6524 165 354.6783 -0.4513889 -0.08570392
Stationary 405.6678 165 355 -0.4513889 -0.08487654
Stationary 405.6888 165 355 -0.4513889 -0.08487654
Stationary 405.6986 165 355 -0.4513889 -0.08487654
Stationary 405.7126 165 355 -0.4513889 -0.08487654
Stationary 405.7286 165 355 -0.4513889 -0.08487654
Stationary 405.7444 165 355 -0.4513889 -0.08487654
Stationary 405.7603 165 355 -0.4513889 -0.08487654
