watch out for low flying objects
Basic
0.8 0.8
575.9999 518.4
Began 160.7568 227 487 -0.2309028 0.1909722
Stationary 160.778 227 487 -0.2309028 0.1909722
Stationary 160.793 227 487 -0.2309028 0.1909722
Stationary 160.8062 227 487 -0.2309028 0.1909722
Stationary 160.8221 227 487 -0.2309028 0.1909722
Stationary 160.8359 227 487 -0.2309028 0.1909722
Stationary 160.8522 227 487 -0.2309028 0.1909722
Stationary 160.8699 227 487 -0.2309028 0.1909722
Stationary 160.8829 227 487 -0.2309028 0.1909722
Stationary 160.8985 227 487 -0.2309028 0.1909722
Moved 160.9143 215.5386 487 -0.2508011 0.1909722
Moved 160.9298 212.4877 487 -0.2560978 0.1909722
Moved 160.9519 205.7254 487 -0.2678378 0.1909722
Stationary 160.9621 205.7254 487 -0.2678378 0.1909722
Moved 160.9759 203 487 -0.2725694 0.1909722
Moved 160.992 200.0614 487 -0.2776712 0.1909722
Moved 161.007 197.9141 487 -0.2813992 0.1909722
Moved 161.0219 195 487 -0.2864583 0.1909722
Moved 161.0379 193.0337 487 -0.2898721 0.1909722
Moved 161.0529 190.1739 487 -0.2948371 0.1909722
Moved 161.0707 189.1505 487 -0.2966137 0.1909722
Moved 161.0845 187.708 487 -0.299118 0.1909722
Moved 161.0993 186.6886 487 -0.3008878 0.1909722
Moved 161.1164 183.3124 497.5314 -0.3067494 0.2112874
Moved 161.1318 181.7247 503.1011 -0.3095057 0.2220314
Moved 161.146 181 509.5881 -0.3107639 0.2345448
Moved 161.1611 179.8428 514.4717 -0.312773 0.2439655
Moved 161.1766 179.4041 520.7878 -0.3135346 0.2561492
Moved 161.1926 179 526.1744 -0.3142361 0.26654
Moved 161.2076 177.9049 529.2853 -0.3161373 0.272541
Moved 161.2225 177.4309 533.7072 -0.3169602 0.2810709
Moved 161.2384 177 539.0363 -0.3177083 0.2913507
Moved 161.2543 177 541.8956 -0.3177083 0.2968664
Moved 161.2696 176.1106 544.7787 -0.3192523 0.302428
Moved 161.2847 176 547.6564 -0.3194444 0.307979
Moved 161.2999 176 548.7668 -0.3194444 0.3101212
Moved 161.316 175.072 549.928 -0.3210555 0.312361
Moved 161.3316 174.5 550.5 -0.3220486 0.3134644
Moved 161.3463 173.2217 550 -0.3242678 0.3124999
Moved 161.3616 170.559 550 -0.3288906 0.3124999
Moved 161.3789 162.3698 533.7396 -0.343108 0.2811333
Moved 161.3923 151.2233 510.3495 -0.3624596 0.2360136
Moved 161.4077 141.2858 481.7717 -0.3797121 0.1808868
Moved 161.4247 136.0481 459.2404 -0.3888054 0.1374236
Moved 161.4399 129.603 428.0946 -0.3999947 0.07734292
Moved 161.455 127 400 -0.4045138 0.02314812
Moved 161.4722 126.0365 384.4383 -0.4061865 -0.006870664
Moved 161.4854 126 369.9375 -0.40625 -0.03484278
Moved 161.5003 126 362.7811 -0.40625 -0.04864751
Moved 161.5154 126 354.3699 -0.40625 -0.06487287
Moved 161.5311 126 353 -0.40625 -0.06751548
Moved 161.5464 126 349.4333 -0.40625 -0.07439554
Moved 161.5615 126 347.7702 -0.40625 -0.07760382
Stationary 161.5774 126 347.7702 -0.40625 -0.07760382
Moved 161.5926 126 347 -0.40625 -0.0790895
Moved 161.6083 148.5809 355.5809 -0.3670471 -0.06253695
Moved 161.626 178.2965 375.6024 -0.3154575 -0.02391526
Moved 161.6405 224.3093 402.9024 -0.235574 0.02874689
Moved 161.6556 275.7718 430.74 -0.1462295 0.08244587
Moved 161.6707 347.0154 469.9444 -0.0225427 0.1580716
Moved 161.686 392.5387 494.8761 0.05649082 0.2061653
Moved 161.7018 398.6896 500.181 0.06716951 0.2163986
Moved 161.7167 407.7101 507.425 0.08282996 0.2303723
Moved 161.7326 415.6024 512.8819 0.09653195 0.2408986
Moved 161.7475 421.6403 517.4802 0.1070144 0.2497689
Moved 161.7628 424.5294 520.5294 0.1120302 0.2556508
Moved 161.7785 427.6805 524.361 0.1175009 0.2630419
Moved 161.7928 429.117 527.2339 0.1199947 0.268584
Moved 161.8081 429.5589 528.5589 0.120762 0.2711397
Moved 161.8255 430 529.9976 0.1215278 0.2739151
Moved 161.8394 430 531.4323 0.1215278 0.2766826
Moved 161.8548 430 532 0.1215278 0.2777777
Stationary 161.8714 430 532 0.1215278 0.2777777
Moved 161.8851 421.6158 532 0.1069718 0.2777777
Moved 161.9017 383.0479 488.2527 0.04001371 0.1933886
Moved 161.9198 346.1474 444.445 -0.02404962 0.108883
Moved 161.933 300.0642 377.2086 -0.1040552 -0.02081671
Moved 161.9478 274.518 331.4713 -0.1484062 -0.1090447
Moved 161.9623 264.0595 304.4919 -0.1665634 -0.1610881
Moved 161.9791 259.5373 290.7909 -0.1744145 -0.1875176
Moved 161.9941 254.2003 265.0015 -0.18368 -0.2372656
Moved 162.0085 254 253.1329 -0.1840278 -0.2601603
Moved 162.0254 254 244.542 -0.1840278 -0.2767322
Moved 162.0408 254 237.5 -0.1840278 -0.2903164
Moved 162.0622 254 232.1686 -0.1840278 -0.3006008
Moved 162.0777 269 223.5 -0.1579861 -0.3173226
Stationary 162.0876 269 223.5 -0.1579861 -0.3173226
Moved 162.1011 280.9521 220.1747 -0.137236 -0.3237371
Moved 162.117 294.1239 217.3058 -0.1143682 -0.3292713
Moved 162.133 314.4138 218 -0.0791427 -0.3279321
Moved 162.1481 341.4483 236.3363 -0.03220774 -0.2925612
Moved 162.1638 384.4694 285.8289 0.04248165 -0.1970893
Moved 162.1789 418.5732 333.8039 0.1016896 -0.104545
Moved 162.194 437 364.5 0.1336806 -0.04533184
Moved 162.2093 452.613 388.9196 0.1607865 0.001773805
Moved 162.2262 468.8731 414.3969 0.1890158 0.05091988
Moved 162.2403 481.5 432.5 0.2109375 0.08584099
Moved 162.2557 493.8442 449.7552 0.2323685 0.1191266
Moved 162.2718 502.4983 462.7475 0.2473929 0.1441888
Moved 162.2871 507.5656 469.2759 0.2561902 0.1567822
Moved 162.3028 510.5805 472.5806 0.2614245 0.1631569
Moved 162.3173 513.8347 477.113 0.2670742 0.1718999
Moved 162.3333 514.8159 478.8159 0.2687775 0.1751848
Moved 162.3475 516.2399 481.4798 0.2712499 0.1803236
Moved 162.3631 516.6912 482.6912 0.2720334 0.1826605
Moved 162.3794 518.1185 485.2369 0.2745112 0.1875711
Moved 162.3953 518 486.5699 0.2743056 0.1901425
Stationary 162.4105 518 487 0.2743056 0.1909722
Moved 162.4258 519.1066 488.1066 0.2762268 0.1931068
Moved 162.4408 519 488.5812 0.2760417 0.1940224
Moved 162.4562 519 489.5 0.2760417 0.1957947
Ended 162.4749 519 490 0.2760417 0.1967592
Began 162.9152 522 526 0.28125 0.2662036
Stationary 162.9339 522 526 0.28125 0.2662036
Stationary 162.9481 522 526 0.28125 0.2662036
Stationary 162.9629 522 526 0.28125 0.2662036
Stationary 162.9809 522 526 0.28125 0.2662036
Stationary 162.995 522 526 0.28125 0.2662036
Stationary 163.0112 522 526 0.28125 0.2662036
Stationary 163.0259 522 526 0.28125 0.2662036
Stationary 163.0415 522 526 0.28125 0.2662036
Stationary 163.0566 522 526 0.28125 0.2662036
