come and see our new car
Basic
0.6 0.6
432 388.8
Began 395.8272 447 206 0.2013889 -0.4681071
Stationary 395.8572 447 206 0.2013889 -0.4681071
Stationary 395.867 447 206 0.2013889 -0.4681071
Stationary 395.8775 447 206 0.2013889 -0.4681071
Stationary 395.8928 447 206 0.2013889 -0.4681071
Stationary 395.908 447 206 0.2013889 -0.4681071
Stationary 395.923 447 206 0.2013889 -0.4681071
Stationary 395.938 447 206 0.2013889 -0.4681071
Stationary 395.9535 447 206 0.2013889 -0.4681071
Stationary 395.9696 447 206 0.2013889 -0.4681071
Stationary 395.9859 447 206 0.2013889 -0.4681071
Stationary 396.0017 447 206 0.2013889 -0.4681071
Stationary 396.0176 447 206 0.2013889 -0.4681071
Stationary 396.0328 447 206 0.2013889 -0.4681071
Stationary 396.0475 447 206 0.2013889 -0.4681071
Stationary 396.0642 447 206 0.2013889 -0.4681071
Stationary 396.0775 447 206 0.2013889 -0.4681071
Stationary 396.0921 447 206 0.2013889 -0.4681071
Stationary 396.108 447 206 0.2013889 -0.4681071
Stationary 396.1238 447 206 0.2013889 -0.4681071
Moved 396.1386 447 196.0968 0.2013889 -0.4935782
Moved 396.1553 447 195.5 0.2013889 -0.4951132
Moved 396.1708 447 194.8055 0.2013889 -0.4968994
Moved 396.1898 438.2294 193.1146 0.1810865 -0.5012484
Moved 396.2025 435.3427 191.6714 0.1744045 -0.5049605
Moved 396.2179 428.1465 190.2292 0.1577465 -0.5086696
Moved 396.2327 422.1567 188.7892 0.1438812 -0.5123736
Moved 396.2477 415.4033 189 0.1282484 -0.5118313
Moved 396.2623 408.5738 189 0.1124393 -0.5118313
Moved 396.2785 405.6179 189 0.105597 -0.5118313
Moved 396.293 399.5385 189 0.09152422 -0.5118313
Moved 396.3094 394.8332 189 0.08063237 -0.5118313
Moved 396.3253 390.0114 189 0.0694708 -0.5118313
Moved 396.3405 386.2003 189 0.06064882 -0.5118313
Moved 396.3561 381.8801 189 0.05064825 -0.5118313
Moved 396.371 379.3732 196 0.04484534 -0.4938272
Moved 396.3873 376.1115 196.9629 0.03729512 -0.4913506
Moved 396.4033 373.2243 198.3878 0.03061175 -0.4876857
Moved 396.4224 370.337 199.8315 0.02392828 -0.4839724
Moved 396.4341 367.4629 201.2686 0.01727531 -0.4802765
Moved 396.4488 365.5811 201.7095 0.01291931 -0.4791423
Moved 396.4644 362.7007 203.1497 0.006251534 -0.4754381
Moved 396.4793 360.8034 204 0.001859665 -0.473251
Moved 396.4942 358.4555 204.7722 -0.003575236 -0.4712649
Moved 396.5108 356.853 206.147 -0.00728478 -0.467729
Moved 396.5274 354.8575 207 -0.01190404 -0.465535
Moved 396.5406 352.9857 208.0143 -0.0162369 -0.4629262
Moved 396.5559 351.5497 209.4503 -0.019561 -0.4592329
Moved 396.5715 349.1082 210.8917 -0.02521242 -0.4555254
Moved 396.5875 347.668 212.332 -0.0285463 -0.4518209
Moved 396.6024 345 215 -0.03472224 -0.4449589
Moved 396.6186 343.3218 215.8391 -0.03860687 -0.4428006
Moved 396.6342 341.7208 218.5585 -0.04231298 -0.4358065
Moved 396.6492 340.2827 219.7173 -0.045642 -0.4328259
Moved 396.6638 337.6864 222.3136 -0.05165179 -0.4261481
Moved 396.6809 336.4337 224.5663 -0.05455156 -0.4203542
Moved 396.6963 334.9947 227.0106 -0.05788256 -0.4140674
Moved 396.7108 333.5546 228.4454 -0.06121631 -0.410377
Moved 396.7269 332.442 230.116 -0.06379163 -0.4060803
Moved 396.7419 331.0019 231.998 -0.06712526 -0.4012396
Moved 396.7574 328.1233 234.8767 -0.07378866 -0.3938356
Moved 396.7728 327.1216 235.8784 -0.07610753 -0.3912593
Moved 396.7887 325.6851 238.6298 -0.07943257 -0.3841828
Moved 396.8022 324.2433 239.7567 -0.08277009 -0.3812842
Moved 396.8179 322.8039 241.1962 -0.08610209 -0.3775819
Moved 396.8337 321.7909 242.2091 -0.08844708 -0.3749766
Moved 396.8505 320.2768 243.7233 -0.09195189 -0.3710822
Moved 396.8658 318.8399 246.3202 -0.09527798 -0.3644029
Moved 396.8807 316.3924 248.2152 -0.1009434 -0.3595288
Moved 396.8958 313.9308 251.0692 -0.1066417 -0.3521883
Moved 396.9119 311.0066 253.9934 -0.1134106 -0.3446671
Moved 396.9285 309.1458 254.9271 -0.1177182 -0.3422656
Moved 396.9432 307.9591 257.0817 -0.120465 -0.336724
Moved 396.9585 306.5048 258 -0.1238316 -0.3343622
Moved 396.9739 305.0658 258.9342 -0.1271625 -0.3319593
Moved 396.9892 303.6259 260.3741 -0.1304957 -0.3282558
Moved 397.0047 302.1856 261.8143 -0.1338295 -0.3245516
Moved 397.0197 300.749 263.251 -0.1371551 -0.3208566
Moved 397.0371 299.3101 263.6899 -0.1404858 -0.3197277
Moved 397.0495 298.1549 264.845 -0.1431599 -0.3167567
Moved 397.0651 296.7704 265 -0.1463649 -0.3163581
Moved 397.0833 296.3295 266 -0.1473854 -0.3137861
Moved 397.0999 294.8956 267.1044 -0.1507046 -0.3109456
Stationary 397.1127 294.8956 267.1044 -0.1507046 -0.3109456
Moved 397.1288 294 267.9882 -0.1527778 -0.3086725
Moved 397.1436 292.5758 268 -0.1560745 -0.308642
Moved 397.1582 293 269.5 -0.1550926 -0.304784
Stationary 397.1733 293 269.5 -0.1550926 -0.304784
Moved 397.1894 293 275.1354 -0.1550926 -0.2902898
Moved 397.2045 293 283.9089 -0.1550926 -0.267724
Moved 397.2197 304.3941 293.8621 -0.1287173 -0.2421242
Moved 397.2357 309.4696 301.8575 -0.1169685 -0.22156
Moved 397.251 315.5096 309.637 -0.102987 -0.2015509
Moved 397.2658 322.5 319.5 -0.08680557 -0.1761832
Moved 397.2815 334.5167 333.8834 -0.05898922 -0.1391889
Moved 397.2974 345.9323 347.0656 -0.032564 -0.1052842
Moved 397.3119 357.9295 357.9295 -0.004792809 -0.07734188
Moved 397.3285 365.9905 365.9905 0.01386702 -0.05660877
Moved 397.3433 374.6545 376.0969 0.03392239 -0.03061499
Moved 397.3596 381.4067 383.288 0.04955252 -0.01211928
