the five boxing wizards jump quickly
Basic
0.4 0.4
288 86.39999
Began 554.6387 359 428 -0.003472194 0.462963
Stationary 554.6594 359 428 -0.003472194 0.462963
Stationary 554.6731 359 428 -0.003472194 0.462963
Stationary 554.6875 359 428 -0.003472194 0.462963
Stationary 554.7034 359 428 -0.003472194 0.462963
Stationary 554.723 359 428 -0.003472194 0.462963
Stationary 554.7374 359 428 -0.003472194 0.462963
Stationary 554.7534 359 428 -0.003472194 0.462963
Stationary 554.7668 359 428 -0.003472194 0.462963
Stationary 554.7806 359 428 -0.003472194 0.462963
Stationary 554.7955 359 428 -0.003472194 0.462963
Stationary 554.8112 359 428 -0.003472194 0.462963
Stationary 554.8266 359 428 -0.003472194 0.462963
Stationary 554.8411 359 428 -0.003472194 0.462963
Stationary 554.8566 359 428 -0.003472194 0.462963
Stationary 554.8728 359 428 -0.003472194 0.462963
Stationary 554.8884 359 428 -0.003472194 0.462963
Stationary 554.9034 359 428 -0.003472194 0.462963
Stationary 554.9197 359 428 -0.003472194 0.462963
Stationary 554.9352 359 428 -0.003472194 0.462963
Stationary 554.9503 359 428 -0.003472194 0.462963
Stationary 554.9677 359 428 -0.003472194 0.462963
Stationary 554.9811 359 428 -0.003472194 0.462963
Moved 554.9969 368.231 414.1534 0.02857998 0.3027021
Moved 555.0147 369.6425 410.4299 0.03348097 0.2596055
Moved 555.0298 372.1578 404.6844 0.04221454 0.1931063
Moved 555.0451 374.5261 400.4218 0.05043775 0.1437703
Moved 555.0591 375.9566 396.1302 0.05540475 0.09410046
Moved 555.0743 377.3819 393.2363 0.06035372 0.06060512
Moved 555.0898 378.5293 391.4707 0.064338 0.04017053
Moved 555.1049 379 389.0833 0.06597221 0.01253764
Moved 555.1204 380.3951 386.2099 0.07081612 -0.02071857
Moved 555.1361 380 384.3351 0.06944447 -0.04241731
Moved 555.1522 380 382.7303 0.06944447 -0.06099171
Moved 555.1692 380 381.2929 0.06944447 -0.07762803
Moved 555.1828 380 379.8557 0.06944447 -0.09426329
Moved 555.1982 380 378.8137 0.06944447 -0.106323
Moved 555.2139 375.1448 378 0.05258619 -0.1157407
Moved 555.2291 367.3439 378 0.02549961 -0.1157407
Moved 555.2453 360.6551 378 0.002274662 -0.1157407
Moved 555.2599 353.0262 378 -0.02421454 -0.1157407
