he is just like everyone else
Basic
0.6 0.6
432 388.8
Began 466.2298 435 406 0.1736111 0.04629618
Stationary 466.2496 435 406 0.1736111 0.04629618
Stationary 466.264 435 406 0.1736111 0.04629618
Stationary 466.2781 435 406 0.1736111 0.04629618
Stationary 466.2933 435 406 0.1736111 0.04629618
Stationary 466.3083 435 406 0.1736111 0.04629618
Stationary 466.3238 435 406 0.1736111 0.04629618
Stationary 466.3392 435 406 0.1736111 0.04629618
Stationary 466.3561 435 406 0.1736111 0.04629618
Moved 466.37 435 416.6714 0.1736111 0.07374316
Moved 466.3875 435 418.2709 0.1736111 0.07785711
Moved 466.4009 435 420.4407 0.1736111 0.08343787
Moved 466.4172 435 422.1442 0.1736111 0.08781946
Moved 466.4328 435 423.5956 0.1736111 0.09155253
Moved 466.4476 435 424.7565 0.1736111 0.09453816
Moved 466.4637 435 426.1047 0.1736111 0.09800593
Moved 466.4802 435 427.5477 0.1736111 0.1017173
Moved 466.4943 435 428.9825 0.1736111 0.1054075
Moved 466.5091 435 430.4267 0.1736111 0.1091221
Moved 466.526 435 431.5 0.1736111 0.1118827
Moved 466.542 435 432.1578 0.1736111 0.1135746
Stationary 466.5566 435 432.1578 0.1736111 0.1135746
Moved 466.5762 435 433.3209 0.1736111 0.1165659
Stationary 466.588 435 433 0.1736111 0.1157406
Moved 466.6019 435 434.5 0.1736111 0.1195987
Stationary 466.6181 435 434.5 0.1736111 0.1195987
Moved 466.6347 435 434 0.1736111 0.1183127
Moved 466.6486 427.5455 434 0.1563553 0.1183127
Moved 466.6644 426.5 434 0.1539352 0.1183127
Moved 466.6805 425.409 434 0.1514098 0.1183127
Moved 466.6941 423.9677 434 0.1480732 0.1183127
Moved 466.7118 421.0551 434 0.1413313 0.1183127
Moved 466.7269 419.0871 434 0.1367756 0.1183127
Moved 466.7423 416.2944 434 0.1303111 0.1183127
Moved 466.7571 414.4311 425.2156 0.125998 0.09571899
Moved 466.7729 412.7753 421.326 0.1221651 0.08571491
Moved 466.7882 411.7214 419.4427 0.1197254 0.08087119
Moved 466.8049 409.394 417.394 0.114338 0.07560188
Moved 466.8173 407.7569 414.5137 0.1105483 0.06819372
Moved 466.8351 407 412.3148 0.1087963 0.06253792
Moved 466.8491 405.8672 410.8672 0.1061739 0.05881478
Moved 466.8659 405 408.4363 0.1041667 0.05256256
Moved 466.8798 403.9962 405.9924 0.101843 0.04627655
Moved 466.8945 404 404.917 0.1018518 0.0435107
Moved 466.9108 403 403.4419 0.09953707 0.03971677
Moved 466.9281 402.0005 402.0005 0.09722333 0.03600948
Moved 466.9429 402 400.5602 0.09722222 0.03230503
Moved 466.9567 401.1286 400 0.0952052 0.03086416
Moved 466.9725 401 398.681 0.09490739 0.02747155
Moved 466.9884 401 397.2419 0.09490739 0.02377027
Moved 467.0034 401 396.1243 0.09490739 0.02089591
Stationary 467.018 401 396 0.09490739 0.02057605
Moved 467.0336 400.3243 394.3243 0.09334335 0.01626603
Moved 467.0497 400 392.895 0.09259263 0.01259003
Stationary 467.0645 400 393 0.09259263 0.01285996
Moved 467.0811 400 392 0.09259263 0.01028803
Moved 467.0962 400 390.5722 0.09259263 0.006615674
Stationary 467.11 400 391 0.09259263 0.007715971
Stationary 467.1263 400 391 0.09259263 0.007715971
Moved 467.1418 398.6807 389.6807 0.08953869 0.004322735
Moved 467.1577 397.1591 390 0.08601636 0.005143954
Moved 467.1734 395.7166 390 0.0826774 0.005143954
Moved 467.1884 391.8049 395.1219 0.07362236 0.01831773
Moved 467.2037 387.4872 400.5128 0.06362776 0.03218309
Moved 467.2182 382 406 0.05092591 0.04629618
Moved 467.2339 378.2523 410.7477 0.04225055 0.05850752
Moved 467.25 372.5081 416.4919 0.02895395 0.07328151
Moved 467.2659 366.758 422.8025 0.01564354 0.08951257
Moved 467.2817 359.969 431.0372 -7.177393E-05 0.1106923
Moved 467.2968 354.2692 438.1635 -0.01326576 0.1290214
Moved 467.3123 348.3905 445.3492 -0.0268739 0.147503
Moved 467.327 342.7373 449.947 -0.03995985 0.1593287
Moved 467.3431 339.9615 454.3846 -0.04638538 0.1707423
Moved 467.3575 333.5277 459.5779 -0.06127854 0.1840994
Moved 467.3737 327.6494 464.0129 -0.07488554 0.1955065
Moved 467.3895 321.9358 468.2982 -0.08811166 0.206528
Moved 467.4043 316.1889 471.4055 -0.1014146 0.2145203
Moved 467.4188 310.4267 474.2867 -0.1147531 0.2219307
Moved 467.4366 304.6673 477.1663 -0.1280849 0.2293372
Moved 467.4503 300.4634 479.2683 -0.1378162 0.2347435
Moved 467.4666 292.5066 483.8701 -0.1562347 0.2465793
Moved 467.4823 284.6392 488.1804 -0.1744463 0.2576656
Moved 467.4977 277.5259 490.9896 -0.1909122 0.2648909
Moved 467.5128 273.1855 493.9382 -0.2009594 0.2724747
Moved 467.5285 267.5094 496.7453 -0.2140987 0.2796946
Moved 467.5424 263.5626 498.8125 -0.2232348 0.2850114
Moved 467.5579 261.1739 499.9131 -0.2287641 0.2878422
Moved 467.5742 257.0413 501.3196 -0.2383303 0.2914597
Moved 467.5955 251.5989 504 -0.2509284 0.2983539
Stationary 467.6058 251.5989 504 -0.2509284 0.2983539
Moved 467.6194 249.732 505.634 -0.25525 0.3025564
Moved 467.6372 247.9313 506 -0.2594182 0.3034978
Moved 467.6512 246.4981 507 -0.2627359 0.3060699
Moved 467.6667 245.293 507.707 -0.2655255 0.3078883
Moved 467.6833 242.9022 509.0489 -0.2710597 0.3113396
Moved 467.6984 241.5165 509 -0.2742672 0.3112139
Moved 467.7129 240.0797 510 -0.2775932 0.3137859
Moved 467.7286 238.6444 511.3556 -0.2809157 0.3172725
Moved 467.7439 239 511 -0.2800926 0.3163579
Moved 467.7591 237.775 511 -0.2829282 0.3163579
Stationary 467.7736 237.775 511 -0.2829282 0.3163579
Stationary 467.7895 237.775 511 -0.2829282 0.3163579
Stationary 467.8039 238 511 -0.2824074 0.3163579
Stationary 467.8199 238 511 -0.2824074 0.3163579
Stationary 467.8371 238 511 -0.2824074 0.3163579
Stationary 467.8509 238 511 -0.2824074 0.3163579
