reading week is just about here
Basic
0.4 0.4
288 259.2
Began 267.019 342 503 -0.06250001 0.4436727
Stationary 267.0403 342 503 -0.06250001 0.4436727
Stationary 267.055 342 503 -0.06250001 0.4436727
Stationary 267.0665 342 503 -0.06250001 0.4436727
Stationary 267.0826 342 503 -0.06250001 0.4436727
Stationary 267.098 342 503 -0.06250001 0.4436727
Stationary 267.1142 342 503 -0.06250001 0.4436727
Stationary 267.1288 342 503 -0.06250001 0.4436727
Stationary 267.1445 342 503 -0.06250001 0.4436727
Stationary 267.1601 342 503 -0.06250001 0.4436727
Moved 267.1766 331.7019 503 -0.09825736 0.4436727
Moved 267.1917 327.7336 503 -0.1120359 0.4436727
Moved 267.2076 324.4173 503 -0.1235512 0.4436727
Moved 267.2225 321.0674 503 -0.1351825 0.4436727
Moved 267.2394 318.1898 503 -0.1451744 0.4436727
Moved 267.254 314.9552 493.5622 -0.1564054 0.4072615
Moved 267.2691 311.2542 495.0847 -0.1692564 0.4131354
Moved 267.2865 308.3078 495 -0.1794867 0.4128085
Moved 267.2986 304.6377 494 -0.1922303 0.4089506
Moved 267.3144 301.5489 492.7745 -0.2029552 0.4042223
Moved 267.3305 298.6618 493 -0.2129797 0.4050924
Moved 267.3466 295.7825 493 -0.2229773 0.4050924
Moved 267.3611 293.6637 493 -0.2303345 0.4050924
Moved 267.3773 291.6732 492 -0.2372456 0.4012344
Moved 267.3923 289.9 492 -0.2434027 0.4012344
Moved 267.4075 287.4582 491.4582 -0.2518812 0.3991442
Moved 267.4231 286.0194 491 -0.2568769 0.3973763
Moved 267.4387 283.1615 491 -0.2668004 0.3973763
Moved 267.4532 282.1391 490.139 -0.2703504 0.3940549
Moved 267.4683 281.0396 490 -0.274168 0.3935184
Moved 267.4849 279.607 490 -0.2791425 0.3935184
Moved 267.4996 278.1704 489 -0.2841305 0.3896604
Moved 267.5156 276.7353 487.7352 -0.2891137 0.3847808
Moved 267.5324 275.2889 486.2889 -0.2941358 0.3792008
Moved 267.5466 272.697 483.697 -0.3031354 0.3692013
Moved 267.5611 268.2293 479.0488 -0.3186483 0.3512682
Moved 267.5775 265.4194 473.8387 -0.328405 0.3311678
Moved 267.5932 261.5026 467.171 -0.3420049 0.3054436
Moved 267.6084 257.7967 459.5934 -0.3548726 0.2762089
